		lda	nmf
n_topics_5	n_topic_1	['глория', 'артем', 'человек', 'лева', 'девушка', 'жизнь', 'станция', 'алекс', 'мать', 'хотеть']	['герой', 'андрей', 'наташа', 'друг', 'даша', 'шоу', 'клуб', 'жизнь', 'канал', 'миша']
n_topics_5	n_topic_2	['валера', 'толик', 'петр', 'человек', 'дуров', 'чудо', 'артем', 'валер', 'ильич', 'юрий']	['нина', 'надя', 'николай', 'козлов', 'иванов', 'валентин', 'галя', 'таисия', 'петровна', 'жениться']
n_topics_5	n_topic_3	['чонкин', 'деревня', 'капитан', 'миляга', 'время', 'генерал', 'иван', 'чекист', 'нюрка', 'огород']	['евдокимов', 'наташа', 'ира', 'феликс', 'владик', 'галя', 'опыт', 'электрон', 'стюардесса', 'семенов']
n_topics_5	n_topic_4	['человек', 'глория', 'герой', 'жизнь', 'холюша', 'становиться', 'лева', 'год', 'ночь', 'дело']	['задача', 'время', 'планирование', 'сотрудник', 'раздел', 'ключевой', 'неделя', 'день', 'использовать', 'жесткий']
n_topics_5	n_topic_5	['человек', 'герой', 'время', 'жизнь', 'становиться', 'татарский', 'мочь', 'год', 'день', 'друг']	['ира', 'светлана', 'иванович', 'татьяна', 'павлик', 'николай', 'дача', 'половина', 'мать', 'сестра']
n_topics_6	n_topic_1	['глория', 'ира', 'лева', 'николай', 'девушка', 'нина', 'петя', 'мать', 'дом', 'дядя']	['андрей', 'наташа', 'даша', 'герой', 'шоу', 'канал', 'сериал', 'хижняк', 'друг', 'девушка']
n_topics_6	n_topic_2	['валера', 'толик', 'петр', 'валер', 'человек', 'чапаев', 'идти', 'герой', 'жизнь', 'таня']	['герой', 'автор', 'миша', 'друг', 'клуб', 'жизнь', 'вадим', 'норвег', 'леха', 'деньги']
n_topics_6	n_topic_3	['чонкин', 'время', 'человек', 'деревня', 'капитан', 'валера', 'отто', 'генерал', 'день', 'мочь']	['эдичка', 'елена', 'нью', 'любовник', 'раймон', 'америка', 'богатый', 'понимать', 'русский', 'йоркский']
n_topics_6	n_topic_4	['лева', 'жизнь', 'глория', 'человек', 'герой', 'дело', 'ночь', 'становиться', 'год', 'девушка']	['евдокимов', 'наташа', 'ира', 'феликс', 'владик', 'галя', 'опыт', 'семенов', 'стюардесса', 'электрон']
n_topics_6	n_topic_5	['человек', 'время', 'андрей', 'жизнь', 'герой', 'мочь', 'наташа', 'понимать', 'становиться', 'друг']	['ира', 'светлана', 'иванович', 'николай', 'татьяна', 'павлик', 'дача', 'половина', 'мать', 'сестра']
n_topics_6	n_topic_6	['человек', 'герой', 'татарский', 'время', 'становиться', 'жизнь', 'артем', 'год', 'глория', 'день']	['маруся', 'рафа', 'разудалов', 'цехновицер', 'гастроль', 'татарович', 'левушка', 'автор', 'колония', 'коровка']
n_topics_7	n_topic_1	['лева', 'глория', 'ира', 'николай', 'нина', 'дядя', 'петя', 'митишатьев', 'дом', 'надя']	['герой', 'андрей', 'друг', 'наташа', 'клуб', 'даша', 'жизнь', 'шоу', 'автор', 'миша']
n_topics_7	n_topic_2	['валера', 'толик', 'петр', 'валер', 'человек', 'чапаев', 'идти', 'таня', 'ильич', 'жизнь']	['нина', 'надя', 'николай', 'козлов', 'иванов', 'валентин', 'галя', 'таисия', 'петровна', 'жениться']
n_topics_7	n_topic_3	['чонкин', 'время', 'деревня', 'капитан', 'генерал', 'отто', 'человек', 'валера', 'самолет', 'день']	['евдокимов', 'наташа', 'ира', 'феликс', 'владик', 'галя', 'опыт', 'электрон', 'семенов', 'стюардесса']
n_topics_7	n_topic_4	['лева', 'жизнь', 'человек', 'дело', 'герой', 'ночь', 'становиться', 'год', 'глория', 'ад']	['туллий', 'публий', 'камера', 'римлянин', 'побег', 'мусоропровод', 'башня', 'снотворный', 'варварство', 'тюрьма']
n_topics_7	n_topic_5	['человек', 'андрей', 'время', 'герой', 'жизнь', 'мочь', 'понимать', 'наташа', 'жена', 'становиться']	['маруся', 'рафа', 'разудалов', 'цехновицер', 'гастроль', 'татарович', 'левушка', 'автор', 'колония', 'коровка']
n_topics_7	n_topic_6	['человек', 'герой', 'татарский', 'время', 'становиться', 'глория', 'жизнь', 'артем', 'год', 'день']	['петр', 'чапаев', 'анна', 'сердюк', 'пустота', 'ткач', 'барон', 'володин', 'котовский', 'броневик']
n_topics_7	n_topic_7	['наташа', 'евдокимов', 'глория', 'человек', 'башилов', 'девушка', 'время', 'становиться', 'давать', 'пытаться']	['эдичка', 'елена', 'нью', 'любовник', 'раймон', 'америка', 'богатый', 'понимать', 'русский', 'йоркский']
n_topics_8	n_topic_1	['лева', 'ира', 'митишатьев', 'человек', 'николай', 'жизнь', 'фаина', 'время', 'жить', 'дед']	['герой', 'андрей', 'друг', 'клуб', 'наташа', 'жизнь', 'даша', 'автор', 'миша', 'шоу']
n_topics_8	n_topic_2	['валера', 'толик', 'валер', 'таня', 'человек', 'идти', 'полет', 'славка', 'армия', 'петр']	['ира', 'светлана', 'иванович', 'николай', 'татьяна', 'павлик', 'дача', 'половина', 'мать', 'сестра']
n_topics_8	n_topic_3	['чонкин', 'деревня', 'капитан', 'время', 'миляга', 'генерал', 'иван', 'немецкий', 'нюрка', 'чекист']	['евдокимов', 'наташа', 'ира', 'феликс', 'владик', 'галя', 'опыт', 'электрон', 'семенов', 'стюардесса']
n_topics_8	n_topic_4	['жизнь', 'лева', 'дело', 'человек', 'герой', 'год', 'становиться', 'ночь', 'процент', 'холюша']	['татарский', 'ханин', 'богиня', 'азадовский', 'рекламный', 'иштар', 'золотой', 'импульс', 'мухомор', 'вау']
n_topics_8	n_topic_5	['время', 'человек', 'задача', 'жизнь', 'мочь', 'день', 'сотрудник', 'жена', 'работа', 'герой']	['чонкин', 'миляга', 'капитан', 'деревня', 'нюрка', 'огород', 'чекист', 'иван', 'немецкий', 'нюрок']
n_topics_8	n_topic_6	['татарский', 'человек', 'становиться', 'время', 'год', 'маруся', 'гмо', 'мочь', 'новый', 'давать']	['петя', 'птица', 'дядя', 'боря', 'томила', 'лимонный', 'сирин', 'тамила', 'косточка', 'дедушка']
n_topics_8	n_topic_7	['глория', 'башилов', 'человек', 'время', 'наташа', 'становиться', 'девушка', 'артем', 'татарский', 'день']	['глория', 'алекс', 'тезер', 'ребекка', 'девушка', 'мэтт', 'чед', 'мать', 'подруга', 'адам']
n_topics_8	n_topic_8	['герой', 'человек', 'глория', 'жизнь', 'девушка', 'друг', 'артем', 'андрей', 'становиться', 'жить']	['оборотень', 'хулить', 'героиня', 'александр', 'хули', 'лиса', 'сверхоборотень', 'волк', 'хвост', 'лорд']
