		lda	nmf
n_topics_5	n_topic_1	['сиавуш', 'шах', 'сохраб', 'афрасьяб', 'рость', 'сын', 'ростем', 'становиться', 'отец', 'кавус']	
n_topics_5	n_topic_2	['сиавуш', 'шах', 'искандер', 'сохраб', 'ширин', 'хосров', 'меджнун', 'ростем', 'сын', 'отказываться']	
n_topics_5	n_topic_3	['искандер', 'ширин', 'дарий', 'год', 'хосров', 'становиться', 'войско', 'следующий', 'страна', 'поход']	
n_topics_5	n_topic_4	['хосров', 'ширин', 'шабдиз', 'неприличный', 'шапур', 'сердце', 'фархад', 'справедливость', 'день', 'шах']	
n_topics_5	n_topic_5	['ширин', 'хосров', 'меджнун', 'лейли', 'шапур', 'отец', 'фархад', 'друг', 'любовь', 'шабдиз']	
n_topics_6	n_topic_1	['сиавуш', 'шах', 'сохраб', 'афрасьяб', 'рость', 'сын', 'ростем', 'становиться', 'отец', 'кавус']	
n_topics_6	n_topic_2	['ширин', 'сиавуш', 'шах', 'сохраб', 'хосров', 'искандер', 'меджнун', 'отказываться', 'ростем', 'сын']	
n_topics_6	n_topic_3	['искандер', 'ширин', 'дарий', 'год', 'войско', 'становиться', 'страна', 'хосров', 'следующий', 'правитель']	
n_topics_6	n_topic_4	['хосров', 'ширин', 'шабдиз', 'неприличный', 'шапур', 'сердце', 'справедливость', 'фархад', 'печалиться', 'день']	
n_topics_6	n_topic_5	['ширин', 'хосров', 'меджнун', 'лейли', 'шапур', 'фархад', 'отец', 'друг', 'любовь', 'шабдиз']	
n_topics_6	n_topic_6	['искандер', 'меджнун', 'лейли', 'становиться', 'ученый', 'год', 'отец', 'дарий', 'поход', 'следующий']	
n_topics_7	n_topic_1	['сиавуш', 'шах', 'сохраб', 'афрасьяб', 'рость', 'сын', 'ростем', 'становиться', 'отец', 'кавус']	
n_topics_7	n_topic_2	['сохраб', 'сиавуш', 'шах', 'отказываться', 'искандер', 'ростем', 'ширин', 'меджнун', 'воин', 'оставаться']	
n_topics_7	n_topic_3	['искандер', 'дарий', 'год', 'войско', 'страна', 'правитель', 'следующий', 'становиться', 'поход', 'файлакус']	
n_topics_7	n_topic_4	['хосров', 'ширин', 'шабдиз', 'неприличный', 'шапур', 'сердце', 'справедливость', 'фархад', 'печалиться', 'день']	
n_topics_7	n_topic_5	['ширин', 'хосров', 'меджнун', 'лейли', 'шапур', 'фархад', 'отец', 'друг', 'шабдиз', 'любовь']	
n_topics_7	n_topic_6	['искандер', 'лейли', 'меджнун', 'становиться', 'отец', 'повелитель', 'попросить', 'ученый', 'хакать', 'красавица']	
n_topics_7	n_topic_7	['сиавуш', 'дикий', 'изображение', 'девица', 'шах', 'лекарство', 'благоприятный', 'наиболее', 'безвинный', 'должный']	
n_topics_8	n_topic_1	['сиавуш', 'шах', 'сохраб', 'афрасьяб', 'рость', 'сын', 'ростем', 'становиться', 'отец', 'кавус']	
n_topics_8	n_topic_2	['сиавуш', 'сохраб', 'шах', 'ширин', 'отказываться', 'ростем', 'воин', 'хосров', 'оставаться', 'меч']	
n_topics_8	n_topic_3	['искандер', 'дарий', 'год', 'ширин', 'становиться', 'страна', 'следующий', 'правитель', 'войско', 'поход']	
n_topics_8	n_topic_4	['хосров', 'ширин', 'неприличный', 'шабдиз', 'шапур', 'справедливость', 'сердце', 'печалиться', 'день', 'заратуштра']	
n_topics_8	n_topic_5	['ширин', 'хосров', 'меджнун', 'лейли', 'шапур', 'фархад', 'отец', 'друг', 'шабдиз', 'любовь']	
n_topics_8	n_topic_6	['искандер', 'лейли', 'меджнун', 'становиться', 'отец', 'повелитель', 'попросить', 'хакать', 'красавица', 'вес']	
n_topics_8	n_topic_7	['сиавуш', 'дикий', 'изображение', 'девица', 'шах', 'наиболее', 'благоприятный', 'лекарство', 'безвинный', 'пешком']	
n_topics_8	n_topic_8	['меджнун', 'лейли', 'искандер', 'жилище', 'войско', 'вино', 'любовь', 'смятение', 'дважды', 'пик']	
n_topics_9	n_topic_1	['сиавуш', 'шах', 'сохраб', 'афрасьяб', 'рость', 'сын', 'ростем', 'становиться', 'отец', 'кавус']	
n_topics_9	n_topic_2	['сиавуш', 'сохраб', 'шах', 'ширин', 'хосров', 'ростем', 'отказываться', 'воин', 'сын', 'меч']	
n_topics_9	n_topic_3	['искандер', 'дарий', 'год', 'правитель', 'страна', 'следующий', 'поход', 'становиться', 'войско', 'файлакус']	
n_topics_9	n_topic_4	['хосров', 'неприличный', 'ширин', 'шабдиз', 'шапур', 'справедливость', 'сердце', 'печалиться', 'заратуштра', 'отцовский']	
n_topics_9	n_topic_5	['ширин', 'хосров', 'меджнун', 'лейли', 'шапур', 'фархад', 'отец', 'друг', 'шабдиз', 'любовь']	
n_topics_9	n_topic_6	['искандер', 'становиться', 'лейли', 'повелитель', 'попросить', 'хакать', 'вес', 'меджнун', 'ученый', 'известность']	
n_topics_9	n_topic_7	['сиавуш', 'дикий', 'изображение', 'девица', 'шах', 'наиболее', 'благоприятный', 'лекарство', 'безвинный', 'пешком']	
n_topics_9	n_topic_8	['меджнун', 'искандер', 'лейли', 'жилище', 'войско', 'вино', 'смятение', 'пик', 'дважды', 'биться']	
n_topics_9	n_topic_9	['ширин', 'хосров', 'меджнун', 'бан', 'мехин', 'бродить', 'путь', 'полный', 'сила', 'край']	
n_topics_10	n_topic_1	['сиавуш', 'шах', 'сохраб', 'афрасьяб', 'рость', 'сын', 'ростем', 'становиться', 'отец', 'кавус']	
n_topics_10	n_topic_2	['ширин', 'сохраб', 'шах', 'хосров', 'сиавуш', 'отказываться', 'ростем', 'воин', 'оставаться', 'меч']	
