		lda	nmf
n_topics_5	n_topic_1	['антон', 'герой', 'год', 'жизнь', 'становиться', 'мочь', 'кин', 'время', 'эдит', 'человек']	['фридерика', 'герой', 'профессор', 'муж', 'юноша', 'ужас', 'женщина', 'видеть', 'молчание', 'год']
n_topics_5	n_topic_2	['пернатый', 'тибуриус', 'герой', 'мириам', 'вассертрум', 'человек', 'старьевщик', 'становиться', 'тропа', 'дом']	['сафо', 'фаон', 'мелитта', 'рабыня', 'госпожа', 'лира', 'поэтесса', 'роза', 'море', 'любовь']
n_topics_5	n_topic_3	['сновидение', 'желание', 'человек', 'сон', 'мочь', 'психический', 'мысль', 'являться', 'содержание', 'цензура']	['оттокар', 'император', 'король', 'рудольф', 'империя', 'маргарита', 'фон', 'австрия', 'кунигунда', 'цивиш']
n_topics_5	n_topic_4	['человек', 'министр', 'мальта', 'ульрих', 'голь', 'жизнь', 'любовь', 'мочь', 'ирэн', 'время']	['антон', 'эдит', 'кекешфальва', 'кондор', 'илона', 'каница', 'усадьба', 'сказать', 'фрейлейн', 'девушка']
n_topics_5	n_topic_5	['рустать', 'грегор', 'сафо', 'жизнь', 'мелитта', 'фаон', 'человек', 'мать', 'отец', 'мочь']	['рустать', 'царь', 'масуд', 'мирза', 'занг', 'гюльнара', 'царский', 'змея', 'коричневый', 'самарканд']
n_topics_6	n_topic_1	['антон', 'эдит', 'год', 'герой', 'кин', 'становиться', 'знать', 'жена', 'мочь', 'замок']	['грегор', 'грета', 'мать', 'сестра', 'комната', 'управляющий', 'гостиная', 'отец', 'дверь', 'убираться']
n_topics_6	n_topic_2	['тибуриус', 'человек', 'тропа', 'становиться', 'герой', 'девушка', 'время', 'пернатый', 'дом', 'молодой']	['оттокар', 'император', 'король', 'рудольф', 'империя', 'маргарита', 'фон', 'австрия', 'кунигунда', 'цивиш']
n_topics_6	n_topic_3	['сновидение', 'желание', 'сон', 'человек', 'мочь', 'психический', 'мысль', 'являться', 'содержание', 'цензура']	['рустать', 'царь', 'масуд', 'мирза', 'занг', 'гюльнара', 'царский', 'змея', 'коричневый', 'самарканд']
n_topics_6	n_topic_4	['министр', 'человек', 'голь', 'ирэн', 'андри', 'мальта', 'карл', 'мочь', 'национальный', 'фирмиан']	['сафо', 'фаон', 'мелитта', 'рабыня', 'госпожа', 'лира', 'поэтесса', 'роза', 'море', 'любовь']
n_topics_6	n_topic_5	['грегор', 'комната', 'мать', 'отец', 'жизнь', 'мочь', 'сестра', 'человек', 'женщина', 'грета']	['августин', 'полковник', 'маргарита', 'запись', 'доктор', 'год', 'перечитывать', 'больной', 'старый', 'дом']
n_topics_6	n_topic_6	['жизнь', 'человек', 'мочь', 'становиться', 'время', 'герой', 'антон', 'дом', 'год', 'хотеть']	['антон', 'эдит', 'кекешфальва', 'кондор', 'илона', 'каница', 'усадьба', 'сказать', 'фрейлейн', 'девушка']
n_topics_7	n_topic_1	['антон', 'герой', 'замок', 'год', 'кин', 'эдит', 'знать', 'становиться', 'жена', 'видеть']	['грегор', 'грета', 'мать', 'сестра', 'комната', 'управляющий', 'гостиная', 'отец', 'дверь', 'убираться']
n_topics_7	n_topic_2	['человек', 'герой', 'тибуриус', 'пернатый', 'молодой', 'лицо', 'становиться', 'замок', 'покрывать', 'видеть']	['антон', 'эдит', 'кекешфальва', 'кондор', 'илона', 'каница', 'усадьба', 'сказать', 'фрейлейн', 'девушка']
n_topics_7	n_topic_3	['сновидение', 'желание', 'сон', 'человек', 'мочь', 'психический', 'являться', 'мысль', 'содержание', 'цензура']	['сновидение', 'желание', 'психический', 'сон', 'цензура', 'содержание', 'являться', 'автор', 'человек', 'скрытый']
