		lda	nmf
n_topics_5	n_topic_1	['глупость', 'человек', 'жизнь', 'говорить', 'бог', 'друг', 'старость', 'приятный', 'мочь', 'мудрец']	
n_topics_5	n_topic_2	['глупость', 'мужской', 'счастие', 'затем', 'изменять', 'волчец', 'слепой', 'мудрец', 'толковать', 'прежде']	
n_topics_5	n_topic_3	['глупость', 'человек', 'начинать', 'вынести', 'жизнь', 'дешево', 'ядовитый', 'тягота', 'становиться', 'господин']	
n_topics_5	n_topic_4	['глупость', 'гедонэ', 'юность', 'волк', 'человек', 'близорукость', 'гесиод', 'божественный', 'пока', 'уступать']	
n_topics_5	n_topic_5	['жить', 'второй', 'мука', 'брак', 'слуга', 'удосуживаться', 'женщина', 'происходить', 'испортить', 'земной']	
n_topics_6	n_topic_1	['глупость', 'человек', 'жизнь', 'говорить', 'бог', 'друг', 'старость', 'мочь', 'приятный', 'мудрец']	
n_topics_6	n_topic_2	['глупость', 'мужской', 'затем', 'изменять', 'счастие', 'волчец', 'слепой', 'мудрец', 'толковать', 'прежде']	
n_topics_6	n_topic_3	['глупость', 'человек', 'начинать', 'жизнь', 'вынести', 'становиться', 'дешево', 'ядовитый', 'тягота', 'женщина']	
n_topics_6	n_topic_4	['глупость', 'гедонэ', 'юность', 'волк', 'близорукость', 'гесиод', 'пока', 'уступать', 'божественный', 'легкомыслие']	
n_topics_6	n_topic_5	['жить', 'второй', 'мука', 'брак', 'слуга', 'удосуживаться', 'женщина', 'происходить', 'земной', 'испортить']	
n_topics_6	n_topic_6	['сожаление', 'ложь', 'ядовитый', 'текст', 'время', 'изрядно', 'скука', 'неуместный', 'скотинка', 'лакомство']	
n_topics_7	n_topic_1	['глупость', 'человек', 'жизнь', 'говорить', 'бог', 'друг', 'старость', 'мочь', 'приятный', 'мудрец']	
n_topics_7	n_topic_2	['глупость', 'мужской', 'затем', 'изменять', 'волчец', 'слепой', 'счастие', 'толковать', 'объяснять', 'единственно']	
n_topics_7	n_topic_3	['глупость', 'человек', 'начинать', 'жизнь', 'вынести', 'становиться', 'дешево', 'женщина', 'тягота', 'ядовитый']	
n_topics_7	n_topic_4	['глупость', 'гедонэ', 'юность', 'волк', 'гесиод', 'близорукость', 'пока', 'уступать', 'божественный', 'легкомыслие']	
n_topics_7	n_topic_5	['жить', 'второй', 'мука', 'брак', 'слуга', 'удосуживаться', 'женщина', 'происходить', 'испортить', 'земной']	
n_topics_7	n_topic_6	['сожаление', 'ложь', 'ядовитый', 'текст', 'время', 'изрядно', 'скука', 'неуместный', 'скотинка', 'лакомство']	
n_topics_7	n_topic_7	['толковать', 'поэтический', 'наперсница', 'опека', 'сон', 'высокий', 'человеческий', 'прославлять', 'долго', 'отказываться']	
n_topics_8	n_topic_1	['глупость', 'человек', 'жизнь', 'говорить', 'бог', 'друг', 'старость', 'приятный', 'мочь', 'мудрец']	
n_topics_8	n_topic_2	['глупость', 'мужской', 'затем', 'изменять', 'волчец', 'слепой', 'счастие', 'толковать', 'объяснять', 'единственно']	
n_topics_8	n_topic_3	['начинать', 'глупость', 'человек', 'вынести', 'дешево', 'ядовитый', 'жизнь', 'господин', 'тягота', 'внушение']	
n_topics_8	n_topic_4	['глупость', 'гедонэ', 'юность', 'волк', 'близорукость', 'гесиод', 'пока', 'уступать', 'божественный', 'легкомыслие']	
n_topics_8	n_topic_5	['жить', 'второй', 'мука', 'брак', 'слуга', 'удосуживаться', 'женщина', 'происходить', 'земной', 'испортить']	
n_topics_8	n_topic_6	['сожаление', 'ложь', 'ядовитый', 'текст', 'время', 'изрядно', 'скука', 'неуместный', 'скотинка', 'лакомство']	
n_topics_8	n_topic_7	['толковать', 'поэтический', 'наперсница', 'опека', 'сон', 'высокий', 'человеческий', 'прославлять', 'долго', 'отказываться']	
n_topics_8	n_topic_8	['глупость', 'бог', 'следовать', 'благодарственный', 'баловать', 'гораздо', 'иметь', 'итак', 'опека', 'гиацинт']	
n_topics_9	n_topic_1	['глупость', 'человек', 'жизнь', 'говорить', 'бог', 'друг', 'старость', 'приятный', 'мочь', 'мудрец']	
n_topics_9	n_topic_2	['глупость', 'мужской', 'затем', 'изменять', 'волчец', 'слепой', 'счастие', 'толковать', 'объяснять', 'единственно']	
n_topics_9	n_topic_3	['начинать', 'глупость', 'человек', 'вынести', 'дешево', 'ядовитый', 'господин', 'тягота', 'внушение', 'прочный']	
n_topics_9	n_topic_4	['глупость', 'гедонэ', 'юность', 'волк', 'близорукость', 'гесиод', 'пока', 'уступать', 'божественный', 'легкомыслие']	
n_topics_9	n_topic_5	['жить', 'второй', 'мука', 'брак', 'слуга', 'удосуживаться', 'женщина', 'происходить', 'земной', 'испортить']	
n_topics_9	n_topic_6	['сожаление', 'ложь', 'ядовитый', 'текст', 'время', 'изрядно', 'скука', 'неуместный', 'скотинка', 'лакомство']	
n_topics_9	n_topic_7	['толковать', 'поэтический', 'наперсница', 'опека', 'сон', 'высокий', 'человеческий', 'прославлять', 'долго', 'отказываться']	
n_topics_9	n_topic_8	['глупость', 'следовать', 'бог', 'баловать', 'благодарственный', 'гораздо', 'иметь', 'опека', 'гиацинт', 'итак']	
n_topics_9	n_topic_9	['глупость', 'жизнь', 'труд', 'говорить', 'старость', 'ребенок', 'скука', 'мочь', 'разговор', 'посему']	
n_topics_10	n_topic_1	['глупость', 'человек', 'жизнь', 'говорить', 'бог', 'друг', 'старость', 'приятный', 'мочь', 'мудрец']	
n_topics_10	n_topic_2	['глупость', 'мужской', 'затем', 'изменять', 'волчец', 'слепой', 'объяснять', 'толковать', 'счастие', 'единственно']	
