		lda	nmf
n_topics_5	n_topic_1	['дон', 'жуан', 'фабер', 'друг', 'время', 'гантенбайн', 'лиля', 'дом', 'мебиус', 'мочь']	['тоблер', 'иозеф', 'инженер', 'госпожа', 'вирзиха', 'особняк', 'сильви', 'вирзих', 'контора', 'патрон']
n_topics_5	n_topic_2	['гастман', 'берло', 'тшанц', 'шмид', 'берлах', 'машина', 'убивать', 'тшанец', 'дом', 'лютц']	['генрих', 'анна', 'юдифь', 'герой', 'мать', 'наш', 'лей', 'деревня', 'люс', 'продолжать']
n_topics_5	n_topic_3	['енач', 'граубюнден', 'юрг', 'герцог', 'рогать', 'лукреция', 'вазер', 'планта', 'франция', 'испания']	['енач', 'граубюнден', 'юрг', 'герцог', 'рогать', 'вазер', 'лукреция', 'планта', 'франция', 'войско']
n_topics_5	n_topic_4	['дон', 'жуан', 'илл', 'гастман', 'сообщать', 'клара', 'анна', 'убивать', 'миллиард', 'время']	['дон', 'жуан', 'донна', 'анна', 'гонсало', 'миранда', 'невеста', 'родериго', 'парк', 'эльвира']
n_topics_5	n_topic_5	['генрих', 'жюль', 'тоблер', 'иозеф', 'герой', 'анна', 'мать', 'время', 'дом', 'дядя']	['жюль', 'дядя', 'юноша', 'люся', 'художник', 'старик', 'генриетта', 'библиотека', 'книга', 'возлюбленная']
n_topics_6	n_topic_1	['дон', 'жуан', 'фабер', 'время', 'друг', 'лиля', 'гантенбайн', 'жюль', 'мочь', 'человек']	['тоблер', 'иозеф', 'инженер', 'госпожа', 'вирзиха', 'особняк', 'сильви', 'вирзих', 'контора', 'патрон']
n_topics_6	n_topic_2	['гастман', 'берло', 'тшанц', 'шмид', 'берлах', 'машина', 'тшанец', 'убивать', 'лютц', 'дом']	['генрих', 'анна', 'юдифь', 'герой', 'мать', 'наш', 'лей', 'деревня', 'люс', 'продолжать']
n_topics_6	n_topic_3	['енач', 'граубюнден', 'юрг', 'герцог', 'рогать', 'лукреция', 'вазер', 'планта', 'франция', 'испания']	['енач', 'граубюнден', 'юрг', 'герцог', 'рогать', 'вазер', 'лукреция', 'планта', 'франция', 'войско']
n_topics_6	n_topic_4	['дон', 'гастман', 'миллиард', 'сообщать', 'жуан', 'илл', 'убивать', 'тшанц', 'дальнейший', 'анна']	['дон', 'жуан', 'донна', 'анна', 'гонсало', 'миранда', 'невеста', 'родериго', 'парк', 'эльвира']
n_topics_6	n_topic_5	['тоблер', 'иозеф', 'жюль', 'госпожа', 'инженер', 'генрих', 'работа', 'особняк', 'вирзиха', 'сильви']	['жюль', 'дядя', 'юноша', 'люся', 'художник', 'старик', 'генриетта', 'библиотека', 'книга', 'возлюбленная']
