		lda	nmf
n_topics_5	n_topic_1	['человек', 'мочь', 'мики', 'время', 'становиться', 'друг', 'квентин', 'жизнь', 'питер', 'ваш']	['ваш', 'человек', 'решение', 'работа', 'мочь', 'идея', 'пример', 'задача', 'проект', 'сотрудник']
n_topics_5	n_topic_2	['человек', 'мочь', 'бизнес', 'время', 'ваш', 'работа', 'становиться', 'должный', 'клиент', 'говорить']	['джерри', 'питер', 'руфь', 'салли', 'мейсон', 'колдуэлл', 'зоопарк', 'ричард', 'пес', 'касса']
n_topics_5	n_topic_3	['человек', 'мочь', 'время', 'становиться', 'ваш', 'компания', 'жизнь', 'год', 'друг', 'новый']	['продукт', 'клиент', 'компания', 'бренд', 'пример', 'потребитель', 'рынок', 'ваш', 'товар', 'маркетинг']
n_topics_5	n_topic_4	['тайлер', 'джек', 'человек', 'время', 'становиться', 'ваш', 'жизнь', 'работа', 'мочь', 'скарлетт']	['сноупс', 'флем', 'гэвин', 'минк', 'линда', 'джефферсон', 'рэтлиф', 'юла', 'де', 'варнер']
n_topics_5	n_topic_5	['китнисс', 'пит', 'человек', 'мочь', 'сиена', 'трибут', 'лэнгдон', 'год', 'становиться', 'продукт']	['эмоциональный', 'интеллект', 'эмоция', 'мозг', 'чувство', 'мышление', 'пример', 'рациональный', 'управлять', 'помогать']
n_topics_6	n_topic_1	['человек', 'мики', 'мочь', 'время', 'становиться', 'лебо', 'пример', 'жизнь', 'ваш', 'друг']	['ваш', 'человек', 'решение', 'работа', 'мочь', 'идея', 'пример', 'задача', 'проект', 'сотрудник']
n_topics_6	n_topic_2	['человек', 'мочь', 'время', 'бизнес', 'ваш', 'должный', 'работа', 'пример', 'становиться', 'компания']	['джерри', 'питер', 'руфь', 'салли', 'мейсон', 'колдуэлл', 'зоопарк', 'ричард', 'пес', 'касса']
n_topics_6	n_topic_3	['человек', 'мочь', 'ваш', 'компания', 'время', 'становиться', 'работа', 'должный', 'пример', 'жизнь']	['продукт', 'клиент', 'компания', 'бренд', 'пример', 'потребитель', 'рынок', 'ваш', 'товар', 'маркетинг']
n_topics_6	n_topic_4	['человек', 'время', 'ваш', 'становиться', 'жизнь', 'год', 'мочь', 'дело', 'работа', 'должный']	['сноупс', 'флем', 'гэвин', 'минк', 'линда', 'джефферсон', 'рэтлиф', 'юла', 'де', 'варнер']
n_topics_6	n_topic_5	['человек', 'сиена', 'лэнгдон', 'мочь', 'китнисс', 'год', 'находить', 'становиться', 'пит', 'время']	['эмоциональный', 'интеллект', 'эмоция', 'мозг', 'чувство', 'мышление', 'пример', 'рациональный', 'управлять', 'помогать']
n_topics_6	n_topic_6	['отец', 'дом', 'человек', 'становиться', 'время', 'год', 'день', 'друг', 'мочь', 'жизнь']	['джек', 'тайлер', 'элина', 'дэнни', 'отель', 'венди', 'ардис', 'марвин', 'марла', 'вилли']
n_topics_7	n_topic_1	['человек', 'мочь', 'мики', 'время', 'становиться', 'пример', 'ваш', 'друг', 'должный', 'жизнь']	['ваш', 'человек', 'решение', 'работа', 'мочь', 'идея', 'пример', 'задача', 'проект', 'сотрудник']
n_topics_7	n_topic_2	['человек', 'мочь', 'бизнес', 'время', 'ваш', 'компания', 'работа', 'клиент', 'пример', 'должный']	['рудольф', 'уэсли', 'томас', 'билли', 'гретхен', 'листок', 'джин', 'зеленый', 'дверь', 'моника']
n_topics_7	n_topic_3	['человек', 'мочь', 'время', 'становиться', 'жизнь', 'друг', 'решение', 'понимать', 'компания', 'находить']	['продукт', 'клиент', 'компания', 'бренд', 'пример', 'потребитель', 'рынок', 'ваш', 'товар', 'маркетинг']
n_topics_7	n_topic_4	['человек', 'время', 'ваш', 'становиться', 'жизнь', 'год', 'работа', 'мочь', 'дело', 'должный']	['сноупс', 'флем', 'гэвин', 'минк', 'линда', 'джефферсон', 'рэтлиф', 'юла', 'де', 'варнер']
n_topics_7	n_topic_5	['человек', 'сиена', 'мочь', 'лэнгдон', 'год', 'китнисс', 'находить', 'становиться', 'время', 'новый']	['эмоциональный', 'интеллект', 'эмоция', 'мозг', 'чувство', 'мышление', 'пример', 'рациональный', 'управлять', 'помогать']
n_topics_7	n_topic_6	['человек', 'мочь', 'время', 'становиться', 'ваш', 'компания', 'год', 'жизнь', 'работа', 'новый']	['джек', 'тайлер', 'элина', 'дэнни', 'отель', 'венди', 'ардис', 'марвин', 'марла', 'вилли']
n_topics_7	n_topic_7	['человек', 'становиться', 'жизнь', 'мочь', 'время', 'день', 'друг', 'ваш', 'решение', 'понимать']	['джерри', 'питер', 'руфь', 'салли', 'мейсон', 'колдуэлл', 'зоопарк', 'ричард', 'пес', 'касса']
n_topics_8	n_topic_1	['человек', 'мики', 'мочь', 'время', 'становиться', 'пример', 'питер', 'друг', 'жизнь', 'лебо']	['ваш', 'человек', 'решение', 'мочь', 'работа', 'пример', 'идея', 'использовать', 'задача', 'сотрудник']
n_topics_8	n_topic_2	['человек', 'мочь', 'бизнес', 'время', 'ваш', 'компания', 'работа', 'должный', 'пример', 'клиент']	['гек', 'джим', 'бекка', 'тетя', 'джо', 'лаура', 'мальчик', 'плот', 'мошенник', 'финн']
n_topics_8	n_topic_3	['человек', 'мочь', 'ваш', 'компания', 'пример', 'время', 'становиться', 'должный', 'работа', 'решение']	['продукт', 'клиент', 'бренд', 'потребитель', 'рынок', 'товар', 'маркетинг', 'ваш', 'покупатель', 'компания']
n_topics_8	n_topic_4	['человек', 'время', 'ваш', 'становиться', 'жизнь', 'год', 'работа', 'мочь', 'дело', 'должный']	['сноупс', 'флем', 'гэвин', 'минк', 'линда', 'джефферсон', 'рэтлиф', 'юла', 'де', 'варнер']
n_topics_8	n_topic_5	['сиена', 'человек', 'лэнгдон', 'мочь', 'год', 'продукт', 'зобрист', 'находить', 'становиться', 'новый']	['проект', 'вау', 'ваш', 'задача', 'список', 'сторонник', 'команда', 'пусть', 'идея', 'корзина']
n_topics_8	n_topic_6	['человек', 'дом', 'время', 'становиться', 'отец', 'год', 'день', 'мочь', 'друг', 'жизнь']	['джек', 'тайлер', 'элина', 'дэнни', 'отель', 'венди', 'ардис', 'марвин', 'марла', 'вилли']
n_topics_8	n_topic_7	['человек', 'становиться', 'жизнь', 'мочь', 'время', 'ваш', 'день', 'друг', 'решение', 'должный']	['компания', 'бизнес', 'клиент', 'пример', 'стратегия', 'алекс', 'успех', 'сотрудник', 'фирма', 'продажа']
n_topics_8	n_topic_8	['человек', 'китнисс', 'мочь', 'становиться', 'время', 'ваш', 'находить', 'чарли', 'жизнь', 'пит']	['джерри', 'питер', 'руфь', 'салли', 'мейсон', 'колдуэлл', 'зоопарк', 'ричард', 'пес', 'касса']
n_topics_9	n_topic_1	['человек', 'мики', 'мочь', 'время', 'пример', 'становиться', 'питер', 'лебо', 'друг', 'должный']	['ваш', 'человек', 'решение', 'мочь', 'работа', 'пример', 'идея', 'использовать', 'задача', 'сотрудник']
n_topics_9	n_topic_2	['человек', 'мочь', 'бизнес', 'ваш', 'время', 'компания', 'клиент', 'пример', 'должный', 'работа']	['рудольф', 'уэсли', 'томас', 'билли', 'гретхен', 'листок', 'джин', 'зеленый', 'дверь', 'моника']
n_topics_9	n_topic_3	['человек', 'ваш', 'мочь', 'компания', 'пример', 'решение', 'должный', 'становиться', 'время', 'работа']	['продукт', 'клиент', 'бренд', 'потребитель', 'рынок', 'товар', 'маркетинг', 'ваш', 'покупатель', 'компания']
n_topics_9	n_topic_4	['человек', 'время', 'ваш', 'становиться', 'жизнь', 'год', 'дело', 'мочь', 'работа', 'компания']	['сноупс', 'флем', 'гэвин', 'минк', 'линда', 'джефферсон', 'рэтлиф', 'юла', 'де', 'варнер']
n_topics_9	n_topic_5	['человек', 'мочь', 'год', 'лэнгдон', 'продукт', 'новый', 'становиться', 'находить', 'время', 'начинать']	['проект', 'вау', 'ваш', 'задача', 'список', 'сторонник', 'команда', 'пусть', 'идея', 'корзина']
n_topics_9	n_topic_6	['человек', 'время', 'становиться', 'мочь', 'дом', 'год', 'жизнь', 'отец', 'день', 'друг']	['джек', 'тайлер', 'элина', 'дэнни', 'отель', 'венди', 'ардис', 'марвин', 'марла', 'вилли']
n_topics_9	n_topic_7	['человек', 'жизнь', 'становиться', 'мочь', 'время', 'день', 'ваш', 'друг', 'понимать', 'решение']	['джерри', 'питер', 'руфь', 'салли', 'мейсон', 'колдуэлл', 'зоопарк', 'ричард', 'пес', 'касса']
n_topics_9	n_topic_8	['человек', 'китнисс', 'мочь', 'время', 'становиться', 'ваш', 'пит', 'находить', 'жизнь', 'друг']	['компания', 'бизнес', 'клиент', 'пример', 'стратегия', 'алекс', 'успех', 'сотрудник', 'фирма', 'продажа']
n_topics_9	n_topic_9	['человек', 'становиться', 'время', 'отец', 'жизнь', 'мочь', 'находить', 'работа', 'ваш', 'дом']	['гек', 'джим', 'лаура', 'бекка', 'тетя', 'джо', 'плот', 'мальчик', 'мошенник', 'тома']
