		lda	nmf
n_topics_5	n_topic_1	['порядок', 'увидеть', 'роза', 'борода', 'невидимый', 'добро', 'приводить', 'мурстен', 'праздник', 'золотой']	
n_topics_5	n_topic_2	['заниматься', 'конец', 'однажды', 'содержаться', 'патрон', 'показывать', 'борода', 'петь', 'сварливый', 'оставаться']	
n_topics_5	n_topic_3	['замок', 'домовый', 'пока', 'сокровище', 'домовой', 'древний', 'надевать', 'забираться', 'наступать', 'свадьба']	
n_topics_5	n_topic_4	['превращаться', 'корона', 'невеста', 'порядок', 'заниматься', 'рассказывать', 'незримо', 'отказ', 'старый', 'роза']	
n_topics_5	n_topic_5	['замок', 'маттс', 'домовой', 'старый', 'башня', 'роза', 'домовый', 'эрик', 'привратник', 'песня']	
n_topics_6	n_topic_1	['порядок', 'увидеть', 'борода', 'невидимый', 'роза', 'добро', 'приводить', 'мурстен', 'праздник', 'золотой']	
n_topics_6	n_topic_2	['заниматься', 'конец', 'однажды', 'содержаться', 'патрон', 'показывать', 'борода', 'петь', 'сварливый', 'оставаться']	
n_topics_6	n_topic_3	['замок', 'домовый', 'пока', 'древний', 'сокровище', 'надевать', 'забираться', 'наступать', 'свадьба', 'освобождать']	
n_topics_6	n_topic_4	['превращаться', 'корона', 'невеста', 'порядок', 'заниматься', 'рассказывать', 'незримо', 'отказ', 'старый', 'роза']	
n_topics_6	n_topic_5	['замок', 'маттс', 'домовой', 'старый', 'башня', 'роза', 'домовый', 'эрик', 'привратник', 'песня']	
n_topics_6	n_topic_6	['маттс', 'добро', 'привратник', 'роза', 'незримо', 'домовый', 'помогать', 'зазвучать', 'содержаться', 'товарищ']	
n_topics_7	n_topic_1	['порядок', 'увидеть', 'борода', 'невидимый', 'роза', 'добро', 'приводить', 'мурстен', 'праздник', 'золотой']	
n_topics_7	n_topic_2	['заниматься', 'конец', 'однажды', 'содержаться', 'патрон', 'показывать', 'борода', 'петь', 'сварливый', 'оставаться']	
n_topics_7	n_topic_3	['замок', 'домовый', 'древний', 'сокровище', 'пока', 'надевать', 'забираться', 'наступать', 'свадьба', 'освобождать']	
n_topics_7	n_topic_4	['превращаться', 'корона', 'невеста', 'порядок', 'заниматься', 'отказ', 'рассказывать', 'незримо', 'голова', 'смочь']	
n_topics_7	n_topic_5	['упадок', 'хозяин', 'башня', 'товарищ', 'собор', 'кошка', 'смочь', 'показывать', 'охотник', 'свадьба']	
n_topics_7	n_topic_6	['добро', 'незримо', 'привратник', 'роза', 'домовый', 'содержаться', 'зазвучать', 'товарищ', 'маттс', 'помогать']	
n_topics_7	n_topic_7	['замок', 'маттс', 'домовой', 'старый', 'эрик', 'роза', 'домовый', 'привратник', 'башня', 'незримо']	
n_topics_8	n_topic_1	['порядок', 'увидеть', 'борода', 'невидимый', 'роза', 'добро', 'приводить', 'мурстен', 'праздник', 'золотой']	
n_topics_8	n_topic_2	['заниматься', 'конец', 'однажды', 'содержаться', 'патрон', 'показывать', 'борода', 'петь', 'сварливый', 'оставаться']	
n_topics_8	n_topic_3	['замок', 'домовый', 'древний', 'сокровище', 'пока', 'надевать', 'забираться', 'наступать', 'свадьба', 'освобождать']	
n_topics_8	n_topic_4	['превращаться', 'корона', 'невеста', 'порядок', 'заниматься', 'отказ', 'рассказывать', 'незримо', 'голова', 'смочь']	
n_topics_8	n_topic_5	['упадок', 'башня', 'замок', 'хозяин', 'товарищ', 'собор', 'кошка', 'смочь', 'показывать', 'роза']	
n_topics_8	n_topic_6	['добро', 'незримо', 'привратник', 'роза', 'домовый', 'содержаться', 'зазвучать', 'товарищ', 'маттс', 'помогать']	
n_topics_8	n_topic_7	['маттс', 'замок', 'домовой', 'старый', 'эрик', 'роза', 'домовый', 'привратник', 'башня', 'незримо']	
n_topics_8	n_topic_8	['жить', 'становиться', 'правнучка', 'приводить', 'старинный', 'надевать', 'превращаться', 'волк', 'вяйнямейнен', 'подарок']	
n_topics_9	n_topic_1	['порядок', 'увидеть', 'борода', 'невидимый', 'роза', 'добро', 'приводить', 'мурстен', 'праздник', 'золотой']	
n_topics_9	n_topic_2	['заниматься', 'конец', 'однажды', 'содержаться', 'патрон', 'показывать', 'борода', 'петь', 'сварливый', 'оставаться']	
n_topics_9	n_topic_3	['древний', 'домовый', 'надевать', 'пока', 'сокровище', 'забираться', 'замок', 'наступать', 'свадьба', 'освобождать']	
n_topics_9	n_topic_4	['превращаться', 'корона', 'невеста', 'порядок', 'заниматься', 'отказ', 'рассказывать', 'незримо', 'голова', 'роза']	
n_topics_9	n_topic_5	['упадок', 'замок', 'башня', 'хозяин', 'товарищ', 'собор', 'кошка', 'роза', 'смочь', 'показывать']	
n_topics_9	n_topic_6	['добро', 'незримо', 'привратник', 'роза', 'домовый', 'содержаться', 'зазвучать', 'товарищ', 'маттс', 'помогать']	
n_topics_9	n_topic_7	['замок', 'маттс', 'домовой', 'старый', 'эрик', 'роза', 'домовый', 'привратник', 'башня', 'незримо']	
n_topics_9	n_topic_8	['жить', 'становиться', 'правнучка', 'приводить', 'старинный', 'надевать', 'превращаться', 'волк', 'вяйнямейнен', 'подарок']	
n_topics_9	n_topic_9	['давать', 'кошка', 'старец', 'лишь', 'освобождать', 'несметный', 'петь', 'заниматься', 'ждать', 'умирать']	
n_topics_10	n_topic_1	['порядок', 'увидеть', 'борода', 'невидимый', 'роза', 'добро', 'приводить', 'мурстен', 'праздник', 'золотой']	
n_topics_10	n_topic_2	['заниматься', 'конец', 'однажды', 'содержаться', 'патрон', 'показывать', 'борода', 'петь', 'сварливый', 'оставаться']	
n_topics_10	n_topic_3	['замок', 'домовый', 'древний', 'сокровище', 'пока', 'надевать', 'забираться', 'наступать', 'свадьба', 'освобождать']	
n_topics_10	n_topic_4	['превращаться', 'корона', 'невеста', 'порядок', 'заниматься', 'отказ', 'рассказывать', 'незримо', 'голова', 'смочь']	
n_topics_10	n_topic_5	['упадок', 'башня', 'хозяин', 'товарищ', 'собор', 'кошка', 'смочь', 'замок', 'показывать', 'охотник']	
n_topics_10	n_topic_6	['добро', 'незримо', 'привратник', 'роза', 'домовый', 'содержаться', 'зазвучать', 'товарищ', 'маттс', 'помогать']	
n_topics_10	n_topic_7	['замок', 'маттс', 'домовой', 'старый', 'эрик', 'роза', 'домовый', 'привратник', 'башня', 'незримо']	
n_topics_10	n_topic_8	['жить', 'становиться', 'правнучка', 'приводить', 'старинный', 'надевать', 'превращаться', 'волк', 'вяйнямейнен', 'подарок']	
n_topics_10	n_topic_9	['давать', 'кошка', 'старец', 'лишь', 'освобождать', 'несметный', 'петь', 'заниматься', 'ждать', 'умирать']	
n_topics_10	n_topic_10	['ждать', 'сварливый', 'обещание', 'бешенство', 'петься', 'полый', 'смочь', 'прогулка', 'корона', 'домовый']	
n_topics_11	n_topic_1	['порядок', 'увидеть', 'борода', 'невидимый', 'роза', 'добро', 'приводить', 'мурстен', 'праздник', 'золотой']	
n_topics_11	n_topic_2	['заниматься', 'конец', 'однажды', 'содержаться', 'патрон', 'показывать', 'борода', 'петь', 'сварливый', 'оставаться']	
n_topics_11	n_topic_3	['замок', 'домовый', 'древний', 'надевать', 'пока', 'сокровище', 'забираться', 'наступать', 'свадьба', 'освобождать']	
n_topics_11	n_topic_4	['превращаться', 'корона', 'невеста', 'порядок', 'заниматься', 'отказ', 'рассказывать', 'незримо', 'голова', 'смочь']	
n_topics_11	n_topic_5	['упадок', 'башня', 'хозяин', 'товарищ', 'собор', 'кошка', 'замок', 'смочь', 'показывать', 'охотник']	
n_topics_11	n_topic_6	['добро', 'незримо', 'привратник', 'роза', 'домовый', 'содержаться', 'зазвучать', 'товарищ', 'маттс', 'помогать']	
n_topics_11	n_topic_7	['замок', 'маттс', 'домовой', 'старый', 'эрик', 'роза', 'домовый', 'привратник', 'башня', 'незримо']	
n_topics_11	n_topic_8	['жить', 'становиться', 'правнучка', 'приводить', 'старинный', 'надевать', 'превращаться', 'волк', 'вяйнямейнен', 'подарок']	
n_topics_11	n_topic_9	['давать', 'кошка', 'старец', 'лишь', 'освобождать', 'несметный', 'петь', 'заниматься', 'ждать', 'умирать']	
n_topics_11	n_topic_10	['ждать', 'сварливый', 'обещание', 'бешенство', 'петься', 'полый', 'смочь', 'прогулка', 'корона', 'домовый']	
n_topics_11	n_topic_11	['пока', 'помогать', 'маттс', 'оставаться', 'волк', 'роза', 'корона', 'захотеть', 'мать', 'прогулка']	
n_topics_12	n_topic_1	['порядок', 'увидеть', 'борода', 'невидимый', 'роза', 'добро', 'приводить', 'мурстен', 'праздник', 'золотой']	
n_topics_12	n_topic_2	['заниматься', 'конец', 'однажды', 'содержаться', 'патрон', 'показывать', 'борода', 'петь', 'сварливый', 'оставаться']	
n_topics_12	n_topic_3	['древний', 'домовый', 'надевать', 'пока', 'сокровище', 'забираться', 'замок', 'наступать', 'свадьба', 'освобождать']	
n_topics_12	n_topic_4	['превращаться', 'корона', 'невеста', 'порядок', 'заниматься', 'отказ', 'рассказывать', 'незримо', 'голова', 'смочь']	
n_topics_12	n_topic_5	['упадок', 'башня', 'замок', 'хозяин', 'собор', 'товарищ', 'кошка', 'смочь', 'показывать', 'охотник']	
n_topics_12	n_topic_6	['добро', 'незримо', 'привратник', 'роза', 'домовый', 'маттс', 'содержаться', 'зазвучать', 'товарищ', 'помогать']	
n_topics_12	n_topic_7	['домовой', 'маттс', 'кафедральный', 'эрик', 'сварливый', 'завал', 'заточение', 'незримо', 'роза', 'кузен']	
n_topics_12	n_topic_8	['жить', 'становиться', 'правнучка', 'приводить', 'старинный', 'надевать', 'превращаться', 'волк', 'вяйнямейнен', 'подарок']	
n_topics_12	n_topic_9	['давать', 'кошка', 'старец', 'лишь', 'освобождать', 'несметный', 'петь', 'заниматься', 'ждать', 'умирать']	
n_topics_12	n_topic_10	['ждать', 'сварливый', 'обещание', 'бешенство', 'петься', 'полый', 'смочь', 'прогулка', 'корона', 'домовый']	
n_topics_12	n_topic_11	['замок', 'маттс', 'домовой', 'старый', 'роза', 'эрик', 'домовый', 'привратник', 'пока', 'помогать']	
