		lda	nmf
n_topics_5	n_topic_1	['корабль', 'португалец', 'челн', 'дело', 'лицо', 'сокрушаться', 'морской', 'подданный', 'подвиг', 'христианин']	
n_topics_5	n_topic_2	['португалец', 'путешественник', 'васко', 'гам', 'корабль', 'остров', 'лузитан', 'правитель', 'путь', 'берег']	
n_topics_5	n_topic_3	['корабль', 'берег', 'васко', 'надеяться', 'вспомнить', 'дерзкий', 'путешественник', 'гам', 'вакх', 'подниматься']	
n_topics_5	n_topic_4	['помощь', 'принимать', 'вводить', 'празднество', 'подвиг', 'достигать', 'предостерегать', 'выслушивать', 'подобный', 'зависть']	
n_topics_5	n_topic_5	['путешественник', 'грабеж', 'путь', 'португалец', 'корабль', 'подплывать', 'сон', 'нептун', 'хотя', 'торговый']	
n_topics_6	n_topic_1	['корабль', 'португалец', 'челн', 'дело', 'лицо', 'сокрушаться', 'морской', 'подданный', 'подвиг', 'христианин']	
n_topics_6	n_topic_2	['португалец', 'васко', 'путешественник', 'гам', 'корабль', 'остров', 'лузитан', 'правитель', 'путь', 'берег']	
n_topics_6	n_topic_3	['корабль', 'берег', 'надеяться', 'вспомнить', 'дерзкий', 'подниматься', 'верование', 'решаться', 'родина', 'деяние']	
n_topics_6	n_topic_4	['помощь', 'принимать', 'вводить', 'празднество', 'подвиг', 'достигать', 'предостерегать', 'выслушивать', 'подобный', 'зависть']	
n_topics_6	n_topic_5	['путешественник', 'путь', 'португалец', 'грабеж', 'корабль', 'подплывать', 'васко', 'вакх', 'сон', 'нептун']	
n_topics_6	n_topic_6	['катуал', 'влияние', 'знать', 'килоа', 'гонец', 'море', 'дама', 'прерывать', 'принимать', 'англия']	
n_topics_7	n_topic_1	['корабль', 'португалец', 'челн', 'дело', 'васко', 'земля', 'лицо', 'морской', 'сокрушаться', 'христианин']	
n_topics_7	n_topic_2	['португалец', 'васко', 'путешественник', 'гам', 'корабль', 'остров', 'лузитан', 'правитель', 'путь', 'берег']	
n_topics_7	n_topic_3	['корабль', 'берег', 'надеяться', 'вспомнить', 'дерзкий', 'васко', 'подниматься', 'верование', 'родина', 'решаться']	
n_topics_7	n_topic_4	['помощь', 'принимать', 'вводить', 'празднество', 'подвиг', 'достигать', 'предостерегать', 'выслушивать', 'подобный', 'зависть']	
n_topics_7	n_topic_5	['путешественник', 'путь', 'португалец', 'корабль', 'грабеж', 'васко', 'подплывать', 'вакх', 'остров', 'правитель']	
n_topics_7	n_topic_6	['катуал', 'влияние', 'знать', 'гонец', 'килоа', 'море', 'дама', 'прерывать', 'принимать', 'англия']	
n_topics_7	n_topic_7	['якорь', 'сон', 'результат', 'возвышенный', 'приближение', 'васко', 'захватить', 'желание', 'ветер', 'моряк']	
n_topics_8	n_topic_1	['корабль', 'португалец', 'челн', 'дело', 'лицо', 'сокрушаться', 'морской', 'подданный', 'подвиг', 'христианин']	
n_topics_8	n_topic_2	['португалец', 'путешественник', 'васко', 'гам', 'корабль', 'остров', 'лузитан', 'правитель', 'путь', 'берег']	
n_topics_8	n_topic_3	['корабль', 'берег', 'надеяться', 'вспомнить', 'дерзкий', 'васко', 'подниматься', 'верование', 'родина', 'решаться']	
n_topics_8	n_topic_4	['помощь', 'принимать', 'празднество', 'вводить', 'подвиг', 'достигать', 'предостерегать', 'выслушивать', 'подобный', 'зависть']	
n_topics_8	n_topic_5	['путешественник', 'грабеж', 'путь', 'португалец', 'корабль', 'подплывать', 'сон', 'нептун', 'хотя', 'торговый']	
n_topics_8	n_topic_6	['катуал', 'влияние', 'знать', 'килоа', 'гонец', 'море', 'дама', 'прерывать', 'принимать', 'англия']	
n_topics_8	n_topic_7	['якорь', 'сон', 'результат', 'возвышенный', 'приближение', 'захватить', 'желание', 'васко', 'ветер', 'моряк']	
n_topics_8	n_topic_8	['день', 'оно', 'хвала', 'двенадцать', 'заботиться', 'ислам', 'ждать', 'надеяться', 'зависть', 'погубить']	
n_topics_9	n_topic_1	['корабль', 'португалец', 'челн', 'дело', 'лицо', 'сокрушаться', 'морской', 'земля', 'подданный', 'васко']	
n_topics_9	n_topic_2	['португалец', 'васко', 'путешественник', 'гам', 'корабль', 'остров', 'лузитан', 'правитель', 'путь', 'берег']	
n_topics_9	n_topic_3	['корабль', 'берег', 'васко', 'надеяться', 'вспомнить', 'дерзкий', 'подниматься', 'верование', 'родина', 'открывать']	
n_topics_9	n_topic_4	['помощь', 'принимать', 'празднество', 'вводить', 'подвиг', 'достигать', 'выслушивать', 'предостерегать', 'подобный', 'зависть']	
n_topics_9	n_topic_5	['путешественник', 'путь', 'португалец', 'грабеж', 'корабль', 'подплывать', 'васко', 'вакх', 'сон', 'нептун']	
n_topics_9	n_topic_6	['катуал', 'влияние', 'знать', 'килоа', 'гонец', 'море', 'дама', 'прерывать', 'принимать', 'англия']	
n_topics_9	n_topic_7	['якорь', 'сон', 'результат', 'возвышенный', 'приближение', 'захватить', 'желание', 'васко', 'ветер', 'моряк']	
n_topics_9	n_topic_8	['день', 'оно', 'хвала', 'двенадцать', 'заботиться', 'ислам', 'ждать', 'надеяться', 'зависть', 'дружина']	
n_topics_9	n_topic_9	['грабеж', 'лицо', 'прибывать', 'челн', 'сходить', 'предлагать', 'посвящение', 'подбадривать', 'испанский', 'показывать']	
n_topics_10	n_topic_1	['корабль', 'челн', 'дело', 'лицо', 'сокрушаться', 'подданный', 'морской', 'подвиг', 'объявлять', 'посвящение']	
n_topics_10	n_topic_2	['васко', 'португалец', 'индия', 'лузитан', 'гам', 'путешественник', 'правитель', 'корабль', 'берег', 'средний']	
