		lda	nmf
n_topics_5	n_topic_1	['ребенок', 'тильтиль', 'душа', 'свет', 'птица', 'синий', 'старик', 'митиль', 'дверь', 'пес']	['тильтиль', 'ребенок', 'птица', 'душа', 'синий', 'свет', 'митиль', 'пес', 'блаженство', 'кошка']
n_topics_5	n_topic_2	['уленшпигель', 'неля', 'катлин', 'ламма', 'клаас', 'дух', 'фландрия', 'становиться', 'гез', 'тиль']	['уленшпигель', 'неля', 'катлин', 'ламма', 'клаас', 'дух', 'фландрия', 'гез', 'филипп', 'дамма']
n_topics_5	n_topic_3	['принчивалль', 'парандон', 'гвидо', 'ванна', 'джованна', 'мегрэ', 'комиссар', 'марко', 'пиза', 'дом']	['парандон', 'мегрэ', 'мадам', 'адвокат', 'комиссар', 'дом', 'секретарша', 'мадемуазель', 'полный', 'патрон']
n_topics_5	n_topic_4	['слепой', 'священник', 'юный', 'рука', 'старый', 'шаг', 'колено', 'самый', 'ребенок', 'лист']	['принчивалль', 'гвидо', 'ванна', 'джованна', 'марко', 'пиза', 'монна', 'город', 'тривульцио', 'полководец']
n_topics_5	n_topic_5	['ванна', 'принчивалль', 'приказ', 'душа', 'пиза', 'джованна', 'город', 'марко', 'слух', 'набок']	['слепой', 'священник', 'юный', 'шаг', 'колено', 'лист', 'рука', 'старый', 'приближаться', 'приют']
n_topics_6	n_topic_1	['тильтиль', 'ребенок', 'душа', 'свет', 'птица', 'синий', 'митиль', 'пес', 'кошка', 'блаженство']	['тильтиль', 'ребенок', 'птица', 'душа', 'синий', 'свет', 'митиль', 'пес', 'блаженство', 'кошка']
n_topics_6	n_topic_2	['уленшпигель', 'оказываться', 'возле', 'пепел', 'ребенок', 'необыкновенный', 'душа', 'обстоятельство', 'слеза', 'терпеть']	['уленшпигель', 'неля', 'катлин', 'ламма', 'клаас', 'дух', 'фландрия', 'гез', 'филипп', 'дамма']
n_topics_6	n_topic_3	['парандон', 'мегрэ', 'комиссар', 'дом', 'мадам', 'адвокат', 'человек', 'мадемуазель', 'секретарша', 'муж']	['парандон', 'мегрэ', 'мадам', 'адвокат', 'комиссар', 'дом', 'секретарша', 'мадемуазель', 'полный', 'патрон']
n_topics_6	n_topic_4	['слепой', 'священник', 'юный', 'рука', 'старый', 'шаг', 'колено', 'ребенок', 'самый', 'лист']	['принчивалль', 'гвидо', 'ванна', 'джованна', 'марко', 'пиза', 'монна', 'город', 'тривульцио', 'полководец']
n_topics_6	n_topic_5	['ванна', 'принчивалль', 'приказ', 'джованна', 'душа', 'марко', 'город', 'пиза', 'слух', 'набок']	['слепой', 'священник', 'юный', 'шаг', 'колено', 'лист', 'рука', 'старый', 'приближаться', 'приют']
n_topics_6	n_topic_6	['уленшпигель', 'принчивалль', 'неля', 'гвидо', 'ванна', 'старик', 'катлин', 'джованна', 'становиться', 'ламма']	['старик', 'незнакомец', 'окно', 'сад', 'мария', 'дом', 'сообщать', 'дверь', 'девушка', 'утопленница']
n_topics_7	n_topic_1	['тильтиль', 'ребенок', 'душа', 'свет', 'птица', 'синий', 'митиль', 'пес', 'кошка', 'блаженство']	
n_topics_7	n_topic_2	['уленшпигель', 'оказываться', 'ребенок', 'пепел', 'душа', 'возле', 'фландрия', 'необыкновенный', 'дух', 'неля']	
n_topics_7	n_topic_3	['парандон', 'мегрэ', 'комиссар', 'дом', 'мадам', 'адвокат', 'человек', 'мадемуазель', 'секретарша', 'муж']	
n_topics_7	n_topic_4	['слепой', 'священник', 'юный', 'рука', 'старый', 'шаг', 'колено', 'самый', 'ребенок', 'лист']	
n_topics_7	n_topic_5	['ванна', 'приказ', 'принчивалль', 'душа', 'слух', 'набок', 'прыгать', 'каждый', 'обмениваться', 'поиск']	
