		lda	nmf
n_topics_5	n_topic_1	['арнэус', 'заинтересовываться', 'арнас', 'йоун', 'продолжение', 'сцена', 'выход', 'народ', 'заново', 'имя']	
n_topics_5	n_topic_2	['арнэус', 'йоун', 'дело', 'снайфридур', 'арнас', 'исландия', 'йомфру', 'время', 'хреггвидссон', 'судьба']	
n_topics_5	n_topic_3	['скальхольт', 'невзгода', 'окончательный', 'новый', 'датский', 'блестящий', 'мысль', 'главный', 'облегчать', 'возвращаться']	
n_topics_5	n_topic_4	['снайфридур', 'конец', 'арнэус', 'йоун', 'дело', 'дания', 'план', 'исландский', 'книга', 'йомфру']	
n_topics_5	n_topic_5	['случай', 'проигрывать', 'эйдалина', 'поместье', 'великий', 'состояние', 'снайфридур', 'отыскание', 'слагать', 'супруга']	
n_topics_6	n_topic_1	['заинтересовываться', 'арнэус', 'арнас', 'продолжение', 'сцена', 'выход', 'заново', 'йоун', 'поощрять', 'имя']	
n_topics_6	n_topic_2	['арнэус', 'йоун', 'дело', 'снайфридур', 'арнас', 'исландия', 'йомфру', 'время', 'хреггвидссон', 'судьба']	
n_topics_6	n_topic_3	['скальхольт', 'невзгода', 'окончательный', 'новый', 'блестящий', 'мысль', 'датский', 'главный', 'облегчать', 'возвращаться']	
n_topics_6	n_topic_4	['снайфридур', 'конец', 'план', 'йоун', 'книга', 'напротив', 'дания', 'история', 'исландский', 'златокудрый']	
n_topics_6	n_topic_5	['случай', 'проигрывать', 'эйдалина', 'поместье', 'состояние', 'великий', 'отыскание', 'слагать', 'супруга', 'усталый']	
n_topics_6	n_topic_6	['арнэус', 'книга', 'конец', 'хреггвидссон', 'несправедливый', 'мочь', 'дания', 'время', 'король', 'подвергать']	
n_topics_7	n_topic_1	['заинтересовываться', 'арнэус', 'арнас', 'продолжение', 'сцена', 'выход', 'заново', 'поощрять', 'имя', 'листок']	
n_topics_7	n_topic_2	['арнэус', 'йоун', 'дело', 'снайфридур', 'арнас', 'исландия', 'йомфру', 'время', 'хреггвидссон', 'судьба']	
n_topics_7	n_topic_3	['скальхольт', 'невзгода', 'окончательный', 'новый', 'блестящий', 'мысль', 'датский', 'главный', 'облегчать', 'возвращаться']	
n_topics_7	n_topic_4	['снайфридур', 'конец', 'план', 'йоун', 'книга', 'напротив', 'история', 'златокудрый', 'очевидно', 'попадать']	
n_topics_7	n_topic_5	['случай', 'проигрывать', 'эйдалина', 'поместье', 'великий', 'состояние', 'отыскание', 'слагать', 'супруга', 'снайфридур']	
n_topics_7	n_topic_6	['арнэус', 'конец', 'книга', 'несправедливый', 'хреггвидссон', 'мочь', 'подвергать', 'время', 'дания', 'король']	
n_topics_7	n_topic_7	['арнэус', 'снайфридур', 'помогать', 'уничтожать', 'хреггвидссон', 'весьма', 'дочь', 'следующий', 'приказывать', 'исландия']	
n_topics_8	n_topic_1	['заинтересовываться', 'арнэус', 'арнас', 'продолжение', 'сцена', 'выход', 'заново', 'поощрять', 'имя', 'листок']	
n_topics_8	n_topic_2	['арнэус', 'йоун', 'дело', 'снайфридур', 'арнас', 'исландия', 'йомфру', 'время', 'хреггвидссон', 'судьба']	
n_topics_8	n_topic_3	['скальхольт', 'невзгода', 'окончательный', 'новый', 'блестящий', 'мысль', 'датский', 'главный', 'облегчать', 'возвращаться']	
n_topics_8	n_topic_4	['снайфридур', 'йоун', 'конец', 'арнэус', 'план', 'дело', 'дания', 'исландский', 'книга', 'йомфру']	
n_topics_8	n_topic_5	['случай', 'проигрывать', 'эйдалина', 'поместье', 'состояние', 'великий', 'отыскание', 'слагать', 'супруга', 'согласие']	
n_topics_8	n_topic_6	['арнэус', 'книга', 'несправедливый', 'конец', 'подвергать', 'чей', 'смертный', 'хреггвидссон', 'мочь', 'король']	
n_topics_8	n_topic_7	['арнэус', 'помогать', 'весьма', 'снайфридур', 'уничтожать', 'следующий', 'приказывать', 'дочь', 'пища', 'периодически']	
n_topics_8	n_topic_8	['слуга', 'муж', 'отвертываться', 'имущество', 'уезжать', 'раскрываться', 'участок', 'также', 'подкупать', 'напротив']	
n_topics_9	n_topic_1	['заинтересовываться', 'продолжение', 'сцена', 'выход', 'арнас', 'арнэус', 'заново', 'поощрять', 'имя', 'наказание']	
n_topics_9	n_topic_2	['арнэус', 'йоун', 'дело', 'снайфридур', 'арнас', 'исландия', 'йомфру', 'время', 'хреггвидссон', 'судьба']	
n_topics_9	n_topic_3	['скальхольт', 'невзгода', 'окончательный', 'новый', 'блестящий', 'мысль', 'главный', 'облегчать', 'датский', 'возвращаться']	
n_topics_9	n_topic_4	['план', 'снайфридур', 'конец', 'напротив', 'очевидно', 'история', 'книга', 'златокудрый', 'попадать', 'плеть']	
n_topics_9	n_topic_5	['случай', 'проигрывать', 'эйдалина', 'поместье', 'состояние', 'отыскание', 'слагать', 'великий', 'супруга', 'усталый']	
n_topics_9	n_topic_6	['несправедливый', 'арнэус', 'книга', 'подвергать', 'смертный', 'чей', 'уродливый', 'скальхольт', 'конец', 'свобода']	
n_topics_9	n_topic_7	['арнэус', 'помогать', 'снайфридур', 'весьма', 'уничтожать', 'следующий', 'приказывать', 'дочь', 'пища', 'периодически']	
n_topics_9	n_topic_8	['слуга', 'муж', 'отвертываться', 'имущество', 'уезжать', 'раскрываться', 'участок', 'также', 'подкупать', 'напротив']	
n_topics_9	n_topic_9	['согласие', 'вместе', 'запой', 'отправляться', 'вельможа', 'йомфру', 'преступник', 'обходиться', 'привозить', 'приговаривать']	
n_topics_10	n_topic_1	['заинтересовываться', 'продолжение', 'сцена', 'выход', 'арнас', 'заново', 'арнэус', 'поощрять', 'имя', 'наказание']	
n_topics_10	n_topic_2	['арнэус', 'йоун', 'дело', 'снайфридур', 'арнас', 'исландия', 'йомфру', 'время', 'хреггвидссон', 'судьба']	
n_topics_10	n_topic_3	['скальхольт', 'невзгода', 'окончательный', 'новый', 'блестящий', 'мысль', 'датский', 'главный', 'облегчать', 'возвращаться']	
n_topics_10	n_topic_4	['снайфридур', 'план', 'конец', 'йоун', 'напротив', 'книга', 'история', 'златокудрый', 'очевидно', 'попадать']	
n_topics_10	n_topic_5	['случай', 'проигрывать', 'эйдалина', 'поместье', 'состояние', 'слагать', 'отыскание', 'великий', 'супруга', 'усталый']	
n_topics_10	n_topic_6	['арнэус', 'книга', 'конец', 'несправедливый', 'хреггвидссон', 'подвергать', 'мочь', 'дания', 'чей', 'смертный']	
n_topics_10	n_topic_7	['арнэус', 'помогать', 'весьма', 'следующий', 'уничтожать', 'снайфридур', 'приказывать', 'дочь', 'пища', 'периодически']	
n_topics_10	n_topic_8	['слуга', 'муж', 'отвертываться', 'имущество', 'уезжать', 'раскрываться', 'участок', 'также', 'подкупать', 'напротив']	
n_topics_10	n_topic_9	['согласие', 'вместе', 'запой', 'отправляться', 'вельможа', 'преступник', 'обходиться', 'привозить', 'приговаривать', 'император']	
n_topics_10	n_topic_10	['условие', 'старый', 'датский', 'судьба', 'вельможа', 'мать', 'всерьез', 'чужак', 'противник', 'наблюдать']	
n_topics_11	n_topic_1	['арнэус', 'заинтересовываться', 'арнас', 'йоун', 'продолжение', 'сцена', 'выход', 'заново', 'народ', 'имя']	
n_topics_11	n_topic_2	['арнэус', 'йоун', 'дело', 'снайфридур', 'арнас', 'исландия', 'йомфру', 'время', 'хреггвидссон', 'судьба']	
n_topics_11	n_topic_3	['скальхольт', 'невзгода', 'окончательный', 'новый', 'блестящий', 'мысль', 'датский', 'главный', 'облегчать', 'возвращаться']	
n_topics_11	n_topic_4	['снайфридур', 'план', 'конец', 'йоун', 'напротив', 'книга', 'история', 'очевидно', 'златокудрый', 'попадать']	
n_topics_11	n_topic_5	['случай', 'проигрывать', 'эйдалина', 'поместье', 'состояние', 'отыскание', 'слагать', 'великий', 'супруга', 'согласие']	
n_topics_11	n_topic_6	['арнэус', 'книга', 'несправедливый', 'подвергать', 'чей', 'смертный', 'конец', 'мочь', 'хреггвидссон', 'уродливый']	
n_topics_11	n_topic_7	['арнэус', 'снайфридур', 'помогать', 'хреггвидссон', 'уничтожать', 'исландия', 'весьма', 'дочь', 'следующий', 'приказывать']	
n_topics_11	n_topic_8	['слуга', 'муж', 'отвертываться', 'имущество', 'уезжать', 'раскрываться', 'участок', 'также', 'подкупать', 'напротив']	
n_topics_11	n_topic_9	['согласие', 'вместе', 'запой', 'отправляться', 'вельможа', 'преступник', 'обходиться', 'привозить', 'приговаривать', 'император']	
n_topics_11	n_topic_10	['условие', 'старый', 'датский', 'судьба', 'вельможа', 'мать', 'всерьез', 'чужак', 'противник', 'наблюдать']	
n_topics_11	n_topic_11	['брифли', 'текст', 'эпизод', 'беспросветный', 'постареть', 'отвертываться', 'раскрываться', 'деятельность', 'второй', 'заинтересовываться']	
n_topics_12	n_topic_1	['заинтересовываться', 'продолжение', 'сцена', 'выход', 'арнас', 'арнэус', 'заново', 'поощрять', 'имя', 'наказание']	
n_topics_12	n_topic_2	['арнэус', 'йоун', 'дело', 'снайфридур', 'арнас', 'исландия', 'йомфру', 'время', 'хреггвидссон', 'судьба']	
n_topics_12	n_topic_3	['скальхольт', 'невзгода', 'окончательный', 'новый', 'блестящий', 'мысль', 'датский', 'главный', 'облегчать', 'возвращаться']	
n_topics_12	n_topic_4	['план', 'снайфридур', 'конец', 'напротив', 'очевидно', 'история', 'златокудрый', 'книга', 'плеть', 'нести']	
n_topics_12	n_topic_5	['случай', 'проигрывать', 'эйдалина', 'поместье', 'состояние', 'отыскание', 'слагать', 'великий', 'супруга', 'согласие']	
n_topics_12	n_topic_6	['несправедливый', 'подвергать', 'книга', 'смертный', 'чей', 'арнэус', 'уродливый', 'скальхольт', 'свобода', 'конец']	
n_topics_12	n_topic_7	['арнэус', 'помогать', 'снайфридур', 'уничтожать', 'хреггвидссон', 'весьма', 'дочь', 'следующий', 'приказывать', 'исландия']	
n_topics_12	n_topic_8	['слуга', 'муж', 'отвертываться', 'имущество', 'уезжать', 'раскрываться', 'участок', 'также', 'подкупать', 'напротив']	
n_topics_12	n_topic_9	['согласие', 'вместе', 'запой', 'отправляться', 'вельможа', 'преступник', 'обходиться', 'привозить', 'приговаривать', 'император']	
n_topics_12	n_topic_10	['условие', 'старый', 'датский', 'судьба', 'вельможа', 'мать', 'всерьез', 'чужак', 'противник', 'наблюдать']	
