		lda	nmf
n_topics_5	n_topic_1	['зосима', 'мария', 'иордан', 'год', 'монастырь', 'приходить', 'понимать', 'бог', 'слово', 'человек']	['феодосий', 'игумен', 'монастырь', 'пещера', 'святой', 'антоний', 'мать', 'князь', 'юноша', 'становиться']
n_topics_5	n_topic_2	['феодосий', 'приходить', 'монастырь', 'аввакум', 'игумен', 'человек', 'город', 'князь', 'сын', 'однажды']	['закон', 'благодать', 'авраам', 'сарра', 'иларион', 'истина', 'народ', 'образ', 'владимир', 'похвала']
n_topics_5	n_topic_3	['аввакум', 'протопоп', 'пашков', 'ребенок', 'становиться', 'москва', 'приходить', 'сын', 'образ', 'время']	['зосима', 'мария', 'иордан', 'понимать', 'пустыня', 'год', 'надпись', 'искушение', 'зосим', 'переходить']
n_topics_5	n_topic_4	['феодосий', 'князь', 'монастырь', 'приходить', 'день', 'святой', 'игумен', 'человек', 'становиться', 'город']	['аввакум', 'протопоп', 'пашков', 'москва', 'духовный', 'феодор', 'становиться', 'бес', 'иван', 'никон']
n_topics_5	n_topic_5	['пожилой', 'афанасий', 'день', 'курск', 'поститься', 'соседний', 'бояров', 'раба', 'прокопия', 'надпись']	['море', 'афанасий', 'товар', 'день', 'индийский', 'никитин', 'человек', 'месяц', 'купец', 'проходить']
n_topics_6	n_topic_1	['зосима', 'мария', 'аввакум', 'протопоп', 'приходить', 'князь', 'иордан', 'хотеть', 'вера', 'монастырь']	['феврония', 'петр', 'князь', 'змий', 'княгиня', 'муром', 'гроб', 'жена', 'взять', 'давид']
n_topics_6	n_topic_2	['феодосий', 'игумен', 'монастырь', 'приходить', 'город', 'человек', 'аввакум', 'князь', 'однажды', 'власть']	['закон', 'благодать', 'авраам', 'сарра', 'иларион', 'истина', 'народ', 'образ', 'владимир', 'похвала']
n_topics_6	n_topic_3	['аввакум', 'протопоп', 'пашков', 'ребенок', 'становиться', 'москва', 'приходить', 'сын', 'образ', 'время']	['зосима', 'мария', 'иордан', 'понимать', 'пустыня', 'год', 'надпись', 'искушение', 'зосим', 'переходить']
n_topics_6	n_topic_4	['феодосий', 'князь', 'монастырь', 'приходить', 'святой', 'игумен', 'становиться', 'человек', 'день', 'мать']	['аввакум', 'протопоп', 'пашков', 'москва', 'духовный', 'феодор', 'становиться', 'бес', 'иван', 'никон']
n_topics_6	n_topic_5	['пожилой', 'афанасий', 'курск', 'поститься', 'день', 'бояров', 'раба', 'прокопия', 'соседний', 'надпись']	['море', 'афанасий', 'товар', 'день', 'индийский', 'никитин', 'человек', 'месяц', 'купец', 'проходить']
