		lda	nmf
n_topics_5	n_topic_1	['хосе', 'аркадио', 'год', 'урсула', 'макондо', 'аурелиано', 'буэндиа', 'дом', 'петух', 'второй']	
n_topics_5	n_topic_2	['аркадио', 'хосе', 'урсула', 'буэндиа', 'аурелиано', 'год', 'макондо', 'дом', 'жизнь', 'мелькиадес']	
n_topics_5	n_topic_3	['бурный', 'буэндиа', 'пыль', 'свежий', 'убеждать', 'приближаться', 'дом', 'самый', 'болезнь', 'судьба']	
n_topics_5	n_topic_4	['хосе', 'урсула', 'аркадио', 'сожаление', 'оставаться', 'время', 'фернанда', 'гражданский', 'год', 'буэндиа']	
n_topics_5	n_topic_5	['полковник', 'год', 'петух', 'жена', 'сын', 'получать', 'агустин', 'деньги', 'старик', 'продавать']	
n_topics_6	n_topic_1	['выжимать', 'год', 'макондо', 'аркадио', 'хосе', 'петух', 'обрушиваться', 'сосед', 'смести', 'лупа']	
n_topics_6	n_topic_2	['аркадио', 'хосе', 'урсула', 'буэндиа', 'аурелиано', 'год', 'макондо', 'дом', 'жизнь', 'мелькиадес']	
n_topics_6	n_topic_3	['бурный', 'свежий', 'пыль', 'буэндиа', 'убеждать', 'приближаться', 'дом', 'самый', 'болезнь', 'судьба']	
n_topics_6	n_topic_4	['хосе', 'урсула', 'аркадио', 'сожаление', 'оставаться', 'фернанда', 'время', 'гражданский', 'буэндиа', 'сила']	
n_topics_6	n_topic_5	['полковник', 'год', 'петух', 'жена', 'сын', 'получать', 'агустин', 'деньги', 'старик', 'продавать']	
n_topics_6	n_topic_6	['хосе', 'старший', 'выпускать', 'сверхсамец', 'комната', 'разрастаться', 'земля', 'ребенок', 'смерть', 'сосед']	
n_topics_7	n_topic_1	['выжимать', 'год', 'макондо', 'аркадио', 'хосе', 'петух', 'обрушиваться', 'сосед', 'смести', 'лупа']	
n_topics_7	n_topic_2	['аркадио', 'хосе', 'урсула', 'буэндиа', 'аурелиано', 'год', 'макондо', 'дом', 'жизнь', 'мелькиадес']	
n_topics_7	n_topic_3	['бурный', 'свежий', 'пыль', 'буэндиа', 'убеждать', 'приближаться', 'дом', 'самый', 'болезнь', 'судьба']	
n_topics_7	n_topic_4	['хосе', 'урсула', 'аркадио', 'буэндиа', 'время', 'год', 'сожаление', 'фернанда', 'оставаться', 'макондо']	
n_topics_7	n_topic_5	['полковник', 'год', 'петух', 'жена', 'сын', 'получать', 'агустин', 'деньги', 'старик', 'продавать']	
n_topics_7	n_topic_6	['хосе', 'старший', 'выпускать', 'комната', 'сверхсамец', 'разрастаться', 'земля', 'ребенок', 'смерть', 'сосед']	
n_topics_7	n_topic_7	['аркадио', 'полковник', 'навещать', 'старый', 'похождение', 'морально', 'познание', 'прекрасный', 'консерватор', 'назад']	
n_topics_8	n_topic_1	['аркадио', 'хосе', 'урсула', 'аурелиано', 'буэндиа', 'макондо', 'год', 'дом', 'жизнь', 'род']	
