		lda	nmf
n_topics_5	n_topic_1	['вокульский', 'князь', 'кмицица', 'изабелла', 'человек', 'вскоре', 'пан', 'анджей', 'друг', 'богун']	['кмицица', 'оленька', 'анджей', 'радзивилла', 'богуслав', 'володыевский', 'ануся', 'швед', 'михал', 'богуслава']
n_topics_5	n_topic_2	['пан', 'клякса', 'адам', 'матеуш', 'становиться', 'алойзи', 'академия', 'мальчик', 'ученик', 'мочь']	['збышко', 'мацько', 'крестоносец', 'юранд', 'данусек', 'орден', 'ягенка', 'рыцарь', 'спыхов', 'ротгер']
n_topics_5	n_topic_3	['ксендз', 'сенатор', 'душа', 'тихий', 'отшельник', 'кудесник', 'пытаться', 'узник', 'начинать', 'видеть']	['кельвин', 'океан', 'хэри', 'снаут', 'сарториус', 'станция', 'гибарян', 'мочь', 'излучение', 'фантом']
n_topics_5	n_topic_4	['рамсес', 'жрец', 'виниция', 'лигия', 'збышко', 'кельвин', 'крестоносец', 'фараон', 'время', 'народ']	['клякса', 'пан', 'адам', 'матеуш', 'алойзи', 'академия', 'ученик', 'сказка', 'мальчик', 'принц']
n_topics_5	n_topic_5	['королева', 'риччио', 'венед', 'король', 'лилл', 'гвинон', 'ботводить', 'арфа', 'роза', 'дуглас']	['королева', 'риччио', 'ботводить', 'дуглас', 'паж', 'астролог', 'мария', 'генрих', 'король', 'мортон']
n_topics_6	n_topic_1	['князь', 'вокульский', 'кмицица', 'человек', 'изабелла', 'вскоре', 'друг', 'ксендз', 'жизнь', 'время']	['кмицица', 'оленька', 'анджей', 'радзивилла', 'богуслав', 'володыевский', 'ануся', 'швед', 'михал', 'богуслава']
n_topics_6	n_topic_2	['пан', 'клякса', 'адам', 'становиться', 'матеуш', 'тихий', 'алойзи', 'академия', 'мальчик', 'ученик']	['збышко', 'мацько', 'крестоносец', 'юранд', 'данусек', 'орден', 'ягенка', 'рыцарь', 'спыхов', 'богданец']
n_topics_6	n_topic_3	['ксендз', 'сенатор', 'тихий', 'отшельник', 'душа', 'пытаться', 'кудесник', 'видеть', 'начинать', 'узник']	['кельвин', 'океан', 'хэри', 'снаут', 'сарториус', 'станция', 'гибарян', 'мочь', 'излучение', 'фантом']
n_topics_6	n_topic_4	['рамсес', 'жрец', 'виниция', 'лигия', 'збышко', 'крестоносец', 'кельвин', 'рыцарь', 'фараон', 'время']	['клякса', 'пан', 'адам', 'матеуш', 'алойзи', 'академия', 'ученик', 'сказка', 'мальчик', 'принц']
n_topics_6	n_topic_5	['королева', 'риччио', 'король', 'ботводить', 'дуглас', 'паж', 'мария', 'входить', 'астролог', 'генрих']	['королева', 'риччио', 'ботводить', 'дуглас', 'паж', 'астролог', 'мария', 'генрих', 'король', 'мортон']
