		lda	nmf
n_topics_5	n_topic_1	['глава', 'нация', 'президент', 'страна', 'человек', 'против', 'париж', 'экс', 'сила', 'жизнь']	
n_topics_5	n_topic_2	['легендарный', 'глаз', 'демократия', 'богач', 'ради', 'вопрос', 'глава', 'элемент', 'человек', 'рука']	
n_topics_5	n_topic_3	['глава', 'нация', 'конституционный', 'президент', 'черный', 'родина', 'благодаря', 'антоний', 'посол', 'переворот']	
n_topics_5	n_topic_4	['нация', 'президент', 'языковой', 'углубляться', 'старинный', 'мартинес', 'серия', 'однако', 'против', 'юность']	
n_topics_5	n_topic_5	['географически', 'патефонный', 'прелестный', 'столь', 'являться', 'насаждать', 'бескорыстие', 'вопрос', 'быстро', 'час']	
n_topics_6	n_topic_1	['глава', 'нация', 'президент', 'страна', 'человек', 'против', 'париж', 'экс', 'сила', 'сша']	
n_topics_6	n_topic_2	['легендарный', 'глаз', 'демократия', 'богач', 'ради', 'элемент', 'вопрос', 'рука', 'наслаждаться', 'выводить']	
n_topics_6	n_topic_3	['глава', 'конституционный', 'черный', 'антоний', 'нация', 'родина', 'благодаря', 'броский', 'переворот', 'стих']	
n_topics_6	n_topic_4	['президент', 'нация', 'языковой', 'углубляться', 'старинный', 'серия', 'юность', 'мартинес', 'однако', 'морской']	
n_topics_6	n_topic_5	['географически', 'патефонный', 'прелестный', 'столь', 'являться', 'насаждать', 'бескорыстие', 'вопрос', 'быстро', 'час']	
n_topics_6	n_topic_6	['осведомлять', 'глава', 'вегетарианец', 'провожать', 'пехота', 'обличать', 'глаз', 'нуэв', 'случай', 'сугубо']	
n_topics_7	n_topic_1	['глаз', 'нация', 'глава', 'патриот', 'реклама', 'президент', 'вмешиваться', 'париж', 'конституция', 'ученый']	
n_topics_7	n_topic_2	['глаз', 'легендарный', 'демократия', 'богач', 'ради', 'элемент', 'вопрос', 'рука', 'наслаждаться', 'выводить']	
n_topics_7	n_topic_3	['глава', 'конституционный', 'черный', 'антоний', 'родина', 'благодаря', 'броский', 'стих', 'переворот', 'хватать']	
