		lda	nmf
n_topics_5	n_topic_1	['менехмы', 'жена', 'эпидамнский', 'гетера', 'раб', 'сын', 'отец', 'дом', 'сиракузский', 'менехма']	['антифон', 'демифон', 'федрие', 'фания', 'формион', 'хремет', 'гета', 'жениться', 'арфистка', 'закон']
n_topics_5	n_topic_2	['жизнь', 'время', 'человек', 'дело', 'день', 'психея', 'самый', 'лишь', 'жить', 'становиться']	['эней', 'турн', 'троя', 'троянец', 'юнона', 'латин', 'будущее', 'друг', 'анхис', 'щит']
n_topics_5	n_topic_3	['хремет', 'сын', 'антифон', 'демифон', 'формион', 'фания', 'федрие', 'раб', 'отец', 'гета']	['куркулион', 'воин', 'девушка', 'сводник', 'юноша', 'деньги', 'меняла', 'перстень', 'письмо', 'вино']
n_topics_5	n_topic_4	['эней', 'сын', 'бог', 'друг', 'раб', 'отец', 'воин', 'твой', 'говорить', 'амфитрион']	['жизнь', 'человек', 'время', 'досуг', 'занятый', 'год', 'сколько', 'любой', 'день', 'собственный']
n_topics_5	n_topic_5	['раб', 'эсхин', 'демей', 'сын', 'дом', 'отец', 'микион', 'время', 'жена', 'преданный']	['менехмы', 'эпидамнский', 'менехма', 'сиракузский', 'плащ', 'путаница', 'недоразумение', 'гетера', 'раб', 'жена']
n_topics_6	n_topic_1	['сын', 'жена', 'менехмы', 'бог', 'отец', 'эпидамнский', 'эней', 'царь', 'гетера', 'раб']	['хремет', 'антифил', 'менедь', 'клиний', 'сын', 'клитофон', 'вакхид', 'менедема', 'сосед', 'родитель']
n_topics_6	n_topic_2	['жизнь', 'время', 'человек', 'день', 'дело', 'самый', 'лишь', 'жить', 'психея', 'мочь']	['эней', 'турн', 'троя', 'троянец', 'юнона', 'латин', 'будущее', 'друг', 'анхис', 'щит']
n_topics_6	n_topic_3	['сын', 'бог', 'говорить', 'человек', 'друг', 'раб', 'время', 'хремет', 'середина', 'хозяин']	['куркулион', 'воин', 'девушка', 'сводник', 'юноша', 'деньги', 'меняла', 'перстень', 'письмо', 'вино']
n_topics_6	n_topic_4	['эней', 'раб', 'друг', 'бог', 'воин', 'амфитрион', 'сын', 'старик', 'юноша', 'твой']	['психея', 'луций', 'богиня', 'амур', 'венера', 'роман', 'милона', 'конец', 'превращение', 'прекрасный']
n_topics_6	n_topic_5	['эсхин', 'демей', 'раб', 'сын', 'отец', 'микион', 'дом', 'время', 'преданный', 'старик']	['менехмы', 'эпидамнский', 'менехма', 'сиракузский', 'плащ', 'путаница', 'недоразумение', 'гетера', 'раб', 'жена']
n_topics_6	n_topic_6	['хремет', 'антифон', 'сын', 'демифон', 'федрие', 'фания', 'формион', 'отец', 'раб', 'брат']	['антифон', 'демифон', 'формион', 'федрие', 'фания', 'хремет', 'гета', 'жениться', 'арфистка', 'закон']
n_topics_7	n_topic_1	['менехмы', 'жена', 'сын', 'эпидамнский', 'гетера', 'раб', 'отец', 'дом', 'менехма', 'сиракузский']	['хремет', 'антифил', 'менедь', 'клиний', 'сын', 'клитофон', 'вакхид', 'менедема', 'сосед', 'родитель']
n_topics_7	n_topic_2	['жизнь', 'время', 'человек', 'дело', 'день', 'самый', 'лишь', 'жить', 'собственный', 'мочь']	['эней', 'турн', 'троя', 'троянец', 'юнона', 'латин', 'будущее', 'друг', 'анхис', 'щит']
