		lda	nmf
n_topics_5	n_topic_1	['становиться', 'время', 'человек', 'мочь', 'жена', 'друг', 'жизнь', 'любовь', 'отец', 'говорить']	['новелла', 'мессир', 'жена', 'король', 'муж', 'любовник', 'аббат', 'каландрино', 'спать', 'мадонна']
n_topics_5	n_topic_2	['давид', 'саул', 'ионафан', 'мелхол', 'авенир', 'царь', 'ахимелех', 'самуил', 'хотеть', 'авенира']	['тарталья', 'дерамо', 'труффальдино', 'анджела', 'король', 'леандро', 'дурандарт', 'апельсин', 'кларич', 'принц']
n_topics_5	n_topic_3	['казанова', 'спартак', 'генрих', 'становиться', 'друг', 'гладиатор', 'жизнь', 'время', 'матильда', 'человек']	['флориндо', 'беатриче', 'розаура', 'труфальдино', 'панталоне', 'маркиз', 'кларич', 'сильвио', 'федериго', 'монтефоско']
n_topics_5	n_topic_4	['становиться', 'маттиа', 'время', 'отец', 'жена', 'кавалер', 'человек', 'король', 'друг', 'приходить']	['готфрид', 'крестоносец', 'ринальд', 'армида', 'танкред', 'рыцарь', 'иерусалим', 'клоринда', 'аргант', 'неверный']
n_topics_5	n_topic_5	['мирра', 'отец', 'кинира', 'сцена', 'падчерица', 'директор', 'сын', 'тимант', 'становиться', 'хотеть']	['брут', 'цезарь', 'рим', 'народ', 'цицерон', 'парфянин', 'кассия', 'кимвр', 'антоний', 'гражданин']
n_topics_6	n_topic_1	['становиться', 'время', 'человек', 'мочь', 'жена', 'друг', 'жизнь', 'отец', 'любовь', 'говорить']	['бенвенуто', 'герцог', 'кардинал', 'король', 'паголо', 'папа', 'флоренция', 'замок', 'ювелир', 'феррарский']
n_topics_6	n_topic_2	['давид', 'саул', 'ионафан', 'мелхол', 'авенир', 'ахимелех', 'самуил', 'царь', 'авенира', 'хотеть']	['тарталья', 'дерамо', 'труффальдино', 'анджела', 'король', 'леандро', 'дурандарт', 'апельсин', 'кларич', 'принц']
n_topics_6	n_topic_3	['казанова', 'генрих', 'спартак', 'друг', 'становиться', 'жизнь', 'якопо', 'время', 'человек', 'матильда']	['флориндо', 'беатриче', 'розаура', 'труфальдино', 'панталоне', 'маркиз', 'кларич', 'сильвио', 'федериго', 'монтефоско']
n_topics_6	n_topic_4	['становиться', 'маттиа', 'время', 'отец', 'жена', 'человек', 'король', 'кавалер', 'приходить', 'узнавать']	['доменико', 'филумен', 'дон', 'альфредо', 'розалия', 'сын', 'умберто', 'микеле', 'трое', 'диана']
n_topics_6	n_topic_5	['спартак', 'мирра', 'гладиатор', 'отец', 'падчерица', 'директор', 'сцена', 'персонаж', 'сын', 'кинира']	['мирра', 'кинира', 'кенхреида', 'перый', 'евриклея', 'перей', 'родитель', 'венчание', 'дочь', 'эпир']
n_topics_6	n_topic_6	['любовь', 'становиться', 'нимфа', 'рыцарь', 'царь', 'друг', 'крестоносец', 'готфрид', 'отец', 'цезарь']	['дирцея', 'тимант', 'демофонт', 'креус', 'тиманта', 'матусие', 'керинт', 'царь', 'керинта', 'царевна']
n_topics_7	n_topic_1	['становиться', 'время', 'мочь', 'человек', 'жизнь', 'отец', 'любовь', 'друг', 'говорить', 'сын']	['новелла', 'мессир', 'жена', 'король', 'муж', 'любовник', 'аббат', 'каландрино', 'спать', 'мадонна']
n_topics_7	n_topic_2	['давид', 'саул', 'ионафан', 'мелхол', 'авенир', 'ахимелех', 'царь', 'самуил', 'битва', 'авенира']	['тарталья', 'дерамо', 'труффальдино', 'анджела', 'король', 'леандро', 'дурандарт', 'апельсин', 'кларич', 'принц']
n_topics_7	n_topic_3	['генрих', 'казанова', 'матильда', 'жизнь', 'друг', 'становиться', 'юноша', 'маркиз', 'время', 'якопо']	['флориндо', 'беатриче', 'розаура', 'труфальдино', 'панталоне', 'маркиз', 'кларич', 'сильвио', 'монтефоско', 'федериго']
n_topics_7	n_topic_4	['кавалер', 'становиться', 'мирандолина', 'время', 'маркиз', 'отец', 'граф', 'человек', 'приходить', 'узнавать']	['доменико', 'филумен', 'дон', 'альфредо', 'розалия', 'сын', 'умберто', 'микеле', 'лючия', 'трое']
n_topics_7	n_topic_5	['мирра', 'отец', 'кинира', 'тимант', 'дирцея', 'директор', 'падчерица', 'сцена', 'демофонт', 'персонаж']	['лучетта', 'тоффоло', 'наня', 'кекка', 'исидоро', 'падрон', 'тит', 'орсетт', 'беппо', 'тони']
n_topics_7	n_topic_6	['готфрид', 'крестоносец', 'рыцарь', 'ринальд', 'любовь', 'царь', 'танкред', 'армида', 'неверный', 'иерусалим']	['брут', 'цезарь', 'рим', 'народ', 'цицерон', 'парфянин', 'кассия', 'кимвр', 'антоний', 'гражданин']
n_topics_7	n_topic_7	['новелла', 'жена', 'спартак', 'гладиатор', 'друг', 'маттиа', 'время', 'становиться', 'брат', 'король']	['дженнаро', 'миллон', 'армилла', 'норандо', 'принц', 'брат', 'король', 'амалия', 'страшный', 'чародей']
n_topics_8	n_topic_1	['становиться', 'время', 'мочь', 'человек', 'жизнь', 'отец', 'любовь', 'друг', 'говорить', 'хотеть']	['новелла', 'мессир', 'жена', 'король', 'муж', 'любовник', 'аббат', 'каландрино', 'спать', 'мадонна']
n_topics_8	n_topic_2	['давид', 'саул', 'ионафан', 'мелхол', 'авенир', 'ахимелех', 'самуил', 'царь', 'авенира', 'битва']	['тарталья', 'дерамо', 'труффальдино', 'анджела', 'король', 'леандро', 'дурандарт', 'апельсин', 'кларич', 'принц']
n_topics_8	n_topic_3	['казанова', 'генрих', 'якопо', 'жизнь', 'друг', 'становиться', 'матильда', 'юноша', 'человек', 'тереза']	['флориндо', 'беатриче', 'розаура', 'труфальдино', 'панталоне', 'маркиз', 'кларич', 'сильвио', 'федериго', 'монтефоско']
