		lda	nmf
n_topics_5	n_topic_1	['человек', 'время', 'становиться', 'друг', 'отец', 'жизнь', 'мочь', 'самый', 'давать', 'жить']	['жак', 'гастон', 'антуан', 'жан', 'варанс', 'женни', 'рено', 'госпожа', 'даниэль', 'тибо']
n_topics_5	n_topic_2	['де', 'человек', 'становиться', 'отец', 'жан', 'мочь', 'время', 'друг', 'день', 'жизнь']	['человек', 'разум', 'наш', 'ум', 'закон', 'религия', 'природа', 'народ', 'монтень', 'сила']
n_topics_5	n_topic_3	['человек', 'становиться', 'время', 'жизнь', 'де', 'друг', 'мочь', 'отец', 'любовь', 'сын']	['марсель', 'сван', 'альбертина', 'комбр', 'жильберт', 'вентейль', 'шарль', 'барон', 'одетта', 'де']
n_topics_5	n_topic_4	['немо', 'наутилус', 'человек', 'друг', 'нед', 'жизнь', 'аронакс', 'судно', 'профессор', 'мочь']	['сюзанна', 'фигаро', 'граф', 'графиня', 'бежарс', 'керубиный', 'розин', 'бартоло', 'настоятельница', 'базиль']
n_topics_5	n_topic_5	['человек', 'становиться', 'время', 'друг', 'де', 'жена', 'женщина', 'говорить', 'любовь', 'ребенок']	['мара', 'кардинал', 'сено', 'король', 'ришелье', 'генрих', 'людовик', 'де', 'королева', 'тревиль']
n_topics_6	n_topic_1	['человек', 'время', 'становиться', 'друг', 'отец', 'жизнь', 'мочь', 'давать', 'самый', 'дом']	['жак', 'гастон', 'антуан', 'жан', 'варанс', 'женни', 'рено', 'госпожа', 'даниэль', 'тибо']
n_topics_6	n_topic_2	['де', 'человек', 'жан', 'становиться', 'отец', 'мочь', 'друг', 'время', 'день', 'жизнь']	['человек', 'разум', 'наш', 'ум', 'закон', 'религия', 'народ', 'природа', 'монтень', 'сила']
n_topics_6	n_topic_3	['становиться', 'человек', 'время', 'жизнь', 'де', 'друг', 'мочь', 'отец', 'любовь', 'сын']	['марсель', 'сван', 'альбертина', 'комбр', 'жильберт', 'вентейль', 'шарль', 'барон', 'одетта', 'де']
n_topics_6	n_topic_4	['немо', 'наутилус', 'друг', 'нед', 'аронакс', 'человек', 'профессор', 'судно', 'жизнь', 'капитан']	['сюзанна', 'фигаро', 'граф', 'графиня', 'бежарс', 'керубиный', 'розин', 'бартоло', 'настоятельница', 'базиль']
n_topics_6	n_topic_5	['человек', 'становиться', 'время', 'друг', 'ребенок', 'жена', 'хотеть', 'де', 'женщина', 'говорить']	['жанна', 'розаля', 'жюльен', 'тополь', 'кошон', 'бодрикур', 'варвик', 'мамочка', 'лаир', 'карл']
n_topics_6	n_topic_6	['человек', 'народ', 'гец', 'сено', 'рене', 'становиться', 'бог', 'закон', 'царь', 'мочь']	['дон', 'родриго', 'жуан', 'химена', 'хуан', 'пруэса', 'луис', 'сганарель', 'жодле', 'изабелла']
n_topics_7	n_topic_1	['человек', 'время', 'становиться', 'друг', 'отец', 'давать', 'жизнь', 'дом', 'мочь', 'жить']	['жак', 'гастон', 'антуан', 'жан', 'варанс', 'женни', 'рено', 'госпожа', 'даниэль', 'тибо']
n_topics_7	n_topic_2	['де', 'жан', 'человек', 'становиться', 'отец', 'время', 'мочь', 'день', 'друг', 'дом']	['человек', 'разум', 'наш', 'ум', 'закон', 'религия', 'природа', 'монтень', 'народ', 'сила']
n_topics_7	n_topic_3	['буссардель', 'становиться', 'жена', 'фердинанд', 'время', 'жизнь', 'париж', 'год', 'де', 'г']	['марсель', 'сван', 'альбертина', 'комбр', 'жильберт', 'вентейль', 'шарль', 'барон', 'одетта', 'де']
n_topics_7	n_topic_4	['немо', 'наутилус', 'нед', 'аронакс', 'друг', 'профессор', 'судно', 'жизнь', 'человек', 'севилл']	['сюзанна', 'фигаро', 'граф', 'графиня', 'бежарс', 'керубиный', 'розин', 'бартоло', 'настоятельница', 'базиль']
n_topics_7	n_topic_5	['становиться', 'человек', 'время', 'друг', 'жена', 'ребенок', 'женщина', 'хотеть', 'говорить', 'дом']	['жанна', 'розаля', 'жюльен', 'тополь', 'кошон', 'варвик', 'бодрикур', 'мамочка', 'лаир', 'карл']
n_topics_7	n_topic_6	['человек', 'становиться', 'де', 'отец', 'реми', 'время', 'любовь', 'сын', 'смерть', 'жизнь']	['немо', 'наутилус', 'аронакс', 'нед', 'судно', 'капитан', 'подводный', 'профессор', 'ленд', 'океан']
n_topics_7	n_topic_7	['человек', 'становиться', 'время', 'жизнь', 'де', 'друг', 'мочь', 'отец', 'любовь', 'сын']	['дон', 'родриго', 'жуан', 'химена', 'пруэса', 'хуан', 'луис', 'сганарель', 'жодле', 'изабелла']
n_topics_8	n_topic_1	['человек', 'время', 'становиться', 'друг', 'отец', 'дом', 'давать', 'жизнь', 'жить', 'мочь']	['жак', 'гастон', 'антуан', 'жан', 'варанс', 'женни', 'рено', 'госпожа', 'даниэль', 'тибо']
n_topics_8	n_topic_2	['де', 'жан', 'человек', 'становиться', 'отец', 'мочь', 'время', 'дом', 'граф', 'друг']	['человек', 'разум', 'наш', 'ум', 'закон', 'религия', 'природа', 'монтень', 'народ', 'сила']
n_topics_8	n_topic_3	['буссардель', 'становиться', 'анна', 'жена', 'время', 'фердинанд', 'жизнь', 'тереза', 'париж', 'де']	['марсель', 'сван', 'альбертина', 'комбр', 'жильберт', 'вентейль', 'шарль', 'барон', 'одетта', 'де']
n_topics_8	n_topic_4	['немо', 'наутилус', 'нед', 'аронакс', 'друг', 'судно', 'профессор', 'жизнь', 'человек', 'севилл']	['сюзанна', 'фигаро', 'граф', 'графиня', 'бежарс', 'керубиный', 'розин', 'бартоло', 'настоятельница', 'базиль']
n_topics_8	n_topic_5	['становиться', 'человек', 'время', 'друг', 'жена', 'ребенок', 'говорить', 'дом', 'граф', 'женщина']	['мара', 'сено', 'кардинал', 'король', 'ришелье', 'генрих', 'людовик', 'де', 'королева', 'тревиль']
n_topics_8	n_topic_6	['человек', 'реми', 'становиться', 'де', 'отец', 'время', 'любовь', 'смерть', 'сын', 'друг']	['немо', 'наутилус', 'аронакс', 'нед', 'судно', 'капитан', 'подводный', 'профессор', 'ленд', 'океан']
n_topics_8	n_topic_7	['человек', 'становиться', 'время', 'жизнь', 'де', 'друг', 'мочь', 'отец', 'любовь', 'сын']	['дон', 'родриго', 'жуан', 'химена', 'хуан', 'пруэса', 'луис', 'сганарель', 'жодле', 'изабелла']
n_topics_8	n_topic_8	['человек', 'жизнь', 'де', 'время', 'мочь', 'становиться', 'день', 'король', 'друг', 'оказываться']	['жанна', 'розаля', 'жюльен', 'тополь', 'кошон', 'бодрикур', 'варвик', 'мамочка', 'лаир', 'карл']
n_topics_9	n_topic_1	['человек', 'время', 'становиться', 'отец', 'друг', 'дом', 'давать', 'жизнь', 'родриго', 'жить']	['де', 'мелькур', 'жюльен', 'маркиз', 'маркиза', 'госпожа', 'вальмон', 'реналь', 'грий', 'версак']
n_topics_9	n_topic_2	['жан', 'де', 'человек', 'становиться', 'отец', 'время', 'граф', 'дом', 'мочь', 'друг']	['человек', 'разум', 'наш', 'ум', 'закон', 'религия', 'природа', 'монтень', 'народ', 'сила']
