		lda	nmf
n_topics_5	n_topic_1	['чарудатт', 'облако', 'пундарик', 'васантасена', 'васантасен', 'дом', 'царь', 'махашвет', 'жена', 'друг']	['удаян', 'падмавати', 'васавадатт', 'сагарик', 'яугандхараян', 'портрет', 'царь', 'царица', 'брак', 'васавадатга']
n_topics_5	n_topic_2	['сагарик', 'удаян', 'царь', 'ратнавать', 'любовь', 'подруга', 'пожар', 'дощечка', 'происходить', 'рисовальный']	['кришна', 'радха', 'шишупала', 'ядав', 'радху', 'наслаждение', 'страсть', 'подруга', 'коронация', 'дварак']
n_topics_5	n_topic_3	['рама', 'арджун', 'шива', 'сито', 'будда', 'жизнь', 'бог', 'царь', 'пытаться', 'сиддхартх']	['арджун', 'шива', 'парвати', 'брат', 'стрела', 'бог', 'драупасть', 'юдхиштхир', 'индр', 'месть']
n_topics_5	n_topic_4	['царь', 'удаян', 'васавадатт', 'падмавати', 'ракшаса', 'малати', 'обитель', 'душьянта', 'шакунтал', 'чанакья']	['пундарик', 'махашвет', 'чандрапид', 'кадамбарь', 'небо', 'шудрак', 'аччход', 'чандр', 'чандрапида', 'рождение']
n_topics_5	n_topic_5	['кришна', 'бог', 'шива', 'царь', 'любовь', 'парвати', 'дамаянта', 'нал', 'гора', 'время']	['ракшаса', 'чанакья', 'малаякет', 'чандрагупт', 'письмо', 'чанданадаса', 'паталипутра', 'запечатывать', 'перебежать', 'чандрагупта']
n_topics_6	n_topic_1	['чарудатт', 'пундарик', 'облако', 'васантасена', 'васантасен', 'дом', 'царь', 'махашвет', 'друг', 'жена']	['удаян', 'падмавати', 'васавадатт', 'сагарик', 'яугандхараян', 'портрет', 'царь', 'царица', 'брак', 'васавадатга']
n_topics_6	n_topic_2	['сагарик', 'удаян', 'царь', 'любовь', 'кришна', 'ратнавать', 'подруга', 'ракшаса', 'пожар', 'происходить']	['кришна', 'радха', 'шишупала', 'ядав', 'радху', 'наслаждение', 'страсть', 'подруга', 'коронация', 'дварак']
n_topics_6	n_topic_3	['рама', 'арджун', 'шива', 'сито', 'будда', 'жизнь', 'царь', 'бог', 'сиддхартх', 'пытаться']	['арджун', 'шива', 'парвати', 'брат', 'стрела', 'бог', 'драупасть', 'юдхиштхир', 'индр', 'месть']
n_topics_6	n_topic_4	['царь', 'удаян', 'васавадатт', 'падмавати', 'малати', 'ракшаса', 'душьянта', 'обитель', 'дамаянта', 'шакунтал']	['пундарик', 'махашвет', 'чандрапид', 'кадамбарь', 'небо', 'чандрапида', 'аччход', 'чандр', 'шудрак', 'рождение']
n_topics_6	n_topic_5	['кришна', 'шива', 'бог', 'парвати', 'царь', 'любовь', 'гора', 'время', 'кама', 'шишупала']	['ракшаса', 'чанакья', 'малаякет', 'чандрагупт', 'письмо', 'чанданадаса', 'паталипутра', 'запечатывать', 'перебежать', 'чандрагупта']
n_topics_6	n_topic_6	['удаян', 'царский', 'грусть', 'ракшаса', 'арджун', 'шива', 'рама', 'яшодхар', 'безграничный', 'чанакья']	['чарудатт', 'васантасена', 'васантасен', 'драгоценность', 'самстханака', 'палак', 'дом', 'шкатулка', 'ожерелие', 'массажист']
n_topics_7	n_topic_1	['облако', 'якша', 'жена', 'гора', 'река', 'молния', 'город', 'кубер', 'послание', 'дом']	['удаян', 'падмавати', 'васавадатт', 'сагарик', 'яугандхараян', 'портрет', 'царь', 'царица', 'брак', 'васавадатга']
n_topics_7	n_topic_2	['ракшаса', 'кришна', 'сагарик', 'царь', 'любовь', 'подруга', 'сговор', 'чанакья', 'продолжение', 'паталипутра']	['кришна', 'радха', 'шишупала', 'ядав', 'радху', 'наслаждение', 'страсть', 'подруга', 'коронация', 'дварак']
