		lda	nmf
n_topics_5	n_topic_1	['забивать', 'выходить', 'признавать', 'сходить', 'майор', 'задание', 'порочить', 'находить', 'трус', 'наутро']	
n_topics_5	n_topic_2	['обласкивать', 'поутру', 'опасаться', 'инстинкт', 'вручать', 'полковник', 'москит', 'разумный', 'находить', 'ступень']	
n_topics_5	n_topic_3	['связываться', 'ночной', 'кара', 'отвлекать', 'ожидать', 'болтливость', 'нахлынуть', 'горло', 'возможность', 'окраинный']	
n_topics_5	n_topic_4	['анхель', 'де', 'генерал', 'кара', 'камила', 'президент', 'каналес', 'сеньор', 'дом', 'васкес']	
n_topics_5	n_topic_5	['сеньор', 'скитаться', 'причем', 'поручение', 'камила', 'тайный', 'сосед', 'поведение', 'совет', 'условленный']	
n_topics_6	n_topic_1	['забивать', 'признавать', 'выходить', 'сходить', 'задание', 'порочить', 'майор', 'находить', 'трус', 'наутро']	
n_topics_6	n_topic_2	['обласкивать', 'поутру', 'опасаться', 'инстинкт', 'вручать', 'москит', 'полковник', 'разумный', 'находить', 'вести']	
n_topics_6	n_topic_3	['связываться', 'кара', 'ночной', 'отвлекать', 'болтливость', 'ожидать', 'нахлынуть', 'анхель', 'возможность', 'окраинный']	
n_topics_6	n_topic_4	['анхель', 'де', 'генерал', 'кара', 'камила', 'президент', 'каналес', 'сеньор', 'дом', 'васкес']	
n_topics_6	n_topic_5	['сеньор', 'скитаться', 'причем', 'поручение', 'тайный', 'сосед', 'поведение', 'камила', 'совет', 'условленный']	
n_topics_6	n_topic_6	['анхель', 'сеньор', 'арест', 'помогать', 'ожидать', 'скрываться', 'чуждый', 'лиценциат', 'президент', 'размышлять']	
n_topics_7	n_topic_1	['забивать', 'признавать', 'выходить', 'сходить', 'задание', 'порочить', 'майор', 'находить', 'трус', 'наутро']	
n_topics_7	n_topic_2	['обласкивать', 'поутру', 'опасаться', 'инстинкт', 'вручать', 'москит', 'полковник', 'разумный', 'находить', 'вести']	
n_topics_7	n_topic_3	['связываться', 'кара', 'ночной', 'отвлекать', 'болтливость', 'ожидать', 'нахлынуть', 'возможность', 'горло', 'окраинный']	
n_topics_7	n_topic_4	['де', 'анхель', 'генерал', 'кара', 'камила', 'президент', 'каналес', 'сеньор', 'дом', 'васкес']	
n_topics_7	n_topic_5	['сеньор', 'скитаться', 'причем', 'поручение', 'тайный', 'сосед', 'камила', 'поведение', 'совет', 'условленный']	
n_topics_7	n_topic_6	['анхель', 'сеньор', 'президент', 'арест', 'помогать', 'де', 'скрываться', 'ожидать', 'лиценциат', 'чуждый']	
n_topics_7	n_topic_7	['посоветовать', 'вместо', 'полковник', 'скольким', 'принадлежать', 'полусмерть', 'кара', 'жена', 'ускользать', 'камила']	
n_topics_8	n_topic_1	['забивать', 'признавать', 'выходить', 'сходить', 'задание', 'порочить', 'майор', 'находить', 'трус', 'наутро']	
n_topics_8	n_topic_2	['обласкивать', 'поутру', 'опасаться', 'инстинкт', 'вручать', 'москит', 'разумный', 'находить', 'полковник', 'дорога']	
n_topics_8	n_topic_3	['связываться', 'ночной', 'отвлекать', 'ожидать', 'болтливость', 'нахлынуть', 'кара', 'горло', 'возможность', 'окраинный']	
n_topics_8	n_topic_4	['анхель', 'де', 'генерал', 'кара', 'камила', 'президент', 'каналес', 'сеньор', 'дом', 'васкес']	
n_topics_8	n_topic_5	['сеньор', 'скитаться', 'причем', 'поручение', 'тайный', 'сосед', 'поведение', 'камила', 'совет', 'условленный']	
n_topics_8	n_topic_6	['анхель', 'сеньор', 'арест', 'ожидать', 'помогать', 'скрываться', 'чуждый', 'лиценциат', 'размышлять', 'ускользать']	
n_topics_8	n_topic_7	['посоветовать', 'вместо', 'скольким', 'принадлежать', 'полковник', 'полусмерть', 'жена', 'ускользать', 'брать', 'командовать']	
n_topics_8	n_topic_8	['кара', 'слепец', 'умирать', 'племянница', 'неплохо', 'рвать', 'хенаро', 'тюрьма', 'поражаться', 'арест']	
n_topics_9	n_topic_1	['забивать', 'признавать', 'сходить', 'выходить', 'задание', 'порочить', 'майор', 'находить', 'трус', 'наутро']	
n_topics_9	n_topic_2	['обласкивать', 'поутру', 'опасаться', 'инстинкт', 'вручать', 'москит', 'полковник', 'разумный', 'находить', 'дорога']	
n_topics_9	n_topic_3	['связываться', 'ночной', 'отвлекать', 'ожидать', 'болтливость', 'нахлынуть', 'кара', 'горло', 'возможность', 'окраинный']	
n_topics_9	n_topic_4	['анхель', 'де', 'генерал', 'кара', 'камила', 'президент', 'каналес', 'сеньор', 'дом', 'васкес']	
n_topics_9	n_topic_5	['скитаться', 'сеньор', 'причем', 'поручение', 'сосед', 'тайный', 'поведение', 'совет', 'условленный', 'камила']	
n_topics_9	n_topic_6	['анхель', 'арест', 'ожидать', 'сеньор', 'помогать', 'скрываться', 'чуждый', 'лиценциат', 'ускользать', 'размышлять']	
n_topics_9	n_topic_7	['посоветовать', 'вместо', 'скольким', 'принадлежать', 'полковник', 'полусмерть', 'жена', 'ускользать', 'брать', 'командовать']	
n_topics_9	n_topic_8	['кара', 'слепец', 'умирать', 'племянница', 'неплохо', 'рвать', 'хенаро', 'тюрьма', 'поражаться', 'арест']	
n_topics_9	n_topic_9	['соучастница', 'вскоре', 'инстинкт', 'повторяться', 'вместо', 'разграбить', 'признавать', 'отправлять', 'карад', 'принадлежать']	
n_topics_10	n_topic_1	['забивать', 'признавать', 'выходить', 'сходить', 'задание', 'порочить', 'майор', 'находить', 'трус', 'наутро']	
n_topics_10	n_topic_2	['обласкивать', 'поутру', 'опасаться', 'инстинкт', 'вручать', 'москит', 'разумный', 'полковник', 'находить', 'дорога']	
n_topics_10	n_topic_3	['связываться', 'ночной', 'отвлекать', 'ожидать', 'болтливость', 'кара', 'нахлынуть', 'горло', 'возможность', 'окраинный']	
n_topics_10	n_topic_4	['де', 'анхель', 'генерал', 'кара', 'камила', 'президент', 'каналес', 'сеньор', 'дом', 'васкес']	
n_topics_10	n_topic_5	['скитаться', 'причем', 'сеньор', 'поручение', 'тайный', 'сосед', 'поведение', 'совет', 'условленный', 'верить']	
n_topics_10	n_topic_6	['анхель', 'сеньор', 'арест', 'помогать', 'ожидать', 'скрываться', 'чуждый', 'лиценциат', 'президент', 'размышлять']	
n_topics_10	n_topic_7	['посоветовать', 'вместо', 'скольким', 'принадлежать', 'полковник', 'полусмерть', 'жена', 'ускользать', 'брать', 'командовать']	
n_topics_10	n_topic_8	['кара', 'слепец', 'умирать', 'племянница', 'неплохо', 'рвать', 'хенаро', 'тюрьма', 'поражаться', 'арест']	
n_topics_10	n_topic_9	['соучастница', 'вскоре', 'инстинкт', 'повторяться', 'вместо', 'разграбить', 'признавать', 'отправлять', 'карад', 'принадлежать']	
n_topics_10	n_topic_10	['анхель', 'генерал', 'каналес', 'фарфан', 'кара', 'военный', 'смерть', 'супруга', 'поступать', 'должный']	
n_topics_11	n_topic_1	['забивать', 'признавать', 'выходить', 'сходить', 'задание', 'порочить', 'майор', 'находить', 'трус', 'наутро']	
n_topics_11	n_topic_2	['обласкивать', 'поутру', 'опасаться', 'инстинкт', 'вручать', 'москит', 'разумный', 'находить', 'полковник', 'дорога']	
n_topics_11	n_topic_3	['связываться', 'ночной', 'отвлекать', 'ожидать', 'болтливость', 'нахлынуть', 'кара', 'горло', 'возможность', 'окраинный']	
n_topics_11	n_topic_4	['анхель', 'де', 'генерал', 'кара', 'камила', 'президент', 'каналес', 'сеньор', 'дом', 'васкес']	
n_topics_11	n_topic_5	['скитаться', 'причем', 'сеньор', 'поручение', 'сосед', 'поведение', 'тайный', 'совет', 'условленный', 'верить']	
n_topics_11	n_topic_6	['арест', 'ожидать', 'помогать', 'скрываться', 'анхель', 'сеньор', 'чуждый', 'лиценциат', 'ускользать', 'размышлять']	
n_topics_11	n_topic_7	['посоветовать', 'вместо', 'скольким', 'принадлежать', 'полковник', 'полусмерть', 'жена', 'ускользать', 'брать', 'командовать']	
n_topics_11	n_topic_8	['кара', 'слепец', 'умирать', 'племянница', 'неплохо', 'рвать', 'хенаро', 'тюрьма', 'поражаться', 'арест']	
n_topics_11	n_topic_9	['соучастница', 'вскоре', 'инстинкт', 'повторяться', 'вместо', 'разграбить', 'признавать', 'отправлять', 'карад', 'принадлежать']	
n_topics_11	n_topic_10	['фарфан', 'супруга', 'военный', 'должный', 'тонкий', 'анхель', 'смерть', 'каналес', 'нахлынуть', 'гнусно']	
n_topics_11	n_topic_11	['вечер', 'уводить', 'бывать', 'прежний', 'дочь', 'повторяться', 'репутация', 'барабан', 'иметь', 'горячий']	
n_topics_12	n_topic_1	['забивать', 'признавать', 'сходить', 'выходить', 'задание', 'порочить', 'майор', 'находить', 'трус', 'наутро']	
n_topics_12	n_topic_2	['обласкивать', 'поутру', 'опасаться', 'инстинкт', 'вручать', 'москит', 'разумный', 'находить', 'дорога', 'полковник']	
