		lda	nmf
n_topics_5	n_topic_1	['янгер', 'год', 'нана', 'лэсли', 'жизнь', 'мусья', 'пат', 'дом', 'боб', 'офицер']	['стивен', 'колледж', 'чувствовать', 'церковь', 'ректор', 'отец', 'грех', 'религия', 'парнелл', 'стих']
n_topics_5	n_topic_2	['эстрагон', 'владимир', 'поццо', 'лак', 'годо', 'решать', 'мочь', 'говорить', 'ждать', 'хотеть']	['эстрагон', 'владимир', 'поццо', 'лак', 'годо', 'говорить', 'чемодан', 'башмак', 'шляпа', 'уходить']
n_topics_5	n_topic_3	['поццо', 'эстрагон', 'стивен', 'говорить', 'владимир', 'лак', 'решать', 'встречать', 'замечать', 'житие']	['янгер', 'нана', 'боб', 'ана', 'анадион', 'год', 'жизнь', 'наня', 'лесли', 'кристабел']
n_topics_5	n_topic_4	['стивен', 'блум', 'отец', 'день', 'чувствовать', 'жена', 'жизнь', 'колледж', 'стих', 'встречать']	['лэсли', 'пат', 'мусья', 'офицер', 'тереза', 'дом', 'ира', 'мэг', 'мистер', 'полиция']
n_topics_5	n_topic_5	['владимир', 'эстрагон', 'лак', 'поццо', 'янгер', 'блум', 'годо', 'стивен', 'вечер', 'друг']	['блум', 'стивен', 'жена', 'дедал', 'час', 'бойлан', 'роман', 'письмо', 'маллиган', 'леопольд']
n_topics_6	n_topic_1	['янгер', 'год', 'нана', 'лэсли', 'мусья', 'жизнь', 'пат', 'дом', 'офицер', 'боб']	
n_topics_6	n_topic_2	['эстрагон', 'владимир', 'поццо', 'лак', 'годо', 'решать', 'мочь', 'говорить', 'хотеть', 'ждать']	
n_topics_6	n_topic_3	['поццо', 'эстрагон', 'стивен', 'говорить', 'владимир', 'лак', 'решать', 'встречать', 'блум', 'замечать']	
n_topics_6	n_topic_4	['стивен', 'блум', 'отец', 'день', 'чувствовать', 'жена', 'жизнь', 'колледж', 'встречать', 'стих']	
n_topics_6	n_topic_5	['янгер', 'владимир', 'эстрагон', 'лак', 'поццо', 'жизнь', 'нана', 'стивен', 'блум', 'год']	
n_topics_6	n_topic_6	['выходить', 'обменять', 'каждый', 'бегство', 'заведомо', 'избегать', 'коль', 'духовник', 'бред', 'ира']	
n_topics_7	n_topic_1	['янгер', 'год', 'нана', 'лэсли', 'жизнь', 'мусья', 'пат', 'дом', 'боб', 'офицер']	
