		lda	nmf
n_topics_5	n_topic_1	['давиль', 'давний', 'султан', 'давиля', 'консульство', 'относиться', 'место', 'торговый', 'проживать', 'однако']	
n_topics_5	n_topic_2	['консул', 'война', 'давиль', 'удар', 'паша', 'городок', 'хотя', 'въезжать', 'избегать', 'авенат']	
n_topics_5	n_topic_3	['должный', 'сосредоточиваться', 'сотрудник', 'противник', 'смирение', 'находить', 'ребенок', 'покой', 'посещать', 'паша']	
n_topics_5	n_topic_4	['паша', 'давиля', 'давиль', 'визирь', 'травник', 'консул', 'ибрагим', 'работа', 'время', 'фон']	
n_topics_5	n_topic_5	['давиль', 'паша', 'давиля', 'травник', 'визирь', 'фон', 'консул', 'новый', 'стамбул', 'однако']	
n_topics_6	n_topic_1	['давний', 'султан', 'относиться', 'проживать', 'торговый', 'возможность', 'давиль', 'двинуться', 'место', 'низы']	
n_topics_6	n_topic_2	['удар', 'городок', 'хотя', 'въезжать', 'избегать', 'война', 'авенат', 'утрата', 'постоянно', 'тридцатитысячный']	
n_topics_6	n_topic_3	['должный', 'сосредоточиваться', 'противник', 'смирение', 'сотрудник', 'находить', 'ребенок', 'покой', 'посещать', 'подарок']	
n_topics_6	n_topic_4	['давиля', 'паша', 'работа', 'совершенно', 'черный', 'давиль', 'представитель', 'положение', 'житель', 'торговый']	
n_topics_6	n_topic_5	['стамбул', 'настоящий', 'компромисс', 'ждать', 'свита', 'порт', 'утверждать', 'фон', 'согласно', 'разгром']	
n_topics_6	n_topic_6	['давиль', 'паша', 'давиля', 'визирь', 'травник', 'фон', 'консул', 'новый', 'однако', 'консульство']	
n_topics_7	n_topic_1	['давний', 'относиться', 'султан', 'проживать', 'возможность', 'торговый', 'двинуться', 'низы', 'работа', 'испания']	
n_topics_7	n_topic_2	['удар', 'хотя', 'городок', 'въезжать', 'избегать', 'авенат', 'утрата', 'война', 'постоянно', 'тридцатитысячный']	
n_topics_7	n_topic_3	['должный', 'сосредоточиваться', 'противник', 'смирение', 'сотрудник', 'находить', 'ребенок', 'посещать', 'покой', 'подарок']	
n_topics_7	n_topic_4	['давиля', 'работа', 'совершенно', 'паша', 'черный', 'представитель', 'положение', 'житель', 'старание', 'торговый']	
n_topics_7	n_topic_5	['стамбул', 'компромисс', 'настоящий', 'ждать', 'порт', 'свита', 'утверждать', 'согласно', 'разгром', 'помимо']	
n_topics_7	n_topic_6	['давиль', 'давиля', 'визирь', 'фон', 'паша', 'травник', 'паулич', 'замкнутый', 'жена', 'новый']	
n_topics_7	n_topic_7	['давиль', 'паша', 'давиля', 'травник', 'визирь', 'фон', 'консул', 'новый', 'однако', 'наполеон']	
n_topics_8	n_topic_1	['давний', 'относиться', 'проживать', 'султан', 'возможность', 'торговый', 'двинуться', 'низы', 'работа', 'испания']	
n_topics_8	n_topic_2	['удар', 'хотя', 'городок', 'въезжать', 'избегать', 'авенат', 'утрата', 'постоянно', 'война', 'тридцатитысячный']	
n_topics_8	n_topic_3	['должный', 'сосредоточиваться', 'противник', 'смирение', 'сотрудник', 'находить', 'ребенок', 'посещать', 'покой', 'подарок']	
n_topics_8	n_topic_4	['работа', 'совершенно', 'давиля', 'черный', 'представитель', 'паша', 'положение', 'старание', 'сначала', 'торговый']	
n_topics_8	n_topic_5	['стамбул', 'компромисс', 'настоящий', 'ждать', 'порт', 'свита', 'утверждать', 'согласно', 'разгром', 'помимо']	
n_topics_8	n_topic_6	['давиль', 'давиля', 'визирь', 'паша', 'фон', 'травник', 'паулич', 'новый', 'консульство', 'человек']	
n_topics_8	n_topic_7	['давиль', 'паша', 'давиля', 'травник', 'визирь', 'фон', 'консул', 'однако', 'новый', 'наполеон']	
n_topics_8	n_topic_8	['армия', 'старый', 'паша', 'угроза', 'истинный', 'сын', 'эрфурт', 'желать', 'травник', 'занимать']	
n_topics_9	n_topic_1	['давний', 'относиться', 'проживать', 'возможность', 'султан', 'торговый', 'двинуться', 'низы', 'работа', 'испания']	
n_topics_9	n_topic_2	['удар', 'хотя', 'городок', 'въезжать', 'избегать', 'авенат', 'утрата', 'постоянно', 'тридцатитысячный', 'война']	
n_topics_9	n_topic_3	['должный', 'сосредоточиваться', 'противник', 'смирение', 'сотрудник', 'находить', 'ребенок', 'посещать', 'покой', 'подарок']	
n_topics_9	n_topic_4	['работа', 'совершенно', 'давиля', 'черный', 'представитель', 'паша', 'положение', 'старание', 'сначала', 'торговый']	
n_topics_9	n_topic_5	['стамбул', 'компромисс', 'настоящий', 'порт', 'свита', 'ждать', 'утверждать', 'согласно', 'разгром', 'помимо']	
n_topics_9	n_topic_6	['давиль', 'замкнутый', 'давиля', 'фон', 'паулич', 'цель', 'слово', 'мучить', 'визирь', 'торговля']	
n_topics_9	n_topic_7	['давиль', 'паша', 'давиля', 'травник', 'визирь', 'фон', 'консул', 'новый', 'однако', 'наполеон']	
n_topics_9	n_topic_8	['армия', 'старый', 'угроза', 'паша', 'истинный', 'сын', 'эрфурт', 'желать', 'занимать', 'неуверенность']	
n_topics_9	n_topic_9	['паша', 'давиля', 'визирь', 'травник', 'султан', 'давиль', 'однако', 'служащий', 'аккуратно', 'переводить']	
n_topics_10	n_topic_1	['давний', 'относиться', 'проживать', 'возможность', 'торговый', 'султан', 'двинуться', 'низы', 'работа', 'испания']	
n_topics_10	n_topic_2	['удар', 'хотя', 'въезжать', 'избегать', 'городок', 'авенат', 'утрата', 'постоянно', 'тридцатитысячный', 'война']	
n_topics_10	n_topic_3	['должный', 'сосредоточиваться', 'противник', 'смирение', 'сотрудник', 'ребенок', 'находить', 'посещать', 'покой', 'подарок']	
n_topics_10	n_topic_4	['работа', 'совершенно', 'черный', 'представитель', 'давиля', 'положение', 'старание', 'сначала', 'торговый', 'житель']	
n_topics_10	n_topic_5	['стамбул', 'компромисс', 'настоящий', 'ждать', 'порт', 'свита', 'утверждать', 'согласно', 'разгром', 'помимо']	
n_topics_10	n_topic_6	['давиль', 'давиля', 'фон', 'замкнутый', 'визирь', 'паулич', 'цель', 'травник', 'слово', 'мучить']	
n_topics_10	n_topic_7	['давиль', 'паша', 'давиля', 'травник', 'визирь', 'фон', 'консул', 'новый', 'однако', 'наполеон']	
n_topics_10	n_topic_8	['армия', 'паша', 'старый', 'угроза', 'давиля', 'травник', 'истинный', 'сын', 'давиль', 'эрфурт']	
n_topics_10	n_topic_9	['паша', 'давиля', 'султан', 'травник', 'визирь', 'аккуратно', 'служащий', 'давиль', 'сердечно', 'приносить']	
n_topics_10	n_topic_10	['поступать', 'французский', 'чиновник', 'удивляться', 'взятие', 'восстание', 'бездумный', 'христианин', 'традиция', 'идея']	
n_topics_11	n_topic_1	['давний', 'относиться', 'проживать', 'возможность', 'торговый', 'двинуться', 'султан', 'низы', 'работа', 'истинный']	
n_topics_11	n_topic_2	['удар', 'хотя', 'въезжать', 'городок', 'избегать', 'авенат', 'утрата', 'постоянно', 'тридцатитысячный', 'война']	
n_topics_11	n_topic_3	['должный', 'сосредоточиваться', 'противник', 'смирение', 'сотрудник', 'ребенок', 'находить', 'посещать', 'покой', 'подарок']	
n_topics_11	n_topic_4	['работа', 'совершенно', 'черный', 'давиля', 'представитель', 'положение', 'старание', 'сначала', 'торговый', 'житель']	
n_topics_11	n_topic_5	['стамбул', 'компромисс', 'настоящий', 'порт', 'свита', 'ждать', 'утверждать', 'согласно', 'разгром', 'помимо']	
n_topics_11	n_topic_6	['замкнутый', 'давиль', 'цель', 'слово', 'мучить', 'паулич', 'фон', 'давиля', 'торговля', 'инструкция']	
n_topics_11	n_topic_7	['давиль', 'паша', 'давиля', 'травник', 'визирь', 'фон', 'консул', 'новый', 'однако', 'наполеон']	
n_topics_11	n_topic_8	['армия', 'паша', 'старый', 'угроза', 'давиля', 'травник', 'давиль', 'истинный', 'сын', 'эрфурт']	
n_topics_11	n_topic_9	['паша', 'давиля', 'давиль', 'визирь', 'травник', 'султан', 'однако', 'консул', 'фон', 'человек']	
n_topics_11	n_topic_10	['поступать', 'французский', 'чиновник', 'удивляться', 'взятие', 'восстание', 'бездумный', 'христианин', 'традиция', 'идея']	
n_topics_11	n_topic_11	['переводчик', 'жан', 'антитурецкий', 'покидать', 'вена', 'иностранец', 'проживать', 'взятие', 'правительство', 'напротив']	
