		lda	nmf
n_topics_5	n_topic_1	['кристин', 'эрленд', 'глан', 'сын', 'лавранс', 'человек', 'дом', 'дочь', 'год', 'мать']	['маттис', 'хег', 'ерген', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'ветер', 'мухомор', 'сестра']
n_topics_5	n_topic_2	['бранд', 'отец', 'переть', 'дом', 'жизнь', 'становиться', 'юханнес', 'эрленд', 'кристин', 'время']	['альвинг', 'освальд', 'пастор', 'фру', 'регина', 'мандерс', 'столяр', 'энгстранд', 'камергер', 'гостиная']
n_topics_5	n_topic_3	['вилфред', 'жизнь', 'бранд', 'дом', 'человек', 'мать', 'юханнес', 'время', 'герой', 'отец']	['глан', 'эдвард', 'мак', 'эдварда', 'ева', 'сторожка', 'доктор', 'девушка', 'кузнец', 'душа']
n_topics_5	n_topic_4	['маттис', 'хег', 'хотеть', 'дом', 'время', 'ерген', 'жизнь', 'становиться', 'лес', 'лодка']	['бранд', 'агнес', 'церковь', 'деревня', 'фьорд', 'фогт', 'герд', 'новый', 'бог', 'гора']
n_topics_5	n_topic_5	['альвинг', 'фру', 'освальд', 'пастор', 'сын', 'дом', 'регина', 'мать', 'мандерс', 'столяр']	['хельмер', 'нора', 'крогстадо', 'крогстад', 'линда', 'письмо', 'подлог', 'банк', 'фру', 'муж']
n_topics_6	n_topic_1	['кристин', 'эрленд', 'глан', 'сын', 'лавранс', 'человек', 'дом', 'дочь', 'год', 'время']	['маттис', 'хег', 'ерген', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'ветер', 'мухомор', 'сестра']
n_topics_6	n_topic_2	['бранд', 'юханнес', 'переть', 'отец', 'дом', 'эрленд', 'становиться', 'кристин', 'жизнь', 'виктория']	['альвинг', 'освальд', 'пастор', 'фру', 'регина', 'мандерс', 'столяр', 'энгстранд', 'камергер', 'гостиная']
n_topics_6	n_topic_3	['вилфред', 'жизнь', 'дом', 'бранд', 'время', 'человек', 'мать', 'переть', 'юханнес', 'отец']	['глан', 'эдвард', 'мак', 'эдварда', 'ева', 'сторожка', 'доктор', 'девушка', 'кузнец', 'душа']
n_topics_6	n_topic_4	['маттис', 'хег', 'хотеть', 'время', 'дом', 'лодка', 'жизнь', 'лес', 'становиться', 'сестра']	['бранд', 'агнес', 'церковь', 'деревня', 'фьорд', 'фогт', 'герд', 'новый', 'бог', 'гора']
n_topics_6	n_topic_5	['фру', 'альвинг', 'освальд', 'хельмер', 'дом', 'сын', 'кристин', 'пастор', 'мать', 'отец']	['хельмер', 'нора', 'крогстадо', 'крогстад', 'линда', 'письмо', 'подлог', 'банк', 'фру', 'муж']
n_topics_6	n_topic_6	['маттис', 'хельмер', 'хег', 'дом', 'натура', 'единственный', 'заработок', 'вилфред', 'веровать', 'кормить']	['юханнес', 'виктория', 'камилла', 'отто', 'мельник', 'жених', 'бывать', 'владелец', 'дитлеф', 'званый']
n_topics_7	n_topic_1	['кристин', 'эрленд', 'глан', 'сын', 'лавранс', 'человек', 'дом', 'дочь', 'год', 'мать']	['маттис', 'хег', 'ерген', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'ветер', 'мухомор', 'сестра']
n_topics_7	n_topic_2	['бранд', 'юханнес', 'отец', 'дом', 'становиться', 'переть', 'эрленд', 'жизнь', 'ах', 'пусть']	['альвинг', 'освальд', 'пастор', 'фру', 'регина', 'мандерс', 'столяр', 'энгстранд', 'камергер', 'гостиная']
n_topics_7	n_topic_3	['вилфред', 'жизнь', 'дом', 'бранд', 'время', 'маттис', 'человек', 'герой', 'мать', 'отец']	['глан', 'эдвард', 'мак', 'эдварда', 'ева', 'сторожка', 'доктор', 'девушка', 'кузнец', 'душа']
n_topics_7	n_topic_4	['маттис', 'хег', 'время', 'хотеть', 'дом', 'жизнь', 'переть', 'перо', 'лодка', 'лес']	['бранд', 'агнес', 'церковь', 'деревня', 'фьорд', 'фогт', 'герд', 'новый', 'бог', 'гора']
n_topics_7	n_topic_5	['фру', 'хельмер', 'дом', 'освальд', 'альвинг', 'кристин', 'маттис', 'сын', 'отец', 'мать']	['хельмер', 'нора', 'крогстадо', 'крогстад', 'линда', 'письмо', 'подлог', 'банк', 'фру', 'муж']
n_topics_7	n_topic_6	['маттис', 'хельмер', 'вилфред', 'хег', 'натура', 'дом', 'заработок', 'единственный', 'веровать', 'прошедший']	['юханнес', 'виктория', 'камилла', 'отто', 'мельник', 'жених', 'бывать', 'владелец', 'дитлеф', 'званый']
n_topics_7	n_topic_7	['грегерс', 'мать', 'переть', 'альвинг', 'фру', 'дом', 'огромный', 'видеть', 'материал', 'идеализировать']	['яльмар', 'грегерс', 'верло', 'хедвиг', 'экдаль', 'гин', 'отец', 'старик', 'утка', 'реллинг']
n_topics_8	n_topic_1	['кристин', 'эрленд', 'глан', 'сын', 'лавранс', 'человек', 'дом', 'год', 'дочь', 'мать']	['маттис', 'хег', 'ерген', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'ветер', 'мухомор', 'сестра']
n_topics_8	n_topic_2	['бранд', 'переть', 'юханнес', 'отец', 'дом', 'становиться', 'жизнь', 'эрленд', 'ах', 'пусть']	['альвинг', 'освальд', 'пастор', 'фру', 'регина', 'мандерс', 'столяр', 'энгстранд', 'камергер', 'гостиная']
n_topics_8	n_topic_3	['вилфред', 'жизнь', 'бранд', 'дом', 'мать', 'человек', 'переть', 'юханнес', 'сын', 'отец']	['глан', 'эдвард', 'мак', 'эдварда', 'ева', 'сторожка', 'доктор', 'девушка', 'кузнец', 'душа']
n_topics_8	n_topic_4	['маттис', 'хег', 'хотеть', 'ерген', 'время', 'дом', 'становиться', 'жизнь', 'лодка', 'лес']	['бранд', 'агнес', 'церковь', 'деревня', 'фьорд', 'фогт', 'герд', 'новый', 'бог', 'гора']
n_topics_8	n_topic_5	['кристин', 'фру', 'альвинг', 'освальд', 'сын', 'дом', 'переть', 'маттис', 'мать', 'пастор']	['хельмер', 'нора', 'крогстадо', 'крогстад', 'линда', 'письмо', 'подлог', 'банк', 'фру', 'муж']
n_topics_8	n_topic_6	['маттис', 'хельмер', 'хег', 'натура', 'заработок', 'вилфред', 'единственный', 'веровать', 'прошедший', 'кормить']	['юханнес', 'виктория', 'камилла', 'отто', 'мельник', 'жених', 'бывать', 'владелец', 'дитлеф', 'званый']
n_topics_8	n_topic_7	['грегерс', 'мать', 'переть', 'огромный', 'материал', 'идеализировать', 'видеть', 'участь', 'повергать', 'фру']	['яльмар', 'грегерс', 'верло', 'хедвиг', 'экдаль', 'гин', 'отец', 'старик', 'утка', 'реллинг']
n_topics_8	n_topic_8	['хельмер', 'нора', 'крогстадо', 'крогстад', 'линда', 'фру', 'муж', 'письмо', 'любить', 'деньги']	['кристин', 'эрленд', 'лавранс', 'сын', 'симон', 'ульва', 'рагнфрид', 'родич', 'ребенок', 'муж']
n_topics_9	n_topic_1	['кристин', 'эрленд', 'глан', 'сын', 'лавранс', 'яльмар', 'человек', 'дочь', 'дом', 'верло']	['маттис', 'хег', 'ерген', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'мухомор', 'ветер', 'сестра']
n_topics_9	n_topic_2	['юханнес', 'бранд', 'виктория', 'отец', 'становиться', 'эрленд', 'ах', 'дом', 'жизнь', 'кристин']	['альвинг', 'освальд', 'пастор', 'фру', 'регина', 'мандерс', 'столяр', 'энгстранд', 'камергер', 'гостиная']
n_topics_9	n_topic_3	['вилфред', 'жизнь', 'маттис', 'бранд', 'дом', 'время', 'человек', 'юханнес', 'герой', 'мать']	['глан', 'эдвард', 'мак', 'эдварда', 'ева', 'сторожка', 'доктор', 'девушка', 'кузнец', 'душа']
n_topics_9	n_topic_4	['маттис', 'хег', 'время', 'кристин', 'хотеть', 'жизнь', 'дом', 'становиться', 'герой', 'ночь']	['бранд', 'агнес', 'церковь', 'деревня', 'фьорд', 'фогт', 'герд', 'новый', 'бог', 'гора']
n_topics_9	n_topic_5	['альвинг', 'освальд', 'фру', 'пастор', 'регина', 'сын', 'мандерс', 'дом', 'столяр', 'энгстранд']	['хельмер', 'нора', 'крогстадо', 'крогстад', 'линда', 'письмо', 'подлог', 'банк', 'фру', 'муж']
n_topics_9	n_topic_6	['маттис', 'натура', 'вилфред', 'заработок', 'хег', 'веровать', 'прошедший', 'прусский', 'шторм', 'кормить']	['юханнес', 'виктория', 'камилла', 'отто', 'мельник', 'жених', 'бывать', 'владелец', 'дитлеф', 'званый']
n_topics_9	n_topic_7	['грегерс', 'мать', 'переть', 'альвинг', 'огромный', 'материал', 'фру', 'идеализировать', 'видеть', 'участь']	['яльмар', 'грегерс', 'верло', 'хедвиг', 'экдаль', 'гин', 'отец', 'старик', 'утка', 'реллинг']
n_topics_9	n_topic_8	['сын', 'нора', 'мать', 'пропускать', 'человек', 'энгстранд', 'вилфред', 'искать', 'шляпа', 'трепать']	['кристин', 'эрленд', 'лавранс', 'сын', 'симон', 'ульва', 'рагнфрид', 'родич', 'ребенок', 'муж']
n_topics_9	n_topic_9	['хельмер', 'нора', 'переть', 'перо', 'деньги', 'крогстадо', 'герой', 'время', 'дом', 'крогстад']	['переть', 'перо', 'гюнт', 'сольвейг', 'оса', 'гюнта', 'ингрид', 'пуговичник', 'доврский', 'отпускать']
n_topics_10	n_topic_1	['кристин', 'эрленд', 'глан', 'сын', 'лавранс', 'человек', 'дом', 'дочь', 'год', 'мать']	['маттис', 'хег', 'ерген', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'ветер', 'мухомор', 'сестра']
n_topics_10	n_topic_2	['юханнес', 'отец', 'эрленд', 'становиться', 'ах', 'кристин', 'бранд', 'переть', 'дом', 'жизнь']	['хельмер', 'нора', 'крогстадо', 'крогстад', 'линда', 'письмо', 'подлог', 'банк', 'фру', 'муж']
n_topics_10	n_topic_3	['вилфред', 'жизнь', 'бранд', 'дом', 'мать', 'юханнес', 'человек', 'сын', 'виктория', 'отец']	['глан', 'эдвард', 'мак', 'эдварда', 'ева', 'сторожка', 'доктор', 'девушка', 'кузнец', 'душа']
n_topics_10	n_topic_4	['маттис', 'хег', 'хотеть', 'ерген', 'время', 'дом', 'становиться', 'лодка', 'жизнь', 'лес']	['бранд', 'агнес', 'церковь', 'деревня', 'фьорд', 'фогт', 'герд', 'новый', 'бог', 'гора']
n_topics_10	n_topic_5	['кристин', 'фру', 'маттис', 'освальд', 'сын', 'дом', 'альвинг', 'отец', 'время', 'мать']	['ящик', 'зацепляться', 'лейтенант', 'лежать', 'ледник', 'легкомыслие', 'легкомысленный', 'легкомысленно', 'легко', 'легенда']
