		lda	nmf
n_topics_5	n_topic_1	['цзычунь', 'старец', 'деньги', 'год', 'сын', 'человек', 'жить', 'давать', 'повеса', 'оказываться']	['ван', 'жена', 'студент', 'юноша', 'сын', 'дом', 'муж', 'красавица', 'друг', 'отец']
n_topics_5	n_topic_2	['жена', 'сын', 'дом', 'друг', 'год', 'жить', 'решать', 'время', 'ван', 'женщина']	['гуйфэй', 'ян', 'император', 'аня', 'государь', 'наложница', 'драгоценный', 'войско', 'сюань', 'дворец']
n_topics_5	n_topic_3	['жена', 'сын', 'юноша', 'чжан', 'муж', 'отец', 'красавица', 'дочь', 'дом', 'узнавать']	['чжоу', 'эра', 'пань', 'инь', 'чжан', 'подруга', 'аня', 'обращаться', 'бумага', 'певичка']
n_topics_5	n_topic_4	['монах', 'оборотень', 'сунуть', 'укун', 'танский', 'жена', 'отправляться', 'сюаньцзан', 'чжа', 'будда']	['хань', 'коновал', 'тянь', 'мэй', 'чжа', 'цин', 'фэй', 'чунь', 'ван', 'мальчик']
n_topics_5	n_topic_5	['ван', 'студент', 'дело', 'чжан', 'жена', 'армия', 'дом', 'сын', 'мочь', 'дочь']	['ху', 'мэй', 'ин', 'мать', 'ю', 'чэнь', 'отец', 'жена', 'сяо', 'заставлять']
n_topics_6	n_topic_1	['цзычунь', 'старец', 'деньги', 'давать', 'год', 'повеса', 'человек', 'сын', 'жить', 'даос']	['ван', 'жена', 'студент', 'юноша', 'сын', 'дом', 'муж', 'красавица', 'друг', 'время']
n_topics_6	n_topic_2	['жена', 'ян', 'император', 'гуйфэй', 'сын', 'чжан', 'год', 'чэнь', 'следователь', 'башня']	['гуйфэй', 'ян', 'император', 'аня', 'государь', 'наложница', 'драгоценный', 'войско', 'сюань', 'дворец']
n_topics_6	n_topic_3	['чжан', 'жена', 'цуй', 'муж', 'дочь', 'мать', 'юноша', 'отец', 'ин', 'император']	['чжоу', 'эра', 'пань', 'инь', 'чжан', 'подруга', 'аня', 'обращаться', 'бумага', 'певичка']
n_topics_6	n_topic_4	['монах', 'сюэ', 'жена', 'гуй', 'дом', 'оборотень', 'цзюньцзо', 'жэнь', 'ван', 'сунуть']	['хань', 'коновал', 'тянь', 'мэй', 'чжа', 'цин', 'фэй', 'чунь', 'ван', 'мальчик']
n_topics_6	n_topic_5	['ван', 'студент', 'жена', 'следователь', 'сын', 'дом', 'оборотень', 'дело', 'оказываться', 'сунуть']	['ху', 'мэй', 'ин', 'мать', 'ю', 'чэнь', 'жена', 'отец', 'сяо', 'заставлять']
n_topics_6	n_topic_6	['жена', 'сын', 'дом', 'друг', 'решать', 'год', 'жить', 'время', 'муж', 'отец']	['се', 'юный', 'цянь', 'правитель', 'сян', 'тянь', 'стихотворение', 'поэт', 'отъезд', 'иероглиф']
n_topics_7	n_topic_1	['цзычунь', 'старец', 'деньги', 'давать', 'повеса', 'год', 'человек', 'сын', 'жить', 'слово']	['ван', 'жена', 'хань', 'студент', 'сын', 'юноша', 'дом', 'чжан', 'муж', 'отец']
n_topics_7	n_topic_2	['гуйфэй', 'ян', 'император', 'жена', 'следователь', 'вино', 'башня', 'сын', 'год', 'государь']	['гуйфэй', 'ян', 'император', 'аня', 'государь', 'наложница', 'драгоценный', 'войско', 'сюань', 'дворец']
n_topics_7	n_topic_3	['чжан', 'цуй', 'инь', 'жена', 'юноша', 'чжоу', 'чжао', 'юань', 'эра', 'дочь']	['чжоу', 'эра', 'пань', 'инь', 'чжан', 'подруга', 'аня', 'обращаться', 'бумага', 'певичка']
n_topics_7	n_topic_4	['монах', 'сюэ', 'гуй', 'оборотень', 'жена', 'дом', 'цзюньцзо', 'сунуть', 'ван', 'жэнь']	['чжэн', 'инь', 'иня', 'собака', 'верхом', 'лисица', 'жэнь', 'друг', 'красавица', 'новый']
n_topics_7	n_topic_5	['ван', 'студент', 'жена', 'следователь', 'сын', 'дом', 'оборотень', 'дело', 'оказываться', 'становиться']	['се', 'юный', 'цянь', 'правитель', 'сян', 'тянь', 'стихотворение', 'отъезд', 'иероглиф', 'поэт']
n_topics_7	n_topic_6	['жена', 'сын', 'дом', 'друг', 'решать', 'год', 'муж', 'жить', 'отец', 'время']	['ху', 'мэй', 'ин', 'мать', 'ю', 'чэнь', 'жена', 'отец', 'сяо', 'заставлять']
n_topics_7	n_topic_7	['ху', 'мэй', 'ин', 'жена', 'отец', 'мать', 'чжан', 'дом', 'муж', 'чжао']	['тао', 'лань', 'цинь', 'сунский', 'цянь', 'цзай', 'министр', 'чу', 'нанкин', 'ханчжоу']
