		lda	nmf
n_topics_5	n_topic_1	['швейк', 'существо', 'вековой', 'солдат', 'тереза', 'реклама', 'швейка', 'конец', 'невинный', 'садиться']	
n_topics_5	n_topic_2	['швейк', 'швейка', 'солдат', 'поручик', 'бравый', 'отправлять', 'фельдкурат', 'лукаша', 'денщик', 'однако']	
n_topics_5	n_topic_3	['ход', 'барон', 'козин', 'император', 'крестьянин', 'человек', 'суд', 'матей', 'добиваться', 'ламмингер']	
n_topics_5	n_topic_4	['саламандра', 'тереза', 'томаш', 'томаша', 'сабина', 'работать', 'человек', 'предлагать', 'начинать', 'прага']	
n_topics_5	n_topic_5	['саламандра', 'ход', 'швейк', 'солдат', 'новый', 'дом', 'радостно', 'швейка', 'барон', 'человек']	
n_topics_6	n_topic_1	['вековой', 'существо', 'солдат', 'реклама', 'садиться', 'невинный', 'опасный', 'достоинство', 'неплохой', 'конец']	
n_topics_6	n_topic_2	['тереза', 'швейк', 'встречать', 'отправлять', 'собака', 'никакой', 'опережать', 'томаш', 'плодиться', 'убеждать']	
n_topics_6	n_topic_3	['ход', 'барон', 'козин', 'император', 'крестьянин', 'человек', 'матей', 'суд', 'добиваться', 'ламмингер']	
n_topics_6	n_topic_4	['томаш', 'тереза', 'томаша', 'прага', 'любовь', 'саламандра', 'фотолаборатория', 'работать', 'начинать', 'самый']	
n_topics_6	n_topic_5	['ход', 'радостно', 'саламандра', 'барон', 'солдат', 'новый', 'дом', 'бой', 'судья', 'козин']	
n_topics_6	n_topic_6	['саламандра', 'швейк', 'тереза', 'томаш', 'швейка', 'солдат', 'время', 'однако', 'поручик', 'человек']	
n_topics_7	n_topic_1	['существо', 'вековой', 'реклама', 'солдат', 'садиться', 'невинный', 'опасный', 'достоинство', 'неплохой', 'знак']	
n_topics_7	n_topic_2	['швейк', 'встречать', 'отправлять', 'собака', 'тереза', 'никакой', 'опережать', 'убеждать', 'плодиться', 'мюллер']	
n_topics_7	n_topic_3	['ход', 'барон', 'козин', 'император', 'крестьянин', 'человек', 'матей', 'суд', 'добиваться', 'ламмингер']	
n_topics_7	n_topic_4	['томаш', 'саламандра', 'скотина', 'тереза', 'фотолаборатория', 'начинать', 'успешный', 'самый', 'удивительный', 'давно']	
n_topics_7	n_topic_5	['ход', 'радостно', 'саламандра', 'барон', 'солдат', 'новый', 'дом', 'судья', 'бой', 'ходский']	
n_topics_7	n_topic_6	['саламандра', 'швейк', 'швейка', 'солдат', 'однако', 'поручик', 'время', 'фельдкурат', 'бравый', 'капитан']	
n_topics_7	n_topic_7	['тереза', 'томаш', 'томаша', 'сабина', 'работать', 'прага', 'жизнь', 'год', 'франц', 'свобода']	
n_topics_8	n_topic_1	['существо', 'вековой', 'реклама', 'солдат', 'садиться', 'невинный', 'опасный', 'достоинство', 'неплохой', 'знак']	
n_topics_8	n_topic_2	['швейк', 'встречать', 'отправлять', 'собака', 'никакой', 'опережать', 'тереза', 'плодиться', 'убеждать', 'мюллер']	
n_topics_8	n_topic_3	['ход', 'барон', 'козин', 'император', 'крестьянин', 'человек', 'матей', 'суд', 'добиваться', 'ламмингер']	
n_topics_8	n_topic_4	['томаш', 'саламандра', 'скотина', 'фотолаборатория', 'успешный', 'начинать', 'самый', 'удивительный', 'давно', 'вынуждать']	
n_topics_8	n_topic_5	['ход', 'радостно', 'саламандра', 'барон', 'солдат', 'новый', 'дом', 'козин', 'судья', 'ходский']	
n_topics_8	n_topic_6	['саламандра', 'швейк', 'швейка', 'солдат', 'однако', 'поручик', 'время', 'фельдкурат', 'бравый', 'капитан']	
n_topics_8	n_topic_7	['тереза', 'томаш', 'томаша', 'сабина', 'работать', 'прага', 'жизнь', 'год', 'франц', 'свобода']	
n_topics_8	n_topic_8	['прага', 'саламандра', 'дряхленький', 'просто', 'решать', 'затевать', 'тргановский', 'подводный', 'сила', 'решаться']	
n_topics_9	n_topic_1	['существо', 'вековой', 'реклама', 'садиться', 'солдат', 'невинный', 'опасный', 'достоинство', 'неплохой', 'знак']	
n_topics_9	n_topic_2	['встречать', 'швейк', 'отправлять', 'собака', 'никакой', 'опережать', 'плодиться', 'убеждать', 'процент', 'мюллер']	
n_topics_9	n_topic_3	['ход', 'барон', 'козин', 'император', 'крестьянин', 'человек', 'матей', 'суд', 'добиваться', 'ламмингер']	
n_topics_9	n_topic_4	['томаш', 'саламандра', 'скотина', 'фотолаборатория', 'успешный', 'начинать', 'давно', 'удивительный', 'вынуждать', 'самый']	
n_topics_9	n_topic_5	['ход', 'радостно', 'барон', 'новый', 'солдат', 'саламандра', 'судья', 'бой', 'дом', 'роскошный']	
n_topics_9	n_topic_6	['саламандра', 'швейк', 'швейка', 'солдат', 'однако', 'поручик', 'время', 'фельдкурат', 'бравый', 'капитан']	
n_topics_9	n_topic_7	['тереза', 'томаш', 'томаша', 'сабина', 'работать', 'прага', 'жизнь', 'год', 'франц', 'свобода']	
