		lda	nmf
n_topics_5	n_topic_1	['книга', 'библиотека', 'хосе', 'год', 'время', 'дом', 'библиотекарь', 'каждый', 'жизнь', 'человек']	['гуляка', 'муж', 'страсть', 'мать', 'жизнь', 'мочь', 'скромный', 'дон', 'однако', 'помощь']
n_topics_5	n_topic_2	['библиотека', 'захватить', 'книга', 'мочь', 'гуляка', 'посреди', 'самый', 'жена', 'возраст', 'дело']	['книга', 'библиотека', 'библиотекарь', 'буква', 'каждый', 'язык', 'существовать', 'галерея', 'число', 'страница']
n_topics_5	n_topic_3	['полковник', 'девушка', 'президент', 'глава', 'друг', 'год', 'человек', 'деньги', 'жизнь', 'анхель']	['мошенник', 'голова', 'золото', 'сцена', 'среди', 'труд', 'пассажир', 'револьвер', 'янки', 'расправа']
n_topics_5	n_topic_4	['жизнь', 'человек', 'мочь', 'время', 'год', 'студент', 'любовь', 'ночь', 'муж', 'день']	['студент', 'роман', 'птица', 'человек', 'оказываться', 'означать', 'убивать', 'море', 'поиск', 'некий']
n_topics_5	n_topic_5	['юноша', 'человек', 'ночь', 'студент', 'становиться', 'гуляка', 'мочь', 'жизнь', 'решать', 'день']	['полковник', 'петух', 'жена', 'сын', 'год', 'продавать', 'получать', 'бой', 'старик', 'врач']
n_topics_6	n_topic_1	['книга', 'библиотека', 'год', 'хосе', 'время', 'дом', 'библиотекарь', 'каждый', 'жизнь', 'человек']	['юноша', 'пустыня', 'англичанин', 'маг', 'сокровище', 'пирамида', 'книга', 'камень', 'часть', 'знать']
n_topics_6	n_topic_2	['библиотека', 'захватить', 'книга', 'мочь', 'посреди', 'гуляка', 'самый', 'дело', 'возраст', 'оставаться']	['книга', 'библиотека', 'библиотекарь', 'буква', 'каждый', 'язык', 'существовать', 'галерея', 'число', 'страница']
n_topics_6	n_topic_3	['полковник', 'девушка', 'президент', 'глава', 'друг', 'год', 'человек', 'деньги', 'жизнь', 'мочь']	['мошенник', 'голова', 'золото', 'сцена', 'среди', 'труд', 'пассажир', 'револьвер', 'янки', 'расправа']
n_topics_6	n_topic_4	['жизнь', 'человек', 'студент', 'мочь', 'время', 'год', 'любовь', 'ночь', 'день', 'текст']	['генерал', 'анхель', 'президент', 'де', 'сеньор', 'глава', 'полиция', 'военный', 'страна', 'сообщать']
n_topics_6	n_topic_5	['юноша', 'человек', 'студент', 'ночь', 'гуляка', 'становиться', 'мочь', 'жизнь', 'решать', 'день']	['полковник', 'петух', 'жена', 'год', 'сын', 'продавать', 'получать', 'бой', 'старик', 'врач']
