		lda	nmf
n_topics_5	n_topic_1	['шах', 'день', 'друг', 'красавица', 'войско', 'выезжать', 'увидеть', 'отец', 'трон', 'сын']	['шах', 'конь', 'царевич', 'витязь', 'царица', 'становиться', 'друг', 'посылать', 'отправляться', 'день']
n_topics_5	n_topic_2	['шах', 'становиться', 'отец', 'друг', 'день', 'сын', 'время', 'конь', 'узнавать', 'дочь']	['бог', 'творец', 'твой', 'земной', 'человек', 'вместе', 'душа', 'множество', 'слово', 'молитва']
n_topics_5	n_topic_3	['шах', 'дочь', 'год', 'человек', 'страна', 'войско', 'город', 'витязь', 'рассказывать', 'тайна']	['красивый', 'девочка', 'работа', 'неожиданно', 'семья', 'женщина', 'жить', 'девушка', 'понимать', 'очень']
n_topics_5	n_topic_4	['отец', 'год', 'становиться', 'человек', 'мать', 'приходить', 'узнавать', 'получать', 'любовь', 'решать']	['ученый', 'следующий', 'правитель', 'поход', 'нищий', 'год', 'страна', 'рум', 'большой', 'иран']
n_topics_5	n_topic_5	['становиться', 'путь', 'владыка', 'шах', 'новый', 'железный', 'год', 'рука', 'следующий', 'страна']	['словно', 'пустыня', 'отец', 'друг', 'могила', 'любимый', 'любовь', 'родной', 'упасть', 'мать']
n_topics_6	n_topic_1	['день', 'шах', 'друг', 'красавица', 'выезжать', 'войско', 'увидеть', 'скала', 'место', 'отец']	['шах', 'конь', 'царевич', 'царица', 'становиться', 'трон', 'красавица', 'посылать', 'войско', 'сын']
n_topics_6	n_topic_2	['шах', 'становиться', 'отец', 'друг', 'день', 'сын', 'время', 'конь', 'узнавать', 'дочь']	['бог', 'творец', 'твой', 'земной', 'человек', 'вместе', 'душа', 'множество', 'слово', 'молитва']
n_topics_6	n_topic_3	['год', 'шах', 'дочь', 'человек', 'страна', 'войско', 'тайна', 'город', 'рассказывать', 'витязь']	['красивый', 'девочка', 'неожиданно', 'семья', 'работа', 'женщина', 'жить', 'девушка', 'понимать', 'местный']
n_topics_6	n_topic_4	['отец', 'год', 'становиться', 'мать', 'любовь', 'шах', 'узнавать', 'могила', 'конь', 'друг']	['ученый', 'следующий', 'правитель', 'поход', 'нищий', 'год', 'страна', 'рум', 'большой', 'иран']
n_topics_6	n_topic_5	['становиться', 'владыка', 'шах', 'новый', 'путь', 'бог', 'слово', 'рука', 'железный', 'враг']	['словно', 'пустыня', 'отец', 'друг', 'могила', 'любимый', 'любовь', 'родной', 'упасть', 'мать']
n_topics_6	n_topic_6	['человек', 'любить', 'дочь', 'шах', 'время', 'место', 'понимать', 'путь', 'объяснять', 'обманывать']	['витязь', 'дева', 'друг', 'шкура', 'день', 'царь', 'престол', 'аравия', 'рыцарь', 'отправляться']
n_topics_7	n_topic_1	['шах', 'день', 'выезжать', 'друг', 'красавица', 'войско', 'увидеть', 'скала', 'место', 'страна']	['шах', 'конь', 'царевич', 'царица', 'становиться', 'трон', 'красавица', 'посылать', 'войско', 'сын']
n_topics_7	n_topic_2	['становиться', 'бог', 'друг', 'вместе', 'царь', 'человек', 'творец', 'время', 'сердце', 'день']	['бог', 'творец', 'твой', 'земной', 'человек', 'вместе', 'душа', 'множество', 'слово', 'молитва']
n_topics_7	n_topic_3	['шах', 'дочь', 'страна', 'год', 'человек', 'тайна', 'витязь', 'постигать', 'пиршество', 'правитель']	['красивый', 'девочка', 'неожиданно', 'семья', 'работа', 'женщина', 'жить', 'девушка', 'понимать', 'местный']
