		lda	nmf
n_topics_5	n_topic_1	['ящик', 'человек', 'жена', 'время', 'мочь', 'дом', 'отец', 'сын', 'женщина', 'девушка']	['дом', 'становиться', 'жена', 'женщина', 'человек', 'юноша', 'девушка', 'отец', 'год', 'время']
n_topics_5	n_topic_2	['человек', 'дом', 'становиться', 'жена', 'женщина', 'время', 'год', 'отец', 'мочь', 'друг']	['удаян', 'васавадатт', 'царь', 'падмавати', 'яугандхараян', 'портрет', 'царица', 'обитель', 'ватс', 'царевна']
n_topics_5	n_topic_3	['жена', 'человек', 'муж', 'мочь', 'дом', 'женщина', 'сын', 'становиться', 'день', 'ребенок']	['хань', 'ван', 'чжан', 'чжа', 'цин', 'мэй', 'фэй', 'тянь', 'фу', 'гун']
n_topics_5	n_topic_4	['дом', 'человек', 'женщина', 'год', 'время', 'брат', 'жена', 'становиться', 'хотеть', 'отец']	['леон', 'айя', 'гюнтер', 'герой', 'израильский', 'певец', 'натан', 'фридрих', 'разведка', 'спецслужба']
n_topics_5	n_topic_5	['время', 'становиться', 'год', 'женщина', 'дом', 'жена', 'человек', 'приходить', 'хотеть', 'ночь']	['гуйфэй', 'ян', 'император', 'государь', 'аня', 'наложница', 'дворец', 'сюань', 'войско', 'прочий']
n_topics_6	n_topic_1	['ящик', 'человек', 'девушка', 'время', 'мочь', 'жена', 'решать', 'дом', 'понимать', 'женщина']	['дом', 'становиться', 'жена', 'женщина', 'человек', 'юноша', 'девушка', 'отец', 'год', 'время']
n_topics_6	n_topic_2	['жена', 'человек', 'дом', 'становиться', 'друг', 'отец', 'сын', 'год', 'герой', 'время']	['удаян', 'васавадатт', 'царь', 'падмавати', 'яугандхараян', 'портрет', 'царица', 'ватс', 'обитель', 'царевна']
n_topics_6	n_topic_3	['жена', 'человек', 'мочь', 'муж', 'дом', 'сын', 'становиться', 'ребенок', 'семья', 'решать']	['хань', 'ван', 'чжан', 'чжа', 'цин', 'мэй', 'фэй', 'тянь', 'фу', 'гун']
n_topics_6	n_topic_4	['дом', 'человек', 'год', 'время', 'брат', 'женщина', 'жена', 'ребенок', 'рассказывать', 'решать']	['леон', 'айя', 'гюнтер', 'герой', 'израильский', 'певец', 'натан', 'фридрих', 'разведка', 'спецслужба']
n_topics_6	n_topic_5	['время', 'год', 'становиться', 'жена', 'дом', 'женщина', 'человек', 'ночь', 'решать', 'мочь']	['гуйфэй', 'ян', 'император', 'государь', 'аня', 'наложница', 'дворец', 'сюань', 'войско', 'прочий']
n_topics_6	n_topic_6	['женщина', 'становиться', 'человек', 'дом', 'время', 'мочь', 'год', 'девушка', 'отец', 'жизнь']	['кришна', 'царь', 'бог', 'наслаждение', 'ямун', 'подруга', 'войско', 'океан', 'дар', 'земной']
n_topics_7	n_topic_1	['ящик', 'человек', 'девушка', 'жена', 'мочь', 'решать', 'время', 'понимать', 'врач', 'дом']	['дом', 'становиться', 'жена', 'женщина', 'человек', 'юноша', 'девушка', 'отец', 'год', 'время']
