		lda	nmf
n_topics_5	n_topic_1	['глупость', 'человек', 'время', 'однако', 'становиться', 'день', 'друг', 'сообщать', 'жизнь', 'благодаря']	['город', 'человек', 'время', 'однако', 'дом', 'мочь', 'год', 'друг', 'жизнь', 'вальтер']
n_topics_5	n_topic_2	['слепой', 'священник', 'рука', 'мочь', 'юный', 'говорить', 'шаг', 'человек', 'время', 'старый']	['старик', 'незнакомец', 'окно', 'сад', 'дверь', 'мать', 'внучка', 'девушка', 'смотреть', 'подходить']
n_topics_5	n_topic_3	['генрих', 'ребенок', 'душа', 'свет', 'время', 'герой', 'птица', 'мать', 'становиться', 'солдат']	['комиссар', 'мадам', 'адвокат', 'кабинет', 'патрон', 'дом', 'горничная', 'откровенно', 'убийство', 'статья']
n_topics_5	n_topic_4	['человек', 'дом', 'время', 'становиться', 'мочь', 'ход', 'жизнь', 'год', 'друг', 'сообщать']	['слепой', 'священник', 'юный', 'шаг', 'колено', 'приют', 'приближаться', 'чей', 'рука', 'шум']
n_topics_5	n_topic_5	['жюль', 'дядя', 'юноша', 'время', 'генрих', 'художник', 'человек', 'любовь', 'девушка', 'комната']	['генрих', 'анна', 'герой', 'мать', 'наш', 'пастор', 'деревня', 'учитель', 'зеленый', 'крепость']
n_topics_6	n_topic_1	['глупость', 'человек', 'время', 'однако', 'становиться', 'день', 'друг', 'благодаря', 'сообщать', 'идти']	['дом', 'человек', 'город', 'однако', 'адвокат', 'время', 'мочь', 'комиссар', 'машина', 'год']
n_topics_6	n_topic_2	['слепой', 'священник', 'рука', 'мочь', 'юный', 'шаг', 'говорить', 'старый', 'женщина', 'время']	['слепой', 'священник', 'юный', 'шаг', 'колено', 'приют', 'приближаться', 'чей', 'рука', 'шум']
n_topics_6	n_topic_3	['генрих', 'ребенок', 'душа', 'время', 'свет', 'герой', 'дом', 'птица', 'мать', 'город']	['птица', 'душа', 'ребенок', 'свет', 'синий', 'блаженство', 'пес', 'кошка', 'дверь', 'огонь']
n_topics_6	n_topic_4	['человек', 'дом', 'время', 'становиться', 'мочь', 'ход', 'жизнь', 'год', 'друг', 'сообщать']	['жюль', 'дядя', 'юноша', 'художник', 'возлюбленная', 'комната', 'старик', 'книга', 'копия', 'окно']
n_topics_6	n_topic_5	['жюль', 'дядя', 'юноша', 'время', 'генрих', 'художник', 'человек', 'комната', 'девушка', 'любовь']	['генрих', 'анна', 'герой', 'мать', 'наш', 'пастор', 'деревня', 'учитель', 'зеленый', 'крепость']
n_topics_6	n_topic_6	['жизнь', 'друг', 'ход', 'ребенок', 'глупость', 'человек', 'год', 'работать', 'бог', 'отец']	['вальтер', 'путешествие', 'операция', 'больница', 'европа', 'добираться', 'ребенок', 'дочь', 'расставаться', 'отъезд']
