		lda	nmf
n_topics_5	n_topic_1	['людочка', 'самовар', 'вольпино', '   \n', 'олеша', 'зорин', 'шпана', 'бассам', 'становиться', 'время']	['человек', 'отец', 'жизнь', 'становиться', 'время', 'друг', 'год', '   \n', ' ', 'жена']
n_topics_5	n_topic_2	['протопоп', 'эстрагон', 'тореро', 'русалочка', 'поццо', 'аввакум', 'мельник', 'владимир', 'становиться', 'жена']	['ваш', 'клиент', 'компания', 'продукт', 'пример', 'бизнес', 'сотрудник', 'человек', 'решение', 'задача']
n_topics_5	n_topic_3	['человек', 'становиться', 'отец', 'время', 'друг', 'сын', ' ', 'жизнь', 'жена', 'год']	['царь', 'бог', 'царица', 'хор', 'богиня', 'царский', 'царство', 'царевна', 'сын', 'дворец']
n_topics_5	n_topic_4	['человек', 'время', 'становиться', 'жизнь', 'год', 'день', 'друг', 'работа', 'начинать', 'понимать']	['король', 'принц', 'де', 'королева', 'герцог', 'принцесса', 'граф', 'рыцарь', 'замок', 'королевский']
n_topics_5	n_topic_5	['светлость', 'триада', 'эмоциональ', 'пестун', 'рационал', 'вселенная', 'человек', 'паравселенная', 'синтез', 'медник']	['дон', 'донья', 'слуга', 'донна', 'шпага', 'командор', 'король', 'хуан', 'капитан', 'поединок']
n_topics_6	n_topic_1	['людочка', 'самовар', 'вольпино', 'олеша', 'зорин', 'бассам', 'шпана', '   \n', 'гавриловна', 'леспромхоз']	['человек', 'отец', 'жизнь', 'становиться', 'время', 'друг', 'год', '   \n', 'жена', 'сын']
n_topics_6	n_topic_2	['протопоп', 'эстрагон', 'тореро', 'русалочка', 'поццо', 'аввакум', 'мельник', 'лось', 'становиться', 'жена']	['ваш', 'клиент', 'компания', 'продукт', 'пример', 'бизнес', 'сотрудник', 'человек', 'решение', 'задача']
n_topics_6	n_topic_3	['человек', 'становиться', 'отец', 'время', 'друг', 'сын', ' ', 'жизнь', 'жена', 'любовь']	['царь', 'бог', 'царица', 'хор', 'богиня', 'царский', 'царство', 'царевна', 'дворец', 'сын']
n_topics_6	n_topic_4	['человек', 'время', 'становиться', 'жизнь', 'год', 'друг', 'день', 'начинать', 'работа', 'понимать']	['де', 'маркиз', 'госпожа', 'граф', 'маркиза', 'графиня', 'мадемуазель', 'г', 'аббат', 'герцог']
n_topics_6	n_topic_5	['светлость', 'триада', 'вселенная', 'эмоциональ', 'пестун', 'рационал', 'паравселенная', 'синтез', 'человек', 'космовселенная']	['дон', 'донья', 'слуга', 'донна', 'шпага', 'командор', 'хуан', 'капитан', 'поединок', 'король']
n_topics_6	n_topic_6	['столяр', 'малахит', 'голубь', 'кожевник', 'колбасник', 'человек', 'ящерка', 'медник', 'забой', 'максимов']	['король', 'принц', 'королева', 'принцесса', 'герцог', 'рыцарь', 'королевский', 'замок', 'дворец', 'кардинал']
n_topics_7	n_topic_1	['людочка', 'самовар', 'шпана', 'гавриловна', 'леспромхоз', 'олеша', 'зорин', '   \n', 'становиться', 'время']	['человек', 'жизнь', 'становиться', 'отец', 'время', 'друг', 'год', '   \n', 'жена', ' ']
n_topics_7	n_topic_2	['протопоп', 'русалочка', 'мельник', 'тореро', 'гонец', 'аввакум', 'жена', 'абель', 'становиться', 'пашков']	['ваш', 'клиент', 'компания', 'продукт', 'пример', 'бизнес', 'сотрудник', 'человек', 'решение', 'задача']
n_topics_7	n_topic_3	['становиться', 'человек', 'отец', 'время', 'сын', 'друг', ' ', 'жена', 'любовь', 'дочь']	['царь', 'бог', 'царица', 'хор', 'богиня', 'царский', 'царство', 'царевна', 'сын', 'дворец']
n_topics_7	n_topic_4	['человек', 'время', 'становиться', 'жизнь', 'год', 'друг', 'день', ' ', 'начинать', 'жить']	['де', 'маркиз', 'госпожа', 'граф', 'маркиза', 'графиня', 'мадемуазель', 'г', 'аббат', 'герцог']
n_topics_7	n_topic_5	['дэвис', 'астон', 'мик', 'светлость', 'триада', 'вселенная', 'эмоциональ', 'рационал', 'пестун', 'паравселенная']	['дон', 'донья', 'слуга', 'донна', 'шпага', 'командор', 'капитан', 'хуан', 'поединок', 'король']
n_topics_7	n_topic_6	['столяр', 'малахит', 'бллин', 'ген', 'голубь', 'инженерия', 'ящерка', 'генетически', 'человек', 'генно']	['король', 'принц', 'королева', 'принцесса', 'герцог', 'рыцарь', 'королевский', 'замок', 'дворец', 'кардинал']
n_topics_7	n_topic_7	['эстрагон', 'поццо', 'владимир', 'осетр', 'лак', 'игнатьич', 'башмак', 'кимза', 'дрочить', 'жизнь']	['мальчик', 'ребята', 'отец', 'дед', 'мама', 'дядя', 'школа', 'мать', 'ребенок', 'сын']
n_topics_8	n_topic_1	['колбочка', 'чертик', 'рейхард', 'тарелкин', 'вольпино', 'олеша', 'зорин', 'бассам', 'расплюй', '   \n']	['человек', 'жизнь', 'становиться', 'отец', 'время', 'друг', 'год', '   \n', 'жена', ' ']
n_topics_8	n_topic_2	['протопоп', 'тореро', 'мельник', 'гонец', 'аввакум', 'лось', 'жена', 'становиться', 'коррида', 'время']	['ваш', 'клиент', 'компания', 'продукт', 'пример', 'бизнес', 'сотрудник', 'человек', 'решение', 'задача']
n_topics_8	n_topic_3	['король', 'отец', 'сын', 'становиться', 'друг', 'любовь', ' ', 'жена', 'время', 'человек']	['царь', 'бог', 'царица', 'хор', 'богиня', 'царский', 'царство', 'царевна', 'сын', 'дворец']
n_topics_8	n_topic_4	['человек', 'время', 'становиться', 'жизнь', 'год', 'друг', 'день', ' ', 'отец', 'дом']	['де', 'маркиз', 'госпожа', 'граф', 'маркиза', 'графиня', 'мадемуазель', 'г', 'аббат', 'герцог']
n_topics_8	n_topic_5	['дэвис', 'астон', 'мик', 'светлость', 'триада', 'вселенная', 'косить', 'эмоциональ', 'рационал', 'пестун']	['дон', 'донья', 'слуга', 'донна', 'шпага', 'командор', 'капитан', 'хуан', 'поединок', 'дуэнья']
n_topics_8	n_topic_6	['бесплатный', 'ген', 'столяр', 'малахит', 'бллин', 'инженерия', 'голубь', 'генный', 'генетически', 'генно']	['король', 'принц', 'королева', 'принцесса', 'герцог', 'рыцарь', 'королевский', 'замок', 'дворец', 'кардинал']
n_topics_8	n_topic_7	['эстрагон', 'поццо', 'владимир', 'осетр', 'лак', 'игнатьич', 'максимов', 'кимза', 'дрочить', 'башмак']	['мальчик', 'ребята', 'отец', 'дед', 'мама', 'дядя', 'школа', 'мать', 'ребенок', 'сын']
n_topics_8	n_topic_8	['рентс', 'людочка', 'русалочка', 'продукт', 'рынок', 'шпана', 'потребитель', 'привлечение', 'емкость', 'клиент']	['князь', 'княгиня', 'димитрий', 'княжна', 'татарин', 'русский', 'боярин', 'генеральша', 'рыцарь', 'змий']
n_topics_9	n_topic_1	['колбочка', 'чертик', 'рейхард', 'тарелкин', 'самовар', 'вольпино', 'расплюй', 'олеша', 'зорин', 'бассам']	['человек', 'жизнь', 'становиться', 'отец', 'время', 'друг', 'год', '   \n', 'жена', ' ']
n_topics_9	n_topic_2	['тореро', 'мельник', 'лось', 'гонец', 'коррида', 'абель', 'волчонок', 'жена', 'охотник', 'становиться']	['ваш', 'клиент', 'компания', 'продукт', 'пример', 'бизнес', 'сотрудник', 'человек', 'решение', 'задача']
n_topics_9	n_topic_3	['король', 'сын', 'отец', 'царь', 'становиться', 'любовь', 'друг', 'бог', 'смерть', ' ']	['царь', 'бог', 'царица', 'хор', 'богиня', 'царский', 'царство', 'царевна', 'сын', 'дворец']
n_topics_9	n_topic_4	['человек', 'время', 'становиться', 'жизнь', 'год', 'друг', 'день', ' ', 'отец', 'дом']	['де', 'маркиз', 'госпожа', 'граф', 'маркиза', 'графиня', 'мадемуазель', 'г', 'аббат', 'герцог']
n_topics_9	n_topic_5	['дэвис', 'астон', 'мик', 'светлость', 'триада', 'обезьянка', 'вселенная', 'эмоциональ', 'рационал', 'пылесос']	['дон', 'донья', 'слуга', 'донна', 'шпага', 'командор', 'капитан', 'хуан', 'поединок', 'дуэнья']
n_topics_9	n_topic_6	['бесплатный', 'ген', 'столяр', 'малахит', 'инженерия', 'голубь', 'платный', 'генный', 'генетически', 'генно']	['король', 'принц', 'королева', 'принцесса', 'герцог', 'рыцарь', 'королевский', 'замок', 'дворец', 'кардинал']
n_topics_9	n_topic_7	['эстрагон', 'поццо', 'владимир', 'осетр', 'лак', 'игнатьич', 'башмак', 'браконьерство', 'годо', 'сплясать']	['мальчик', 'ребята', 'отец', 'дед', 'дядя', 'мама', 'школа', 'мать', 'ребенок', 'сын']
n_topics_9	n_topic_8	['продукт', 'людочка', 'рынок', 'потребитель', 'шпана', 'привлечение', 'клиент', 'емкость', 'avis', 'потребительский']	['князь', 'княгиня', 'димитрий', 'княжна', 'татарин', 'русский', 'боярин', 'генеральша', 'рыцарь', 'змий']
n_topics_9	n_topic_9	['рентс', 'марсианин', 'лоранс', 'неля', 'крысолов', 'кай', 'никита', 'человек', 'ванятка', 'жизнь']	['мистер', 'миссис', 'сэр', 'мисс', 'доктор', 'леди', 'пуаро', 'пастор', 'эмма', 'сестра']
n_topics_10	n_topic_1	['колбочка', 'чертик', 'тарелкин', 'рейхард', 'самовар', 'расплюй', 'вольпино', 'олеша', 'зорин', 'бассам']	['человек', 'жизнь', 'становиться', 'отец', 'время', 'друг', 'год', '   \n', 'жена', ' ']
n_topics_10	n_topic_2	['протопоп', 'командор', 'мессир', 'эстрагон', 'тореро', 'мельник', 'поццо', 'аввакум', 'мадонна', 'владимир']	['ваш', 'клиент', 'компания', 'продукт', 'пример', 'бизнес', 'сотрудник', 'человек', 'решение', 'задача']
n_topics_10	n_topic_3	['царь', 'бог', 'сын', 'царица', 'войско', 'хор', 'богиня', 'царство', 'меч', 'народ']	['царь', 'бог', 'царица', 'хор', 'богиня', 'царский', 'царство', 'царевна', 'сын', 'дворец']
n_topics_10	n_topic_4	['человек', 'становиться', 'время', 'жизнь', 'друг', 'год', 'отец', ' ', 'день', 'дом']	['граф', 'графиня', 'принц', 'замок', 'фигаро', 'кавалер', 'консуэло', 'бартоло', 'письмо', 'паж']
n_topics_10	n_topic_5	['дэвис', 'астон', 'мик', 'светлость', 'вселенная', 'триада', 'обезьянка', 'пылесос', 'эмоциональ', 'рационал']	['дон', 'донья', 'слуга', 'донна', 'шпага', 'командор', 'капитан', 'хуан', 'поединок', 'король']
n_topics_10	n_topic_6	['бесплатный', 'столяр', 'ген', 'малахит', 'елецкий', 'голубь', 'инженерия', 'платный', 'генный', 'генетически']	['король', 'принц', 'королева', 'принцесса', 'герцог', 'рыцарь', 'королевский', 'замок', 'дворец', 'кардинал']
n_topics_10	n_topic_7	['осетр', 'игнатьич', 'браконьерство', 'жизнь', 'жаться', 'друг', 'уда', 'становиться', 'человек', 'решать']	['мальчик', 'ребята', 'отец', 'дед', 'дядя', 'мама', 'школа', 'мать', 'ребенок', 'сын']
