		lda	nmf
n_topics_5	n_topic_1	['человек', 'жизнь', 'томас', 'дом', 'перо', 'оставаться', 'мочь', 'становиться', 'год', 'мать']	['жизнь', 'человек', 'сын', 'дом', 'мать', 'время', 'девушка', 'отец', 'пастор', 'год']
n_topics_5	n_topic_2	['пеппи', 'жизнь', 'человек', 'дом', 'время', 'становиться', 'ребенок', 'мочь', 'жить', 'отец']	['пеппи', 'томми', 'анника', 'девочка', 'ребенок', 'эфроим', 'вилла', 'решать', 'остров', 'лошадь']
n_topics_5	n_topic_3	['пеппи', 'человек', 'ребенок', 'дом', 'становиться', 'жизнь', 'время', 'решать', 'узнавать', 'сын']	['аксель', 'хакон', 'король', 'олаф', 'отто', 'собор', 'епископ', 'монах', 'разрешение', 'раб']
n_topics_5	n_topic_4	['дом', 'человек', 'пеппи', 'жизнь', 'время', 'видеть', 'ребенок', 'девушка', 'хотеть', 'отец']	['нильс', 'граф', 'эрик', 'фру', 'крестьянин', 'датчанин', 'усадьба', 'бог', 'священник', 'датский']
n_topics_5	n_topic_5	['хакон', 'олаф', 'время', 'брат', 'король', 'раб', 'человек', 'мочь', 'хотеть', 'жизнь']	['нора', 'фру', 'письмо', 'деньги', 'увольнять', 'италия', 'чудо', 'муж', 'директор', 'жаворонок']
n_topics_6	n_topic_1	['человек', 'жизнь', 'дом', 'томас', 'оставаться', 'становиться', 'мочь', 'перо', 'мать', 'год']	['жизнь', 'человек', 'сын', 'дом', 'мать', 'время', 'девушка', 'отец', 'пастор', 'год']
n_topics_6	n_topic_2	['пеппи', 'жизнь', 'человек', 'дом', 'время', 'становиться', 'ребенок', 'мочь', 'жить', 'отец']	['пеппи', 'томми', 'анника', 'девочка', 'ребенок', 'эфроим', 'вилла', 'решать', 'остров', 'лошадь']
n_topics_6	n_topic_3	['пеппи', 'дом', 'человек', 'ребенок', 'становиться', 'узнавать', 'время', 'жизнь', 'девушка', 'эдвард']	['аксель', 'хакон', 'король', 'олаф', 'отто', 'собор', 'епископ', 'монах', 'разрешение', 'раб']
n_topics_6	n_topic_4	['дом', 'жизнь', 'человек', 'пеппи', 'отец', 'время', 'девушка', 'видеть', 'ребенок', 'сын']	['нильс', 'граф', 'эрик', 'фру', 'крестьянин', 'датчанин', 'усадьба', 'бог', 'священник', 'датский']
n_topics_6	n_topic_5	['время', 'брат', 'нора', 'король', 'человек', 'жизнь', 'мочь', 'нильс', 'день', 'отец']	['герд', 'снежный', 'королева', 'осколок', 'олень', 'зеркало', 'разбойница', 'лед', 'ворона', 'роза']
n_topics_6	n_topic_6	['хакон', 'олаф', 'человек', 'раб', 'время', 'пеппи', 'мочь', 'норвегия', 'становиться', 'жизнь']	['замок', 'башня', 'привратник', 'эрик', 'роза', 'незримо', 'корона', 'сокровище', 'старый', 'песня']
n_topics_7	n_topic_1	['жизнь', 'человек', 'становиться', 'дом', 'мочь', 'год', 'оставаться', 'отец', 'мать', 'сын']	['жизнь', 'сын', 'человек', 'дом', 'мать', 'отец', 'пастор', 'время', 'год', 'фру']
n_topics_7	n_topic_2	['пеппи', 'жизнь', 'человек', 'дом', 'ребенок', 'становиться', 'время', 'мочь', 'отец', 'жить']	['пеппи', 'томми', 'анника', 'девочка', 'ребенок', 'эфроим', 'вилла', 'решать', 'остров', 'лошадь']
n_topics_7	n_topic_3	['пеппи', 'дом', 'ребенок', 'человек', 'становиться', 'узнавать', 'сын', 'девушка', 'решать', 'жизнь']	['аксель', 'хакон', 'король', 'олаф', 'отто', 'собор', 'епископ', 'монах', 'разрешение', 'раб']
n_topics_7	n_topic_4	['дом', 'пеппи', 'жизнь', 'отец', 'человек', 'ребенок', 'девушка', 'время', 'девочка', 'решать']	['нильс', 'граф', 'эрик', 'фру', 'крестьянин', 'датчанин', 'усадьба', 'бог', 'священник', 'датский']
n_topics_7	n_topic_5	['время', 'нора', 'брат', 'король', 'мочь', 'отец', 'человек', 'день', 'жизнь', 'ребенок']	['замок', 'башня', 'привратник', 'эрик', 'роза', 'незримо', 'корона', 'сокровище', 'старый', 'песня']
n_topics_7	n_topic_6	['хакон', 'олаф', 'раб', 'человек', 'время', 'пеппи', 'норвегия', 'голова', 'мочь', 'узнавать']	['ерген', 'андреас', 'художник', 'карьера', 'план', 'вальдшнеп', 'судьба', 'позволять', 'озеро', 'заветный']
n_topics_7	n_topic_7	['томас', 'человек', 'принц', 'перо', 'дом', 'жизнь', 'лес', 'время', 'герой', 'хотеть']	['эдвард', 'мак', 'девушка', 'доктор', 'кузнец', 'г', 'душа', 'любоваться', 'пес', 'соперник']
