		lda	nmf
n_topics_5	n_topic_1	['человек', 'ваш', 'мочь', 'компания', 'пример', 'должный', 'работа', 'решение', 'клиент', 'время']	['ваш', 'человек', 'решение', 'работа', 'идея', 'пример', 'сотрудник', 'мочь', 'задача', 'проект']
n_topics_5	n_topic_2	['ваш', 'джонатан', 'человек', 'становиться', 'мочь', 'клиент', 'продукт', 'компания', 'время', 'пример']	['отец', 'дом', 'человек', 'сын', 'год', 'ребенок', 'друг', 'мать', 'жизнь', 'жена']
n_topics_5	n_topic_3	['лэнгдон', 'чарли', 'человек', 'мочь', 'время', 'становиться', 'понимать', 'жизнь', 'новый', 'друг']	['продукт', 'клиент', 'компания', 'бренд', 'пример', 'потребитель', 'рынок', 'ваш', 'товар', 'покупатель']
n_topics_5	n_topic_4	['человек', 'друг', 'мочь', 'жизнь', 'должный', 'время', 'новый', 'ребенок', 'становиться', 'год']	['джек', 'дэнни', 'марвин', 'вилли', 'венди', 'отель', 'клуб', 'доу', 'берден', 'лео']
n_topics_5	n_topic_5	['человек', 'время', 'становиться', 'дом', 'отец', 'жизнь', 'друг', 'мочь', 'год', 'день']	['сноупс', 'флем', 'минк', 'гэвин', 'линда', 'джефферсон', 'рэтлиф', 'юла', 'де', 'варнер']
n_topics_6	n_topic_1	['человек', 'ваш', 'мочь', 'компания', 'пример', 'должный', 'работа', 'решение', 'клиент', 'время']	['ваш', 'человек', 'решение', 'работа', 'идея', 'пример', 'сотрудник', 'мочь', 'задача', 'проект']
n_topics_6	n_topic_2	['джонатан', 'ваш', 'человек', 'мочь', 'клиент', 'продукт', 'становиться', 'компания', 'пример', 'время']	['отец', 'дом', 'человек', 'сын', 'год', 'друг', 'ребенок', 'мать', 'жизнь', 'жена']
n_topics_6	n_topic_3	['лэнгдон', 'чарли', 'человек', 'мочь', 'время', 'дороти', 'понимать', 'становиться', 'новый', 'жизнь']	['продукт', 'клиент', 'компания', 'бренд', 'пример', 'потребитель', 'рынок', 'ваш', 'товар', 'покупатель']
n_topics_6	n_topic_4	['человек', 'друг', 'мочь', 'жизнь', 'должный', 'время', 'новый', 'ребенок', 'становиться', 'хотеть']	['джек', 'дэнни', 'марвин', 'вилли', 'венди', 'отель', 'клуб', 'доу', 'берден', 'лео']
n_topics_6	n_topic_5	['человек', 'становиться', 'время', 'дом', 'жизнь', 'отец', 'мочь', 'друг', 'год', 'день']	['сноупс', 'флем', 'минк', 'гэвин', 'линда', 'джефферсон', 'рэтлиф', 'юла', 'де', 'варнер']
