		lda	nmf
n_topics_5	n_topic_1	['клиндор', 'изабелла', 'родриго', 'химена', 'придамант', 'сын', 'влюбленный', 'отец', 'акт', 'убивать']	['никомед', 'прусия', 'фламиния', 'аттал', 'лаодика', 'вифиния', 'рим', 'сын', 'армянский', 'посол']
n_topics_5	n_topic_2	['август', 'цинный', 'никомед', 'максим', 'эмилия', 'прусия', 'император', 'рим', 'рука', 'заговорщик']	['клиндор', 'изабелла', 'придамант', 'адраст', 'акт', 'флорилам', 'алькандр', 'розин', 'ренн', 'лиза']
n_topics_5	n_topic_3	['родриго', 'химена', 'дон', 'клеопатра', 'антиох', 'родогун', 'рука', 'король', 'отец', 'граф']	['родриго', 'химена', 'дон', 'король', 'граф', 'диего', 'санчо', 'гормас', 'поединок', 'фердинанд']
n_topics_5	n_topic_4	['гораций', 'камилла', 'рим', 'сабина', 'брат', 'альбанец', 'смерть', 'старый', 'друг', 'сын']	['август', 'цинный', 'максим', 'эмилия', 'император', 'заговорщик', 'цинн', 'заговор', 'эмилий', 'эвфорб']
n_topics_5	n_topic_5	['клиндор', 'алькандр', 'подымать', 'родогун', 'смерть', 'отказываться', 'напугать', 'клеопатра', 'подготовить', 'флорилам']	['клеопатра', 'антиох', 'родогун', 'мать', 'царица', 'лаоника', 'селевка', 'селевк', 'деметрий', 'царевна']
n_topics_6	n_topic_1	['родриго', 'химена', 'граф', 'дон', 'влюбленный', 'король', 'любовь', 'гораций', 'отец', 'гормас']	['никомед', 'прусия', 'фламиния', 'аттал', 'лаодика', 'вифиния', 'рим', 'сын', 'армянский', 'посол']
n_topics_6	n_topic_2	['никомед', 'прусия', 'сын', 'аттал', 'фламиния', 'лаодика', 'отец', 'рим', 'римский', 'вифиния']	['клиндор', 'изабелла', 'придамант', 'адраст', 'акт', 'флорилам', 'алькандр', 'розин', 'ренн', 'лиза']
n_topics_6	n_topic_3	['родриго', 'химена', 'дон', 'клеопатра', 'антиох', 'родогун', 'рука', 'король', 'отец', 'граф']	['родриго', 'химена', 'дон', 'король', 'граф', 'диего', 'санчо', 'гормас', 'поединок', 'фердинанд']
n_topics_6	n_topic_4	['гораций', 'камилла', 'сабина', 'рим', 'брат', 'альбанец', 'старый', 'сын', 'друг', 'смерть']	['август', 'цинный', 'максим', 'эмилия', 'император', 'заговорщик', 'цинн', 'заговор', 'эмилий', 'эвфорб']
n_topics_6	n_topic_5	['родогун', 'подымать', 'напугать', 'клеопатра', 'отказываться', 'подготовить', 'соединять', 'приступать', 'смерть', 'печальный']	['клеопатра', 'антиох', 'родогун', 'мать', 'царица', 'лаоника', 'селевка', 'селевк', 'деметрий', 'царевна']
n_topics_6	n_topic_6	['август', 'цинный', 'максим', 'эмилия', 'император', 'клиндор', 'заговорщик', 'смерть', 'рука', 'цинн']	['гораций', 'камилла', 'сабина', 'альбанец', 'рим', 'брат', 'юлия', 'сестра', 'старый', 'куриация']
n_topics_7	n_topic_1	['гораций', 'родриго', 'влюбленный', 'химена', 'граф', 'камилла', 'любовь', 'родина', 'рим', 'тайно']	
n_topics_7	n_topic_2	['никомед', 'прусия', 'аттал', 'фламиния', 'сын', 'лаодика', 'отец', 'рим', 'римский', 'вифиния']	
