		lda	nmf
n_topics_5	n_topic_1	['ифигения', 'ахилл', 'дочь', 'агамемнон', 'царь', 'эрифил', 'клитемнестр', 'мочь', 'отец', 'улисс']	['пирр', 'орест', 'гермиона', 'андромах', 'андромаха', 'гектор', 'сын', 'убийство', 'говорить', 'убивать']
n_topics_5	n_topic_2	['пирр', 'орест', 'решать', 'гермиона', 'готовый', 'дочь', 'ахилл', 'думать', 'береника', 'царь']	['нерон', 'британик', 'агриппина', 'бурра', 'юния', 'цезарь', 'император', 'нарцисс', 'мать', 'юний']
n_topics_5	n_topic_3	['нерон', 'пирр', 'британик', 'агриппина', 'орест', 'храм', 'гермиона', 'сын', 'мать', 'говорить']	['ипполит', 'федр', 'энон', 'арикий', 'тесь', 'тесей', 'сын', 'афины', 'отец', 'власть']
n_topics_5	n_topic_4	['ипполит', 'федр', 'береника', 'тит', 'сын', 'мочь', 'отец', 'любовь', 'арикий', 'энон']	['иодать', 'гофолий', 'храм', 'левит', 'элиаким', 'мальчик', 'иоас', 'священник', 'иудейский', 'царь']
n_topics_5	n_topic_5	['береника', 'тит', 'антиох', 'император', 'мочь', 'любовь', 'народ', 'цезарь', 'римский', 'нерон']	['ифигения', 'ахилл', 'агамемнон', 'дочь', 'эрифил', 'клитемнестр', 'улисс', 'царь', 'жених', 'авлида']
n_topics_6	n_topic_1	['нерон', 'британик', 'агриппина', 'цезарь', 'юния', 'бурра', 'император', 'мать', 'нарцисс', 'рим']	['пирр', 'орест', 'гермиона', 'андромах', 'андромаха', 'гектор', 'сын', 'убийство', 'говорить', 'убивать']
n_topics_6	n_topic_2	['пирр', 'береника', 'решать', 'тит', 'орест', 'готовый', 'запад', 'думать', 'предполагать', 'просто']	['нерон', 'британик', 'агриппина', 'бурра', 'юния', 'император', 'цезарь', 'нарцисс', 'мать', 'юний']
n_topics_6	n_topic_3	['храм', 'иодать', 'царь', 'гофолий', 'мальчик', 'левит', 'элиаким', 'готовый', 'нерон', 'иоас']	['ипполит', 'федр', 'энон', 'арикий', 'тесь', 'тесей', 'сын', 'афины', 'отец', 'власть']
n_topics_6	n_topic_4	['ипполит', 'федр', 'береника', 'тит', 'сын', 'мочь', 'любовь', 'отец', 'арикий', 'хотеть']	['иодать', 'гофолий', 'храм', 'левит', 'элиаким', 'мальчик', 'иоас', 'священник', 'иудейский', 'царь']
n_topics_6	n_topic_5	['береника', 'тит', 'антиох', 'император', 'нерон', 'народ', 'мочь', 'любовь', 'цезарь', 'римский']	['ифигения', 'ахилл', 'агамемнон', 'дочь', 'эрифил', 'клитемнестр', 'улисс', 'царь', 'жених', 'авлида']
n_topics_6	n_topic_6	['пирр', 'ахилл', 'ифигения', 'орест', 'дочь', 'гермиона', 'царь', 'агамемнон', 'отец', 'сын']	['береника', 'тит', 'антиох', 'цезарь', 'император', 'закон', 'рим', 'римский', 'народ', 'мочь']
n_topics_7	n_topic_1	['нерон', 'британик', 'агриппина', 'цезарь', 'император', 'юния', 'бурра', 'мочь', 'мать', 'хотеть']	
n_topics_7	n_topic_2	['пирр', 'береника', 'решать', 'готовый', 'орест', 'тит', 'запад', 'думать', 'предполагать', 'поражать']	
n_topics_7	n_topic_3	['нерон', 'пирр', 'британик', 'орест', 'агриппина', 'храм', 'гермиона', 'сын', 'иодать', 'говорить']	
n_topics_7	n_topic_4	['ипполит', 'федр', 'сын', 'арикий', 'энон', 'тесь', 'отец', 'тесей', 'хотеть', 'любовь']	
n_topics_7	n_topic_5	['береника', 'тит', 'антиох', 'цезарь', 'император', 'закон', 'мочь', 'народ', 'рим', 'любовь']	
n_topics_7	n_topic_6	['ахилл', 'ифигения', 'дочь', 'агамемнон', 'царь', 'эрифил', 'клитемнестр', 'отец', 'улисс', 'мочь']	
n_topics_7	n_topic_7	['император', 'многое', 'цезарь', 'береника', 'смеяться', 'сын', 'мочь', 'царь', 'появляться', 'смерть']	
n_topics_8	n_topic_1	['царь', 'агамемнон', 'ифигения', 'мочь', 'ахилл', 'эллинка', 'вздыхать', 'цезарь', 'царица', 'хотеть']	
n_topics_8	n_topic_2	['пирр', 'решать', 'запад', 'просто', 'орест', 'готовый', 'предполагать', 'сделать', 'береника', 'поражать']	
n_topics_8	n_topic_3	['иодать', 'храм', 'царь', 'гофолий', 'левит', 'мальчик', 'элиаким', 'иоас', 'священник', 'готовый']	
n_topics_8	n_topic_4	['тит', 'береника', 'федр', 'цезарь', 'выдерживать', 'повиноваться', 'сказать', 'царица', 'отсутствие', 'освобождать']	
n_topics_8	n_topic_5	['береника', 'иорам', 'пирр', 'говорить', 'несовместимый', 'нужда', 'венец', 'римский', 'нарцисс', 'радостный']	
n_topics_8	n_topic_6	['ахилл', 'ифигения', 'дочь', 'агамемнон', 'царь', 'эрифил', 'клитемнестр', 'отец', 'гермиона', 'улисс']	
n_topics_8	n_topic_7	['многое', 'император', 'береника', 'смеяться', 'цезарь', 'пожертвовать', 'забирать', 'оставлять', 'царь', 'пересиливать']	
n_topics_8	n_topic_8	['нерон', 'ипполит', 'британик', 'пирр', 'федр', 'сын', 'агриппина', 'береника', 'тит', 'цезарь']	
n_topics_9	n_topic_1	['царь', 'мочь', 'агамемнон', 'эллинка', 'вздыхать', 'цезарь', 'царица', 'ифигения', 'ахилл', 'видеть']	
n_topics_9	n_topic_2	['пирр', 'орест', 'решать', 'береника', 'запад', 'готовый', 'просто', 'предполагать', 'сделать', 'гермиона']	
n_topics_9	n_topic_3	['иодать', 'храм', 'царь', 'гофолий', 'левит', 'мальчик', 'элиаким', 'иоас', 'священник', 'готовый']	
n_topics_9	n_topic_4	['федр', 'ипполит', 'тит', 'береника', 'выдерживать', 'сказать', 'повиноваться', 'царица', 'цезарь', 'освобождать']	
n_topics_9	n_topic_5	['береника', 'иорам', 'несовместимый', 'нужда', 'венец', 'говорить', 'римский', 'нарцисс', 'радостный', 'плащ']	
n_topics_9	n_topic_6	['ахилл', 'ифигения', 'дочь', 'агамемнон', 'царь', 'эрифил', 'клитемнестр', 'отец', 'улисс', 'мочь']	
n_topics_9	n_topic_7	['многое', 'смеяться', 'император', 'пирр', 'пожертвовать', 'береника', 'сын', 'оставлять', 'забирать', 'пересиливать']	
n_topics_9	n_topic_8	['нерон', 'британик', 'ипполит', 'пирр', 'сын', 'федр', 'агриппина', 'береника', 'тит', 'цезарь']	
n_topics_9	n_topic_9	['ифигения', 'ахилл', 'дочь', 'агамемнон', 'эрифил', 'елена', 'скрывать', 'царь', 'презрительный', 'тит']	
n_topics_10	n_topic_1	['царь', 'агамемнон', 'эллинка', 'вздыхать', 'мочь', 'ифигения', 'ахилл', 'цезарь', 'царица', 'страдание']	
n_topics_10	n_topic_2	['запад', 'просто', 'предполагать', 'решать', 'сделать', 'поражать', 'готовый', 'уловка', 'долго', 'береника']	
n_topics_10	n_topic_3	['иодать', 'храм', 'царь', 'гофолий', 'левит', 'мальчик', 'элиаким', 'иоас', 'священник', 'готовый']	
n_topics_10	n_topic_4	['федр', 'тит', 'выдерживать', 'повиноваться', 'отсутствие', 'освобождать', 'уловка', 'береника', 'указ', 'цезарь']	
n_topics_10	n_topic_5	['иорам', 'несовместимый', 'нужда', 'венец', 'говорить', 'радостный', 'плащ', 'недаром', 'пирр', 'образ']	
n_topics_10	n_topic_6	['пирр', 'ахилл', 'ифигения', 'орест', 'гермиона', 'дочь', 'царь', 'агамемнон', 'отец', 'эрифил']	
n_topics_10	n_topic_7	['многое', 'смеяться', 'император', 'береника', 'пожертвовать', 'забирать', 'оставлять', 'пересиливать', 'цезарь', 'посвящать']	
n_topics_10	n_topic_8	['нерон', 'британик', 'ипполит', 'федр', 'агриппина', 'береника', 'тит', 'цезарь', 'император', 'сын']	
n_topics_10	n_topic_9	['ифигения', 'ахилл', 'дочь', 'елена', 'эрифил', 'агамемнон', 'презрительный', 'скрывать', 'государство', 'разлад']	
n_topics_10	n_topic_10	['ипполит', 'федр', 'арикий', 'мочь', 'энон', 'отец', 'тесей', 'сын', 'похищать', 'скоро']	
n_topics_11	n_topic_1	['царь', 'эллинка', 'вздыхать', 'агамемнон', 'мочь', 'ифигения', 'цезарь', 'ахилл', 'страдание', 'царица']	
n_topics_11	n_topic_2	['запад', 'просто', 'предполагать', 'решать', 'сделать', 'поражать', 'пирр', 'готовый', 'уловка', 'долго']	
n_topics_11	n_topic_3	['храм', 'иодать', 'царь', 'гофолий', 'мальчик', 'левит', 'элиаким', 'иоас', 'священник', 'готовый']	
n_topics_11	n_topic_4	['повиноваться', 'выдерживать', 'федр', 'отсутствие', 'освобождать', 'уловка', 'указ', 'тит', 'терамена', 'заткнуть']	
n_topics_11	n_topic_5	['береника', 'иорам', 'несовместимый', 'нужда', 'венец', 'римский', 'радостный', 'плащ', 'недаром', 'говорить']	
n_topics_11	n_topic_6	['ахилл', 'ифигения', 'пирр', 'дочь', 'агамемнон', 'гермиона', 'царь', 'орест', 'эрифил', 'клитемнестр']	
n_topics_11	n_topic_7	['многое', 'смеяться', 'император', 'береника', 'пожертвовать', 'оставлять', 'забирать', 'цезарь', 'пересиливать', 'посвящать']	
n_topics_11	n_topic_8	['нерон', 'британик', 'ипполит', 'федр', 'агриппина', 'береника', 'тит', 'сын', 'цезарь', 'император']	
n_topics_11	n_topic_9	['елена', 'ифигения', 'презрительный', 'скрывать', 'ахилл', 'дочь', 'государство', 'разлад', 'юния', 'уязвлять']	
n_topics_11	n_topic_10	['ипполит', 'федр', 'арикий', 'мочь', 'отец', 'энон', 'тесей', 'похищать', 'сын', 'скоро']	
