"X123_part1" "X123_part2" "belov_part1" "belov_part2" "erkhov_part1" "erkhov_part2" "gasparov_part1" "gasparov_part2" "gasparov_part3" "gasparov_part4" "karelsky_part1" "karelsky_part2" "karelsky_part3" "karelsky_part4" "sanovich_part1" "sanovich_part2" "shishkin_part1" "shishkin_part2" "smirnov_part1" "smirnov_part2"
"karelsky_part1" 0.973973915535327 1.05773480836354 1.01913995153835 1.07991445170309 1.02474219407784 1.072135322022 1.3254296649231 1.27784621342101 1.02886272677806 1.25221446181287 0 1.02311423561528 1.38933832087513 0.881895948049253 1.35198278005583 1.02800466471668 1.3306272875389 1.29218853613268 1.26553148611456 1.17248110888663
"karelsky_part2" 0.997711062419102 0.970924400439908 1.05169615814427 1.01459606025572 1.18246288409196 1.07476377127475 1.45346251204465 1.25072577832605 1.14510883114468 1.07301574458971 1.02311423561528 0 0.792766038965469 0.652834126417229 1.02495569729395 0.929361191915263 1.11796263786547 1.0068224819355 0.974504115080993 0.946147553189663
"karelsky_part3" 1.08462214130082 1.15126747046589 0.964920787031188 1.16773249134705 1.32797428529616 1.14228100044105 1.64166852455058 1.37506877195983 1.45851367597129 1.33743037834808 1.38933832087513 0.792766038965469 0 1.06456690762618 1.25166253102643 1.04416426426393 0.974766814801906 0.906406487837028 0.98244093892801 1.02850525528484
"karelsky_part4" 0.843589022478349 1.01546731784474 0.919225466627039 0.98887107719125 1.04065216623388 1.23179863356431 1.44353830555663 1.1958108406386 1.0972088194002 1.03963343560811 0.881895948049253 0.652834126417229 1.06456690762618 0 1.21701798963263 0.926854895585779 1.03561828630841 1.10195534235489 1.03485286062092 1.06157449000762
"sanovich_part1" 0.99676384243893 0.951138130277182 1.39420574941619 1.12122912393557 1.07753277171268 1.06780368009375 1.93218029645848 1.61401139976193 1.5617177244913 1.62618306185326 1.35198278005583 1.02495569729395 1.25166253102643 1.21701798963263 0 0.895216465984901 1.58799712236022 1.27139341391501 1.45742593180615 1.30529047273795
"sanovich_part2" 0.830674034610846 0.643824857284321 0.862549376866727 0.883048769721657 0.906473284591825 0.686027391377943 1.404174900113 1.17590991188667 1.23202483604241 1.21316512155608 1.02800466471668 0.929361191915263 1.04416426426393 0.926854895585779 0.895216465984901 0 1.19689113975219 0.994593794708537 1.03018897351397 0.969126490259695
"shishkin_part1" 0.862594375745864 1.05308625668424 0.966463687992086 1.12707894930518 1.357806656144 1.41188597845781 1.25283655648442 1.41665561645419 1.42038657351369 1.40526828749711 1.3306272875389 1.11796263786547 0.974766814801906 1.03561828630841 1.58799712236022 1.19689113975219 0 0.937516468555475 1.16490614479762 1.18142955849815
"shishkin_part2" 0.990066508397482 0.989223583309009 0.906198021370039 0.922302157438471 1.30814235482 1.31030200324274 1.73362892696706 1.33980616192226 1.4257694320396 1.31387359784383 1.29218853613268 1.0068224819355 0.906406487837028 1.10195534235489 1.27139341391501 0.994593794708537 0.937516468555475 0 1.07257561310319 1.31475981908361
"smirnov_part1" 1.04328594263794 1.02900193854621 0.835810654867866 0.892507926770548 1.33506107727817 1.05353224070541 1.31125124571637 1.18133577484021 1.18918575773598 0.971610658650624 1.26553148611456 0.974504115080993 0.98244093892801 1.03485286062092 1.45742593180615 1.03018897351397 1.16490614479762 1.07257561310319 0 0.79327682861915
"smirnov_part2" 0.84389438732675 0.942793232079474 0.914972287527162 1.21413312801601 1.11333639793106 0.909282067834984 1.17369459308983 1.16944855737909 1.00324862020971 1.12854724859532 1.17248110888663 0.946147553189663 1.02850525528484 1.06157449000762 1.30529047273795 0.969126490259695 1.18142955849815 1.31475981908361 0.79327682861915 0
