		lda	nmf
n_topics_5	n_topic_1	['друг', 'страна', 'время', 'день', 'рассказывать', 'встречать', 'витязь', 'шах', 'гость', 'красавица']	['ширин', 'хосров', 'шах', 'конь', 'бан', 'царевич', 'портрет', 'замок', 'фархад', 'музыкант']
n_topics_5	n_topic_2	['шах', 'становиться', 'дочь', 'войско', 'время', 'отец', 'страна', 'день', 'воин', 'сын']	['поэт', 'твой', 'книга', 'земной', 'человеческий', 'человек', 'вместе', 'душа', 'множество', 'смирение']
n_topics_5	n_topic_3	['шах', 'сын', 'становиться', 'мать', 'владыка', 'отец', 'время', 'бой', 'знать', 'дочь']	['школа', 'красивый', 'роман', 'приезжать', 'кузина', 'девочка', 'тетя', 'дневник', 'работа', 'семья']
n_topics_5	n_topic_4	['конь', 'отец', 'шах', 'посылать', 'царевич', 'хосров', 'ширин', 'предлагать', 'воин', 'красавица']	['яство', 'локон', 'лепесток', 'лекарь', 'лекарство', 'лейтенант', 'лейли', 'лежать', 'легко', 'легкий']
n_topics_5	n_topic_5	['отец', 'ширин', 'узнавать', 'друг', 'любовь', 'жить', 'хосров', 'приходить', 'гора', 'мать']	['племя', 'зверь', 'словно', 'пустыня', 'отец', 'стих', 'оплакивать', 'друг', 'могила', 'безумец']
n_topics_6	n_topic_1	['страна', 'друг', 'время', 'день', 'встречать', 'витязь', 'гость', 'рассказывать', 'бороться', 'опьянение']	['шах', 'богатырь', 'сиавуш', 'рость', 'конь', 'кавус', 'твой', 'владыка', 'сказать', 'войско']
n_topics_6	n_topic_2	['шах', 'становиться', 'дочь', 'время', 'страна', 'отец', 'войско', 'день', 'воин', 'сын']	['поэт', 'твой', 'книга', 'земной', 'человеческий', 'человек', 'вместе', 'душа', 'множество', 'смирение']
n_topics_6	n_topic_3	['шах', 'сын', 'владыка', 'становиться', 'мать', 'твой', 'отец', 'бой', 'время', 'дочь']	['школа', 'красивый', 'роман', 'приезжать', 'кузина', 'девочка', 'тетя', 'дневник', 'работа', 'семья']
n_topics_6	n_topic_4	['конь', 'отец', 'посылать', 'грозить', 'воин', 'царевич', 'предлагать', 'возвращаться', 'младший', 'шах']	['яство', 'локон', 'лепесток', 'лекарь', 'лекарство', 'лейтенант', 'лейли', 'лежать', 'легко', 'легкий']
n_topics_6	n_topic_5	['отец', 'ширин', 'узнавать', 'друг', 'любовь', 'хосров', 'жить', 'шах', 'гора', 'приходить']	['племя', 'зверь', 'словно', 'пустыня', 'отец', 'стих', 'оплакивать', 'друг', 'могила', 'безумец']
n_topics_6	n_topic_6	['словно', 'подмостки', 'дочь', 'собеседница', 'парча', 'облик', 'нежданный', 'сидеть', 'наступать', 'кровь']	['ширин', 'хосров', 'конь', 'бан', 'шах', 'портрет', 'царевич', 'фархад', 'музыкант', 'замок']
n_topics_7	n_topic_1	['страна', 'друг', 'время', 'день', 'витязь', 'встречать', 'рассказывать', 'гость', 'бороться', 'опьянение']	['витязь', 'дева', 'поиск', 'царь', 'возлюбленная', 'день', 'шкура', 'друг', 'отправляться', 'престол']
n_topics_7	n_topic_2	['шах', 'становиться', 'дочь', 'время', 'страна', 'войско', 'отец', 'день', 'воин', 'отправляться']	['поэт', 'твой', 'книга', 'земной', 'человеческий', 'человек', 'вместе', 'душа', 'множество', 'смирение']
n_topics_7	n_topic_3	['поэт', 'твой', 'становиться', 'человек', 'шах', 'вместе', 'владыка', 'душа', 'сын', 'мать']	['школа', 'красивый', 'роман', 'приезжать', 'кузина', 'девочка', 'тетя', 'дневник', 'работа', 'семья']
n_topics_7	n_topic_4	['конь', 'отец', 'грозить', 'посылать', 'младший', 'воин', 'царевич', 'предлагать', 'возвращаться', 'шах']	['яство', 'локон', 'лепесток', 'лекарь', 'лекарство', 'лейтенант', 'лейли', 'лежать', 'легко', 'легкий']
n_topics_7	n_topic_5	['отец', 'ширин', 'узнавать', 'друг', 'любовь', 'жить', 'хосров', 'приходить', 'шах', 'гора']	['племя', 'зверь', 'словно', 'пустыня', 'отец', 'стих', 'оплакивать', 'друг', 'могила', 'безумец']
n_topics_7	n_topic_6	['словно', 'подмостки', 'дочь', 'собеседница', 'парча', 'сидеть', 'гора', 'облик', 'нежданный', 'наступать']	['ширин', 'хосров', 'конь', 'бан', 'шах', 'портрет', 'царевич', 'фархад', 'музыкант', 'замок']
n_topics_7	n_topic_7	['отец', 'дядя', 'печь', 'день', 'бесконечный', 'недовольство', 'сумрачно', 'пиршественный', 'война', 'следующий']	['шах', 'богатырь', 'сиавуш', 'рость', 'конь', 'кавус', 'твой', 'владыка', 'сказать', 'войско']
n_topics_8	n_topic_1	['страна', 'друг', 'время', 'бороться', 'опьянение', 'встречать', 'гость', 'день', 'поход', 'царица']	
n_topics_8	n_topic_2	['становиться', 'человек', 'решать', 'день', 'год', 'воин', 'отец', 'оставаться', 'правитель', 'шах']	
n_topics_8	n_topic_3	['шах', 'становиться', 'сын', 'владыка', 'войско', 'отец', 'твой', 'бой', 'дочь', 'конь']	
n_topics_8	n_topic_4	['конь', 'отец', 'грозить', 'младший', 'посылать', 'воин', 'возвращаться', 'туча', 'предлагать', 'царевич']	
n_topics_8	n_topic_5	['отец', 'ширин', 'узнавать', 'друг', 'любовь', 'хосров', 'жить', 'шах', 'приходить', 'гора']	
n_topics_8	n_topic_6	['подмостки', 'словно', 'собеседница', 'дочь', 'парча', 'нежданный', 'облик', 'наступать', 'сидеть', 'смог']	
n_topics_8	n_topic_7	['отец', 'дядя', 'печь', 'недовольство', 'сумрачно', 'бесконечный', 'пиршественный', 'день', 'позабывать', 'следующий']	
n_topics_8	n_topic_8	['царь', 'день', 'друг', 'витязь', 'страна', 'становиться', 'время', 'отправляться', 'год', 'возлюбленная']	
n_topics_9	n_topic_1	['бороться', 'опьянение', 'страна', 'встречать', 'гость', 'пощада', 'время', 'сокровище', 'место', 'поход']	
n_topics_9	n_topic_2	['шах', 'становиться', 'сын', 'отец', 'войско', 'решать', 'дочь', 'конь', 'воин', 'владыка']	
n_topics_9	n_topic_3	['шах', 'сын', 'владыка', 'становиться', 'мать', 'отец', 'время', 'дочь', 'бой', 'знать']	
n_topics_9	n_topic_4	['отец', 'конь', 'грозить', 'посылать', 'младший', 'возвращаться', 'воин', 'туча', 'предлагать', 'царевич']	
n_topics_9	n_topic_5	['отец', 'ширин', 'узнавать', 'друг', 'любовь', 'жить', 'хосров', 'приходить', 'шах', 'гора']	
n_topics_9	n_topic_6	['словно', 'подмостки', 'собеседница', 'парча', 'дочь', 'нежданный', 'сидеть', 'облик', 'наступать', 'кровь']	
n_topics_9	n_topic_7	['отец', 'дядя', 'печь', 'бесконечный', 'сумрачно', 'недовольство', 'пиршественный', 'день', 'следующий', 'позабывать']	
n_topics_9	n_topic_8	['царь', 'страна', 'друг', 'день', 'витязь', 'год', 'время', 'становиться', 'человек', 'правитель']	
n_topics_9	n_topic_9	['поэт', 'человек', 'вместе', 'твой', 'становиться', 'земной', 'душа', 'книга', 'слово', 'человеческий']	
n_topics_10	n_topic_1	['страна', 'опьянение', 'бороться', 'встречать', 'гость', 'время', 'друг', 'пощада', 'сокровище', 'день']	
n_topics_10	n_topic_2	['шах', 'становиться', 'сын', 'отец', 'войско', 'решать', 'конь', 'дочь', 'владыка', 'богатырь']	
n_topics_10	n_topic_3	['шах', 'сын', 'владыка', 'становиться', 'отец', 'бой', 'мать', 'дочь', 'время', 'твой']	
n_topics_10	n_topic_4	['отец', 'конь', 'грозить', 'младший', 'туча', 'посылать', 'возвращаться', 'воин', 'предлагать', 'царевич']	
n_topics_10	n_topic_5	['отец', 'ширин', 'узнавать', 'друг', 'любовь', 'хосров', 'жить', 'приходить', 'шах', 'гора']	
n_topics_10	n_topic_6	['подмостки', 'словно', 'собеседница', 'парча', 'нежданный', 'облик', 'наступать', 'сидеть', 'дочь', 'кровь']	
