		lda	nmf
n_topics_5	n_topic_1	['человек', 'время', 'становиться', 'ваш', 'жизнь', 'год', ' ', 'компания', 'друг', 'работа']	['отец', 'человек', 'дом', ' ', 'год', 'друг', 'ребенок', 'сын', 'жизнь', 'становиться']
n_topics_5	n_topic_2	['человек', 'ваш', 'жизнь', 'становиться', ' ', 'друг', 'время', 'работа', 'хотеть', 'дело']	['ваш', 'человек', 'решение', 'работа', 'идея', 'задача', 'проект', 'сотрудник', 'пример', 'использовать']
n_topics_5	n_topic_3	['человек', 'время', 'становиться', 'друг', 'год', 'компания', 'пример', 'находить', 'ваш', 'начинать']	['продукт', 'клиент', 'компания', 'пример', 'бренд', 'рынок', 'потребитель', 'ваш', 'товар', 'покупатель']
n_topics_5	n_topic_4	['компания', 'бренд', 'клиент', 'продукт', 'человек', 'пример', 'рынок', 'ваш', 'решение', 'потребитель']	['эмоциональный', 'интеллект', 'эмоция', 'мозг', 'чувство', 'мышление', 'пример', 'рациональный', 'iq', 'управлять']
n_topics_5	n_topic_5	['человек', 'становиться', 'время', 'жизнь', 'ваш', 'находить', 'друг', 'делать', 'каждый', 'день']	['индеец', 'гурон', 'майор', 'девушка', 'траппер', 'вождь', 'делавар', 'охотник', 'форт', 'скваттер']
n_topics_6	n_topic_1	['человек', 'время', 'становиться', 'жизнь', ' ', 'год', 'друг', 'день', 'отец', 'понимать']	['отец', 'человек', 'дом', ' ', 'год', 'друг', 'ребенок', 'сын', 'жизнь', 'становиться']
n_topics_6	n_topic_2	['человек', 'ваш', 'жизнь', 'становиться', 'время', ' ', 'дело', 'бизнес', 'начинать', 'друг']	['ваш', 'человек', 'решение', 'работа', 'идея', 'задача', 'проект', 'сотрудник', 'пример', 'использовать']
n_topics_6	n_topic_3	['человек', 'время', 'становиться', 'год', 'друг', 'компания', 'пример', 'ваш', 'начинать', 'находить']	['продукт', 'клиент', 'компания', 'пример', 'бренд', 'рынок', 'потребитель', 'ваш', 'покупатель', 'товар']
n_topics_6	n_topic_4	['человек', 'компания', 'решение', 'пример', 'продукт', 'должный', 'время', 'ваш', 'мочь', 'клиент']	['лебедь', 'информация', 'риск', 'немасштабировать', 'черный', 'масштабировать', 'пример', 'знать', 'событие', 'прогноз']
n_topics_6	n_topic_5	['человек', 'становиться', 'жизнь', 'время', 'ваш', 'друг', 'делать', 'находить', 'день', 'отец']	['король', 'принц', 'янки', 'дворец', 'жемчужина', 'остров', 'королева', 'башмак', 'королевский', 'рыцарь']
n_topics_6	n_topic_6	['ваш', 'компания', 'человек', 'клиент', 'пример', 'должный', 'работа', 'продукт', 'решение', 'бизнес']	['переговоры', 'сторона', 'позиция', 'решение', 'критерий', 'цена', 'оба', 'оппонент', 'объективный', 'угроза']
n_topics_7	n_topic_1	['человек', 'время', 'становиться', ' ', 'жизнь', 'друг', 'год', 'отец', 'день', 'дом']	['отец', 'человек', 'дом', ' ', 'год', 'друг', 'ребенок', 'сын', 'жизнь', 'становиться']
n_topics_7	n_topic_2	['человек', 'жизнь', 'ваш', 'становиться', ' ', 'друг', 'время', 'день', 'хотеть', 'бизнес']	['ваш', 'человек', 'решение', 'работа', 'идея', 'задача', 'пример', 'проект', 'сотрудник', 'компания']
n_topics_7	n_topic_3	['человек', 'время', 'становиться', 'год', 'друг', 'компания', 'начинать', 'ваш', 'пример', 'находить']	['продукт', 'клиент', 'компания', 'бренд', 'рынок', 'потребитель', 'пример', 'ваш', 'товар', 'покупатель']
n_topics_7	n_topic_4	['человек', 'решение', 'пример', 'время', 'компания', 'должный', 'продукт', 'ваш', 'мочь', 'каждый']	['группа', 'теорема', 'чужой', 'пророчество', 'превосходство', 'самоисполняющийся', 'банк', 'общество', 'определение', 'социальный']
n_topics_7	n_topic_5	['человек', 'становиться', 'жизнь', 'время', 'ваш', 'делать', 'отец', 'день', 'находить', 'друг']	['король', 'принц', 'янки', 'дворец', 'жемчужина', 'остров', 'королева', 'башмак', 'королевский', 'рыцарь']
n_topics_7	n_topic_6	['человек', 'ваш', 'компания', 'пример', 'должный', 'клиент', 'работа', 'решение', 'становиться', 'время']	['переговоры', 'сторона', 'позиция', 'решение', 'критерий', 'цена', 'оба', 'оппонент', 'объективный', 'угроза']
n_topics_7	n_topic_7	['человек', 'пример', 'время', 'жизнь', 'ваш', ' ', 'друг', 'должный', 'становиться', 'компания']	['гипотеза', 'анализ', 'решение', 'проблема', 'презентация', 'клиент', 'консультант', 'mckinsey', 'интервью', 'интервьюировать']
n_topics_8	n_topic_1	['человек', 'время', ' ', 'отец', 'становиться', 'друг', 'год', 'день', 'жизнь', 'дом']	['отец', 'человек', 'дом', ' ', 'год', 'друг', 'ребенок', 'сын', 'жизнь', 'становиться']
