		lda	nmf
n_topics_5	n_topic_1	['раб', 'человек', 'время', 'друг', 'бог', 'жизнь', '   \n', 'старик', 'сын', 'юноша']	['бог', 'царь', 'хор', 'сын', 'человек', 'богиня', 'отец', 'друг', 'смерть', 'трагедия']
n_topics_5	n_topic_2	['бог', 'сын', 'человек', 'царь', 'отец', 'друг', 'хор', '   \n', 'жена', 'становиться']	['воин', 'юноша', 'девушка', 'сводник', 'раб', 'старик', 'деньги', 'перстень', 'меняла', 'хозяин']
n_topics_5	n_topic_3	['бог', 'сын', 'друг', 'царь', 'время', 'человек', '   \n', 'становиться', 'раб', 'отец']	['стремление', 'прекрасный', 'любовь', 'бог', 'речь', 'пошлый', 'поклонник', 'сократ', 'эрот', 'андрогин']
n_topics_5	n_topic_4	['бог', 'царь', 'сын', 'отец', 'хор', 'человек', '   \n', 'мать', 'город', 'становиться']	['колбасник', 'кожевник', 'пророчество', 'подносить', 'всадник', 'сцена', 'плохо', 'лошадка', 'каша', 'толковать']
n_topics_5	n_topic_5	['сын', 'царь', 'друг', 'бог', '   \n', 'хор', 'отец', 'твой', 'хотеть', 'ребенок']	['троянец', 'война', 'доспехи', 'герой', 'щит', 'грек', 'греческий', 'битва', 'город', 'бой']
n_topics_6	n_topic_1	['раб', 'человек', 'время', 'жизнь', 'бог', 'друг', '   \n', 'старик', 'юноша', 'сын']	['бог', 'царь', 'хор', 'сын', 'человек', 'богиня', 'отец', 'друг', 'трагедия', 'смерть']
n_topics_6	n_topic_2	['бог', 'сын', 'человек', 'царь', 'отец', 'друг', 'хор', '   \n', 'жена', 'становиться']	['воин', 'юноша', 'девушка', 'сводник', 'раб', 'старик', 'деньги', 'перстень', 'меняла', 'хозяин']
n_topics_6	n_topic_3	['бог', 'сын', 'друг', 'время', 'царь', 'человек', '   \n', 'становиться', 'раб', 'старик']	['стремление', 'прекрасный', 'любовь', 'бог', 'речь', 'пошлый', 'поклонник', 'сократ', 'эрот', 'андрогин']
n_topics_6	n_topic_4	['бог', 'царь', 'сын', 'отец', 'хор', '   \n', 'город', 'человек', 'мать', 'становиться']	['колбасник', 'кожевник', 'пророчество', 'подносить', 'всадник', 'сцена', 'плохо', 'лошадка', 'каша', 'толковать']
n_topics_6	n_topic_5	['сын', 'царь', 'бог', 'друг', '   \n', 'хор', 'отец', 'хотеть', 'твой', 'ребенок']	['троянец', 'война', 'доспехи', 'герой', 'щит', 'грек', 'греческий', 'битва', 'город', 'бой']
n_topics_6	n_topic_6	['отец', 'бог', 'царь', 'друг', 'хор', 'война', 'жена', 'дело', 'человек', 'начинаться']	['речь', 'против', 'э', 'н', 'война', 'оратор', 'гражданский', 'власть', 'полководец', 'победа']
n_topics_7	n_topic_1	['человек', 'раб', 'жизнь', 'бог', 'время', 'друг', 'год', '   \n', 'лишь', 'становиться']	['бог', 'царь', 'хор', 'сын', 'человек', 'богиня', 'отец', 'друг', 'смерть', 'земля']
n_topics_7	n_topic_2	['бог', 'сын', 'человек', 'земля', 'богиня', 'царь', 'становиться', 'герой', ' ', 'война']	['воин', 'сводник', 'юноша', 'девушка', 'деньги', 'меняла', 'перстень', 'раб', 'старик', 'куркулион']
n_topics_7	n_topic_3	['бог', 'сын', 'время', 'друг', 'человек', 'становиться', 'царь', '   \n', 'раб', 'старик']	['стремление', 'прекрасный', 'любовь', 'бог', 'речь', 'пошлый', 'поклонник', 'сократ', 'эрот', 'андрогин']
n_topics_7	n_topic_4	['бог', 'царь', 'сын', 'хор', 'отец', 'становиться', 'город', '   \n', 'человек', 'мать']	['троянец', 'война', 'доспехи', 'щит', 'герой', 'грек', 'греческий', 'битва', 'город', 'бой']
n_topics_7	n_topic_5	['сын', 'царь', 'друг', '   \n', 'бог', 'хор', 'хотеть', 'твой', 'отец', 'тело']	['пленник', 'раб', 'хозяин', 'старик', 'прихлебатель', 'элидский', 'плен', 'господин', 'сын', 'знатный']
n_topics_7	n_topic_6	['отец', 'друг', 'хор', 'бог', 'война', 'царь', 'дело', 'море', 'начинаться', 'человек']	['щит', 'ворот', 'высылать', 'вождь', 'делить', 'брат', 'царь', 'вестник', 'фиванский', 'семеро']
n_topics_7	n_topic_7	['бог', 'сын', 'царь', 'человек', 'друг', 'отец', '   \n', 'хор', 'жена', 'время']	['путаница', 'гетера', 'недоразумение', 'плащ', 'раб', 'харчевня', 'нахлебник', 'жена', 'менехмы', 'неприятность']
n_topics_8	n_topic_1	['человек', 'жизнь', 'раб', 'время', 'бог', 'друг', 'год', '   \n', 'лишь', 'становиться']	['бог', 'царь', 'хор', 'сын', 'человек', 'отец', 'друг', 'богиня', 'смерть', 'трагедия']
n_topics_8	n_topic_2	['бог', 'сын', 'царь', 'хор', 'богиня', 'человек', 'отец', 'земля', 'герой', ' ']	['воин', 'сводник', 'юноша', 'девушка', 'деньги', 'меняла', 'перстень', 'раб', 'старик', 'куркулион']
n_topics_8	n_topic_3	['бог', 'время', 'сын', 'друг', 'человек', 'становиться', 'царь', '   \n', 'раб', 'дочь']	['стремление', 'прекрасный', 'любовь', 'бог', 'речь', 'пошлый', 'поклонник', 'сократ', 'эрот', 'андрогин']
n_topics_8	n_topic_4	['бог', 'царь', 'сын', 'отец', 'хор', 'город', 'становиться', 'человек', 'мать', 'богиня']	['кредитор', 'прирастать', 'прыжок', 'блоха', 'комедия', 'философ', 'наказывать', 'платить', 'почему', 'природа']
n_topics_8	n_topic_5	['сын', 'царь', 'друг', '   \n', 'бог', 'хор', 'хотеть', 'отец', 'тело', 'твой']	['раб', 'пленник', 'хозяин', 'старик', 'прихлебатель', 'элидский', 'плен', 'господин', 'сын', 'знатный']
n_topics_8	n_topic_6	['отец', 'друг', 'бог', 'война', 'царь', 'хор', 'море', 'вода', 'дело', 'человек']	['‹ ›\n', 'легкомысленный', 'легкость', 'ледяной', 'лежанка', 'лежать', 'лезвие', 'лезть', 'лекарство', 'лекарь']
n_topics_8	n_topic_7	['бог', 'человек', '   \n', 'сын', 'время', 'друг', 'раб', 'царь', 'отец', 'жизнь']	['рождаться', 'бог', 'богиня', ' ', 'человек', 'сестра', 'рожать', 'младший', 'земля', 'проглатывать']
n_topics_8	n_topic_8	['бог', 'сын', 'царь', 'хор', 'друг', 'раб', 'жена', 'начинаться', 'человек', 'знать']	['щит', 'ворот', 'высылать', 'вождь', 'делить', 'брат', 'царь', 'вестник', 'фиванский', 'этеокла']
