		lda	nmf
n_topics_5	n_topic_1	['человек', 'время', 'пароход', 'день', 'жизнь', 'действие', 'пассажир', 'умирать', 'год', 'друг']	['полковник', 'петух', 'жена', 'сын', 'год', 'продавать', 'получать', 'бой', 'старик', 'врач']
n_topics_5	n_topic_2	['голова', 'человек', 'юноша', 'хор', 'мошенник', 'золото', 'жизнь', 'год', 'происходить', 'появляться']	['книга', 'библиотекарь', 'буква', '  \n', 'шестигранник', 'каждый', '   \n', 'язык', 'полка', 'существовать']
n_topics_5	n_topic_3	['полковник', 'год', 'петух', 'сын', 'жена', 'время', 'дом', 'получать', 'друг', 'жизнь']	['маска', 'тень', 'небо', 'фигура', 'слепой', 'верблюд', 'увидеть', 'тело', 'белизна', 'гарем']
n_topics_5	n_topic_4	['книга', 'студент', 'человек', 'генерал', 'время', 'глава', 'де', 'каждый', 'жизнь', 'страна']	['студент', 'герой', 'роман', 'птица', 'башня', 'индус', 'человек', 'оказываться', 'означать', 'убивать']
n_topics_5	n_topic_5	['юноша', 'девушка', 'становиться', 'человек', 'деньги', 'любовь', 'ночь', 'год', 'хотеть', 'жизнь']	['мария', 'девушка', 'деньги', 'клиент', 'художник', 'хотеть', 'проститутка', 'ткань', 'секс', 'любовь']
n_topics_6	n_topic_1	['жизнь', 'человек', 'год', 'пароход', 'генерал', 'муж', 'происходить', 'де', 'пассажир', 'ночь']	['полковник', 'петух', 'жена', 'сын', 'год', 'продавать', 'получать', 'бой', 'старик', 'врач']
n_topics_6	n_topic_2	['голова', 'юноша', 'хор', 'мошенник', 'золото', 'человек', 'появляться', 'жена', 'становиться', 'происходить']	['книга', 'библиотекарь', 'буква', '  \n', 'шестигранник', 'каждый', '   \n', 'язык', 'полка', 'существовать']
n_topics_6	n_topic_3	['полковник', 'год', 'петух', 'сын', 'жена', 'время', 'дом', 'получать', 'война', 'жизнь']	['хор', 'мошенник', 'разбойник', 'золото', 'голова', 'группа', 'чилиец', 'бедняцкий', 'конь', 'шляпа']
n_topics_6	n_topic_4	['книга', 'студент', 'человек', 'каждый', 'глава', 'время', 'страна', '   \n', 'буква', '  \n']	['ятаган', 'костров', 'кровавый', 'кров', 'критический', 'криптограмма', 'крикнуть', 'крестьянка', 'крестьянин', 'крестный']
n_topics_6	n_topic_5	['юноша', 'девушка', 'человек', 'становиться', 'ночь', 'любовь', 'день', 'решать', 'деньги', 'год']	['мария', 'девушка', 'деньги', 'клиент', 'художник', 'хотеть', 'проститутка', 'ткань', 'секс', 'любовь']
n_topics_6	n_topic_6	['становиться', 'оказываться', 'вечер', 'жизнь', 'мария', 'следовать', 'решать', 'знать', 'советовать', 'ребенок']	['студент', 'герой', 'роман', 'птица', 'башня', 'индус', 'человек', 'оказываться', 'означать', 'убивать']
n_topics_7	n_topic_1	['пароход', 'пассажир', 'человек', 'жизнь', ' ', 'инспектор', 'взять', 'друг', 'судовой', 'утро']	['полковник', 'петух', 'жена', 'сын', 'год', 'продавать', 'получать', 'бой', 'старик', 'врач']
n_topics_7	n_topic_2	['голова', 'хор', 'мошенник', 'золото', 'появляться', 'человек', 'жена', 'труд', 'разбойник', 'происходить']	['книга', 'библиотекарь', 'буква', '  \n', 'шестигранник', 'каждый', '   \n', 'язык', 'полка', 'существовать']
n_topics_7	n_topic_3	['полковник', 'петух', 'год', 'жена', 'сын', 'получать', 'дом', 'бой', 'городок', 'старик']	['хор', 'мошенник', 'разбойник', 'золото', 'голова', 'группа', 'чилиец', 'бедняцкий', 'конь', 'шляпа']
n_topics_7	n_topic_4	['глава', 'страна', 'человек', 'студент', 'президент', 'жизнь', 'против', 'военный', 'сила', 'генерал']	['ятаган', 'костров', 'кровавый', 'кров', 'критический', 'криптограмма', 'крикнуть', 'крестьянка', 'крестьянин', 'крестный']
n_topics_7	n_topic_5	['девушка', 'человек', 'студент', 'год', 'первый', 'деньги', 'хозяин', 'день', 'любовь', 'кажется']	['мария', 'девушка', 'деньги', 'клиент', 'художник', 'хотеть', 'проститутка', 'ткань', 'секс', 'любовь']
n_topics_7	n_topic_6	['становиться', 'оказываться', 'вечер', 'жизнь', 'золото', 'мария', 'советовать', 'мошенник', 'источник', 'ребенок']	['студент', 'герой', 'роман', 'птица', 'башня', 'индус', 'человек', 'оказываться', 'означать', 'убивать']
n_topics_7	n_topic_7	['книга', 'юноша', 'человек', 'год', 'жизнь', 'становиться', 'время', 'ночь', 'день', 'девушка']	['генерал', 'де', 'кара', 'кабачок', 'фаворит', 'полиция', 'майор', 'убийство', 'любимец', 'поступать']
n_topics_8	n_topic_1	['пароход', 'пассажир', 'жизнь', ' ', 'человек', 'инспектор', 'взять', 'друг', 'судовой', 'предлагать']	['полковник', 'петух', 'жена', 'сын', 'год', 'продавать', 'получать', 'бой', 'старик', 'врач']
n_topics_8	n_topic_2	['голова', 'хор', 'мошенник', 'золото', 'появляться', 'жена', 'разбойник', 'человек', 'труд', 'происходить']	['книга', 'библиотекарь', 'буква', '  \n', 'шестигранник', 'каждый', '   \n', 'язык', 'полка', 'существовать']
n_topics_8	n_topic_3	['полковник', 'петух', 'жена', 'год', 'сын', 'получать', 'дом', 'бой', 'старик', 'помогать']	['хор', 'мошенник', 'разбойник', 'золото', 'голова', 'группа', 'чилиец', 'бедняцкий', 'конь', 'шляпа']
n_topics_8	n_topic_4	['страна', 'глава', 'президент', 'человек', 'жизнь', 'военный', 'против', 'сила', 'экс', 'генерал']	['ятаган', 'костров', 'кровавый', 'кров', 'критический', 'криптограмма', 'крикнуть', 'крестьянка', 'крестьянин', 'крестный']
n_topics_8	n_topic_5	['девушка', 'год', 'хозяин', 'первый', 'человек', 'деньги', 'кажется', 'любовь', 'день', 'просить']	['мария', 'девушка', 'деньги', 'клиент', 'художник', 'хотеть', 'проститутка', 'ткань', 'секс', 'любовь']
n_topics_8	n_topic_6	['становиться', 'оказываться', 'вечер', 'советовать', 'источник', 'барабан', 'тяжелый', 'ребенок', 'пехота', 'доверенный']	['студент', 'герой', 'роман', 'птица', 'башня', 'индус', 'человек', 'оказываться', 'означать', 'убивать']
n_topics_8	n_topic_7	['книга', 'юноша', 'год', 'человек', 'жизнь', 'время', 'становиться', 'ночь', 'девушка', 'день']	['генерал', 'де', 'кара', 'кабачок', 'фаворит', 'полиция', 'майор', 'убийство', 'любимец', 'поступать']
n_topics_8	n_topic_8	['студент', 'человек', 'оказываться', 'роман', 'птица', 'друг', 'убивать', 'проходить', 'герой', 'несколько']	['маска', 'тень', 'небо', 'фигура', 'слепой', 'верблюд', 'увидеть', 'тело', 'белизна', 'гарем']
n_topics_9	n_topic_1	['человек', 'пароход', 'пассажир', 'жизнь', 'год', ' ', 'инспектор', 'происходить', 'маска', 'взять']	['полковник', 'петух', 'жена', 'сын', 'год', 'продавать', 'получать', 'бой', 'старик', 'врач']
n_topics_9	n_topic_2	['голова', 'хор', 'мошенник', 'золото', 'появляться', 'жена', 'труд', 'разбойник', 'шляпа', 'бедняцкий']	['книга', 'библиотекарь', 'буква', '  \n', 'шестигранник', 'каждый', '   \n', 'язык', 'полка', 'существовать']
n_topics_9	n_topic_3	['полковник', 'петух', 'жена', 'год', 'сын', 'получать', 'бой', 'дом', 'продавать', 'старик']	['хор', 'мошенник', 'разбойник', 'золото', 'голова', 'группа', 'чилиец', 'бедняцкий', 'конь', 'шляпа']
n_topics_9	n_topic_4	['страна', 'жизнь', 'книга', 'глава', 'де', 'ступенька', 'являться', 'генерал', 'человек', 'уклончиво']	['ятаган', 'костров', 'кровавый', 'кров', 'критический', 'криптограмма', 'крикнуть', 'крестьянка', 'крестьянин', 'крестный']
n_topics_9	n_topic_5	['девушка', 'деньги', 'хозяин', 'год', 'первый', 'любовь', 'хотеть', 'кажется', 'человек', 'просить']	['мария', 'девушка', 'деньги', 'клиент', 'художник', 'хотеть', 'проститутка', 'ткань', 'секс', 'любовь']
n_topics_9	n_topic_6	['становиться', 'оказываться', 'вечер', 'советовать', 'источник', 'барабан', 'тяжелый', 'мария', 'золото', 'ребенок']	['студент', 'герой', 'роман', 'птица', 'башня', 'индус', 'человек', 'оказываться', 'означать', 'убивать']
n_topics_9	n_topic_7	['книга', 'юноша', 'год', 'человек', 'становиться', 'время', 'жизнь', 'ночь', 'девушка', 'день']	['генерал', 'де', 'кара', 'кабачок', 'фаворит', 'полиция', 'майор', 'убийство', 'любимец', 'поступать']
n_topics_9	n_topic_8	['студент', 'человек', 'оказываться', 'роман', 'птица', 'друг', 'убивать', 'проходить', 'герой', 'несколько']	['маска', 'тень', 'небо', 'фигура', 'слепой', 'верблюд', 'увидеть', 'тело', 'белизна', 'гарем']
n_topics_9	n_topic_9	['глава', 'страна', 'человек', 'президент', 'жизнь', 'генерал', 'против', 'время', 'военный', 'дело']	['дальманн', 'лечебница', 'парень', 'драма', 'поезд', 'хладик', 'просыпаться', 'рука', 'сон', 'назначать']
n_topics_10	n_topic_1	['пароход', 'пассажир', ' ', 'инспектор', 'взять', 'человек', 'жизнь', 'друг', 'судовой', 'утро']	['полковник', 'петух', 'жена', 'сын', 'год', 'продавать', 'получать', 'бой', 'старик', 'врач']
n_topics_10	n_topic_2	['голова', 'хор', 'мошенник', 'золото', 'появляться', 'жена', 'человек', 'происходить', 'разбойник', 'труд']	['книга', 'библиотекарь', 'буква', '  \n', 'шестигранник', 'каждый', '   \n', 'язык', 'полка', 'существовать']
n_topics_10	n_topic_3	['полковник', 'петух', 'год', 'жена', 'галерея', 'сын', 'дом', 'периодичный', 'помогать', 'разрабатывать']	['хор', 'мошенник', 'разбойник', 'золото', 'голова', 'группа', 'чилиец', 'бедняцкий', 'конь', 'шляпа']
n_topics_10	n_topic_4	['страна', 'жизнь', 'глава', 'книга', 'де', 'ступенька', 'являться', 'генерал', 'человек', 'отец']	['ятаган', 'костров', 'кровавый', 'кров', 'критический', 'криптограмма', 'крикнуть', 'крестьянка', 'крестьянин', 'крестный']
n_topics_10	n_topic_5	['девушка', 'деньги', 'год', 'хозяин', 'первый', 'любовь', 'человек', 'хотеть', 'просить', 'кажется']	['мария', 'девушка', 'деньги', 'клиент', 'художник', 'хотеть', 'проститутка', 'ткань', 'секс', 'любовь']
n_topics_10	n_topic_6	['становиться', 'оказываться', 'вечер', 'советовать', 'барабан', 'источник', 'тяжелый', 'мария', 'иудаистский', 'ребенок']	['студент', 'герой', 'роман', 'птица', 'башня', 'индус', 'человек', 'оказываться', 'означать', 'убивать']
n_topics_10	n_topic_7	['книга', 'юноша', 'год', 'человек', 'время', 'становиться', 'жизнь', 'ночь', 'девушка', 'день']	['генерал', 'де', 'кара', 'кабачок', 'фаворит', 'полиция', 'майор', 'убийство', 'любимец', 'поступать']
n_topics_10	n_topic_8	['студент', 'человек', 'оказываться', 'роман', 'птица', 'друг', 'убивать', 'проходить', 'герой', 'несколько']	['маска', 'тень', 'небо', 'фигура', 'слепой', 'верблюд', 'увидеть', 'тело', 'белизна', 'гарем']
