		lda	nmf
n_topics_5	n_topic_1	['президент', 'генерал', 'забота', 'де', 'несчастный', 'генеральский', 'приятель', 'тюрьма', 'жизнь', 'представать']	
n_topics_5	n_topic_2	['де', 'генерал', 'президент', 'кабачок', 'ночь', 'жизнь', 'кара', 'полиция', 'фаворит', 'девушка']	
n_topics_5	n_topic_3	['торжественный', 'племянница', 'попытка', 'полезный', 'глава', 'открывать', 'полковник', 'довольный', 'заболевать', 'президент']	
n_topics_5	n_topic_4	['генерал', 'пьяница', 'подъезд', 'приходить', 'порт', 'пьяный', 'докатиться', 'неплохо', 'обреченный', 'поскольку']	
n_topics_5	n_topic_5	['шпик', 'суровость', 'сгущаться', 'размышлять', 'чужбина', 'жизнь', 'прием', 'заключать', 'майор', 'нанимать']	
n_topics_6	n_topic_1	['генерал', 'президент', 'де', 'забота', 'несчастный', 'генеральский', 'приятель', 'жизнь', 'тюрьма', 'полиция']	
n_topics_6	n_topic_2	['де', 'генерал', 'президент', 'кабачок', 'ночь', 'жизнь', 'кара', 'полиция', 'фаворит', 'девушка']	
n_topics_6	n_topic_3	['торжественный', 'племянница', 'попытка', 'полезный', 'глава', 'полковник', 'открывать', 'довольный', 'президент', 'заболевать']	
n_topics_6	n_topic_4	['пьяница', 'генерал', 'подъезд', 'приходить', 'порт', 'пьяный', 'докатиться', 'неплохо', 'обреченный', 'настораживаться']	
n_topics_6	n_topic_5	['шпик', 'суровость', 'сгущаться', 'размышлять', 'чужбина', 'прием', 'заключать', 'жизнь', 'майор', 'нанимать']	
n_topics_6	n_topic_6	['жить', 'причем', 'слепой', 'подтверждать', 'благоразумно', 'внимание', 'безграничный', 'грудной', 'благородство', 'услышать']	
n_topics_7	n_topic_1	['генерал', 'де', 'президент', 'забота', 'несчастный', 'генеральский', 'жизнь', 'полиция', 'приятель', 'тюрьма']	
n_topics_7	n_topic_2	['де', 'генерал', 'президент', 'кабачок', 'ночь', 'жизнь', 'кара', 'полиция', 'фаворит', 'девушка']	
n_topics_7	n_topic_3	['торжественный', 'племянница', 'попытка', 'полезный', 'глава', 'открывать', 'полковник', 'довольный', 'заболевать', 'убийство']	
n_topics_7	n_topic_4	['пьяница', 'генерал', 'подъезд', 'приходить', 'порт', 'пьяный', 'докатиться', 'обреченный', 'неплохо', 'настораживаться']	
n_topics_7	n_topic_5	['шпик', 'суровость', 'сгущаться', 'размышлять', 'чужбина', 'прием', 'заключать', 'жизнь', 'майор', 'нанимать']	
n_topics_7	n_topic_6	['жить', 'причем', 'слепой', 'подтверждать', 'благоразумно', 'внимание', 'безграничный', 'грудной', 'благородство', 'услышать']	
n_topics_7	n_topic_7	['генерал', 'таиться', 'многий', 'фаворит', 'умирающий', 'больной', 'заключенный', 'донос', 'смерть', 'спасение']	
n_topics_8	n_topic_1	['забота', 'президент', 'несчастный', 'генеральский', 'приятель', 'тюрьма', 'де', 'генерал', 'задумывать', 'посылать']	
n_topics_8	n_topic_2	['де', 'генерал', 'президент', 'кабачок', 'ночь', 'жизнь', 'кара', 'полиция', 'фаворит', 'девушка']	
n_topics_8	n_topic_3	['торжественный', 'племянница', 'попытка', 'полезный', 'глава', 'открывать', 'полковник', 'довольный', 'заболевать', 'отрекаться']	
n_topics_8	n_topic_4	['пьяница', 'генерал', 'подъезд', 'приходить', 'порт', 'пьяный', 'докатиться', 'обреченный', 'неплохо', 'настораживаться']	
n_topics_8	n_topic_5	['шпик', 'суровость', 'сгущаться', 'размышлять', 'чужбина', 'заключать', 'прием', 'нанимать', 'жизнь', 'майор']	
n_topics_8	n_topic_6	['жить', 'причем', 'слепой', 'подтверждать', 'благоразумно', 'внимание', 'безграничный', 'грудной', 'благородство', 'услышать']	
n_topics_8	n_topic_7	['генерал', 'таиться', 'многий', 'больной', 'умирающий', 'фаворит', 'заключенный', 'донос', 'смерть', 'спасение']	
n_topics_8	n_topic_8	['соучастница', 'порыв', 'разворачиваться', 'вместо', 'задержание', 'трус', 'легкомысленно', 'распоряжение', 'хамский', 'чужбина']	
n_topics_9	n_topic_1	['забота', 'президент', 'де', 'генерал', 'несчастный', 'генеральский', 'приятель', 'тюрьма', 'жизнь', 'задумывать']	
n_topics_9	n_topic_2	['де', 'генерал', 'президент', 'кабачок', 'ночь', 'жизнь', 'кара', 'полиция', 'фаворит', 'девушка']	
n_topics_9	n_topic_3	['торжественный', 'племянница', 'попытка', 'полезный', 'глава', 'открывать', 'полковник', 'довольный', 'заболевать', 'отрекаться']	
n_topics_9	n_topic_4	['пьяница', 'подъезд', 'приходить', 'порт', 'пьяный', 'докатиться', 'обреченный', 'неплохо', 'настораживаться', 'поскольку']	
n_topics_9	n_topic_5	['шпик', 'суровость', 'сгущаться', 'размышлять', 'чужбина', 'заключать', 'прием', 'нанимать', 'майор', 'жизнь']	
n_topics_9	n_topic_6	['жить', 'причем', 'слепой', 'подтверждать', 'благоразумно', 'внимание', 'безграничный', 'грудной', 'благородство', 'услышать']	
n_topics_9	n_topic_7	['генерал', 'таиться', 'многий', 'фаворит', 'больной', 'умирающий', 'заключенный', 'донос', 'смерть', 'кара']	
n_topics_9	n_topic_8	['соучастница', 'порыв', 'разворачиваться', 'вместо', 'задержание', 'трус', 'легкомысленно', 'распоряжение', 'хамский', 'чужбина']	
n_topics_9	n_topic_9	['гнусный', 'испытывать', 'оказываться', 'вера', 'красивый', 'похищать', 'задержание', 'дом', 'террорист', 'апрельский']	
n_topics_10	n_topic_1	['забота', 'президент', 'де', 'генерал', 'несчастный', 'генеральский', 'приятель', 'тюрьма', 'задумывать', 'посылать']	
n_topics_10	n_topic_2	['де', 'генерал', 'президент', 'кабачок', 'ночь', 'жизнь', 'кара', 'полиция', 'фаворит', 'девушка']	
n_topics_10	n_topic_3	['торжественный', 'племянница', 'попытка', 'полезный', 'глава', 'открывать', 'полковник', 'довольный', 'заболевать', 'отрекаться']	
n_topics_10	n_topic_4	['пьяница', 'подъезд', 'приходить', 'порт', 'пьяный', 'докатиться', 'обреченный', 'неплохо', 'настораживаться', 'поскольку']	
n_topics_10	n_topic_5	['шпик', 'суровость', 'сгущаться', 'размышлять', 'чужбина', 'прием', 'заключать', 'жизнь', 'нанимать', 'майор']	
n_topics_10	n_topic_6	['жить', 'причем', 'слепой', 'подтверждать', 'благоразумно', 'внимание', 'безграничный', 'грудной', 'благородство', 'услышать']	
n_topics_10	n_topic_7	['таиться', 'генерал', 'многий', 'умирающий', 'больной', 'заключенный', 'спасение', 'открывать', 'донос', 'фаворит']	
n_topics_10	n_topic_8	['соучастница', 'порыв', 'разворачиваться', 'вместо', 'задержание', 'трус', 'легкомысленно', 'распоряжение', 'хамский', 'чужбина']	
n_topics_10	n_topic_9	['гнусный', 'оказываться', 'испытывать', 'вера', 'красивый', 'похищать', 'генерал', 'задержание', 'дом', 'узнавать']	
n_topics_10	n_topic_10	['дурачок', 'попивать', 'отвечать', 'своекорыстие', 'побежать', 'бегство', 'слепец', 'попытка', 'берет', 'видеть']	
n_topics_11	n_topic_1	['генерал', 'де', 'президент', 'забота', 'несчастный', 'генеральский', 'жизнь', 'полиция', 'приятель', 'тюрьма']	
n_topics_11	n_topic_2	['де', 'генерал', 'президент', 'кабачок', 'ночь', 'жизнь', 'кара', 'полиция', 'фаворит', 'девушка']	
n_topics_11	n_topic_3	['торжественный', 'племянница', 'попытка', 'полезный', 'глава', 'открывать', 'полковник', 'довольный', 'заболевать', 'отрекаться']	
n_topics_11	n_topic_4	['пьяница', 'подъезд', 'приходить', 'порт', 'пьяный', 'докатиться', 'обреченный', 'неплохо', 'настораживаться', 'поскольку']	
n_topics_11	n_topic_5	['шпик', 'суровость', 'сгущаться', 'размышлять', 'чужбина', 'заключать', 'прием', 'нанимать', 'майор', 'жизнь']	
n_topics_11	n_topic_6	['жить', 'причем', 'слепой', 'подтверждать', 'благоразумно', 'внимание', 'безграничный', 'грудной', 'благородство', 'услышать']	
n_topics_11	n_topic_7	['генерал', 'таиться', 'многий', 'фаворит', 'умирающий', 'больной', 'заключенный', 'смерть', 'донос', 'кара']	
n_topics_11	n_topic_8	['соучастница', 'порыв', 'разворачиваться', 'вместо', 'задержание', 'трус', 'легкомысленно', 'распоряжение', 'хамский', 'чужбина']	
n_topics_11	n_topic_9	['гнусный', 'испытывать', 'оказываться', 'вера', 'красивый', 'похищать', 'задержание', 'дом', 'апрельский', 'террорист']	
n_topics_11	n_topic_10	['дурачок', 'попивать', 'отвечать', 'своекорыстие', 'побежать', 'бегство', 'слепец', 'попытка', 'берет', 'видеть']	
n_topics_11	n_topic_11	['перспектива', 'начальник', 'камера', 'латиноамериканский', 'отправлять', 'хозяйка', 'презренный', 'выносить', 'ожидать', 'просить']	
n_topics_12	n_topic_1	['забота', 'президент', 'несчастный', 'генеральский', 'приятель', 'тюрьма', 'де', 'задумывать', 'генерал', 'посылать']	
n_topics_12	n_topic_2	['де', 'генерал', 'президент', 'кабачок', 'ночь', 'жизнь', 'кара', 'полиция', 'фаворит', 'девушка']	
