		lda	nmf
n_topics_5	n_topic_1	['визирь', ' ', 'консул', 'фон', 'однако', 'новый', 'султан', 'узнавать', 'консульство', 'человек']	
n_topics_5	n_topic_2	['кроткий', 'делать', 'чиновник', 'европеец', 'больший', 'просить', 'гнетущий', 'недавний', 'вспомнить', 'рекламыдавиль']	
n_topics_5	n_topic_3	['кипучий', 'холодный', 'австрия', 'венский', 'ставленник', 'утешительный', 'бессмысленный', 'хотеть', 'путь', 'товар']	
n_topics_5	n_topic_4	[' ', 'фон', 'консул', 'человек', 'время', 'спокойствие', 'визирь', 'новый', 'давиль', 'консульство']	
n_topics_5	n_topic_5	['    \n', 'визирь', 'делать', 'переговоры', 'представитель', 'стих', 'незнание', 'вести', 'бесплатенк', 'поход']	
n_topics_6	n_topic_1	['визирь', ' ', 'консул', 'фон', 'однако', 'новый', 'султан', 'узнавать', 'консульство', 'человек']	
n_topics_6	n_topic_2	['делать', 'кроткий', 'европеец', 'больший', 'чиновник', 'просить', 'недавний', 'гнетущий', 'вспомнить', 'ситуация']	
n_topics_6	n_topic_3	['кипучий', 'холодный', 'австрия', 'венский', 'ставленник', 'утешительный', 'бессмысленный', 'хотеть', 'путь', 'товар']	
n_topics_6	n_topic_4	[' ', 'спокойствие', 'фон', 'убеждать', 'человек', 'время', 'новый', 'давиль', 'мучить', 'сераль']	
n_topics_6	n_topic_5	['    \n', 'визирь', 'делать', 'переговоры', 'представитель', 'стих', 'незнание', 'вести', 'бесплатенк', 'поход']	
n_topics_6	n_topic_6	['визирь', 'консул', ' ', '    \n', 'однако', 'фон', 'понимать', 'давиль', 'становиться', 'ослабнуть']	
n_topics_7	n_topic_1	[' ', 'узнавать', 'новый', 'визирь', 'консул', 'француз', 'фон', 'становиться', 'однако', 'действие']	
n_topics_7	n_topic_2	['делать', 'кроткий', 'европеец', 'больший', 'чиновник', 'просить', 'недавний', 'гнетущий', 'вспомнить', 'ситуация']	
n_topics_7	n_topic_3	['кипучий', 'холодный', 'австрия', 'венский', 'ставленник', 'утешительный', 'бессмысленный', 'хотеть', 'путь', 'товар']	
n_topics_7	n_topic_4	[' ', 'спокойствие', 'убеждать', 'фон', 'время', 'человек', 'сераль', 'якобинский', 'мучить', 'новый']	
n_topics_7	n_topic_5	['    \n', 'делать', 'визирь', 'переговоры', 'представитель', 'стих', 'незнание', 'вести', 'бесплатенк', 'хлопотать']	
n_topics_7	n_topic_6	['визирь', ' ', 'консул', 'фон', 'однако', 'консульство', 'султан', 'новый', 'человек', '    \n']	
n_topics_7	n_topic_7	['консул', 'давиль', 'отвечать', 'избавление', 'власть', 'посягательство', 'узнавать', 'низы', 'представитель', 'секретный']	
n_topics_8	n_topic_1	['узнавать', 'действие', 'переводить', ' ', 'новый', 'язык', 'становиться', 'француз', 'лишь', 'рад']	
n_topics_8	n_topic_2	['делать', 'кроткий', 'европеец', 'больший', 'чиновник', 'просить', 'недавний', 'гнетущий', 'вспомнить', 'ситуация']	
n_topics_8	n_topic_3	['кипучий', 'холодный', 'австрия', 'венский', 'ставленник', 'утешительный', 'бессмысленный', 'хотеть', 'путь', 'товар']	
n_topics_8	n_topic_4	[' ', 'спокойствие', 'убеждать', 'фон', 'время', 'человек', 'якобинский', 'сераль', 'мучить', 'новый']	
n_topics_8	n_topic_5	['    \n', 'визирь', 'делать', 'переговоры', 'представитель', 'стих', 'незнание', 'вести', 'бесплатенк', 'поход']	
n_topics_8	n_topic_6	['визирь', ' ', 'консул', 'фон', 'однако', 'консульство', 'султан', 'новый', 'человек', 'давиль']	
n_topics_8	n_topic_7	['консул', 'давиль', 'отвечать', 'избавление', 'власть', 'посягательство', 'узнавать', 'низы', 'представитель', 'секретный']	
n_topics_8	n_topic_8	['мирно', 'султан', 'приезд', 'вручать', 'среди', 'покровительствовать', 'постоянный', 'посланец', 'жизненный', 'влиятельный']	
n_topics_9	n_topic_1	['узнавать', 'действие', 'переводить', ' ', 'новый', 'язык', 'становиться', 'француз', 'лишь', 'объявлять']	
n_topics_9	n_topic_2	['делать', 'кроткий', 'европеец', 'больший', 'чиновник', 'просить', 'недавний', 'гнетущий', 'вспомнить', 'ситуация']	
n_topics_9	n_topic_3	['кипучий', 'холодный', 'австрия', 'венский', 'ставленник', 'утешительный', 'бессмысленный', 'хотеть', 'путь', 'товар']	
n_topics_9	n_topic_4	[' ', 'спокойствие', 'фон', 'убеждать', 'человек', 'время', 'новый', 'давиль', 'мучить', 'якобинский']	
n_topics_9	n_topic_5	['    \n', 'делать', 'переговоры', 'представитель', 'стих', 'визирь', 'незнание', 'вести', 'бесплатенк', 'хлопотать']	
n_topics_9	n_topic_6	['визирь', ' ', 'консул', 'фон', 'однако', 'консульство', 'султан', 'новый', 'человек', 'давиль']	
n_topics_9	n_topic_7	['консул', 'давиль', 'отвечать', 'избавление', 'власть', 'посягательство', 'узнавать', 'низы', 'представитель', 'секретный']	
n_topics_9	n_topic_8	['мирно', 'султан', 'приезд', 'вручать', 'среди', 'покровительствовать', 'постоянный', 'посланец', 'жизненный', 'влиятельный']	
n_topics_9	n_topic_9	['написать', 'кипучий', 'законный', 'зачитывать', 'набожный', 'торговля', 'слово', 'относиться', 'вопрос', 'месяц']	
