		lda	nmf
n_topics_5	n_topic_1	['страна', 'человек', 'президент', 'жизнь', 'глава', 'город', 'против', 'война', 'посол', 'весьма']	
n_topics_5	n_topic_2	['глава', 'президент', 'вопрос', 'испытывать', 'дома', 'зачинщик', 'война', 'наслаждаться', 'приходиться', 'империализм']	
n_topics_5	n_topic_3	['глава', 'президент', 'человек', 'страна', 'против', 'народный', 'сила', 'власть', 'экс', 'время']	
n_topics_5	n_topic_4	['высокий', 'безделье', 'всемирный', 'выставлять', 'броский', 'правитель', 'шкатулка', 'вегетарианец', 'готовиться', 'репрессия']	
n_topics_5	n_topic_5	['звучать', 'выпускать', 'ночь', 'сугубо', 'взгляд', 'часто', 'захолустный', 'речевой', 'бескорыстие', 'казнить']	
n_topics_6	n_topic_1	['страна', 'глава', 'президент', 'человек', 'против', 'жизнь', 'война', 'посол', 'военный', 'сила']	
n_topics_6	n_topic_2	['глава', 'вопрос', 'испытывать', 'дома', 'зачинщик', 'наслаждаться', 'спешить', 'приходиться', 'президент', 'компания']	
n_topics_6	n_topic_3	['образованный', 'глава', 'всякий', 'гуттаперча', 'президент', 'генеалогия', 'становиться', 'волнение', 'человек', 'университет']	
n_topics_6	n_topic_4	['высокий', 'безделье', 'всемирный', 'выставлять', 'броский', 'правитель', 'шкатулка', 'вегетарианец', 'готовиться', 'репрессия']	
n_topics_6	n_topic_5	['звучать', 'выпускать', 'ночь', 'сугубо', 'взгляд', 'часто', 'захолустный', 'речевой', 'бескорыстие', 'казнить']	
n_topics_6	n_topic_6	['человек', 'терять', 'сила', 'намерение', 'франт', 'креольский', 'выстрел', 'президент', 'патефонный', 'восстание']	
n_topics_7	n_topic_1	['город', 'страна', 'подумывать', 'скаковой', 'возмущение', 'экономический', 'жизнь', 'отнимать', 'гуттаперча', 'независимость']	
n_topics_7	n_topic_2	['глава', 'президент', 'страна', 'война', 'против', 'вопрос', 'экс', 'дома', 'испытывать', 'противник']	
n_topics_7	n_topic_3	['глава', 'президент', 'человек', 'страна', 'против', 'народный', 'время', 'образованный', 'власть', 'выбор']	
n_topics_7	n_topic_4	['высокий', 'безделье', 'всемирный', 'выставлять', 'броский', 'правитель', 'шкатулка', 'вегетарианец', 'готовиться', 'репрессия']	
n_topics_7	n_topic_5	['звучать', 'выпускать', 'ночь', 'сугубо', 'взгляд', 'часто', 'захолустный', 'речевой', 'бескорыстие', 'казнить']	
n_topics_7	n_topic_6	['человек', 'терять', 'страна', 'сила', 'президент', 'намерение', 'франт', 'восстание', 'креольский', 'выстрел']	
n_topics_7	n_topic_7	['хотеть', 'жизнь', 'оказываться', 'пусть', 'сила', 'богема', 'поклонник', 'тяготить', 'свидетельствовать', 'глаз']	
n_topics_8	n_topic_1	['город', 'страна', 'подумывать', 'жизнь', 'скаковой', 'возмущение', 'экономический', 'гуттаперча', 'отнимать', 'парижский']	
n_topics_8	n_topic_2	['испытывать', 'вопрос', 'наслаждаться', 'зачинщик', 'дома', 'спешить', 'глава', 'приходиться', 'очаг', 'государство']	
n_topics_8	n_topic_3	['образованный', 'глава', 'всякий', 'президент', 'гуттаперча', 'генеалогия', 'человек', 'становиться', 'волнение', 'университет']	
n_topics_8	n_topic_4	['высокий', 'безделье', 'всемирный', 'выставлять', 'броский', 'правитель', 'шкатулка', 'вегетарианец', 'готовиться', 'репрессия']	
n_topics_8	n_topic_5	['звучать', 'выпускать', 'ночь', 'сугубо', 'взгляд', 'часто', 'речевой', 'захолустный', 'бескорыстие', 'казнить']	
n_topics_8	n_topic_6	['терять', 'человек', 'намерение', 'франт', 'выстрел', 'креольский', 'сила', 'патефонный', 'страница', 'сторона']	
n_topics_8	n_topic_7	['хотеть', 'жизнь', 'оказываться', 'пусть', 'поклонник', 'богема', 'сила', 'тяготить', 'глаз', 'свидетельствовать']	
n_topics_8	n_topic_8	['глава', 'страна', 'президент', 'человек', 'против', 'власть', 'война', 'сила', 'военный', 'сделать']	
n_topics_9	n_topic_1	['город', 'подумывать', 'скаковой', 'возмущение', 'экономический', 'гуттаперча', 'отнимать', 'креолка', 'кровавый', 'содействие']	
n_topics_9	n_topic_2	['глава', 'испытывать', 'вопрос', 'дома', 'наслаждаться', 'зачинщик', 'спешить', 'приходиться', 'президент', 'компания']	
n_topics_9	n_topic_3	['образованный', 'глава', 'всякий', 'гуттаперча', 'генеалогия', 'президент', 'волнение', 'становиться', 'университет', 'реклама']	
n_topics_9	n_topic_4	['высокий', 'безделье', 'всемирный', 'выставлять', 'броский', 'правитель', 'шкатулка', 'вегетарианец', 'готовиться', 'репрессия']	
n_topics_9	n_topic_5	['звучать', 'выпускать', 'ночь', 'сугубо', 'взгляд', 'часто', 'речевой', 'захолустный', 'бескорыстие', 'казнить']	
n_topics_9	n_topic_6	['терять', 'человек', 'сила', 'намерение', 'франт', 'выстрел', 'креольский', 'патефонный', 'вызывать', 'страница']	
n_topics_9	n_topic_7	['хотеть', 'оказываться', 'жизнь', 'пусть', 'поклонник', 'богема', 'тяготить', 'сила', 'глаз', 'свидетельствовать']	
n_topics_9	n_topic_8	['глава', 'страна', 'президент', 'человек', 'против', 'власть', 'война', 'военный', 'сила', 'сделать']	
n_topics_9	n_topic_9	['щегольнуть', 'тайный', 'случай', 'состояние', 'глаз', 'часто', 'вмешиваться', 'логика', 'враг', 'прелестный']	
n_topics_10	n_topic_1	['страна', 'город', 'президент', 'жизнь', 'глава', 'человек', 'против', 'подумывать', 'парижский', 'скаковой']	
n_topics_10	n_topic_2	['испытывать', 'вопрос', 'наслаждаться', 'зачинщик', 'дома', 'глава', 'спешить', 'приходиться', 'очаг', 'государство']	
n_topics_10	n_topic_3	['образованный', 'всякий', 'гуттаперча', 'генеалогия', 'волнение', 'реклама', 'фатальный', 'угасать', 'становиться', 'университет']	
n_topics_10	n_topic_4	['высокий', 'безделье', 'всемирный', 'выставлять', 'броский', 'правитель', 'шкатулка', 'вегетарианец', 'готовиться', 'репрессия']	
n_topics_10	n_topic_5	['звучать', 'выпускать', 'ночь', 'сугубо', 'взгляд', 'часто', 'захолустный', 'речевой', 'бескорыстие', 'казнить']	
n_topics_10	n_topic_6	['терять', 'человек', 'намерение', 'франт', 'выстрел', 'креольский', 'сила', 'патефонный', 'страница', 'сторона']	
n_topics_10	n_topic_7	['хотеть', 'пусть', 'оказываться', 'поклонник', 'богема', 'жизнь', 'тяготить', 'глаз', 'свидетельствовать', 'сила']	
n_topics_10	n_topic_8	['глава', 'страна', 'президент', 'человек', 'против', 'власть', 'сила', 'война', 'военный', 'сделать']	
n_topics_10	n_topic_9	['щегольнуть', 'тайный', 'случай', 'состояние', 'глаз', 'часто', 'вмешиваться', 'логика', 'враг', 'прелестный']	
n_topics_10	n_topic_10	['супруга', 'столько', 'рекламыв', 'столетие', 'оборот', 'сын', 'министр', 'подкуп', 'видный', 'университетский']	
n_topics_11	n_topic_1	['город', 'страна', 'подумывать', 'скаковой', 'возмущение', 'жизнь', 'экономический', 'гуттаперча', 'отнимать', 'парижский']	
n_topics_11	n_topic_2	['испытывать', 'вопрос', 'наслаждаться', 'зачинщик', 'дома', 'спешить', 'приходиться', 'очаг', 'государство', 'бросать']	
n_topics_11	n_topic_3	['образованный', 'глава', 'всякий', 'гуттаперча', 'генеалогия', 'президент', 'волнение', 'становиться', 'университет', 'реклама']	
n_topics_11	n_topic_4	['высокий', 'безделье', 'всемирный', 'выставлять', 'броский', 'правитель', 'шкатулка', 'вегетарианец', 'готовиться', 'репрессия']	
n_topics_11	n_topic_5	['звучать', 'выпускать', 'ночь', 'сугубо', 'взгляд', 'часто', 'речевой', 'захолустный', 'бескорыстие', 'казнить']	
n_topics_11	n_topic_6	['терять', 'намерение', 'человек', 'франт', 'выстрел', 'креольский', 'страница', 'патефонный', 'сила', 'сторона']	
n_topics_11	n_topic_7	['хотеть', 'пусть', 'оказываться', 'жизнь', 'поклонник', 'богема', 'тяготить', 'глаз', 'свидетельствовать', 'сила']	
n_topics_11	n_topic_8	['глава', 'страна', 'президент', 'человек', 'против', 'сила', 'война', 'власть', 'военный', 'сделать']	
n_topics_11	n_topic_9	['щегольнуть', 'тайный', 'случай', 'глаз', 'состояние', 'часто', 'вмешиваться', 'логика', 'враг', 'прелестный']	
n_topics_11	n_topic_10	['супруга', 'столько', 'рекламыв', 'столетие', 'оборот', 'сын', 'министр', 'подкуп', 'видный', 'университетский']	
n_topics_11	n_topic_11	['служба', 'генеалогия', 'действительность', 'волнение', 'мстительный', 'социалиствующий', 'вопрос', 'отбывать', 'стан', 'угасать']	
n_topics_12	n_topic_1	['город', 'страна', 'жизнь', 'подумывать', 'скаковой', 'возмущение', 'экономический', 'гуттаперча', 'парижский', 'независимость']	
n_topics_12	n_topic_2	['испытывать', 'вопрос', 'зачинщик', 'наслаждаться', 'спешить', 'дома', 'очаг', 'государство', 'бросать', 'укрываться']	
n_topics_12	n_topic_3	['образованный', 'глава', 'всякий', 'президент', 'гуттаперча', 'человек', 'генеалогия', 'становиться', 'университет', 'волнение']	
n_topics_12	n_topic_4	['высокий', 'безделье', 'всемирный', 'выставлять', 'броский', 'правитель', 'шкатулка', 'вегетарианец', 'готовиться', 'репрессия']	
n_topics_12	n_topic_5	['звучать', 'выпускать', 'ночь', 'сугубо', 'взгляд', 'часто', 'речевой', 'захолустный', 'бескорыстие', 'казнить']	
n_topics_12	n_topic_6	['терять', 'намерение', 'франт', 'выстрел', 'креольский', 'страница', 'патефонный', 'сторона', 'человек', 'мошенничество']	
n_topics_12	n_topic_7	['хотеть', 'пусть', 'оказываться', 'поклонник', 'богема', 'жизнь', 'тяготить', 'глаз', 'свидетельствовать', 'сила']	
n_topics_12	n_topic_8	['глава', 'страна', 'президент', 'человек', 'против', 'власть', 'война', 'сила', 'военный', 'сделать']	
n_topics_12	n_topic_9	['щегольнуть', 'тайный', 'случай', 'состояние', 'глаз', 'часто', 'вмешиваться', 'логика', 'враг', 'прелестный']	
n_topics_12	n_topic_10	['супруга', 'столько', 'рекламыв', 'столетие', 'оборот', 'сын', 'министр', 'подкуп', 'видный', 'университетский']	
n_topics_12	n_topic_11	['служба', 'генеалогия', 'действительность', 'волнение', 'мстительный', 'социалиствующий', 'отбывать', 'вопрос', 'стан', 'угасать']	
n_topics_12	n_topic_12	['человек', 'экс', 'гонка', 'выпускать', 'военный', 'справляться', 'испытывать', 'никак', 'народный', 'проходить']	
n_topics_13	n_topic_1	['город', 'подумывать', 'скаковой', 'возмущение', 'экономический', 'гуттаперча', 'отнимать', 'кровавый', 'креолка', 'содействие']	
n_topics_13	n_topic_2	['испытывать', 'вопрос', 'зачинщик', 'наслаждаться', 'спешить', 'дома', 'очаг', 'государство', 'бросать', 'укрываться']	
