		lda	nmf
n_topics_5	n_topic_1	['человек', 'дон', 'любовь', 'нимфа', 'прекрасный', 'друг', 'дело', 'время', 'решать', 'бог']	['дон', 'донья', 'слуга', 'король', 'комната', 'дверь', 'дом', 'брат', 'хотеть', 'письмо']
n_topics_5	n_topic_2	['дон', 'король', 'донья', 'человек', 'дом', 'хотеть', 'друг', 'время', 'решать', 'становиться']	['тореро', 'коррида', 'донья', 'арена', 'публика', 'хуан', 'матадор', 'сезон', 'вместе', 'телеграмма']
n_topics_5	n_topic_3	['дон', 'отец', 'жизнь', 'дом', 'становиться', 'человек', 'день', 'решать', 'дело', 'мочь']	['принц', 'король', 'португальский', 'отдавать', 'ибо', 'муля', 'войско', 'фернандо', 'смерть', 'невольник']
n_topics_5	n_topic_4	['дон', 'донья', 'человек', 'король', 'друг', 'видеть', 'время', 'дочь', 'вместе', 'решать']	['маркиз', 'графиня', 'маркиза', ' ', 'де', 'княгиня', 'любовь', 'соната', 'акула', 'нинья']
n_topics_5	n_topic_5	['дон', 'маркиз', ' ', 'король', 'друг', 'человек', 'дом', 'оставаться', 'донья', 'любовь']	['командор', 'магистр', 'король', 'орден', 'селение', 'крестьянин', 'житель', 'судья', 'простой', 'алькальд']
n_topics_6	n_topic_1	['человек', 'любовь', 'нимфа', 'прекрасный', 'дон', 'дело', 'друг', 'время', 'бог', 'решать']	['дон', 'донья', 'король', 'слуга', 'комната', 'дверь', 'дом', 'брат', 'хотеть', 'письмо']
n_topics_6	n_topic_2	['дон', 'король', 'донья', 'человек', 'дом', 'хотеть', 'друг', 'время', 'решать', 'становиться']	['тореро', 'коррида', 'донья', 'арена', 'публика', 'хуан', 'сезон', 'матадор', 'вместе', 'телеграмма']
n_topics_6	n_topic_3	['отец', 'жизнь', 'дон', 'дом', 'человек', 'муж', 'день', 'дело', 'мочь', 'становиться']	['принц', 'король', 'португальский', 'отдавать', 'ибо', 'муля', 'войско', 'фернандо', 'смерть', 'невольник']
n_topics_6	n_topic_4	['дон', 'донья', 'человек', 'друг', 'король', 'видеть', 'дочь', 'время', 'девушка', 'вместе']	['маркиз', 'графиня', 'граф', 'секретарь', 'маркиза', 'де', ' ', 'княгиня', 'любовь', 'камеристка']
n_topics_6	n_topic_5	['дон', 'король', 'друг', 'человек', ' ', 'дом', 'оставаться', '   \n', 'маркиз', 'донья']	['   \n', 'рассказчик', 'ослик', 'хлеб', 'животное', 'ружье', 'весна', 'конь', 'точно', '  \n']
n_topics_6	n_topic_6	['дон', 'донья', 'маркиз', 'узнавать', 'решать', 'письмо', 'девушка', 'вместе', 'становиться', 'слуга']	['дворец', 'критило', 'путь', 'друг', 'андренио', 'оказываться', 'пещера', 'человек', 'спутник', 'дорога']
n_topics_7	n_topic_1	['человек', 'дело', 'нимфа', 'любовь', 'друг', 'прекрасный', 'время', 'дон', '  \n', 'избегать']	['дон', 'донья', 'слуга', 'король', 'комната', 'дверь', 'дом', 'брат', 'хотеть', 'письмо']
n_topics_7	n_topic_2	['дон', 'король', 'донья', 'человек', 'дом', 'хотеть', 'друг', 'время', 'решать', 'становиться']	['хоакин', 'ребенок', 'отец', 'художник', 'врач', 'картина', 'страдание', 'друг', 'дочь', 'рождаться']
n_topics_7	n_topic_3	['отец', 'жизнь', 'муж', 'мочь', 'дон', 'день', 'человек', 'дом', 'женщина', 'прохожий']	['принц', 'король', 'португальский', 'отдавать', 'ибо', 'муля', 'войско', 'фернандо', 'смерть', 'невольник']
n_topics_7	n_topic_4	['дон', 'донья', 'человек', 'друг', 'король', 'видеть', 'дочь', 'время', 'вместе', 'девушка']	['маркиз', 'графиня', 'маркиза', ' ', 'де', 'княгиня', 'любовь', 'акула', 'соната', 'нинья']
n_topics_7	n_topic_5	['дон', 'маркиз', ' ', 'король', 'человек', 'командор', 'друг', '   \n', 'оставаться', 'любовь']	['   \n', 'рассказчик', 'ослик', 'хлеб', 'животное', 'ружье', 'весна', 'конь', 'точно', '  \n']
n_topics_7	n_topic_6	['дон', 'донья', 'письмо', 'маркиз', 'узнавать', 'хуан', 'инес', 'решать', 'вместе', 'отец']	['тореро', 'коррида', 'донья', 'арена', 'публика', 'хуан', 'матадор', 'сезон', 'вместе', 'телеграмма']
n_topics_7	n_topic_7	['дон', 'дом', 'решать', 'слуга', 'хотеть', 'дверь', 'друг', 'становиться', 'человек', 'дама']	['командор', 'магистр', 'король', 'орден', 'селение', 'крестьянин', 'житель', 'судья', 'простой', 'алькальд']
n_topics_8	n_topic_1	['человек', 'нимфа', 'любовь', 'прекрасный', 'дело', 'друг', 'время', 'дон', 'бог', 'вода']	['дон', 'донья', 'слуга', 'король', 'комната', 'дверь', 'дом', 'брат', 'хотеть', 'письмо']
n_topics_8	n_topic_2	['дон', 'король', 'донья', 'человек', 'дом', 'хотеть', 'друг', 'время', 'решать', 'становиться']	['дурочка', 'чердак', 'лисео', 'отец', 'дом', 'финей', 'октавьо', 'становиться', 'подобный', 'молодой']
n_topics_8	n_topic_3	['жизнь', 'отец', 'день', 'мочь', 'дело', 'прохожий', 'дом', 'человек', 'становиться', 'расточать']	['принц', 'король', 'португальский', 'отдавать', 'ибо', 'муля', 'войско', 'фернандо', 'смерть', 'невольник']
n_topics_8	n_topic_4	['дон', 'донья', 'человек', 'друг', 'король', 'видеть', 'дочь', 'время', 'вместе', 'девушка']	['маркиз', 'маркиза', ' ', 'де', 'княгиня', 'акула', 'нинья', 'соната', 'дьявол', 'девочка']
n_topics_8	n_topic_5	['дон', 'маркиз', ' ', 'человек', 'король', 'друг', '   \n', 'оставаться', 'де', 'любовь']	['   \n', 'рассказчик', 'ослик', 'хлеб', 'животное', 'ружье', 'весна', 'конь', 'точно', '  \n']
n_topics_8	n_topic_6	['дон', 'донья', 'маркиз', 'письмо', 'узнавать', 'хуан', 'инес', 'решать', 'тореро', 'вместе']	['графиня', 'граф', 'секретарь', 'маркиз', 'камеристка', 'человек', 'диана', 'послание', 'молодой', 'слуга']
n_topics_8	n_topic_7	['дон', 'дом', 'решать', 'слуга', 'хотеть', 'дверь', 'друг', 'становиться', 'человек', 'комната']	['дворец', 'критило', 'путь', 'друг', 'андренио', 'оказываться', 'пещера', 'человек', 'спутник', 'дорога']
