		lda	nmf
n_topics_5	n_topic_1	['книга', 'каждый', 'буква', '  \n', 'библиотекарь', '   \n', 'язык', 'время', 'шестигранник', 'знак']	['ятаган', 'кроме', 'круг', 'круглый', 'круиз', 'крыться', 'крыша', 'курить', 'куст', 'кушетка']
n_topics_5	n_topic_2	['студент', 'человек', 'ночь', 'птица', 'роман', 'центр', 'колодец', 'лунный', 'стоически', 'несколько']	['пароход', 'пассажир', 'судовой', 'инспектор', 'путешественник', 'лопес', 'корма', 'путешествие', ' ', 'утро']
n_topics_5	n_topic_3	['друг', 'человек', 'жизнь', 'небо', 'год', 'маска', 'тень', 'оказываться', 'время', 'первый']	['книга', '  \n', 'библиотекарь', 'буква', 'каждый', 'шестигранник', 'язык', '   \n', 'полка', 'число']
n_topics_5	n_topic_4	['студент', 'человек', 'оказываться', 'решать', 'день', 'время', 'дальманн', 'ночь', 'парень', 'лечебница']	['студент', 'роман', 'птица', 'герой', 'человек', 'оказываться', 'башня', 'означать', 'индус', 'проходить']
n_topics_5	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешественник', 'путешествие', 'лопес', 'друг', 'время']	['ятаган', 'кроме', 'круг', 'круглый', 'круиз', 'крыться', 'крыша', 'курить', 'куст', 'кушетка']
n_topics_6	n_topic_1	['книга', 'сеньор', 'вагон', 'эпизод', 'каждый', 'приходить', 'давать', 'продумывать', 'заставлять', 'беспрерывный']	['ятаган', 'кроме', 'круг', 'круглый', 'круиз', 'крыться', 'крыша', 'курить', 'куст', 'кушетка']
n_topics_6	n_topic_2	['студент', 'ночь', 'человек', 'птица', 'колодец', 'центр', 'стоически', 'лунный', 'роман', 'потрясать']	['пароход', 'пассажир', 'судовой', 'инспектор', 'путешественник', 'лопес', 'корма', 'путешествие', ' ', 'утро']
n_topics_6	n_topic_3	['человек', 'друг', 'год', 'небо', 'давать', 'оказываться', 'первый', 'жизнь', 'время', 'маска']	['книга', '  \n', 'библиотекарь', 'буква', 'каждый', 'шестигранник', 'язык', '   \n', 'полка', 'число']
n_topics_6	n_topic_4	['студент', 'человек', 'оказываться', 'решать', 'роман', 'проходить', 'день', 'ночь', 'друг', 'птица']	['студент', 'роман', 'птица', 'герой', 'человек', 'оказываться', 'башня', 'означать', 'индус', 'проходить']
n_topics_6	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешествие', 'путешественник', 'лопес', 'друг', 'время']	['ятаган', 'кроме', 'круг', 'круглый', 'круиз', 'крыться', 'крыша', 'курить', 'куст', 'кушетка']
n_topics_6	n_topic_6	['книга', 'каждый', '   \n', 'буква', 'библиотекарь', 'время', '  \n', 'шестигранник', 'язык', 'галерея']	['дальманн', 'парень', 'лечебница', 'драма', 'решать', 'день', 'понимать', 'рука', 'поезд', 'сон']
n_topics_7	n_topic_1	['сеньор', 'вагон', 'эпизод', 'давать', 'продумывать', 'приходить', 'заставлять', 'добрый', 'шесть', 'наглухо']	
n_topics_7	n_topic_2	['стоически', 'колодец', 'летучий', 'назад', 'отлично', 'испытывать', 'путешествовать', 'потрясать', 'тяжелый', 'пересылать']	
n_topics_7	n_topic_3	['человек', 'небо', 'маска', 'тень', 'жизнь', 'год', 'слепой', 'глаз', 'увидеть', 'первый']	
n_topics_7	n_topic_4	['общение', 'время', 'особый', 'ощущать', 'человек', 'мошенник', 'чтение', 'дон', 'тревожиться', 'друг']	
n_topics_7	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешественник', 'путешествие', 'лопес', 'друг', 'круиз']	
n_topics_7	n_topic_6	['книга', 'время', 'атмосфера', 'любовь', 'шестигранник', 'студент', '   \n', 'единство', 'доверительный', 'пора']	
n_topics_7	n_topic_7	['книга', 'студент', 'человек', 'друг', 'время', 'оказываться', 'каждый', '   \n', 'решать', 'буква']	
n_topics_8	n_topic_1	['сеньор', 'вагон', 'эпизод', 'продумывать', 'заставлять', 'приходить', 'давать', 'добрый', 'наглухо', 'прошлое']	
n_topics_8	n_topic_2	['стоически', 'колодец', 'летучий', 'назад', 'отлично', 'испытывать', 'путешествовать', 'потрясать', 'студент', 'тяжелый']	
n_topics_8	n_topic_3	['человек', 'небо', 'маска', 'жизнь', 'тень', 'год', 'слепой', 'глаз', 'увидеть', 'друг']	
n_topics_8	n_topic_4	['время', 'студент', 'особый', 'мошенник', 'дон', 'чтение', 'определение', 'общение', '   \n', 'человек']	
n_topics_8	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешествие', 'лопес', 'путешественник', 'круиз', 'друг']	
n_topics_8	n_topic_6	['книга', 'время', 'атмосфера', 'любовь', 'шестигранник', 'студент', '   \n', 'доверительный', 'галерея', 'единство']	
n_topics_8	n_topic_7	['книга', 'студент', 'человек', 'друг', 'время', 'оказываться', 'каждый', '   \n', 'буква', 'решать']	
n_topics_8	n_topic_8	['поверить', 'место', 'прочий', 'кабинет', 'персонал', 'самовольный', 'беседа', 'гидросамолет', 'клиника', 'иной']	
n_topics_9	n_topic_1	['сеньор', 'вагон', 'эпизод', 'продумывать', 'заставлять', 'приходить', 'давать', 'добрый', 'наглухо', 'шесть']	
n_topics_9	n_topic_2	['стоически', 'колодец', 'летучий', 'назад', 'отлично', 'путешествовать', 'испытывать', 'потрясать', 'тяжелый', 'пересылать']	
n_topics_9	n_topic_3	['человек', 'небо', 'маска', 'тень', 'жизнь', 'слепой', 'год', 'глаз', 'увидеть', 'голова']	
n_topics_9	n_topic_4	['дон', 'особый', 'мошенник', 'студент', 'время', 'определение', 'пароход', 'чтение', 'предлагать', 'раб']	
n_topics_9	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешественник', 'путешествие', 'лопес', 'круиз', 'друг']	
n_topics_9	n_topic_6	['книга', 'время', 'атмосфера', 'любовь', 'шестигранник', 'студент', 'доверительный', '   \n', 'единство', 'горение']	
n_topics_9	n_topic_7	['книга', 'студент', 'человек', 'каждый', 'время', 'оказываться', '   \n', 'буква', 'решать', 'друг']	
n_topics_9	n_topic_8	['поверить', 'место', 'прочий', 'кабинет', 'персонал', 'самовольный', 'беседа', 'клиника', 'музыка', 'спрашивать']	
n_topics_9	n_topic_9	['друг', 'общение', 'находить', 'время', 'орасио', 'маг', 'возможный', 'оставлять', 'уходить', 'оказываться']	
n_topics_10	n_topic_1	['сеньор', 'вагон', 'эпизод', 'продумывать', 'заставлять', 'приходить', 'наглухо', 'прошлое', 'добрый', 'давать']	
n_topics_10	n_topic_2	['стоически', 'колодец', 'студент', 'летучий', 'назад', 'отлично', 'потрясать', 'путешествовать', 'испытывать', 'центр']	
n_topics_10	n_topic_3	['человек', 'небо', 'маска', 'тень', 'жизнь', 'слепой', 'год', 'глаз', 'увидеть', 'голова']	
n_topics_10	n_topic_4	['время', 'дон', 'особый', 'мошенник', 'студент', 'чтение', 'определение', 'пароход', 'тревожиться', 'ощущать']	
n_topics_10	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешествие', 'путешественник', 'лопес', 'круиз', 'друг']	
n_topics_10	n_topic_6	['книга', 'время', 'шестигранник', 'атмосфера', 'любовь', '   \n', 'студент', 'галерея', 'библиотекарь', 'доверительный']	
n_topics_10	n_topic_7	['книга', 'студент', 'человек', 'время', 'каждый', 'оказываться', '   \n', 'буква', 'решать', 'друг']	
n_topics_10	n_topic_8	['поверить', 'прочий', 'место', 'кабинет', 'персонал', 'самовольный', 'беседа', 'клиника', 'музыка', 'спрашивать']	
n_topics_10	n_topic_9	['друг', 'общение', 'находить', 'время', 'маг', 'возможный', 'орасио', 'уходить', 'оставлять', 'старый']	
n_topics_10	n_topic_10	['строчка', 'закон', 'перетасовка', 'сделаться', 'пророчествовать', 'забрасывать', 'похожий', 'длинный', 'борьба', 'дхцмрлчдй']	
n_topics_11	n_topic_1	['сеньор', 'вагон', 'эпизод', 'продумывать', 'приходить', 'прошлое', 'наглухо', 'добрый', 'заставлять', 'беспрерывный']	
n_topics_11	n_topic_2	['стоически', 'колодец', 'летучий', 'назад', 'отлично', 'путешествовать', 'потрясать', 'испытывать', 'тяжелый', 'пересылать']	
n_topics_11	n_topic_3	['человек', 'небо', 'маска', 'тень', 'жизнь', 'слепой', 'год', 'глаз', 'увидеть', 'еретический']	
n_topics_11	n_topic_4	['особый', 'мошенник', 'студент', 'определение', 'чтение', 'раб', 'покупать', 'дон', 'ощущать', 'время']	
n_topics_11	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешествие', 'путешественник', 'лопес', 'друг', 'круиз']	
n_topics_11	n_topic_6	['атмосфера', 'время', 'любовь', 'студент', 'шестигранник', 'книга', 'доверительный', 'горение', 'единство', 'внезапно']	
n_topics_11	n_topic_7	['книга', 'студент', 'человек', 'время', 'каждый', 'оказываться', '   \n', 'буква', 'решать', 'друг']	
n_topics_11	n_topic_8	['поверить', 'место', 'прочий', 'кабинет', 'жизнь', 'персонал', 'верблюд', 'сражение', 'самовольный', 'беседа']	
n_topics_11	n_topic_9	['друг', 'общение', 'находить', 'время', 'орасио', 'маг', 'возможный', 'уходить', 'оставлять', 'старый']	
n_topics_11	n_topic_10	['строчка', 'закон', 'перетасовка', 'сделаться', 'пророчествовать', 'забрасывать', 'похожий', 'длинный', 'дхцмрлчдй', 'борьба']	
n_topics_11	n_topic_11	['музыка', 'донос', 'уезжать', 'мученический', 'останавливаться', 'голова', 'неудовлетворенность', 'место', 'сладостный', 'библиотека']	
n_topics_12	n_topic_1	['сеньор', 'вагон', 'эпизод', 'продумывать', 'заставлять', 'наглухо', 'добрый', 'прошлое', 'приходить', 'шесть']	
n_topics_12	n_topic_2	['стоически', 'колодец', 'летучий', 'назад', 'отлично', 'путешествовать', 'испытывать', 'потрясать', 'тяжелый', 'пересылать']	
n_topics_12	n_topic_3	['человек', 'небо', 'маска', 'тень', 'жизнь', 'слепой', 'год', 'глаз', 'увидеть', 'еретический']	
n_topics_12	n_topic_4	['особый', 'мошенник', 'студент', 'дон', 'определение', 'чтение', 'время', 'раб', 'покупать', 'тревожиться']	
n_topics_12	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешествие', 'путешественник', 'лопес', 'круиз', 'друг']	
n_topics_12	n_topic_6	['книга', 'время', 'атмосфера', 'любовь', 'шестигранник', 'студент', 'доверительный', 'горение', 'единство', 'внезапно']	
n_topics_12	n_topic_7	['книга', 'студент', 'человек', 'время', 'каждый', 'оказываться', '   \n', 'буква', 'друг', 'решать']	
n_topics_12	n_topic_8	['поверить', 'место', 'прочий', 'кабинет', 'персонал', 'жизнь', 'самовольный', 'беседа', 'гидросамолет', 'клиника']	
n_topics_12	n_topic_9	['друг', 'общение', 'находить', 'маг', 'возможный', 'орасио', 'время', 'уходить', 'старый', 'любить']	
n_topics_12	n_topic_10	['строчка', 'закон', 'перетасовка', 'сделаться', 'пророчествовать', 'забрасывать', 'похожий', 'длинный', 'борьба', 'рак']	
n_topics_12	n_topic_11	['место', 'донос', 'музыка', 'голова', 'решать', 'уезжать', 'мученический', 'останавливаться', 'библиотека', 'неудовлетворенность']	
n_topics_12	n_topic_12	['собака', 'подступать', 'начинаться', 'цирк', 'живопись', 'шестигранный', 'заболевание', 'обессиленный', 'выигрывать', 'случайный']	
n_topics_13	n_topic_1	['сеньор', 'вагон', 'эпизод', 'продумывать', 'заставлять', 'добрый', 'наглухо', 'приходить', 'прошлое', 'шесть']	
n_topics_13	n_topic_2	['стоически', 'колодец', 'летучий', 'студент', 'назад', 'отлично', 'потрясать', 'путешествовать', 'испытывать', 'центр']	
n_topics_13	n_topic_3	['человек', 'небо', 'маска', 'тень', 'жизнь', 'слепой', 'год', 'глаз', 'увидеть', 'первый']	
n_topics_13	n_topic_4	['мошенник', 'особый', 'определение', 'чтение', 'дон', 'покупать', 'раб', 'тревожиться', 'одновременно', 'внезапный']	
n_topics_13	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешествие', 'путешественник', 'лопес', 'круиз', 'друг']	
n_topics_13	n_topic_6	['время', 'книга', 'атмосфера', 'любовь', 'шестигранник', 'студент', 'доверительный', 'единство', 'горение', 'внезапно']	
n_topics_13	n_topic_7	['книга', 'студент', 'человек', 'каждый', 'время', 'оказываться', '   \n', 'буква', 'решать', 'друг']	
n_topics_13	n_topic_8	['поверить', 'место', 'прочий', 'кабинет', 'персонал', 'самовольный', 'беседа', 'жизнь', 'клиника', 'сражение']	
n_topics_13	n_topic_9	['друг', 'общение', 'находить', 'орасио', 'маг', 'возможный', 'время', 'уходить', 'оставлять', 'старый']	
n_topics_13	n_topic_10	['строчка', 'закон', 'перетасовка', 'сделаться', 'пророчествовать', 'забрасывать', 'похожий', 'длинный', 'рак', 'дхцмрлчдй']	
n_topics_13	n_topic_11	['музыка', 'донос', 'мученический', 'уезжать', 'останавливаться', 'голова', 'место', 'библиотека', 'неудовлетворенность', 'сладостный']	
n_topics_13	n_topic_12	['собака', 'подступать', 'начинаться', 'цирк', 'шестигранный', 'заболевание', 'живопись', 'обессиленный', 'выигрывать', 'изолировать']	
n_topics_13	n_topic_13	['темный', 'утро', 'призрак', 'увиливание', 'помнить', 'крыться', 'упасть', 'наш', 'творение', 'бричка']	
n_topics_14	n_topic_1	['сеньор', 'вагон', 'эпизод', 'продумывать', 'заставлять', 'приходить', 'добрый', 'наглухо', 'прошлое', 'шесть']	
n_topics_14	n_topic_2	['стоически', 'колодец', 'летучий', 'назад', 'отлично', 'путешествовать', 'испытывать', 'потрясать', 'тяжелый', 'пересылать']	
n_topics_14	n_topic_3	['человек', 'небо', 'маска', 'тень', 'жизнь', 'слепой', 'год', 'глаз', 'увидеть', 'еретический']	
n_topics_14	n_topic_4	['дон', 'мошенник', 'особый', 'определение', 'пароход', 'чтение', 'время', 'предлагать', 'тревожиться', 'размышлять']	
n_topics_14	n_topic_5	['пароход', 'пассажир', 'инспектор', 'судовой', ' ', 'путешествие', 'лопес', 'путешественник', 'круиз', 'друг']	
