		lda	nmf
n_topics_5	n_topic_1	['мавров', 'путешественник', 'море', 'деяние', 'уважение', 'помощь', 'понимать', 'посылать', 'наступать', 'отомщать']	
n_topics_5	n_topic_2	['рассказывать', 'буря', 'надеяться', 'непосредственно', 'лузитан', 'тепло', 'прославленный', 'пышный', 'решать', 'земля']	
n_topics_5	n_topic_3	['португалец', 'путешественник', 'остров', 'корабль', 'путь', 'лузитан', 'правитель', 'берег', 'земля', 'вакх']	
n_topics_5	n_topic_4	['сон', 'остров', 'христианский', 'сильный', 'торговый', 'захватить', 'узнавать', 'путь', 'некий', 'рассказывать']	
n_topics_5	n_topic_5	['новый', 'путешественник', 'счастие', 'море', 'посланец', 'кормчий', 'правитель', 'доказывать', 'дно', 'христиан']	
n_topics_6	n_topic_1	['мавров', 'путешественник', 'море', 'деяние', 'уважение', 'помощь', 'понимать', 'посылать', 'наступать', 'отомщать']	
n_topics_6	n_topic_2	['рассказывать', 'буря', 'надеяться', 'непосредственно', 'тепло', 'пышный', 'прославленный', 'решать', 'разрешение', 'посланец']	
n_topics_6	n_topic_3	['португалец', 'путешественник', 'остров', 'корабль', 'путь', 'лузитан', 'правитель', 'берег', 'земля', 'король']	
n_topics_6	n_topic_4	['сон', 'христианский', 'сильный', 'торговый', 'захватить', 'узнавать', 'остров', 'некий', 'место', 'путь']	
n_topics_6	n_topic_5	['новый', 'счастие', 'путешественник', 'море', 'посланец', 'кормчий', 'доказывать', 'дно', 'христиан', 'одолевать']	
n_topics_6	n_topic_6	['призывать', 'путешественник', 'нимфа', 'правитель', 'власть', 'рассказ', 'вакх', 'день', 'празднество', 'подплывать']	
n_topics_7	n_topic_1	['мавров', 'путешественник', 'море', 'деяние', 'уважение', 'помощь', 'понимать', 'наступать', 'посылать', 'отомщать']	
n_topics_7	n_topic_2	['буря', 'рассказывать', 'надеяться', 'непосредственно', 'тепло', 'пышный', 'прославленный', 'разрешение', 'решать', 'посланец']	
n_topics_7	n_topic_3	['португалец', 'путешественник', 'остров', 'корабль', 'путь', 'лузитан', 'правитель', 'берег', 'земля', 'вакх']	
n_topics_7	n_topic_4	['сон', 'христианский', 'сильный', 'торговый', 'захватить', 'узнавать', 'остров', 'некий', 'место', 'услышать']	
n_topics_7	n_topic_5	['новый', 'счастие', 'море', 'посланец', 'доказывать', 'кормчий', 'дно', 'христиан', 'одолевать', 'сходить']	
n_topics_7	n_topic_6	['призывать', 'нимфа', 'путешественник', 'правитель', 'власть', 'рассказ', 'празднество', 'вакх', 'день', 'открываться']	
n_topics_7	n_topic_7	['отчаливать', 'происходить', 'властитель', 'предлагать', 'вооруженный', 'однако', 'оставлять', 'армада', 'сначала', 'нарушать']	
n_topics_8	n_topic_1	['мавров', 'путешественник', 'деяние', 'море', 'уважение', 'помощь', 'понимать', 'наступать', 'отомщать', 'пресный']	
n_topics_8	n_topic_2	['рассказывать', 'буря', 'надеяться', 'лузитан', 'непосредственно', 'решать', 'тепло', 'прославленный', 'правитель', 'пышный']	
n_topics_8	n_topic_3	['португалец', 'путешественник', 'остров', 'корабль', 'путь', 'лузитан', 'правитель', 'берег', 'земля', 'король']	
n_topics_8	n_topic_4	['сон', 'христианский', 'сильный', 'торговый', 'захватить', 'узнавать', 'остров', 'некий', 'место', 'услышать']	
