		lda	nmf
n_topics_5	n_topic_1	['море', 'человек', 'народ', 'земля', 'день', 'русский', 'товар', 'князь', 'наш', 'образ']	['князь', 'игумен', 'монастырь', 'святой', 'становиться', 'пещера', 'феодосий', 'юноша', 'мать', 'петр']
n_topics_5	n_topic_2	['дорога', 'полтора', 'велеть', 'повеление', 'прикладывать', 'год', 'смешаться', 'садиться', 'старость', 'перебивать']	['народ', 'образ', 'похвала', 'сходить', 'рожать', 'наш', 'русский', 'истина', 'утроба', 'свободный']
n_topics_5	n_topic_3	['протопоп', 'аввакум', 'приходить', 'князь', 'становиться', 'жена', 'церковь', 'взять', 'хотеть', 'велеть']	['мария', 'зосима', 'пустыня', 'понимать', 'год', 'искушение', 'надпись', 'переходить', 'монастырь', 'паломник']
n_topics_5	n_topic_4	['монастырь', 'князь', 'приходить', 'игумен', 'святой', 'становиться', 'сын', 'день', 'монах', 'пещера']	['море', 'товар', '   \n', 'день', 'человек', 'купец', 'проходить', 'месяц', 'слон', 'родиться']
n_topics_5	n_topic_5	['князь', 'отец', 'брат', 'ребенок', 'земля', 'добро', 'ездить', 'хотеть', 'давать', 'человек']	['протопоп', 'аввакум', 'пашков', 'духовный', 'становиться', 'бес', 'корабль', 'молиться', 'ссылать', 'ребенок']
n_topics_6	n_topic_1	['море', 'человек', 'день', 'товар', '   \n', 'идти', 'земля', 'купец', ' ', 'город']	['игумен', 'монастырь', 'пещера', 'феодосий', 'святой', 'мать', 'князь', 'юноша', 'становиться', 'монах']
n_topics_6	n_topic_2	['дорога', 'полтора', 'повеление', 'прикладывать', 'смешаться', 'велеть', 'старость', 'перебивать', 'садиться', 'уплывать']	['народ', 'образ', 'похвала', 'сходить', 'рожать', 'наш', 'русский', 'истина', 'утроба', 'свободный']
n_topics_6	n_topic_3	['протопоп', 'аввакум', 'приходить', 'жена', 'становиться', 'князь', 'церковь', 'взять', 'велеть', 'ребенок']	['мария', 'зосима', 'пустыня', 'понимать', 'год', 'искушение', 'надпись', 'переходить', 'монастырь', 'паломник']
n_topics_6	n_topic_4	['князь', 'приходить', 'человек', 'монастырь', 'день', 'земля', 'мария', 'становиться', 'год', 'жена']	['море', 'товар', '   \n', 'день', 'человек', 'купец', 'проходить', 'месяц', 'слон', 'родиться']
n_topics_6	n_topic_5	['князь', 'ребенок', 'отец', 'брат', 'убивать', 'война', 'призывать', 'человек', 'давать', 'земля']	['протопоп', 'аввакум', 'пашков', 'духовный', 'становиться', 'бес', 'корабль', 'молиться', 'ссылать', 'ребенок']
n_topics_6	n_topic_6	['монастырь', 'князь', 'игумен', 'приходить', 'святой', 'сын', 'становиться', 'мать', 'пещера', 'день']	['князь', 'петр', 'змий', 'княгиня', 'жена', 'гроб', 'взять', 'меч', 'язва', 'велеть']
n_topics_7	n_topic_1	['человек', 'видеть', 'удаляться', 'жеребец', 'день', 'идти', 'приходить', 'жить', 'место', 'пойти']	['петр', 'князь', 'змий', 'княгиня', 'гроб', 'жена', 'взять', 'меч', 'язва', 'велеть']
n_topics_7	n_topic_2	['дорога', 'полтора', 'повеление', 'прикладывать', 'смешаться', 'старость', 'перебивать', 'садиться', 'уплывать', 'велеть']	['народ', 'образ', 'похвала', 'сходить', 'рожать', 'наш', 'русский', 'истина', 'утроба', 'свободный']
n_topics_7	n_topic_3	['протопоп', 'аввакум', 'приходить', 'становиться', 'жена', 'князь', 'церковь', 'взять', 'велеть', 'ребенок']	['мария', 'зосима', 'пустыня', 'понимать', 'год', 'искушение', 'надпись', 'переходить', 'монастырь', 'паломник']
n_topics_7	n_topic_4	['приходить', 'монастырь', 'человек', 'протопоп', 'князь', 'мария', 'становиться', 'жена', 'день', 'земля']	['море', 'товар', '   \n', 'день', 'человек', 'купец', 'проходить', 'месяц', 'слон', 'родиться']
