		lda	nmf
n_topics_5	n_topic_1	['бог', 'сын', 'царь', 'друг', 'отец', 'человек', 'становиться', 'время', 'знать', 'хор']	['бог', 'хор', 'царь', 'сын', 'богиня', 'человек', 'отец', 'смерть', 'трагедия', 'говорить']
n_topics_5	n_topic_2	['бог', 'друг', 'сын', 'время', 'отец', 'хор', 'город', 'муж', 'человек', 'царь']	['стремление', 'прекрасный', 'любовь', 'речь', 'бог', 'поклонник', 'пошлый', 'андрогин', 'человек', 'мужчина']
n_topics_5	n_topic_3	['бог', 'царь', 'сын', 'погибать', 'сказать', 'земля', 'человек', 'твой', 'знать', 'хотеть']	['философ', 'менипп', 'бог', 'дождь', 'утверждать', 'крыло', 'небо', 'лишь', 'муравей', 'земной']
n_topics_5	n_topic_4	['бог', 'царь', 'сын', 'человек', 'хор', 'отец', 'друг', 'говорить', 'земля', 'смерть']	['перстень', 'недавно', 'младенец', 'вещица', 'третейский', 'обесчещивать', 'ребенок', 'роль', 'хозяин', 'праздник']
n_topics_5	n_topic_5	['бог', 'человек', 'любовь', 'прекрасный', 'сын', 'друг', 'отец', 'речь', 'просить', 'хор']	['колбасник', 'кожевник', 'пророчество', 'подносить', 'всадник', 'сцена', 'деньги', 'плохо', 'толковать', 'каша']
n_topics_6	n_topic_1	['бог', 'сын', 'царь', 'друг', 'человек', 'отец', 'время', 'становиться', 'знать', 'жена']	['бог', 'хор', 'царь', 'сын', 'человек', 'богиня', 'смерть', 'отец', 'трагедия', 'говорить']
n_topics_6	n_topic_2	['бог', 'друг', 'сын', 'время', 'хор', 'царь', 'отец', 'город', 'дочь', 'муж']	['стремление', 'прекрасный', 'любовь', 'речь', 'бог', 'поклонник', 'пошлый', 'андрогин', 'человек', 'мужчина']
n_topics_6	n_topic_3	['бог', 'царь', 'сын', 'погибать', 'сказать', 'земля', 'твой', 'хотеть', 'знать', 'человек']	['колбасник', 'кожевник', 'пророчество', 'подносить', 'всадник', 'сцена', 'деньги', 'плохо', 'толковать', 'каша']
n_topics_6	n_topic_4	['бог', 'царь', 'сын', 'человек', 'хор', 'отец', 'друг', 'говорить', 'земля', 'война']	['перстень', 'недавно', 'младенец', 'третейский', 'вещица', 'обесчещивать', 'ребенок', 'роль', 'хозяин', 'праздник']
n_topics_6	n_topic_5	['бог', 'человек', 'любовь', 'прекрасный', 'сын', 'речь', 'друг', 'хор', 'женщина', 'начинать']	['троянец', 'война', 'доспехи', 'герой', 'битва', 'грек', 'греческий', 'тело', 'обещать', 'гнев']
n_topics_6	n_topic_6	['бог', 'человек', 'море', 'земля', 'отец', 'хор', 'корабль', 'жена', 'сын', 'раб']	['аргонавт', 'руно', 'корабль', 'золотой', 'море', 'берег', 'путь', 'царь', 'скала', 'волна']
n_topics_7	n_topic_1	['бог', 'сын', 'царь', 'друг', 'отец', 'человек', 'становиться', 'время', 'хор', 'знать']	['бог', 'хор', 'царь', 'сын', 'человек', 'богиня', 'смерть', 'отец', 'трагедия', 'говорить']
n_topics_7	n_topic_2	['бог', 'сын', 'друг', 'царь', 'год', 'город', 'дочь', 'отец', 'муж', 'видеть']	['стремление', 'прекрасный', 'любовь', 'речь', 'бог', 'поклонник', 'пошлый', 'андрогин', 'человек', 'мужчина']
n_topics_7	n_topic_3	['бог', 'царь', 'сын', 'погибать', 'сказать', 'земля', 'твой', 'хотеть', 'знать', 'пусть']	['кредитор', 'прирастать', 'комедия', 'прыжок', 'блоха', 'философ', 'новый', 'наказывать', 'платить', 'почему']
n_topics_7	n_topic_4	['бог', 'царь', 'сын', 'человек', 'хор', 'отец', 'друг', 'говорить', 'земля', 'война']	['перстень', 'недавно', 'младенец', 'вещица', 'третейский', 'обесчещивать', 'ребенок', 'роль', 'хозяин', 'праздник']
n_topics_7	n_topic_5	['бог', 'человек', 'любовь', 'прекрасный', 'сын', 'хор', 'речь', 'друг', 'женщина', 'начинать']	['колбасник', 'кожевник', 'пророчество', 'подносить', 'всадник', 'сцена', 'деньги', 'плохо', 'толковать', 'каша']
n_topics_7	n_topic_6	['бог', 'человек', 'отец', 'море', 'земля', 'сын', 'корабль', 'жена', 'хотеть', 'раб']	['аргонавт', 'руно', 'корабль', 'золотой', 'море', 'берег', 'путь', 'царь', 'скала', 'волна']
n_topics_7	n_topic_7	['бог', 'хор', 'друг', 'человек', 'царь', 'время', 'твой', 'сказать', 'город', 'начинаться']	['жук', 'воздаваться', 'раб', 'война', 'мирный', 'далее', 'суметь', 'комедия', 'оружие', 'богиня']
n_topics_8	n_topic_1	['бог', 'сын', 'друг', 'царь', 'человек', 'отец', 'становиться', 'время', 'знать', 'хор']	['бог', 'хор', 'царь', 'сын', 'человек', 'богиня', 'смерть', 'отец', 'трагедия', 'говорить']
n_topics_8	n_topic_2	['бог', 'сын', 'друг', 'царь', 'отец', 'муж', 'хор', 'год', 'город', 'герой']	['эфиопский', 'прекрасный', 'чета', 'роман', 'эфиоп', 'разбойник', 'хариклея', 'эллинка', 'духовный', 'волопас']
n_topics_8	n_topic_3	['бог', 'царь', 'сын', 'погибать', 'сказать', 'земля', 'хотеть', 'твой', 'знать', 'пусть']	['философ', 'менипп', 'бог', 'дождь', 'утверждать', 'крыло', 'небо', 'лишь', 'муравей', 'земной']
n_topics_8	n_topic_4	['бог', 'царь', 'сын', 'человек', 'хор', 'отец', 'друг', 'говорить', 'земля', 'война']	['перстень', 'недавно', 'младенец', 'вещица', 'третейский', 'обесчещивать', 'ребенок', 'роль', 'хозяин', 'праздник']
n_topics_8	n_topic_5	['бог', 'человек', 'любовь', 'прекрасный', 'сын', 'речь', 'друг', 'хор', 'женщина', 'начинать']	['„', 'легко', 'лаяться', 'лгать', 'лебедь', 'лев', 'левкипп', 'левый', 'легенда', 'легендарный']
n_topics_8	n_topic_6	['бог', 'человек', 'земля', 'море', 'отец', 'жена', 'корабль', 'сын', 'раб', 'хор']	['аргонавт', 'руно', 'корабль', 'золотой', 'море', 'берег', 'путь', 'царь', 'скала', 'волна']
n_topics_8	n_topic_7	['бог', 'хор', 'человек', 'друг', 'царь', 'война', 'время', 'твой', 'начинаться', 'сказать']	['жук', 'воздаваться', 'раб', 'война', 'мирный', 'далее', 'суметь', 'оружие', 'комедия', 'бог']
n_topics_8	n_topic_8	['бог', 'время', 'власть', 'смерть', 'аргонавт', 'царь', 'год', 'твой', 'берег', 'корабль']	['стремление', 'прекрасный', 'любовь', 'речь', 'бог', 'поклонник', 'пошлый', 'андрогин', 'человек', 'мужчина']
n_topics_9	n_topic_1	['бог', 'сын', 'царь', 'друг', 'отец', 'человек', 'время', 'становиться', 'море', 'жена']	['бог', 'хор', 'царь', 'сын', 'человек', 'богиня', 'отец', 'смерть', 'трагедия', 'говорить']
n_topics_9	n_topic_2	['бог', 'друг', 'сын', 'город', 'время', 'дочь', 'прекрасный', 'муж', 'год', 'царь']	['„', 'легко', 'лаяться', 'лгать', 'лебедь', 'лев', 'левкипп', 'левый', 'легенда', 'легендарный']
n_topics_9	n_topic_3	['бог', 'царь', 'погибать', 'сын', 'сказать', 'земля', 'твой', 'хотеть', 'знать', 'пусть']	['философ', 'менипп', '„', 'легендарный', 'латник', 'латонаснедать', 'лаяться', 'лгать', 'лебедь', 'лев']
n_topics_9	n_topic_4	['бог', 'царь', 'сын', 'человек', 'хор', 'отец', 'друг', 'говорить', 'земля', 'война']	['перстень', 'недавно', 'младенец', 'вещица', 'третейский', 'обесчещивать', 'ребенок', 'роль', 'хозяин', 'праздник']
n_topics_9	n_topic_5	['бог', 'человек', 'любовь', 'прекрасный', 'речь', 'друг', 'сын', 'женщина', 'начинать', 'философ']	['колбасник', 'кожевник', 'пророчество', 'подносить', 'всадник', 'сцена', 'деньги', 'плохо', 'толковать', 'каша']
n_topics_9	n_topic_6	['бог', 'человек', 'море', 'корабль', 'земля', 'хор', 'жена', 'отец', 'хотеть', 'бросать']	['стремление', 'прекрасный', 'любовь', 'речь', 'бог', 'поклонник', 'пошлый', 'андрогин', 'человек', 'мужчина']
n_topics_9	n_topic_7	['бог', 'хор', 'друг', 'царь', 'человек', 'твой', 'сказать', 'начинаться', 'время', 'ребенок']	['жук', 'воздаваться', 'раб', 'война', 'мирный', 'далее', 'суметь', 'оружие', 'комедия', 'богиня']
n_topics_9	n_topic_8	['аргонавт', 'смерть', 'власть', 'время', 'бог', 'козырь', 'часть', 'твой', 'позор', 'берег']	['коза', 'помещик', 'осень', 'любовь', 'овца', 'дафнис', 'странный', 'нимфа', 'лето', 'свободный']
n_topics_9	n_topic_9	['бог', 'сын', 'отец', 'раб', 'человек', 'царь', 'юноша', 'хор', 'жена', 'хозяин']	['щит', 'ворот', 'высылать', 'вождь', 'делить', 'брат', 'царь', 'фиванский', 'вестник', 'меч']
n_topics_10	n_topic_1	['бог', 'сын', 'царь', 'друг', 'человек', 'отец', 'становиться', 'время', 'знать', 'хор']	['бог', 'хор', 'царь', 'сын', 'отец', 'смерть', 'человек', 'трагедия', 'богиня', 'говорить']
n_topics_10	n_topic_2	['бог', 'друг', 'сын', 'муж', 'царь', 'город', 'год', 'отец', 'герой', 'корабль']	['„', 'легко', 'лаяться', 'лгать', 'лебедь', 'лев', 'левкипп', 'левый', 'легенда', 'легендарный']
n_topics_10	n_topic_3	['бог', 'царь', 'погибать', 'сын', 'сказать', 'земля', 'хотеть', 'твой', 'знать', 'пусть']	['„', 'легко', 'лаяться', 'лгать', 'лебедь', 'лев', 'левкипп', 'левый', 'легенда', 'легендарный']
n_topics_10	n_topic_4	['бог', 'царь', 'сын', 'человек', 'хор', 'отец', 'друг', 'говорить', 'земля', 'смерть']	['перстень', 'недавно', 'младенец', 'вещица', 'третейский', 'обесчещивать', 'ребенок', 'роль', 'хозяин', 'праздник']
n_topics_10	n_topic_5	['бог', 'человек', 'любовь', 'прекрасный', 'речь', 'друг', 'женщина', 'сын', 'начинать', 'философ']	['речь', 'гражданский', 'война', 'власть', 'против', 'оратор', 'полководец', 'победа', 'македонянин', 'римский']
n_topics_10	n_topic_6	['бог', 'человек', 'море', 'земля', 'корабль', 'хор', 'хотеть', 'отец', 'бросать', 'жена']	['стремление', 'прекрасный', 'любовь', 'речь', 'бог', 'поклонник', 'пошлый', 'андрогин', 'человек', 'мужчина']
n_topics_10	n_topic_7	['бог', 'хор', 'друг', 'царь', 'человек', 'твой', 'начинаться', 'сказать', 'война', 'ребенок']	['рождаться', 'бог', 'богиня', 'рожать', 'человек', 'сестра', 'младший', 'земля', 'проглатывать', 'брат']
n_topics_10	n_topic_8	['аргонавт', 'время', 'смерть', 'бог', 'козырь', 'позор', 'берег', 'часть', 'твой', 'власть']	['щит', 'ворот', 'высылать', 'вождь', 'делить', 'брат', 'царь', 'фиванский', 'вестник', 'меч']
n_topics_10	n_topic_9	['бог', 'сын', 'отец', 'раб', 'человек', 'царь', 'юноша', 'жена', 'хор', 'богиня']	['коакс', 'лягушка', 'стих', 'эсхил', 'адский', 'дионис', 'квакать', 'раб', 'строчка', 'ой']
n_topics_10	n_topic_10	['бог', 'человек', 'сын', 'принимать', 'время', 'брат', 'становиться', 'дочь', 'хор', 'мать']	['колбасник', 'кожевник', 'пророчество', 'подносить', 'всадник', 'сцена', 'деньги', 'плохо', 'толковать', 'каша']
