		lda	nmf
n_topics_5	n_topic_1	['слепой', 'священник', 'юный', 'рука', 'старый', 'шаг', 'ребенок', 'лист', 'колено', 'море']	['ребенок', 'окно', 'старик', 'сад', 'дверь', 'сообщать', 'мать', 'девушка', 'дом', 'отец']
n_topics_5	n_topic_2	['ребенок', 'дверь', 'появляться', 'окно', '   \n', 'тильтиль', 'старик', 'каждый', 'человек', 'птица']	['уленшпигель', 'дух', 'король', 'гез', 'монах', 'деньги', 'умирать', 'корабль', 'земля', 'бес']
n_topics_5	n_topic_3	['комиссар', 'мадам', 'адвокат', 'дом', 'мегрэ', 'мадемуазель', 'человек', 'муж', 'дело', 'дома']	['слепой', 'священник', 'юный', 'шаг', 'колено', 'лист', 'рука', 'старый', 'приближаться', 'шум']
n_topics_5	n_topic_4	['флорентийский', 'слепой', 'реклама', 'инквизиция', 'письмо', 'полный', 'птица', 'ранить', 'запугивать', 'жанвье']	['мадам', 'адвокат', 'комиссар', 'мегрэ', 'дом', 'мадемуазель', 'супруг', 'полный', 'патрон', 'кабинет']
n_topics_5	n_topic_5	['уленшпигель', 'город', 'становиться', 'дух', 'приходить', 'узнавать', 'рассказывать', 'войско', 'спасать', 'уходить']	['город', 'принчивалль', 'гвидо', 'ванна', 'марко', 'полководец', '   \n', 'любовь', 'любить', 'толпа']
n_topics_6	n_topic_1	['слепой', 'священник', 'юный', 'рука', 'старый', 'шаг', 'ребенок', 'лист', 'колено', 'море']	['окно', 'старик', 'сад', 'сообщать', 'дверь', 'девушка', 'незнакомец', 'утопленница', 'подходить', 'ребенок']
n_topics_6	n_topic_2	['ребенок', 'дверь', 'появляться', 'окно', 'тильтиль', 'старик', 'каждый', '   \n', 'птица', 'мать']	['уленшпигель', 'дух', 'король', 'гез', 'монах', 'деньги', 'умирать', 'корабль', 'земля', 'бес']
n_topics_6	n_topic_3	['мадам', 'комиссар', 'адвокат', 'оказываться', 'дома', 'становиться', 'время', 'дело', 'патрон', 'супруг']	['слепой', 'священник', 'юный', 'шаг', 'колено', 'лист', 'рука', 'старый', 'приближаться', 'шум']
n_topics_6	n_topic_4	['флорентийский', 'слепой', 'инквизиция', 'птица', 'письмо', 'реклама', 'полный', 'ранить', 'запугивать', 'жанвье']	['мадам', 'адвокат', 'комиссар', 'мегрэ', 'дом', 'мадемуазель', 'супруг', 'полный', 'патрон', 'кабинет']
n_topics_6	n_topic_5	['уленшпигель', 'становиться', 'дух', 'гез', 'король', 'умирать', 'оказываться', 'корабль', 'монах', 'деньги']	['город', 'принчивалль', 'гвидо', 'ванна', 'марко', 'полководец', '   \n', 'любовь', 'любить', 'толпа']
n_topics_6	n_topic_6	['комиссар', 'мадам', 'город', 'человек', 'дом', 'адвокат', 'отец', '   \n', 'рассказывать', 'узнавать']	['ребенок', 'тильтиль', 'дверь', 'повертывать', 'алмаз', 'птица', 'каждый', 'появляться', 'пес', 'синий']
n_topics_7	n_topic_1	['слепой', 'священник', 'юный', 'рука', 'старый', 'шаг', 'ребенок', 'лист', 'колено', 'море']	
n_topics_7	n_topic_2	['ребенок', 'дверь', 'появляться', 'окно', 'тильтиль', 'старик', 'каждый', 'птица', '   \n', 'мать']	
n_topics_7	n_topic_3	['комиссар', 'мадам', 'адвокат', 'дом', 'мегрэ', 'мадемуазель', 'человек', 'муж', 'дома', 'дело']	
n_topics_7	n_topic_4	['слепой', 'флорентийский', 'инквизиция', 'реклама', 'письмо', 'птица', 'полный', 'священник', 'далекий', 'ранить']	
n_topics_7	n_topic_5	['уленшпигель', 'становиться', 'дух', 'гез', 'король', 'умирать', 'оказываться', 'корабль', 'монах', 'деньги']	
n_topics_7	n_topic_6	['город', '   \n', 'рассказывать', 'отец', 'узнавать', 'полководец', 'марко', 'принчивалль', 'человек', 'любовь']	
n_topics_7	n_topic_7	['ребенок', 'заправлять', 'адвокат', 'бывший', 'виселица', 'кошка', 'берег', 'секретарша', 'оружие', 'тихий']	
