		lda	nmf
n_topics_5	n_topic_1	['куча', 'деньги', 'мексиканец', 'посетитель', 'убитый', 'поругание', 'налетчик', 'отправляться', 'проучивать', 'пояснять']	
n_topics_5	n_topic_2	['хор', 'мошенник', 'голова', 'золото', 'чилиец', 'разбойник', 'происходить', 'конь', 'дело', 'жена']	
n_topics_5	n_topic_3	['заключать', 'печалиться', 'кладбище', 'рейес', 'деньги', 'г', 'человек', 'цвет', 'обидчик', 'клиент']	
n_topics_5	n_topic_4	['справка', 'устраивать', 'тело', 'живой', 'скрывать', 'мурьета', 'клясться', 'толпа', 'служака', 'небылица']	
n_topics_5	n_topic_5	['наживаться', 'стриптиз', 'человек', 'горизонт', 'гринго', 'тяжкий', 'идти', 'клясться', 'подымать', 'негр']	
n_topics_6	n_topic_1	['куча', 'деньги', 'мексиканец', 'убитый', 'посетитель', 'поругание', 'налетчик', 'отправляться', 'проучивать', 'реклама']	
n_topics_6	n_topic_2	['мошенник', 'могила', 'золото', 'ярмарочный', 'благодатный', 'хор', 'сбрасывать', 'дилижанс', 'толпа', 'рейнджер']	
n_topics_6	n_topic_3	['заключать', 'печалиться', 'кладбище', 'рейес', 'деньги', 'г', 'цвет', 'обидчик', 'человек', 'клиент']	
n_topics_6	n_topic_4	['справка', 'устраивать', 'тело', 'живой', 'скрывать', 'мурьета', 'клясться', 'толпа', 'служака', 'небылица']	
n_topics_6	n_topic_5	['наживаться', 'стриптиз', 'человек', 'гринго', 'горизонт', 'тяжкий', 'клясться', 'подымать', 'идти', 'негр']	
n_topics_6	n_topic_6	['хор', 'голова', 'мошенник', 'золото', 'чилиец', 'разбойник', 'дело', 'бедняцкий', 'человек', 'труд']	
n_topics_7	n_topic_1	['куча', 'деньги', 'мексиканец', 'убитый', 'посетитель', 'поругание', 'налетчик', 'отправляться', 'проучивать', 'реклама']	
n_topics_7	n_topic_2	['мошенник', 'могила', 'благодатный', 'ярмарочный', 'золото', 'сбрасывать', 'толпа', 'насиловать', 'рейнджер', 'дилижанс']	
n_topics_7	n_topic_3	['заключать', 'печалиться', 'кладбище', 'рейес', 'деньги', 'г', 'цвет', 'обидчик', 'человек', 'клиент']	
