		lda	nmf
n_topics_5	n_topic_1	['стивен', 'отец', 'день', 'чувствовать', 'жена', 'жизнь', 'колледж', 'встречать', 'час', 'девушка']	['янгер', 'год', 'жизнь', '  ', 'дочь', 'сын', 'молодеть', 'проживать', '         \n', 'гг']
n_topics_5	n_topic_2	['эстрагон', 'поццо', 'владимир', 'решать', 'говорить', 'ждать', 'уходить', 'хотеть', 'снова', 'друг']	['эстрагон', 'владимир', 'поццо', 'говорить', 'башмак', 'чемодан', 'шляпа', 'лак', 'ждать', 'уходить']
n_topics_5	n_topic_3	['год', 'янгер', 'жизнь', 'офицер', 'отец', 'становиться', 'узнавать', 'пять', 'дело', 'дом']	['офицер', 'мистер', 'война', 'мисс', 'полиция', 'заложник', 'пленный', 'пат', 'комната', 'англичанин']
n_topics_5	n_topic_4	['жизнь', 'видеть', 'собственный', 'мисс', 'год', 'прощаться', 'считать', 'состояние', 'способность', 'университет']	['стивен', 'колледж', 'чувствовать', 'ректор', 'церковь', 'отец', 'религия', 'семья', 'стих', 'девушка']
n_topics_5	n_topic_5	['показываться', 'владимир', 'офицер', 'оказываться', 'война', 'сидеть', 'веревка', 'уходить', 'помощь', 'рассудок']	['жена', 'блум', 'роман', 'час', 'письмо', 'редакция', 'эпизод', 'часть', 'оказываться', 'дело']
n_topics_6	n_topic_1	['стивен', 'отец', 'день', 'чувствовать', 'жена', 'жизнь', 'колледж', 'встречать', 'девушка', 'час']	
n_topics_6	n_topic_2	['эстрагон', 'поццо', 'владимир', 'решать', 'говорить', 'ждать', 'уходить', 'хотеть', 'снова', 'друг']	
n_topics_6	n_topic_3	['эстрагон', 'владимир', 'год', 'решать', 'говорить', 'хотеть', 'друг', 'день', 'пытаться', 'считать']	
n_topics_6	n_topic_4	['видеть', 'собственный', 'прощаться', 'мисс', 'способность', 'жизнь', 'состояние', 'оставлять', 'университет', 'считать']	
n_topics_6	n_topic_5	['показываться', 'владимир', 'офицер', 'веревка', 'уходить', 'завтра', 'сидеть', 'болтовня', 'помощь', 'рассудок']	
