		lda	nmf
n_topics_5	n_topic_1	['человек', 'время', 'жизнь', 'друг', 'становиться', 'самый', 'начинать', 'закон', 'молодой', 'граф']	['человек', 'становиться', 'отец', 'жизнь', 'друг', 'время', 'сын', 'любовь', 'мать', 'жена']
n_topics_5	n_topic_2	['человек', 'становиться', 'жизнь', 'де', 'друг', 'время', 'жена', 'отец', 'день', 'самый']	['де', 'госпожа', 'маркиз', 'маркиза', 'г', 'шевалье', 'мадемуазель', 'мелькур', 'жюльен', 'аббат']
n_topics_5	n_topic_3	['человек', 'становиться', 'де', 'друг', 'герцог', 'жизнь', 'день', 'время', 'король', 'жена']	['граф', 'графиня', 'фигаро', 'доктор', 'бартоло', 'консуэло', 'письмо', 'паж', 'аббат', 'замок']
n_topics_5	n_topic_4	['человек', 'становиться', 'время', 'жизнь', 'де', 'друг', 'отец', 'любовь', 'сын', 'год']	['король', 'герцог', 'кардинал', 'королева', 'принцесса', 'де', 'гугенот', 'миледи', 'моль', 'принц']
n_topics_5	n_topic_5	['друг', 'становиться', 'время', 'человек', 'день', 'жизнь', 'сын', 'оказываться', 'самый', 'однако']	['царь', 'царица', 'храм', 'царство', 'телемак', 'народ', 'левит', 'иодать', 'задиг', 'сын']
n_topics_6	n_topic_1	['человек', 'жизнь', 'время', 'друг', 'становиться', 'закон', 'самый', 'начинать', 'молодой', 'чувство']	['человек', 'становиться', 'отец', 'жизнь', 'друг', 'время', 'сын', 'мать', 'любовь', 'жена']
n_topics_6	n_topic_2	['человек', 'становиться', 'де', 'жизнь', 'друг', 'жена', 'отец', 'время', 'день', 'самый']	['де', 'госпожа', 'маркиз', 'маркиза', 'г', 'шевалье', 'мадемуазель', 'мелькур', 'жюльен', 'аббат']
n_topics_6	n_topic_3	['человек', 'становиться', 'де', 'друг', 'герцог', 'жизнь', 'король', 'день', 'жена', 'время']	['граф', 'графиня', 'фигаро', 'доктор', 'бартоло', 'консуэло', 'письмо', 'паж', 'аббат', 'замок']
n_topics_6	n_topic_4	['человек', 'становиться', 'время', 'жизнь', 'де', 'друг', 'отец', 'любовь', 'сын', 'год']	['закон', 'народ', 'государство', 'религия', 'торговля', 'монархия', 'власть', 'деспотический', 'республика', 'правление']
n_topics_6	n_topic_5	['друг', 'становиться', 'время', 'человек', 'день', 'жизнь', 'самый', 'оказываться', 'сын', 'однако']	['царь', 'царица', 'храм', 'царство', 'левит', 'телемак', 'иодать', 'народ', 'задиг', 'сын']
n_topics_6	n_topic_6	['человек', 'время', 'друг', 'сын', 'становиться', 'граф', 'де', 'жизнь', 'решать', 'однако']	['король', 'герцог', 'кардинал', 'королева', 'принцесса', 'де', 'гугенот', 'моль', 'миледи', 'принц']
n_topics_7	n_topic_1	['человек', 'жизнь', 'друг', 'время', 'становиться', 'закон', 'самый', 'начинать', 'молодой', 'чувство']	['человек', 'становиться', 'отец', 'жизнь', 'друг', 'сын', 'время', 'мать', 'любовь', 'жена']
n_topics_7	n_topic_2	['человек', 'становиться', 'де', 'отец', 'жизнь', 'жена', 'друг', 'время', 'ребенок', 'день']	['де', 'госпожа', 'маркиз', 'маркиза', 'г', 'шевалье', 'мадемуазель', 'мелькур', 'жюльен', 'аббат']
n_topics_7	n_topic_3	['человек', 'де', 'становиться', 'герцог', 'друг', 'день', 'король', 'жизнь', 'отец', 'сын']	['граф', 'графиня', 'фигаро', 'доктор', 'бартоло', 'консуэло', 'письмо', 'паж', 'аббат', 'замок']
n_topics_7	n_topic_4	['человек', 'становиться', 'время', 'жизнь', 'де', 'друг', 'отец', 'любовь', 'сын', 'год']	['закон', 'народ', 'государство', 'религия', 'торговля', 'монархия', 'власть', 'деспотический', 'республика', 'правление']
n_topics_7	n_topic_5	['друг', 'становиться', 'время', 'день', 'человек', 'сын', 'жизнь', 'оказываться', 'однако', 'самый']	['царь', 'царица', 'храм', 'царство', 'левит', 'телемак', 'иодать', 'народ', 'задиг', 'сын']
n_topics_7	n_topic_6	['человек', 'время', 'сын', 'друг', 'де', 'граф', 'становиться', 'жизнь', 'решать', 'день']	['король', 'герцог', 'кардинал', 'королева', 'принцесса', 'де', 'гугенот', 'моль', 'миледи', 'принц']
n_topics_7	n_topic_7	['человек', 'время', 'друг', 'становиться', 'жизнь', 'самый', 'женщина', 'дон', 'жена', 'оказываться']	['капитан', 'остров', 'судно', 'корабль', 'подводный', 'берег', 'матрос', 'океан', 'профессор', 'поселенец']
n_topics_8	n_topic_1	['человек', 'жизнь', 'становиться', 'время', 'друг', 'закон', 'самый', 'начинать', 'молодой', 'чувство']	['человек', 'становиться', 'отец', 'жизнь', 'друг', 'сын', 'время', 'мать', 'любовь', 'жена']
n_topics_8	n_topic_2	['человек', 'становиться', 'де', 'отец', 'жена', 'жизнь', 'время', 'друг', 'ребенок', 'день']	['де', 'госпожа', 'маркиз', 'маркиза', 'г', 'шевалье', 'мадемуазель', 'мелькур', 'жюльен', 'аббат']
n_topics_8	n_topic_3	['человек', 'де', 'становиться', 'герцог', 'друг', 'король', 'принцесса', 'жизнь', 'день', 'сын']	['граф', 'графиня', 'фигаро', 'доктор', 'бартоло', 'консуэло', 'письмо', 'паж', 'аббат', 'замок']
n_topics_8	n_topic_4	['человек', 'становиться', 'время', 'жизнь', 'де', 'друг', 'отец', 'любовь', 'сын', 'год']	['закон', 'народ', 'государство', 'религия', 'торговля', 'монархия', 'власть', 'деспотический', 'республика', 'правление']
n_topics_8	n_topic_5	['становиться', 'друг', 'время', 'день', 'человек', 'жизнь', 'оказываться', 'сын', 'любовь', 'де']	['царь', 'царица', 'храм', 'царство', 'левит', 'телемак', 'иодать', 'народ', 'задиг', 'сын']
n_topics_8	n_topic_6	['человек', 'время', 'сын', 'друг', 'граф', 'де', 'становиться', 'жизнь', 'решать', 'однако']	['король', 'герцог', 'кардинал', 'королева', 'принцесса', 'де', 'гугенот', 'миледи', 'моль', 'принц']
n_topics_8	n_topic_7	['человек', 'время', 'друг', 'становиться', 'жизнь', 'самый', 'женщина', 'де', 'оказываться', 'король']	['капитан', 'остров', 'судно', 'корабль', 'подводный', 'берег', 'матрос', 'океан', 'профессор', 'поселенец']
n_topics_8	n_topic_8	['человек', 'становиться', 'жизнь', 'друг', 'граф', 'время', 'день', 'отец', 'жена', 'год']	['дон', 'донья', 'слуга', 'жодле', 'родриго', 'поединок', 'король', 'убийца', 'изабелла', 'смывать']
n_topics_9	n_topic_1	['человек', 'жизнь', 'становиться', 'время', 'друг', 'закон', 'самый', 'начинать', 'чувство', 'лишь']	['человек', 'отец', 'становиться', 'жизнь', 'друг', 'сын', 'время', 'мать', 'любовь', 'жена']
n_topics_9	n_topic_2	['человек', 'становиться', 'де', 'жизнь', 'жена', 'друг', 'отец', 'время', 'мочь', 'ребенок']	['де', 'госпожа', 'маркиз', 'маркиза', 'шевалье', 'мелькур', 'мадемуазель', 'виконт', 'жюльен', 'версак']
n_topics_9	n_topic_3	['человек', 'де', 'герцог', 'становиться', 'друг', 'принцесса', 'король', 'жизнь', 'сын', 'день']	['граф', 'графиня', 'фигаро', 'доктор', 'бартоло', 'консуэло', 'письмо', 'паж', 'замок', 'аббат']
n_topics_9	n_topic_4	['человек', 'становиться', 'время', 'жизнь', 'де', 'друг', 'отец', 'любовь', 'сын', 'год']	['закон', 'народ', 'государство', 'религия', 'торговля', 'монархия', 'власть', 'деспотический', 'республика', 'правление']
n_topics_9	n_topic_5	['друг', 'становиться', 'время', 'человек', 'день', 'жизнь', 'сын', 'однако', 'любовь', 'оказываться']	['царь', 'царица', 'храм', 'царство', 'левит', 'телемак', 'иодать', 'народ', 'задиг', 'сын']
n_topics_9	n_topic_6	['человек', 'время', 'друг', 'сын', 'де', 'становиться', 'жизнь', 'решать', 'однако', 'любовь']	['король', 'герцог', 'кардинал', 'королева', 'принцесса', 'де', 'гугенот', 'миледи', 'моль', 'принц']
n_topics_9	n_topic_7	['человек', 'время', 'друг', 'становиться', 'жизнь', 'самый', 'женщина', 'король', 'оказываться', 'однако']	['капитан', 'остров', 'судно', 'корабль', 'подводный', 'берег', 'матрос', 'океан', 'профессор', 'поселенец']
n_topics_9	n_topic_8	['человек', 'жизнь', 'друг', 'становиться', 'день', 'время', 'отец', 'граф', 'сын', 'жена']	['дон', 'донья', 'слуга', 'жодле', 'родриго', 'поединок', 'король', 'убийца', 'изабелла', 'смывать']
n_topics_9	n_topic_9	['граф', 'время', 'человек', 'становиться', 'друг', 'отец', 'день', 'де', 'мать', 'жена']	['г', 'аббат', 'де', 'жюльен', 'латинист', 'префект', 'семинария', 'епископский', 'друг', 'кафедра']
n_topics_10	n_topic_1	['человек', 'жизнь', 'закон', 'становиться', 'друг', 'время', 'самый', 'начинать', 'чувство', 'лишь']	['человек', 'становиться', 'отец', 'жизнь', 'друг', 'сын', 'время', 'мать', 'любовь', 'жена']
n_topics_10	n_topic_2	['человек', 'становиться', 'де', 'жизнь', 'жена', 'друг', 'отец', 'время', 'мочь', 'ребенок']	['де', 'госпожа', 'маркиз', 'маркиза', 'г', 'мелькур', 'мадемуазель', 'жюльен', 'аббат', 'виконт']
n_topics_10	n_topic_3	['человек', 'де', 'герцог', 'становиться', 'друг', 'принцесса', 'король', 'жизнь', 'любовь', 'день']	['граф', 'графиня', 'фигаро', 'доктор', 'бартоло', 'консуэло', 'письмо', 'паж', 'аббат', 'замок']
n_topics_10	n_topic_4	['человек', 'становиться', 'время', 'жизнь', 'де', 'друг', 'отец', 'любовь', 'сын', 'год']	['закон', 'народ', 'государство', 'религия', 'торговля', 'монархия', 'власть', 'деспотический', 'республика', 'правление']
n_topics_10	n_topic_5	['становиться', 'друг', 'время', 'человек', 'день', 'жизнь', 'любовь', 'оказываться', 'однако', 'де']	['царь', 'царица', 'храм', 'царство', 'левит', 'телемак', 'иодать', 'народ', 'задиг', 'сын']
n_topics_10	n_topic_6	['человек', 'сын', 'время', 'де', 'друг', 'становиться', 'решать', 'жизнь', 'однако', 'любовь']	['король', 'герцог', 'кардинал', 'королева', 'принцесса', 'де', 'гугенот', 'миледи', 'принц', 'моль']
n_topics_10	n_topic_7	['человек', 'время', 'друг', 'жизнь', 'становиться', 'самый', 'женщина', 'король', 'однако', 'оказываться']	['капитан', 'остров', 'судно', 'корабль', 'подводный', 'берег', 'матрос', 'океан', 'профессор', 'поселенец']
