		lda	nmf
n_topics_5	n_topic_1	['домовой', 'замок', 'старый', 'привратник', 'башня', 'лишь', 'песня', 'взяться', 'помогать', 'оставаться']	
n_topics_5	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_5	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_5	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_5	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_6	n_topic_1	['домовой', 'замок', 'старый', 'привратник', 'башня', 'лишь', 'песня', 'взяться', 'помогать', 'оставаться']	
n_topics_6	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_6	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_6	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_6	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_6	n_topic_6	['заниматься', 'невидимый', 'рассказывать', 'золотой', 'зазвучать', 'домой', 'несметный', 'охотник', 'домовый', 'голова']	
n_topics_7	n_topic_1	['домовой', 'замок', 'старый', 'привратник', 'башня', 'лишь', 'песня', 'взяться', 'помогать', 'оставаться']	
n_topics_7	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_7	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_7	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_7	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_7	n_topic_6	['заниматься', 'невидимый', 'рассказывать', 'золотой', 'зазвучать', 'домой', 'несметный', 'охотник', 'домовый', 'праздник']	
n_topics_7	n_topic_7	['постепенно', 'замок', 'помогать', 'подарок', 'отводить', 'домой', 'встречать', 'становиться', 'приводить', 'смотреть']	
n_topics_8	n_topic_1	['домовой', 'замок', 'старый', 'привратник', 'башня', 'лишь', 'песня', 'взяться', 'помогать', 'оставаться']	
n_topics_8	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_8	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_8	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_8	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_8	n_topic_6	['заниматься', 'невидимый', 'рассказывать', 'золотой', 'зазвучать', 'домой', 'несметный', 'охотник', 'домовый', 'праздник']	
n_topics_8	n_topic_7	['замок', 'домовой', 'постепенно', 'помогать', 'подарок', 'отводить', 'башня', 'рассказывать', 'домой', 'встречать']	
n_topics_8	n_topic_8	['показывать', 'зазвучать', 'домовой', 'невеста', 'конец', 'кошка', 'содержаться', 'оставаться', 'забираться', 'откуда']	
n_topics_9	n_topic_1	['домовой', 'замок', 'старый', 'привратник', 'башня', 'лишь', 'песня', 'взяться', 'помогать', 'оставаться']	
n_topics_9	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'привратник', 'помогать', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_9	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_9	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_9	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_9	n_topic_6	['заниматься', 'невидимый', 'золотой', 'рассказывать', 'домой', 'зазвучать', 'несметный', 'охотник', 'домовый', 'праздник']	
n_topics_9	n_topic_7	['постепенно', 'подарок', 'отводить', 'помогать', 'встречать', 'домой', 'становиться', 'приводить', 'приходить', 'смотреть']	
n_topics_9	n_topic_8	['показывать', 'домовой', 'зазвучать', 'невеста', 'конец', 'кошка', 'содержаться', 'замок', 'оставаться', 'забираться']	
n_topics_9	n_topic_9	['подвал', 'смог', 'малыш', 'дружить', 'собор', 'ухаживать', 'приходить', 'постепенно', 'жить', 'смотреть']	
n_topics_10	n_topic_1	['домовой', 'превращаться', 'замок', 'хозяин', 'борода', 'обещание', 'смог', 'приходить', 'невеста', 'лишь']	
n_topics_10	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_10	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_10	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_10	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_10	n_topic_6	['заниматься', 'невидимый', 'золотой', 'рассказывать', 'зазвучать', 'домой', 'несметный', 'охотник', 'домовый', 'праздник']	
n_topics_10	n_topic_7	['постепенно', 'отводить', 'подарок', 'помогать', 'замок', 'встречать', 'домой', 'становиться', 'приводить', 'завал']	
n_topics_10	n_topic_8	['показывать', 'зазвучать', 'невеста', 'конец', 'кошка', 'содержаться', 'домовой', 'забираться', 'оставаться', 'откуда']	
n_topics_10	n_topic_9	['подвал', 'смог', 'малыш', 'дружить', 'собор', 'ухаживать', 'приходить', 'постепенно', 'жить', 'смотреть']	
n_topics_10	n_topic_10	['замок', 'домовой', 'старый', 'башня', 'привратник', 'оставаться', 'рассказывать', 'сокровище', 'песня', 'лишь']	
n_topics_11	n_topic_1	['домовой', 'превращаться', 'замок', 'хозяин', 'борода', 'обещание', 'смог', 'приходить', 'невеста', 'лишь']	
n_topics_11	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_11	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_11	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_11	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_11	n_topic_6	['заниматься', 'невидимый', 'золотой', 'рассказывать', 'домой', 'зазвучать', 'несметный', 'охотник', 'домовый', 'праздник']	
n_topics_11	n_topic_7	['постепенно', 'подарок', 'отводить', 'помогать', 'встречать', 'домой', 'становиться', 'приводить', 'приходить', 'смотреть']	
n_topics_11	n_topic_8	['показывать', 'зазвучать', 'невеста', 'конец', 'кошка', 'содержаться', 'домовой', 'забираться', 'оставаться', 'откуда']	
n_topics_11	n_topic_9	['подвал', 'смог', 'малыш', 'дружить', 'собор', 'ухаживать', 'приходить', 'постепенно', 'жить', 'смотреть']	
n_topics_11	n_topic_10	['замок', 'домовой', 'старый', 'башня', 'привратник', 'оставаться', 'рассказывать', 'сокровище', 'песня', 'лишь']	
n_topics_11	n_topic_11	['наступать', 'взяться', 'ждать', 'залезать', 'незримо', 'мальчик', 'постепенно', 'старик', 'малыш', 'маттсу']	
n_topics_12	n_topic_1	['домовой', 'превращаться', 'замок', 'хозяин', 'борода', 'обещание', 'смог', 'приходить', 'невеста', 'лишь']	
n_topics_12	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_12	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_12	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_12	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_12	n_topic_6	['заниматься', 'невидимый', 'золотой', 'рассказывать', 'домой', 'зазвучать', 'несметный', 'охотник', 'домовый', 'праздник']	
n_topics_12	n_topic_7	['постепенно', 'подарок', 'отводить', 'помогать', 'встречать', 'домой', 'становиться', 'приводить', 'приходить', 'завал']	
n_topics_12	n_topic_8	['показывать', 'зазвучать', 'невеста', 'конец', 'кошка', 'содержаться', 'домовой', 'забираться', 'оставаться', 'откуда']	
n_topics_12	n_topic_9	['подвал', 'смог', 'малыш', 'дружить', 'собор', 'ухаживать', 'приходить', 'постепенно', 'жить', 'смотреть']	
n_topics_12	n_topic_10	['замок', 'домовой', 'старый', 'башня', 'привратник', 'оставаться', 'рассказывать', 'сокровище', 'песня', 'лишь']	
n_topics_12	n_topic_11	['наступать', 'взяться', 'ждать', 'незримо', 'залезать', 'мальчик', 'постепенно', 'старик', 'малыш', 'маттсу']	
n_topics_12	n_topic_12	['захотеть', 'конец', 'домой', 'беречь', 'несметный', 'смог', 'башня', 'невидимый', 'упадок', 'кафедральный']	
n_topics_13	n_topic_1	['превращаться', 'домовой', 'хозяин', 'борода', 'обещание', 'замок', 'смог', 'приходить', 'невеста', 'лишь']	
n_topics_13	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_13	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_13	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_13	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_13	n_topic_6	['заниматься', 'невидимый', 'золотой', 'рассказывать', 'домой', 'зазвучать', 'несметный', 'охотник', 'домовый', 'праздник']	
n_topics_13	n_topic_7	['постепенно', 'отводить', 'подарок', 'помогать', 'замок', 'встречать', 'домой', 'становиться', 'приводить', 'завал']	
n_topics_13	n_topic_8	['показывать', 'зазвучать', 'невеста', 'конец', 'кошка', 'содержаться', 'домовой', 'забираться', 'оставаться', 'откуда']	
n_topics_13	n_topic_9	['подвал', 'смог', 'малыш', 'дружить', 'собор', 'ухаживать', 'приходить', 'постепенно', 'жить', 'смотреть']	
n_topics_13	n_topic_10	['замок', 'домовой', 'старый', 'башня', 'привратник', 'оставаться', 'рассказывать', 'сокровище', 'песня', 'лишь']	
n_topics_13	n_topic_11	['наступать', 'взяться', 'ждать', 'незримо', 'залезать', 'мальчик', 'постепенно', 'старик', 'малыш', 'маттсу']	
n_topics_13	n_topic_12	['захотеть', 'конец', 'домой', 'беречь', 'несметный', 'смог', 'башня', 'невидимый', 'упадок', 'кафедральный']	
n_topics_13	n_topic_13	['мальчик', 'упадок', 'правнучка', 'содержаться', 'кафедральный', 'обещание', 'присутствовать', 'завал', 'подарок', 'добро']	
n_topics_14	n_topic_1	['домовой', 'замок', 'превращаться', 'хозяин', 'старый', 'борода', 'обещание', 'смог', 'лишь', 'приходить']	
n_topics_14	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_14	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_14	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_14	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_14	n_topic_6	['заниматься', 'невидимый', 'золотой', 'рассказывать', 'домой', 'зазвучать', 'несметный', 'охотник', 'домовый', 'праздник']	
n_topics_14	n_topic_7	['постепенно', 'подарок', 'отводить', 'помогать', 'встречать', 'домой', 'становиться', 'приводить', 'приходить', 'смотреть']	
n_topics_14	n_topic_8	['показывать', 'зазвучать', 'домовой', 'невеста', 'кошка', 'конец', 'содержаться', 'оставаться', 'забираться', 'откуда']	
n_topics_14	n_topic_9	['подвал', 'смог', 'малыш', 'дружить', 'собор', 'ухаживать', 'приходить', 'постепенно', 'жить', 'смотреть']	
n_topics_14	n_topic_10	['замок', 'домовой', 'старый', 'башня', 'привратник', 'оставаться', 'рассказывать', 'сокровище', 'песня', 'лишь']	
n_topics_14	n_topic_11	['наступать', 'взяться', 'ждать', 'залезать', 'незримо', 'мальчик', 'постепенно', 'старик', 'малыш', 'маттсу']	
n_topics_14	n_topic_12	['захотеть', 'конец', 'домой', 'беречь', 'несметный', 'смог', 'башня', 'невидимый', 'упадок', 'кафедральный']	
n_topics_14	n_topic_13	['мальчик', 'упадок', 'правнучка', 'содержаться', 'кафедральный', 'обещание', 'присутствовать', 'завал', 'подарок', 'добро']	
n_topics_14	n_topic_14	['добро', 'отрастать', 'смотреть', 'старик', 'наступать', 'несметный', 'беречь', 'залезать', 'прогулка', 'старец']	
n_topics_15	n_topic_1	['домовой', 'превращаться', 'хозяин', 'замок', 'борода', 'обещание', 'смог', 'приходить', 'невеста', 'лишь']	
n_topics_15	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_15	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_15	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
n_topics_15	n_topic_5	['петься', 'заниматься', 'башня', 'старинный', 'сидеть', 'старец', 'время', 'свадьба', 'беречь', 'древний']	
n_topics_15	n_topic_6	['заниматься', 'невидимый', 'золотой', 'рассказывать', 'домой', 'зазвучать', 'несметный', 'охотник', 'домовый', 'праздник']	
n_topics_15	n_topic_7	['постепенно', 'замок', 'помогать', 'отводить', 'подарок', 'встречать', 'домой', 'завал', 'приводить', 'становиться']	
n_topics_15	n_topic_8	['показывать', 'зазвучать', 'невеста', 'конец', 'кошка', 'содержаться', 'домовой', 'забираться', 'оставаться', 'откуда']	
n_topics_15	n_topic_9	['подвал', 'смог', 'малыш', 'дружить', 'собор', 'ухаживать', 'приходить', 'постепенно', 'жить', 'смотреть']	
n_topics_15	n_topic_10	['замок', 'домовой', 'старый', 'башня', 'привратник', 'оставаться', 'рассказывать', 'сокровище', 'песня', 'лишь']	
n_topics_15	n_topic_11	['наступать', 'взяться', 'ждать', 'залезать', 'незримо', 'мальчик', 'постепенно', 'старик', 'малыш', 'маттсу']	
n_topics_15	n_topic_12	['захотеть', 'конец', 'домой', 'беречь', 'несметный', 'смог', 'башня', 'невидимый', 'упадок', 'кафедральный']	
n_topics_15	n_topic_13	['мальчик', 'упадок', 'правнучка', 'содержаться', 'кафедральный', 'обещание', 'присутствовать', 'завал', 'подарок', 'добро']	
n_topics_15	n_topic_14	['добро', 'отрастать', 'смотреть', 'старик', 'наступать', 'несметный', 'беречь', 'залезать', 'прогулка', 'старец']	
n_topics_15	n_topic_15	['познакомиться', 'сидеть', 'невеста', 'сокровище', 'однажды', 'становиться', 'замок', 'охотник', 'заниматься', 'пока']	
n_topics_16	n_topic_1	['домовой', 'замок', 'превращаться', 'старый', 'хозяин', 'борода', 'лишь', 'песня', 'обещание', 'смог']	
n_topics_16	n_topic_2	['кошка', 'маттсу', 'песня', 'упадок', 'помогать', 'привратник', 'данный', 'порядок', 'старинный', 'петься']	
n_topics_16	n_topic_3	['золотой', 'заточение', 'патрон', 'рассказывать', 'кузен', 'маттсу', 'песня', 'упадок', 'показывать', 'отрастать']	
n_topics_16	n_topic_4	['товарищ', 'отказ', 'борода', 'показывать', 'старец', 'несметный', 'привратник', 'попадать', 'золотой', 'оставаться']	
