		lda	nmf
n_topics_5	n_topic_1	['человек', 'становиться', 'друг', 'отец', 'время', 'жизнь', 'день', 'хотеть', 'сын', 'жить']	['человек', 'отец', 'время', 'жизнь', 'друг', 'становиться', 'король', 'год', 'юноша', 'сын']
n_topics_5	n_topic_2	['человек', 'время', 'становиться', 'жизнь', 'друг', 'отец', 'год', 'сын', 'день', 'дом']	['принц', 'граф', 'курфюрст', 'графиня', 'принцесса', 'курфюрстина', 'офицер', 'перчатка', 'венок', 'фельдмаршал']
n_topics_5	n_topic_3	['человек', 'время', 'отец', 'сын', 'мир', 'смерть', 'оставаться', 'друг', 'жизнь', 'становиться']	['поэт', 'богиня', 'рейнвейн', 'издатель', 'карета', 'очень', 'крепость', 'побеседовать', 'таможенник', 'вестфальский']
n_topics_5	n_topic_4	['человек', 'жизнь', 'время', 'становиться', 'м', 'год', 'отец', 'город', 'сын', 'умирать']	['барон', 'м', 'корабль', 'путешественник', 'приключение', 'конь', 'остров', 'медведь', 'море', 'пасть']
n_topics_5	n_topic_5	['отец', 'город', 'человек', 'дочь', 'сын', 'дом', 'год', 'становиться', 'время', 'день']	['кольхаас', 'юнкер', 'вороной', 'замок', 'лошадь', 'отряд', 'курфюрст', 'слуга', 'барышник', 'пропуск']
n_topics_6	n_topic_1	['человек', 'друг', 'время', 'становиться', 'отец', 'жизнь', 'день', 'жить', 'барон', 'хотеть']	['человек', 'отец', 'время', 'жизнь', 'друг', 'становиться', 'год', 'дом', 'юноша', 'город']
n_topics_6	n_topic_2	['человек', 'время', 'становиться', 'жизнь', 'друг', 'отец', 'год', 'сын', 'день', 'дом']	['принц', 'граф', 'курфюрст', 'графиня', 'принцесса', 'курфюрстина', 'офицер', 'перчатка', 'венок', 'фельдмаршал']
n_topics_6	n_topic_3	['человек', 'время', 'отец', 'сын', 'мир', 'оставаться', 'друг', 'становиться', 'жить', 'смерть']	['природа', 'добавление', 'человек', 'повесть', 'человечество', 'истина', 'растворение', 'наблюдать', 'ученик', 'созерцание']
n_topics_6	n_topic_4	['человек', 'м', 'время', 'становиться', 'жизнь', 'год', 'город', 'отец', 'умирать', 'барон']	['барон', 'м', 'корабль', 'путешественник', 'приключение', 'конь', 'остров', 'медведь', 'море', 'пасть']
n_topics_6	n_topic_5	['отец', 'дочь', 'город', 'человек', 'дом', 'год', 'время', 'сын', 'становиться', 'день']	['король', 'королева', 'королевство', 'парцифаль', 'iii', 'рыцарь', 'мадам', 'замок', 'марго', 'рыцарский']
n_topics_6	n_topic_6	['человек', 'жизнь', 'становиться', 'амазонка', 'отец', 'смерть', 'сын', 'царица', 'узнавать', 'хотеть']	['майор', 'фон', 'президент', 'леди', 'телльхейм', 'музыкант', 'перстень', 'минный', 'герцог', 'письмо']
n_topics_7	n_topic_1	['человек', 'друг', 'отец', 'становиться', 'время', 'жизнь', 'день', 'жить', 'ткач', 'дом']	['человек', 'время', 'жизнь', 'отец', 'друг', 'становиться', 'год', 'дом', 'юноша', 'город']
n_topics_7	n_topic_2	['человек', 'время', 'становиться', 'жизнь', 'друг', 'отец', 'год', 'сын', 'день', 'дом']	['принц', 'граф', 'курфюрст', 'графиня', 'принцесса', 'курфюрстина', 'офицер', 'перчатка', 'венок', 'фельдмаршал']
n_topics_7	n_topic_3	['человек', 'отец', 'время', 'сын', 'мир', 'оставаться', 'друг', 'смерть', 'жить', 'находить']	['природа', 'добавление', 'человек', 'повесть', 'человечество', 'истина', 'растворение', 'наблюдать', 'ученик', 'созерцание']
n_topics_7	n_topic_4	['м', 'человек', 'барон', 'время', 'жизнь', 'становиться', 'год', 'отец', 'умирать', 'город']	['барон', 'м', 'корабль', 'путешественник', 'приключение', 'конь', 'остров', 'медведь', 'море', 'пасть']
n_topics_7	n_topic_5	['отец', 'дочь', 'город', 'дом', 'год', 'человек', 'мать', 'сын', 'день', 'советник']	['король', 'королева', 'королевство', 'парцифаль', 'iii', 'рыцарь', 'мадам', 'замок', 'марго', 'рыцарский']
n_topics_7	n_topic_6	['человек', 'жизнь', 'амазонка', 'отец', 'становиться', 'смерть', 'царица', 'сын', 'узнавать', 'девушка']	['майор', 'президент', 'фон', 'леди', 'музыкант', 'телльхейм', 'перстень', 'герцог', 'минный', 'отец']
n_topics_7	n_topic_7	['человек', 'время', 'становиться', 'жизнь', 'говорить', 'мир', 'сын', 'год', 'видеть', 'оставаться']	['амазонка', 'царица', 'войско', 'жрица', 'плен', 'грек', 'протоэ', 'пентесилей', 'кинжал', 'битва']
n_topics_8	n_topic_1	['друг', 'человек', 'отец', 'становиться', 'время', 'жизнь', 'день', 'жить', 'деньги', 'хотеть']	['человек', 'отец', 'время', 'жизнь', 'друг', 'становиться', 'король', 'год', 'юноша', 'дом']
n_topics_8	n_topic_2	['человек', 'время', 'становиться', 'жизнь', 'друг', 'отец', 'год', 'сын', 'день', 'дом']	['принц', 'граф', 'курфюрст', 'графиня', 'принцесса', 'курфюрстина', 'офицер', 'перчатка', 'венок', 'фельдмаршал']
n_topics_8	n_topic_3	['человек', 'отец', 'время', 'сын', 'оставаться', 'друг', 'смерть', 'мир', 'жить', 'находить']	['природа', 'добавление', 'человек', 'повесть', 'человечество', 'истина', 'растворение', 'наблюдать', 'ученик', 'созерцание']
n_topics_8	n_topic_4	['м', 'человек', 'барон', 'время', 'становиться', 'жизнь', 'год', 'умирать', 'отец', 'город']	['барон', 'м', 'корабль', 'путешественник', 'приключение', 'конь', 'остров', 'медведь', 'море', 'пасть']
