		lda	nmf
n_topics_5	n_topic_1	['жизнь', 'время', 'маттис', 'хотеть', 'становиться', 'план', 'жить', 'знать', 'видеть', 'человек']	['отец', 'старик', 'коммерсант', 'утка', 'грегерс', 'яльмар', 'доктор', 'долина', 'фотоателье', 'дикий']
n_topics_5	n_topic_2	['дело', 'жизнь', 'фру', 'знать', 'веровать', 'земля', 'немой', 'участник', 'домашний', 'пер']	['пастор', 'фру', 'столяр', 'камергер', 'сын', 'гостиная', 'мать', 'муж', 'солнце', 'привидение']
n_topics_5	n_topic_3	['фру', 'жизнь', 'умирать', 'пастор', 'человек', 'неместный', 'тело', 'деньги', 'выходить', 'слышать']	['карьера', 'судьба', 'художник', 'война', 'план', 'изменять', 'позволять', 'жена', 'друг', 'талант']
n_topics_5	n_topic_4	['жизнь', 'время', 'друг', 'сын', 'мать', 'герой', 'оставаться', 'пер', 'год', 'вкупе']	['церковь', 'деревня', 'фьорд', 'фогт', 'новый', 'гора', 'человек', 'идеал', 'путь', 'испытание']
n_topics_5	n_topic_5	['сын', 'мать', 'дом', 'жизнь', 'человек', 'отец', 'время', 'год', 'герой', 'фру']	['маттис', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'мухомор', 'ветер', 'сестра', 'птица', 'весло']
n_topics_6	n_topic_1	['маттис', 'жизнь', 'время', 'хотеть', 'становиться', 'видеть', 'лес', 'девушка', 'знать', 'жить']	['сын', 'отец', 'мать', 'фру', 'муж', 'ребенок', 'доктор', 'семья', 'жизнь', 'время']
n_topics_6	n_topic_2	['дело', 'фру', 'веровать', 'земля', 'знать', 'немой', 'участник', 'жизнь', 'домашний', 'пер']	['пастор', 'фру', 'столяр', 'камергер', 'гостиная', 'сын', 'солнце', 'мать', 'муж', 'привидение']
n_topics_6	n_topic_3	['умирать', 'фру', 'жизнь', 'пастор', 'неместный', 'человек', 'тело', 'выходить', 'деньги', 'слышать']	['ящик', 'лицемерный', 'лицемерие', 'лихой', 'литературный', 'литератор', 'лист', 'ливень', 'либерально', 'леший']
n_topics_6	n_topic_4	['время', 'жизнь', 'сын', 'мать', 'пер', 'друг', 'герой', 'оставаться', 'вкупе', 'гость']	['церковь', 'деревня', 'фьорд', 'фогт', 'гора', 'новый', 'идеал', 'путь', 'прихожанин', 'испытание']
n_topics_6	n_topic_5	['сын', 'мать', 'жизнь', 'дом', 'человек', 'отец', 'время', 'год', 'герой', 'фру']	['маттис', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'мухомор', 'ветер', 'сестра', 'птица', 'весло']
n_topics_6	n_topic_6	['жизнь', 'признание', 'судьба', 'возвращать', 'сделать', 'друг', 'изменять', 'неспокойный', 'последний', 'чувство']	['ящик', 'лицемерный', 'лицемерие', 'лихой', 'литературный', 'литератор', 'лист', 'ливень', 'либерально', 'леший']
n_topics_7	n_topic_1	['жизнь', 'маттис', 'время', 'хотеть', 'становиться', 'план', 'знать', 'видеть', 'жить', 'лес']	['герой', 'мальчик', 'жизнь', 'клуб', 'мать', 'лорд', 'деньги', 'спасать', 'подросток', 'лавка']
n_topics_7	n_topic_2	['веровать', 'дело', 'земля', 'участник', 'фру', 'немой', 'домашний', 'знать', 'жевать', 'пер']	['пастор', 'фру', 'столяр', 'камергер', 'сын', 'гостиная', 'мать', 'муж', 'солнце', 'привидение']
n_topics_7	n_topic_3	['фру', 'пастор', 'умирать', 'неместный', 'жизнь', 'тело', 'выходить', 'человек', 'слышать', 'деньги']	['ящик', 'лицемерный', 'лицемерие', 'лихой', 'литературный', 'литератор', 'лист', 'ливень', 'либерально', 'леший']
n_topics_7	n_topic_4	['время', 'жизнь', 'пер', 'мать', 'сын', 'вкупе', 'герой', 'оставаться', 'друг', 'гость']	['церковь', 'деревня', 'фьорд', 'фогт', 'гора', 'новый', 'человек', 'идеал', 'путь', 'испытание']
n_topics_7	n_topic_5	['сын', 'мать', 'жизнь', 'дом', 'человек', 'время', 'отец', 'год', 'герой', 'фру']	['маттис', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'мухомор', 'ветер', 'сестра', 'птица', 'весло']
n_topics_7	n_topic_6	['жизнь', 'признание', 'возвращать', 'сделать', 'судьба', 'консерватория', 'неспокойный', 'цепляться', 'друг', 'последний']	['ящик', 'лицемерный', 'лицемерие', 'лихой', 'литературный', 'литератор', 'лист', 'ливень', 'либерально', 'леший']
n_topics_7	n_topic_7	['сестра', 'видеть', 'приглашать', 'дочь', 'время', 'день', 'нужный', 'фру', 'семья', 'происходить']	['отец', 'старик', 'грегерс', 'коммерсант', 'утка', 'яльмар', 'доктор', 'долина', 'истина', 'фотоателье']
n_topics_8	n_topic_1	['маттис', 'хотеть', 'время', 'жизнь', 'становиться', 'озеро', 'лодка', 'лес', 'видеть', 'девушка']	['герой', 'мальчик', 'жизнь', 'клуб', 'мать', 'лорд', 'деньги', 'спасать', 'подросток', 'лавка']
n_topics_8	n_topic_2	['веровать', 'дело', 'участник', 'земля', 'немой', 'домашний', 'жевать', 'посредственный', 'волшебный', 'пер']	['пастор', 'фру', 'столяр', 'камергер', 'сын', 'гостиная', 'мать', 'муж', 'солнце', 'лампа']
n_topics_8	n_topic_3	['умирать', 'фру', 'неместный', 'пастор', 'тело', 'жизнь', 'выходить', 'человек', 'деньги', 'казаться']	['ящик', 'лицемерный', 'лицемерие', 'лихой', 'литературный', 'литератор', 'лист', 'ливень', 'либерально', 'леший']
n_topics_8	n_topic_4	['пер', 'время', 'жизнь', 'мать', 'вкупе', 'герой', 'оставаться', 'сын', 'друг', 'гость']	['пер', 'отпускать', 'лес', 'море', 'гость', 'перо', 'дед', 'избушка', 'пророк', 'мать']
n_topics_8	n_topic_5	['жизнь', 'сын', 'мать', 'человек', 'дом', 'время', 'отец', 'год', 'герой', 'фру']	['маттис', 'хотеть', 'лодка', 'озеро', 'вальдшнеп', 'мухомор', 'ветер', 'сестра', 'птица', 'весло']
n_topics_8	n_topic_6	['жизнь', 'признание', 'судьба', 'друг', 'сделать', 'возвращать', 'изменять', 'неспокойный', 'консерватория', 'цепляться']	['ящик', 'лицемерный', 'лицемерие', 'лихой', 'литературный', 'литератор', 'лист', 'ливень', 'либерально', 'леший']
