		lda	nmf
n_topics_5	n_topic_1	['кровавый', 'тугар', 'волк', 'обещать', 'молодец', 'лагерь', 'слово', 'гражданин', 'отказываться', 'отвечать']	
n_topics_5	n_topic_2	['жить', 'долина', 'чужой', 'рыцарь', 'охота', 'заходить', 'сюда', 'ужас', 'призывать', 'начальник']	
n_topics_5	n_topic_3	['тухолец', 'камень', 'смерть', 'друг', 'день', 'враг', 'приходить', 'монгол', 'край', 'жить']	
n_topics_5	n_topic_4	['тухолец', 'боярин', 'волк', 'монгол', 'максим', 'село', 'долина', 'камень', 'войско', 'старец']	
n_topics_5	n_topic_5	['час', 'русский', 'ум', 'калека', 'отец', 'смерд', 'первый', 'часть', 'долина', 'спасать']	
n_topics_6	n_topic_1	['кровавый', 'тугар', 'гражданин', 'лагерь', 'слово', 'обещать', 'молодец', 'отказываться', 'отвечать', 'волк']	
n_topics_6	n_topic_2	['жить', 'долина', 'чужой', 'рыцарь', 'охота', 'заходить', 'сюда', 'ужас', 'призывать', 'начальник']	
n_topics_6	n_topic_3	['камень', 'тухолец', 'смерть', 'день', 'захватывать', 'друг', 'везде', 'стопа', 'язык', 'народ']	
n_topics_6	n_topic_4	['тухолец', 'боярин', 'волк', 'монгол', 'максим', 'камень', 'долина', 'село', 'войско', 'старец']	
n_topics_6	n_topic_5	['час', 'русский', 'ум', 'калека', 'отец', 'смерд', 'первый', 'часть', 'спасать', 'долина']	
n_topics_6	n_topic_6	['просить', 'брать', 'страшный', 'крыло', 'смерд', 'ложь', 'присутствовать', 'придумывать', 'захлестывать', 'часть']	
n_topics_7	n_topic_1	['кровавый', 'тугар', 'гражданин', 'лагерь', 'обещать', 'молодец', 'слово', 'волк', 'отказываться', 'отвечать']	
n_topics_7	n_topic_2	['жить', 'чужой', 'долина', 'рыцарь', 'охота', 'заходить', 'сюда', 'ужас', 'призывать', 'опасаться']	
n_topics_7	n_topic_3	['тухолец', 'камень', 'смерть', 'друг', 'день', 'жить', 'язык', 'враг', 'захватывать', 'народ']	
n_topics_7	n_topic_4	['тухолец', 'боярин', 'волк', 'монгол', 'максим', 'село', 'долина', 'камень', 'войско', 'старец']	
n_topics_7	n_topic_5	['час', 'русский', 'ум', 'калека', 'отец', 'смерд', 'первый', 'часть', 'полностью', 'спасать']	
n_topics_7	n_topic_6	['просить', 'брать', 'страшный', 'крыло', 'смерд', 'ложь', 'присутствовать', 'придумывать', 'захлестывать', 'часть']	
n_topics_7	n_topic_7	['охранять', 'равно', 'неволя', 'спасаться', 'путем', 'самый', 'ложь', 'рост', 'уговор', 'свидетельствовать']	
n_topics_8	n_topic_1	['кровавый', 'тугар', 'гражданин', 'лагерь', 'слово', 'молодец', 'обещать', 'отказываться', 'отвечать', 'пожелать']	
n_topics_8	n_topic_2	['жить', 'чужой', 'рыцарь', 'охота', 'долина', 'заходить', 'ужас', 'сюда', 'призывать', 'опасаться']	
n_topics_8	n_topic_3	['камень', 'тухолец', 'захватывать', 'смерть', 'везде', 'день', 'стопа', 'друг', 'язык', 'народ']	
n_topics_8	n_topic_4	['тухолец', 'боярин', 'волк', 'монгол', 'камень', 'максим', 'долина', 'село', 'войско', 'старец']	
n_topics_8	n_topic_5	['час', 'русский', 'ум', 'калека', 'смерд', 'первый', 'часть', 'отец', 'полностью', 'спасать']	
n_topics_8	n_topic_6	['просить', 'брать', 'страшный', 'крыло', 'смерд', 'ложь', 'присутствовать', 'придумывать', 'захлестывать', 'часть']	
n_topics_8	n_topic_7	['охранять', 'равно', 'неволя', 'спасаться', 'путем', 'самый', 'ложь', 'рост', 'уговор', 'свидетельствовать']	
n_topics_8	n_topic_8	['благословлять', 'почтенный', 'скитский', 'никто', 'вода', 'своеобразный', 'сделать', 'монгол', 'опытный', 'биться']	
n_topics_9	n_topic_1	['кровавый', 'тугар', 'гражданин', 'лагерь', 'слово', 'молодец', 'отказываться', 'обещать', 'отвечать', 'пожелать']	
n_topics_9	n_topic_2	['жить', 'чужой', 'рыцарь', 'охота', 'долина', 'заходить', 'сюда', 'ужас', 'призывать', 'опасаться']	
n_topics_9	n_topic_3	['камень', 'тухолец', 'смерть', 'день', 'друг', 'захватывать', 'везде', 'стопа', 'язык', 'народ']	
n_topics_9	n_topic_4	['тухолец', 'боярин', 'волк', 'монгол', 'максим', 'камень', 'село', 'долина', 'войско', 'старец']	
n_topics_9	n_topic_5	['час', 'русский', 'ум', 'калека', 'смерд', 'часть', 'первый', 'полностью', 'отец', 'спасать']	
n_topics_9	n_topic_6	['просить', 'брать', 'страшный', 'крыло', 'смерд', 'ложь', 'присутствовать', 'придумывать', 'захлестывать', 'часть']	
n_topics_9	n_topic_7	['охранять', 'равно', 'неволя', 'спасаться', 'путем', 'самый', 'ложь', 'рост', 'уговор', 'свидетельствовать']	
n_topics_9	n_topic_8	['благословлять', 'почтенный', 'скитский', 'никто', 'вода', 'своеобразный', 'сделать', 'опытный', 'монгол', 'биться']	
n_topics_9	n_topic_9	['боярин', 'отказываться', 'пытаться', 'высокий', 'наказание', 'план', 'обычно', 'лесничий', 'брат', 'воевать']	
n_topics_10	n_topic_1	['кровавый', 'тугар', 'гражданин', 'лагерь', 'слово', 'отказываться', 'молодец', 'обещать', 'отвечать', 'пожелать']	
