		lda	nmf
n_topics_5	n_topic_1	[' ', 'человек', 'семья', 'дочь', 'мать', 'становиться', 'решать', 'сын', 'отец', 'театр']	['театр', 'труппа', 'мадам', 'лео', 'решать', 'актер', 'знаменитый', 'певица', 'спектакль', 'рейзл']
n_topics_5	n_topic_2	['семья', 'друг', 'герой', 'сын', 'девушка', 'человек', 'рассказывать', ' ', 'отец', 'еврей']	['герой', 'певец', 'израильский', 'разведка', 'леон', 'спецслужба', 'плутоний', 'друг', 'дядя', 'обмен']
n_topics_5	n_topic_3	['герой', 'семья', 'человек', 'девушка', 'мать', '   \n', 'дочь', 'друг', 'мальчик', 'время']	['„', 'кровь', 'кровать', 'кров', 'кричать', 'критический', 'критика', 'критик', 'криминальный', 'крикливый']
n_topics_5	n_topic_4	['человек', 'также', 'семья', 'еврей', 'становиться', 'сносить', 'женщина', 'помогать', 'невежа', 'большой']	['„', 'кровь', 'кровать', 'кров', 'кричать', 'критический', 'критика', 'критик', 'криминальный', 'крикливый']
n_topics_5	n_topic_5	['семья', 'девушка', 'становиться', 'друг', 'жить', 'богатый', 'любовь', 'мадам', 'сын', 'муж']	['герцог', 'зюсс', 'графиня', ' ', 'власть', 'принц', 'герцогство', 'придворный', 'фон', 'еврей']
n_topics_6	n_topic_1	[' ', 'дочь', 'театр', 'человек', 'решать', 'становиться', 'мать', 'жена', 'деньги', 'сын']	['театр', 'труппа', 'мадам', 'лео', 'решать', 'актер', 'знаменитый', 'певица', 'спектакль', 'рейзл']
n_topics_6	n_topic_2	['семья', 'друг', 'человек', 'сын', 'еврей', 'девушка', 'отец', 'рассказывать', 'герой', ' ']	['герой', 'певец', 'израильский', 'разведка', 'леон', 'спецслужба', 'плутоний', 'друг', 'дядя', 'обмен']
n_topics_6	n_topic_3	['герой', 'семья', 'мать', '   \n', 'человек', 'девушка', 'дочь', 'друг', 'мальчик', 'старый']	['„', 'кровь', 'кровать', 'кров', 'кричать', 'критический', 'критика', 'критик', 'криминальный', 'крикливый']
n_topics_6	n_topic_4	['человек', 'также', 'еврей', 'семья', 'становиться', 'сносить', 'женщина', 'невежа', 'смертельно', 'прилетать']	['„', 'кровь', 'кровать', 'кров', 'кричать', 'критический', 'критика', 'критик', 'криминальный', 'крикливый']
n_topics_6	n_topic_5	['семья', 'девушка', 'становиться', 'богатый', 'жить', 'рождаться', 'друг', 'любовь', 'голос', 'отец']	['герцог', 'зюсс', 'графиня', ' ', 'власть', 'принц', 'герцогство', 'придворный', 'фон', 'еврей']
n_topics_6	n_topic_6	['девушка', 'рассказывать', ' ', 'театр', 'день', 'друг', 'еврей', 'получать', 'ребенок', 'отец']	['тевье', 'молочник', 'дочь', 'писарь', 'вдова', 'жена', 'хотеть', 'хав', 'поп', 'говорить']
n_topics_7	n_topic_1	[' ', 'человек', 'дочь', 'мать', 'театр', 'становиться', 'решать', 'жена', 'сын', 'говорить']	['театр', 'труппа', 'мадам', 'лео', 'решать', 'актер', 'знаменитый', 'певица', 'спектакль', 'рейзл']
n_topics_7	n_topic_2	['семья', 'друг', 'сын', 'еврей', 'девушка', 'человек', 'герой', 'отец', 'рассказывать', ' ']	['герой', 'певец', 'израильский', 'разведка', 'леон', 'спецслужба', 'плутоний', 'друг', 'дядя', 'обмен']
n_topics_7	n_topic_3	['семья', 'герой', 'мать', 'человек', 'девушка', '   \n', 'друг', 'мальчик', 'дочь', 'время']	['„', 'кровь', 'кровать', 'кров', 'кричать', 'критический', 'критика', 'критик', 'криминальный', 'крикливый']
n_topics_7	n_topic_4	['также', 'человек', 'еврей', 'сносить', 'семья', 'невежа', 'становиться', 'смертельно', 'прилетать', 'жительство']	['„', 'кровь', 'кровать', 'кров', 'кричать', 'критический', 'критика', 'критик', 'криминальный', 'крикливый']
n_topics_7	n_topic_5	['семья', 'девушка', 'становиться', 'друг', 'любовь', 'жить', 'богатый', 'мадам', 'рождаться', 'голос']	['герцог', 'зюсс', 'графиня', ' ', 'власть', 'принц', 'герцогство', 'придворный', 'фон', 'еврей']
