		lda	nmf
n_topics_5	n_topic_1	['водить', 'рука', 'тяжкий', 'государь', 'победитель', 'король', 'заполучать', 'укрывать', 'брачный', 'опасный']	['мать', 'клеопатра', 'царица', 'царевна', 'брат', 'старший', 'сын', 'пусть', 'рука', 'кубок']
n_topics_5	n_topic_2	['отец', 'сын', 'мачеха', 'римский', 'друг', 'никомед', 'царь', 'вверять', 'интерес', 'отвечать']	['влюблять', 'придамант', 'ухаживать', 'свидание', 'алькандр', 'горожанин', 'принц', 'объяснять', 'помощь', 'раскаиваться']
n_topics_5	n_topic_3	['отечество', 'самый', 'становиться', 'отец', 'катастрофа', 'бегство', 'утолять', 'весть', 'узнавать', 'император']	['дон', 'король', 'граф', 'поединок', 'убийца', 'донья', 'рука', 'смывать', 'душа', 'отец']
n_topics_5	n_topic_4	['смерть', 'сын', 'отец', 'объяснять', 'друг', 'убивать', 'заставать', 'решать', 'раскаиваться', 'алькандр']	['император', 'заговорщик', 'заговор', 'тиран', 'цинный', 'смерть', 'вольноотпущенник', 'рука', 'душа', 'совет']
n_topics_5	n_topic_5	['рука', 'дон', 'сын', 'отец', 'смерть', 'брат', 'друг', 'поединок', 'становиться', 'король']	['сын', 'никомед', 'посол', 'армянский', 'римский', 'царица', 'мачеха', 'отец', 'друг', 'царь']
n_topics_6	n_topic_1	['водить', 'тяжкий', 'победитель', 'рука', 'заполучать', 'государь', 'укрывать', 'поступать', 'опасный', 'брачный']	['мать', 'клеопатра', 'царица', 'царевна', 'брат', 'старший', 'сын', 'пусть', 'рука', 'антиох']
n_topics_6	n_topic_2	['император', 'отец', 'заговор', 'смерть', 'совет', 'заговорщик', 'сын', 'друг', 'просить', 'римлянин']	['влюблять', 'придамант', 'ухаживать', 'свидание', 'алькандр', 'горожанин', 'принц', 'объяснять', 'помощь', 'раскаиваться']
n_topics_6	n_topic_3	['отец', '   \n', 'сын', 'принцесса', 'влюблять', 'убивать', 'помощь', 'принц', 'год', 'катастрофа']	['дон', 'король', 'граф', 'поединок', 'убийца', 'донья', 'рука', 'смывать', 'душа', 'отец']
n_topics_6	n_topic_4	['смерть', 'сын', 'старый', 'отец', 'друг', 'родина', 'альбанец', 'брат', 'меч', 'объяснять']	['император', 'заговорщик', 'заговор', 'тиран', 'цинный', 'смерть', 'вольноотпущенник', 'рука', 'душа', 'совет']
n_topics_6	n_topic_5	['рука', 'дон', 'смерть', 'сын', 'отец', 'брат', 'поединок', 'король', 'граф', 'становиться']	['сын', 'посол', 'никомед', 'армянский', 'римский', 'царица', 'мачеха', 'отец', 'царь', 'друг']
n_topics_6	n_topic_6	['сын', 'римский', 'друг', 'отец', 'царь', 'никомед', 'армянский', 'царица', 'республика', 'отвечать']	['альбанец', 'брат', 'старый', 'сестра', 'поединок', 'гораций', 'узы', 'приносить', 'город', 'слава']
n_topics_7	n_topic_1	['водить', 'тяжкий', 'победитель', 'заполучать', 'укрывать', 'поступать', 'опасный', 'поддаваться', 'куриация', 'угодный']	
n_topics_7	n_topic_2	['отец', 'вверять', 'совет', 'мачеха', 'император', 'требовать', 'заговор', 'связующий', 'рекламыдо', 'интерес']	
n_topics_7	n_topic_3	['отечество', 'самый', 'утолять', 'катастрофа', 'весть', 'узнавать', 'старание', 'бегство', 'избавлять', 'воспрепятствовать']	
n_topics_7	n_topic_4	['смерть', 'родина', 'антиох', 'старый', 'сожаление', 'престол', 'меньшой', 'меч', 'собственный', 'объяснять']	
n_topics_7	n_topic_5	['царица', 'клеопатра', 'мать', 'рука', 'брат', 'сын', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_7	n_topic_6	['римский', 'рабский', 'друг', 'никомед', 'оправдывать', 'царь', 'сей', 'руководить', 'счет', 'бывать']	
n_topics_7	n_topic_7	['дон', 'отец', 'смерть', 'сын', 'рука', 'друг', 'король', 'поединок', 'душа', 'граф']	
n_topics_8	n_topic_1	['водить', 'тяжкий', 'победитель', 'заполучать', 'укрывать', 'поступать', 'опасный', 'поддаваться', 'куриация', 'угодный']	
n_topics_8	n_topic_2	['вверять', 'отец', 'мачеха', 'совет', 'требовать', 'связующий', 'император', 'заговор', 'рекламыдо', 'интерес']	
n_topics_8	n_topic_3	['отечество', 'самый', 'утолять', 'катастрофа', 'весть', 'бегство', 'узнавать', 'старание', 'избавлять', 'становиться']	
n_topics_8	n_topic_4	['смерть', 'родина', 'антиох', 'сожаление', 'меньшой', 'объяснять', 'престол', 'селевк', 'собственный', 'безутешный']	
n_topics_8	n_topic_5	['царица', 'клеопатра', 'мать', 'брат', 'рука', 'сын', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_8	n_topic_6	['римский', 'рабский', 'друг', 'оправдывать', 'сей', 'царь', 'руководить', 'никомед', 'счет', 'бывать']	
n_topics_8	n_topic_7	['дон', 'отец', 'смерть', 'сын', 'рука', 'друг', 'король', 'поединок', 'душа', 'граф']	
n_topics_8	n_topic_8	['злоба', 'благословлять', 'вечный', 'долг', 'пусть', 'говорить', 'желать', 'подсказывать', 'беда', 'поступать']	
n_topics_9	n_topic_1	['водить', 'тяжкий', 'победитель', 'укрывать', 'заполучать', 'поступать', 'поддаваться', 'куриация', 'опасный', 'брачный']	
n_topics_9	n_topic_2	['вверять', 'совет', 'император', 'отец', 'мачеха', 'заговор', 'требовать', 'связующий', 'рекламыдо', 'интерес']	
n_topics_9	n_topic_3	['отечество', 'самый', 'утолять', 'катастрофа', 'весть', 'старание', 'узнавать', 'бегство', 'избавлять', 'смертельно']	
n_topics_9	n_topic_4	['смерть', 'родина', 'объяснять', 'сожаление', 'антиох', 'меньшой', 'меч', 'служить', 'собственный', 'безутешный']	
n_topics_9	n_topic_5	['царица', 'клеопатра', 'мать', 'брат', 'рука', 'сын', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_9	n_topic_6	['римский', 'друг', 'никомед', 'рабский', 'оправдывать', 'сей', 'царь', 'руководить', 'счет', 'армянский']	
n_topics_9	n_topic_7	['дон', 'отец', 'смерть', 'рука', 'сын', 'друг', 'король', 'поединок', 'душа', 'граф']	
n_topics_9	n_topic_8	['злоба', 'благословлять', 'вечный', 'пусть', 'долг', 'говорить', 'желать', 'подсказывать', 'беда', 'поступать']	
n_topics_9	n_topic_9	['месть', 'оба', 'неизвестное', 'друг', 'пьеса', 'царица', 'свадьба', 'уступать', 'аллея', 'сын']	
n_topics_10	n_topic_1	['водить', 'тяжкий', 'победитель', 'заполучать', 'укрывать', 'поступать', 'поддаваться', 'опасный', 'куриация', 'брачный']	
n_topics_10	n_topic_2	['отец', 'вверять', 'совет', 'мачеха', 'император', 'требовать', 'заговор', 'связующий', 'рекламыдо', 'интерес']	
n_topics_10	n_topic_3	['отечество', 'катастрофа', 'бегство', 'самый', 'становиться', 'утолять', '   \n', 'весть', 'грозить', 'хороший']	
n_topics_10	n_topic_4	['родина', 'антиох', 'сожаление', 'меньшой', 'смерть', 'селевк', 'безутешный', 'рекламыцинный', 'собственный', 'вифинский']	
n_topics_10	n_topic_5	['царица', 'клеопатра', 'мать', 'рука', 'брат', 'сын', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_10	n_topic_6	['римский', 'рабский', 'друг', 'оправдывать', 'никомед', 'сей', 'царь', 'руководить', 'счет', 'бывать']	
n_topics_10	n_topic_7	['дон', 'смерть', 'отец', 'рука', 'сын', 'друг', 'король', 'поединок', 'душа', 'граф']	
n_topics_10	n_topic_8	['злоба', 'благословлять', 'вечный', 'долг', 'говорить', 'подсказывать', 'поступать', 'беда', 'пусть', 'поносить']	
n_topics_10	n_topic_9	['месть', 'оба', 'пьеса', 'неизвестное', 'царица', 'друг', 'свадьба', 'уступать', 'аллея', 'мать']	
n_topics_10	n_topic_10	['заведомый', 'терять', 'победа', 'казнить', 'государь', 'тщетно', 'яд', 'полагать', 'тень', 'римский']	
n_topics_11	n_topic_1	['водить', 'тяжкий', 'победитель', 'заполучать', 'укрывать', 'поступать', 'поддаваться', 'опасный', 'куриация', 'брачный']	
n_topics_11	n_topic_2	['вверять', 'мачеха', 'совет', 'отец', 'требовать', 'связующий', 'рекламыдо', 'интерес', 'заговор', 'император']	
n_topics_11	n_topic_3	['отечество', 'самый', 'утолять', 'катастрофа', 'весть', 'старание', 'узнавать', 'бегство', 'покорять', 'смертельно']	
n_topics_11	n_topic_4	['антиох', 'сожаление', 'меньшой', 'смерть', 'родина', 'селевк', 'рекламыцинный', 'безутешный', 'объяснять', 'собственный']	
n_topics_11	n_topic_5	['царица', 'клеопатра', 'мать', 'брат', 'сын', 'рука', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_11	n_topic_6	['римский', 'никомед', 'армянский', 'царь', 'друг', 'оправдывать', 'сын', 'сей', 'отвечать', 'мачеха']	
n_topics_11	n_topic_7	['дон', 'смерть', 'отец', 'рука', 'сын', 'друг', 'король', 'поединок', 'душа', 'граф']	
n_topics_11	n_topic_8	['злоба', 'благословлять', 'вечный', 'долг', 'пусть', 'говорить', 'беда', 'подсказывать', 'поступать', 'желать']	
n_topics_11	n_topic_9	['месть', 'неизвестное', 'оба', 'пьеса', 'друг', 'свадьба', 'аллея', 'уступать', 'сознание', 'заполучать']	
n_topics_11	n_topic_10	['заведомый', 'терять', 'победа', 'казнить', 'тщетно', 'яд', 'государь', 'полагать', 'тень', 'римский']	
n_topics_11	n_topic_11	['извинение', 'неумолимый', 'план', 'злодейка', 'беспричинный', 'родной', 'жених', 'предисловие', 'молодой', 'суд']	
n_topics_12	n_topic_1	['водить', 'тяжкий', 'победитель', 'заполучать', 'укрывать', 'поступать', 'поддаваться', 'опасный', 'куриация', 'брачный']	
n_topics_12	n_topic_2	['вверять', 'император', 'совет', 'мачеха', 'отец', 'заговор', 'требовать', 'связующий', 'интерес', 'рекламыдо']	
n_topics_12	n_topic_3	['отечество', 'самый', 'утолять', 'весть', 'старание', 'узнавать', 'избавлять', 'катастрофа', 'покорять', 'смертельно']	
n_topics_12	n_topic_4	['смерть', 'объяснять', 'заставать', 'алькандр', 'родина', 'служить', 'говорить', 'сожаление', 'старый', 'антиох']	
n_topics_12	n_topic_5	['царица', 'клеопатра', 'мать', 'брат', 'сын', 'рука', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_12	n_topic_6	['римский', 'никомед', 'рабский', 'друг', 'царь', 'оправдывать', 'сей', 'армянский', 'руководить', 'счет']	
n_topics_12	n_topic_7	['дон', 'смерть', 'рука', 'отец', 'сын', 'король', 'поединок', 'друг', 'душа', 'граф']	
n_topics_12	n_topic_8	['злоба', 'благословлять', 'вечный', 'долг', 'пусть', 'говорить', 'подсказывать', 'беда', 'поступать', 'поносить']	
n_topics_12	n_topic_9	['месть', 'пьеса', 'неизвестное', 'оба', 'свадьба', 'уступать', 'аллея', 'сознание', 'царица', 'друг']	
n_topics_12	n_topic_10	['римский', 'победа', 'заведомый', 'терять', 'посол', 'государь', 'яд', 'казнить', 'полагать', 'тщетно']	
n_topics_12	n_topic_11	['сын', 'принц', '   \n', 'отец', 'горожанин', 'объяснять', 'алькандр', 'принцесса', 'заставать', 'молодой']	
n_topics_12	n_topic_12	['убивать', 'прибывать', 'прогневать', 'сан', 'свершитель', 'бывший', 'опозорить', 'выдавать', 'сабина', 'ожесточаться']	
n_topics_13	n_topic_1	['водить', 'тяжкий', 'победитель', 'заполучать', 'укрывать', 'поступать', 'поддаваться', 'опасный', 'куриация', 'брачный']	
n_topics_13	n_topic_2	['вверять', 'совет', 'мачеха', 'император', 'требовать', 'отец', 'заговор', 'связующий', 'рекламыдо', 'интерес']	
n_topics_13	n_topic_3	['отечество', 'самый', 'утолять', 'катастрофа', 'весть', 'старание', 'узнавать', 'избавлять', 'покорять', 'смертельно']	
n_topics_13	n_topic_4	['объяснять', 'смерть', 'родина', 'алькандр', 'сожаление', 'антиох', 'меньшой', 'служить', 'заставать', 'безутешный']	
n_topics_13	n_topic_5	['царица', 'клеопатра', 'мать', 'рука', 'сын', 'брат', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_13	n_topic_6	['римский', 'рабский', 'оправдывать', 'сей', 'царь', 'друг', 'никомед', 'руководить', 'счет', 'бывать']	
n_topics_13	n_topic_7	['дон', 'отец', 'смерть', 'рука', 'сын', 'друг', 'король', 'поединок', 'душа', 'граф']	
n_topics_13	n_topic_8	['злоба', 'благословлять', 'вечный', 'подсказывать', 'долг', 'говорить', 'беда', 'поступать', 'пусть', 'поносить']	
n_topics_13	n_topic_9	['месть', 'неизвестное', 'пьеса', 'оба', 'свадьба', 'аллея', 'друг', 'уступать', 'сознание', 'заполучать']	
n_topics_13	n_topic_10	['римский', 'сын', 'победа', 'посол', 'заведомый', 'яд', 'государь', 'терять', 'полагать', 'никомед']	
n_topics_13	n_topic_11	['извинение', 'неумолимый', 'план', 'родной', 'злодейка', 'беспричинный', 'молодой', 'жених', 'удаляться', 'предисловие']	
n_topics_13	n_topic_12	['убивать', 'прибывать', 'прогневать', 'сан', 'свершитель', 'бывший', 'выдавать', 'опозорить', 'сабина', 'биться']	
n_topics_13	n_topic_13	['альбанский', 'переговаривать', 'хотя', 'отчаяние', 'имя', 'долг', 'обрушивать', 'отбивать', 'авторский', 'сон']	
n_topics_14	n_topic_1	['водить', 'тяжкий', 'победитель', 'укрывать', 'заполучать', 'поступать', 'поддаваться', 'опасный', 'куриация', 'брачный']	
n_topics_14	n_topic_2	['вверять', 'мачеха', 'совет', 'требовать', 'связующий', 'отец', 'рекламыдо', 'интерес', 'соседний', 'личный']	
n_topics_14	n_topic_3	['отечество', 'самый', 'утолять', 'весть', 'старание', 'узнавать', 'катастрофа', 'избавлять', 'покорять', 'смертельно']	
n_topics_14	n_topic_4	['родина', 'смерть', 'сожаление', 'антиох', 'меньшой', 'безутешный', 'селевк', 'рекламыцинный', 'собственный', 'меч']	
n_topics_14	n_topic_5	['царица', 'клеопатра', 'мать', 'брат', 'сын', 'рука', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_14	n_topic_6	['римский', 'рабский', 'оправдывать', 'сей', 'друг', 'никомед', 'руководить', 'счет', 'царь', 'бывать']	
n_topics_14	n_topic_7	['дон', 'смерть', 'отец', 'рука', 'сын', 'друг', 'король', 'поединок', 'душа', 'граф']	
n_topics_14	n_topic_8	['злоба', 'благословлять', 'вечный', 'пусть', 'говорить', 'подсказывать', 'долг', 'беда', 'поступать', 'желать']	
n_topics_14	n_topic_9	['месть', 'пьеса', 'неизвестное', 'оба', 'свадьба', 'уступать', 'аллея', 'царица', 'сознание', 'друг']	
n_topics_14	n_topic_10	['победа', 'заведомый', 'терять', 'римский', 'казнить', 'тщетно', 'государь', 'яд', 'полагать', 'тень']	
n_topics_14	n_topic_11	['сын', 'принц', '   \n', 'горожанин', 'отец', 'алькандр', 'объяснять', 'принцесса', 'заставать', 'год']	
n_topics_14	n_topic_12	['убивать', 'прибывать', 'прогневать', 'сан', 'свершитель', 'сабина', 'биться', 'бывший', 'выдавать', 'опозорить']	
n_topics_14	n_topic_13	['альбанский', 'переговаривать', 'хотя', 'отчаяние', 'имя', 'обрушивать', 'долг', 'отбивать', 'авторский', 'сон']	
n_topics_14	n_topic_14	['дон', 'надменный', 'граф', 'верный', 'сотня', 'сердце', 'время', 'знать', 'улаживать', 'гасконский']	
n_topics_15	n_topic_1	['водить', 'тяжкий', 'укрывать', 'победитель', 'заполучать', 'поступать', 'поддаваться', 'куриация', 'опасный', 'брачный']	
n_topics_15	n_topic_2	['вверять', 'совет', 'мачеха', 'император', 'требовать', 'заговор', 'связующий', 'отец', 'рекламыдо', 'интерес']	
n_topics_15	n_topic_3	['отечество', 'самый', 'утолять', 'весть', 'катастрофа', 'старание', 'узнавать', 'избавлять', 'покорять', 'смертельно']	
n_topics_15	n_topic_4	['родина', 'сожаление', 'смерть', 'антиох', 'меньшой', 'безутешный', 'селевк', 'старый', 'рекламыцинный', 'собственный']	
n_topics_15	n_topic_5	['царица', 'клеопатра', 'мать', 'брат', 'сын', 'рука', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_15	n_topic_6	['сын', 'римский', 'отец', 'друг', 'царь', 'никомед', 'армянский', 'царица', 'отвечать', 'республика']	
n_topics_15	n_topic_7	['дон', 'смерть', 'рука', 'отец', 'король', 'поединок', 'душа', 'граф', 'император', 'друг']	
n_topics_15	n_topic_8	['злоба', 'благословлять', 'вечный', 'подсказывать', 'долг', 'беда', 'говорить', 'поступать', 'поносить', 'соответствие']	
n_topics_15	n_topic_9	['месть', 'неизвестное', 'пьеса', 'свадьба', 'оба', 'аллея', 'сознание', 'уступать', 'вслед', 'заполучать']	
n_topics_15	n_topic_10	['терять', 'заведомый', 'победа', 'казнить', 'тщетно', 'государь', 'яд', 'полагать', 'тень', 'римский']	
n_topics_15	n_topic_11	['извинение', 'неумолимый', 'план', 'злодейка', 'беспричинный', 'родной', 'жених', 'предисловие', 'суд', 'удаляться']	
n_topics_15	n_topic_12	['убивать', 'прибывать', 'прогневать', 'сан', 'свершитель', 'бывший', 'выдавать', 'опозорить', 'ожесточаться', 'сабина']	
n_topics_15	n_topic_13	['альбанский', 'переговаривать', 'хотя', 'отчаяние', 'имя', 'долг', 'обрушивать', 'отбивать', 'авторский', 'сон']	
n_topics_15	n_topic_14	['дон', 'надменный', 'верный', 'сотня', 'гасконский', 'знать', 'сердце', 'улаживать', 'граф', 'время']	
n_topics_15	n_topic_15	['сын', ' ', 'убивать', 'отец', 'алькандр', 'год', 'принц', 'ухаживать', 'объяснять', 'влюблять']	
n_topics_16	n_topic_1	['водить', 'тяжкий', 'заполучать', 'победитель', 'укрывать', 'поступать', 'поддаваться', 'опасный', 'куриация', 'брачный']	
n_topics_16	n_topic_2	['вверять', 'совет', 'мачеха', 'требовать', 'связующий', 'император', 'заговор', 'рекламыдо', 'отец', 'интерес']	
n_topics_16	n_topic_3	['отечество', 'самый', 'утолять', 'весть', 'старание', 'узнавать', 'избавлять', 'катастрофа', 'покорять', 'смертельно']	
n_topics_16	n_topic_4	['сожаление', 'меньшой', 'антиох', 'родина', 'смерть', 'рекламыцинный', 'селевк', 'безутешный', 'собственный', 'вифинский']	
n_topics_16	n_topic_5	['царица', 'клеопатра', 'мать', 'брат', 'сын', 'рука', 'пусть', 'царевна', 'отказываться', 'сестра']	
n_topics_16	n_topic_6	['римский', 'рабский', 'оправдывать', 'никомед', 'сей', 'друг', 'царь', 'счет', 'руководить', 'бывать']	
n_topics_16	n_topic_7	['дон', 'смерть', 'рука', 'отец', 'сын', 'король', 'поединок', 'друг', 'душа', 'граф']	
n_topics_16	n_topic_8	['злоба', 'благословлять', 'вечный', 'долг', 'пусть', 'говорить', 'беда', 'подсказывать', 'поступать', 'желать']	
n_topics_16	n_topic_9	['месть', 'неизвестное', 'пьеса', 'оба', 'свадьба', 'аллея', 'уступать', 'сознание', 'заполучать', 'вслед']	
n_topics_16	n_topic_10	['победа', 'римский', 'заведомый', 'терять', 'яд', 'посол', 'казнить', 'тщетно', 'полагать', 'никомед']	
n_topics_16	n_topic_11	['извинение', 'неумолимый', 'план', 'злодейка', 'беспричинный', 'родной', 'предисловие', 'жених', 'молодой', 'суд']	
n_topics_16	n_topic_12	['убивать', 'прибывать', 'прогневать', 'сан', 'свершитель', 'бывший', 'опозорить', 'выдавать', 'сабина', 'ожесточаться']	
n_topics_16	n_topic_13	['альбанский', 'переговаривать', 'хотя', 'отчаяние', 'имя', 'обрушивать', 'долг', 'отбивать', 'авторский', 'восхищать']	
n_topics_16	n_topic_14	['дон', 'надменный', 'верный', 'сотня', 'сердце', 'знать', 'улаживать', 'гасконский', 'граф', 'терять']	
n_topics_16	n_topic_15	['сын', 'отец', ' ', 'убивать', 'год', 'алькандр', 'принц', 'ухаживать', 'влюблять', 'помощь']	
n_topics_16	n_topic_16	['ответный', 'рана', 'жениться', 'животный', 'подчинять', 'смерть', 'исполнение', 'воскресать', 'император', 'расцвет']	
n_topics_17	n_topic_1	['водить', 'тяжкий', 'победитель', 'заполучать', 'укрывать', 'поступать', 'поддаваться', 'опасный', 'куриация', 'брачный']	
n_topics_17	n_topic_2	['вверять', 'мачеха', 'совет', 'требовать', 'связующий', 'отец', 'рекламыдо', 'интерес', 'соседний', 'личный']	
n_topics_17	n_topic_3	['отечество', 'утолять', 'самый', 'весть', 'катастрофа', 'старание', 'узнавать', 'избавлять', 'покорять', 'смертельно']	
n_topics_17	n_topic_4	['сожаление', 'родина', 'меньшой', 'антиох', 'безутешный', 'селевк', 'рекламыцинный', 'вифинский', 'собственный', 'опровергать']	
n_topics_17	n_topic_5	['царица', 'клеопатра', 'мать', 'сын', 'брат', 'рука', 'пусть', 'царевна', 'отказываться', 'старший']	
n_topics_17	n_topic_6	['рабский', 'оправдывать', 'руководить', 'счет', 'находить', 'сей', 'благодеяние', 'спор', 'парк', 'правление']	
n_topics_17	n_topic_7	['дон', 'смерть', 'отец', 'рука', 'сын', 'друг', 'король', 'поединок', 'душа', 'граф']	
n_topics_17	n_topic_8	['злоба', 'благословлять', 'вечный', 'пусть', 'говорить', 'подсказывать', 'желать', 'беда', 'долг', 'поступать']	
