		lda	nmf
n_topics_5	n_topic_1	['священник', 'ведомо', 'юный', 'человек', 'король', 'заключать', 'любить', 'благодаря', 'никто', 'девушка']	['простодушный', 'истина', 'юноша', 'человек', 'король', 'право', 'чиновник', 'папа', 'м', 'де']
n_topics_5	n_topic_2	['стальной', 'карлик', 'иметь', 'любовь', 'лжечуда', 'написать', 'жизнь', 'оказываться', 'наш', 'отпускать']	['планета', 'тысяча', 'путешественник', 'сатурниец', 'являться', 'наш', 'существо', 'микромегас', 'мало', 'туаз']
n_topics_5	n_topic_3	['человек', 'юноша', 'царь', 'друг', 'узнавать', 'встречать', 'задиг', 'решать', 'оказываться', 'кандид']	['царь', 'задиг', 'царица', 'юноша', 'доспехи', 'человек', 'первый', 'купец', 'арабский', 'министр']
n_topics_5	n_topic_4	['англичанин', 'время', 'святой', 'король', 'оказываться', 'узнавать', 'меч', 'отправляться', 'появляться', 'наш']	['шейх', 'тайна', 'ребенок', 'народ', 'город', 'отец', 'поэтому', 'меч', 'военачальник', 'уходить']
n_topics_5	n_topic_5	['человек', 'юноша', 'шейх', 'девушка', 'отец', 'город', 'король', 'несчастие', 'решать', 'лишь']	['англичанин', 'святой', 'меч', 'король', 'осел', 'британец', 'тримуйль', 'войско', 'француз', 'война']
n_topics_6	n_topic_1	['священник', 'ведомо', 'юный', 'заключать', 'принц', 'благодаря', 'любить', 'никто', 'наш', 'происходить']	['простодушный', 'истина', 'юноша', 'человек', 'король', 'право', 'чиновник', 'папа', 'м', 'де']
n_topics_6	n_topic_2	['стальной', 'любовь', 'карлик', 'лжечуда', 'иметь', 'оказываться', 'написать', 'отпускать', 'жизнь', 'туго']	['планета', 'тысяча', 'путешественник', 'сатурниец', 'являться', 'наш', 'существо', 'микромегас', 'мало', 'туаз']
n_topics_6	n_topic_3	['человек', 'юноша', 'царь', 'друг', 'узнавать', 'задиг', 'встречать', 'оказываться', 'решать', 'кандид']	['царь', 'задиг', 'царица', 'юноша', 'доспехи', 'человек', 'первый', 'купец', 'арабский', 'министр']
n_topics_6	n_topic_4	['англичанин', 'время', 'король', 'оказываться', 'святой', 'узнавать', 'меч', 'наш', 'отправляться', 'тысяча']	['шейх', 'тайна', 'ребенок', 'народ', 'город', 'отец', 'поэтому', 'меч', 'военачальник', 'уходить']
n_topics_6	n_topic_5	['человек', 'юноша', 'шейх', 'девушка', 'отец', 'город', 'король', 'несчастие', 'решать', 'лишь']	['англичанин', 'святой', 'меч', 'король', 'осел', 'британец', 'тримуйль', 'войско', 'француз', 'война']
n_topics_6	n_topic_6	['девушка', 'человек', 'оказываться', 'король', 'узнавать', 'никто', 'бледнеть', 'святой', 'друг', 'юноша']	['кандид', 'человек', 'барон', 'никто', 'оставаться', 'встречать', 'инквизитор', 'корабль', 'замок', 'плыть']
n_topics_7	n_topic_1	['священник', 'ведомо', 'юный', 'заключать', 'принц', 'благодаря', 'любить', 'никто', 'происходить', 'наш']	
n_topics_7	n_topic_2	['стальной', 'карлик', 'любовь', 'иметь', 'лжечуда', 'написать', 'оказываться', 'отпускать', 'жизнь', 'наш']	
n_topics_7	n_topic_3	['человек', 'юноша', 'царь', 'друг', 'узнавать', 'задиг', 'встречать', 'оказываться', 'решать', 'кандид']	
n_topics_7	n_topic_4	['англичанин', 'время', 'король', 'оказываться', 'святой', 'узнавать', 'меч', 'отправляться', 'наш', 'тысяча']	
n_topics_7	n_topic_5	['человек', 'юноша', 'шейх', 'девушка', 'отец', 'город', 'король', 'несчастие', 'решать', 'лишь']	
n_topics_7	n_topic_6	['человек', 'девушка', 'оказываться', 'никто', 'оставаться', 'король', 'узнавать', 'кандид', 'друг', 'страна']	
n_topics_7	n_topic_7	['шейх', 'святой', 'отец', 'смерть', 'друг', 'держать', 'овладевать', 'сопротивление', 'женатый', 'человек']	
n_topics_8	n_topic_1	['священник', 'ведомо', 'юный', 'принц', 'заключать', 'никто', 'любить', 'благодаря', 'происходить', 'название']	
n_topics_8	n_topic_2	['стальной', 'карлик', 'лжечуда', 'любовь', 'иметь', 'написать', 'отпускать', 'туго', 'прочь', 'пристанище']	
n_topics_8	n_topic_3	['человек', 'юноша', 'решать', 'друг', 'оказываться', 'король', 'царь', 'узнавать', 'становиться', 'встречать']	
n_topics_8	n_topic_4	['англичанин', 'время', 'наш', 'оказываться', 'король', 'тысяча', 'святой', 'планета', 'узнавать', 'человек']	
n_topics_8	n_topic_5	['человек', 'юноша', 'ждать', 'девушка', 'ребенок', 'узнавать', 'шейх', 'власть', 'сын', 'душа']	
n_topics_8	n_topic_6	['девушка', 'оказываться', 'король', 'святой', 'узнавать', 'замок', 'англичанин', 'бледнеть', 'человек', 'никто']	
n_topics_8	n_topic_7	['шейх', 'святой', 'сопротивление', 'овладевать', 'держать', 'друг', 'женатый', 'неограниченный', 'считаться', 'человек']	
n_topics_8	n_topic_8	['шейх', 'город', 'отец', 'девушка', 'тайна', 'ребенок', 'юноша', 'поэтому', 'человек', 'смерть']	
n_topics_9	n_topic_1	['священник', 'ведомо', 'юный', 'принц', 'благодаря', 'любить', 'заключать', 'происходить', 'никто', 'название']	
n_topics_9	n_topic_2	['стальной', 'карлик', 'лжечуда', 'иметь', 'написать', 'отпускать', 'любовь', 'прочь', 'туго', 'сударь']	
n_topics_9	n_topic_3	['юноша', 'царь', 'задиг', 'человек', 'царица', 'первый', 'доспехи', 'друг', 'оказываться', 'становиться']	
