		lda	nmf
n_topics_5	n_topic_1	['страна', 'подземный', 'город', 'король', 'приходить', 'помощь', 'решать', 'сделать', 'время', 'вода']	['страна', 'король', 'подземный', 'помощь', 'город', 'время', 'подземелье', 'житель', 'вода', 'правитель']
n_topics_5	n_topic_2	['страна', 'город', 'помощь', 'попадать', 'путешественник', 'пришелец', 'дровосек', 'генерал', 'решать', 'увидеть']	['пришелец', 'генерал', 'изумруд', 'база', 'менвитов', 'предводительство', 'арзак', 'гном', 'планета', 'страна']
n_topics_5	n_topic_3	['страна', 'король', 'подземный', 'житель', 'время', 'вода', 'город', 'ребенок', 'человек', 'помощь']	['туман', 'страна', 'арахна', 'гном', 'ковер', 'колдунья', 'книга', 'великанша', 'дракон', 'посылать']
n_topics_5	n_topic_4	['страна', 'туман', 'гном', 'решать', 'арахна', 'колдунья', 'посылать', 'город', 'человек', 'путешественник']	['девочка', 'башмачок', 'обезьяна', 'ураган', 'сердце', 'шапка', 'путешественник', 'страна', 'любить', 'фургон']
n_topics_5	n_topic_5	['страна', 'помощь', 'город', 'фургон', 'житель', 'путешественник', 'спасать', 'приходить', 'серебряный', 'деревянный']	['страна', 'марран', 'драгоценность', 'мул', 'ящик', 'город', 'племя', 'урфин', 'вождь', 'ребенок']
n_topics_6	n_topic_1	['страна', 'подземный', 'приходить', 'город', 'вопль', 'решать', 'король', 'хотеть', 'дворец', 'время']	['король', 'страна', 'подземный', 'время', 'ребенок', 'вода', 'охотник', 'житель', 'каждый', 'источник']
n_topics_6	n_topic_2	['страна', 'город', 'пришелец', 'генерал', 'помощь', 'урфин', 'попадать', 'получать', 'ящик', 'время']	['пришелец', 'генерал', 'база', 'изумруд', 'предводительство', 'менвитов', 'арзак', 'гном', 'страна', 'планета']
n_topics_6	n_topic_3	['страна', 'король', 'подземный', 'житель', 'время', 'вода', 'город', 'ребенок', 'человек', 'помощь']	['туман', 'страна', 'арахна', 'гном', 'ковер', 'колдунья', 'книга', 'великанша', 'дракон', 'посылать']
n_topics_6	n_topic_4	['страна', 'город', 'помощь', 'путешественник', 'решать', 'туман', 'попадать', 'житель', 'друг', 'человек']	['девочка', 'башмачок', 'обезьяна', 'страна', 'шапка', 'сердце', 'ураган', 'путешественник', 'любить', 'фургон']
n_topics_6	n_topic_5	['страна', 'спасать', 'помощь', 'фургон', 'город', 'часть', 'плод', 'приходить', 'деревянный', 'серебряный']	['страна', 'марран', 'драгоценность', 'мул', 'ящик', 'город', 'племя', 'ребенок', 'урфин', 'вождь']
n_topics_6	n_topic_6	['страна', 'город', 'помощь', 'камень', 'башня', 'должный', 'благодарность', 'дуболом', 'приятельница', 'база']	['страна', 'помощь', 'город', 'подземелье', 'деревянный', 'ворона', 'путешественник', 'солдат', 'сделать', 'заканчиваться']
n_topics_7	n_topic_1	['страна', 'вопль', 'подземный', 'приходить', 'хотеть', 'становиться', 'делать', 'дворец', 'решать', 'появляться']	
n_topics_7	n_topic_2	['страна', 'город', 'помощь', 'генерал', 'выводить', 'увидеть', 'сообщать', 'страх', 'волшебный', 'наследник']	
n_topics_7	n_topic_3	['страна', 'похищать', 'путешественник', 'армия', 'город', 'должность', 'недалеко', 'прямой', 'порошок', 'одетый']	
n_topics_7	n_topic_4	['страна', 'туман', 'гном', 'арахна', 'колдунья', 'ковер', 'посылать', 'решать', 'человек', 'книга']	
n_topics_7	n_topic_5	['страна', 'спасать', 'помощь', 'фургон', 'деревянный', 'богатый', 'часть', 'становиться', 'приходить', 'плод']	
n_topics_7	n_topic_6	['страна', 'башня', 'благодарность', 'приятельница', 'камень', 'кланяться', 'снотворное', 'самостоятельно', 'готовить', 'должный']	
n_topics_7	n_topic_7	['страна', 'город', 'помощь', 'король', 'подземный', 'житель', 'попадать', 'вода', 'время', 'путешественник']	
n_topics_8	n_topic_1	['страна', 'вопль', 'подземный', 'приходить', 'хотеть', 'делать', 'становиться', 'дворец', 'появляться', 'плохо']	
n_topics_8	n_topic_2	['страна', 'город', 'помощь', 'увидеть', 'генерал', 'выводить', 'сообщать', 'волшебный', 'страх', 'время']	
n_topics_8	n_topic_3	['похищать', 'страна', 'армия', 'путешественник', 'должность', 'недалеко', 'прямой', 'прерывать', 'убирать', 'заклинание']	
n_topics_8	n_topic_4	['страна', 'туман', 'гном', 'арахна', 'колдунья', 'ковер', 'посылать', 'книга', 'решать', 'дракон']	
n_topics_8	n_topic_5	['страна', 'спасать', 'деревянный', 'фургон', 'богатый', 'помощь', 'часть', 'напугать', 'становиться', 'шить']	
n_topics_8	n_topic_6	['страна', 'башня', 'благодарность', 'камень', 'приятельница', 'кланяться', 'город', 'должный', 'снотворное', 'самостоятельно']	
n_topics_8	n_topic_7	['страна', 'город', 'помощь', 'король', 'подземный', 'житель', 'попадать', 'вода', 'время', 'путешественник']	
n_topics_8	n_topic_8	['дом', 'предмет', 'напускать', 'бережно', 'кот', 'рассказывать', 'мигать', 'девочка', 'друг', 'новое']	
n_topics_9	n_topic_1	['вопль', 'страна', 'хотеть', 'приходить', 'подземный', 'становиться', 'появляться', 'плохо', 'дворец', 'знатный']	
n_topics_9	n_topic_2	['страна', 'город', 'помощь', 'генерал', 'выводить', 'увидеть', 'сообщать', 'страх', 'наследник', 'уговаривать']	
n_topics_9	n_topic_3	['страна', 'похищать', 'армия', 'путешественник', 'должность', 'порошок', 'прямой', 'город', 'недалеко', 'убирать']	
n_topics_9	n_topic_4	['страна', 'туман', 'гном', 'арахна', 'колдунья', 'ковер', 'посылать', 'решать', 'книга', 'человек']	
n_topics_9	n_topic_5	['страна', 'спасать', 'богатый', 'деревянный', 'фургон', 'помощь', 'часть', 'напугать', 'шить', 'плод']	
n_topics_9	n_topic_6	['страна', 'башня', 'благодарность', 'приятельница', 'камень', 'кланяться', 'снотворное', 'самостоятельно', 'готовить', 'булка']	
n_topics_9	n_topic_7	['страна', 'город', 'помощь', 'король', 'подземный', 'житель', 'попадать', 'вода', 'время', 'путешественник']	
n_topics_9	n_topic_8	['дом', 'предмет', 'девочка', 'напускать', 'бережно', 'кот', 'рассказывать', 'друг', 'мигать', 'новое']	
n_topics_9	n_topic_9	['город', 'пришелец', 'стукнуть', 'следовательно', 'планета', 'необычайно', 'туловище', 'зверь', 'бассейн', 'прогневать']	
n_topics_10	n_topic_1	['вопль', 'хотеть', 'приходить', 'страна', 'подземный', 'плохо', 'шить', 'становиться', 'лишаться', 'делать']	
n_topics_10	n_topic_2	['страна', 'город', 'помощь', 'генерал', 'выводить', 'увидеть', 'сообщать', 'страх', 'уговаривать', 'наследник']	
n_topics_10	n_topic_3	['похищать', 'страна', 'армия', 'должность', 'путешественник', 'порошок', 'прямой', 'недалеко', 'убирать', 'заклинание']	
n_topics_10	n_topic_4	['страна', 'туман', 'гном', 'арахна', 'колдунья', 'посылать', 'ковер', 'решать', 'человек', 'дракон']	
n_topics_10	n_topic_5	['страна', 'спасать', 'фургон', 'богатый', 'деревянный', 'часть', 'шить', 'напугать', 'плод', 'насыщаться']	
n_topics_10	n_topic_6	['башня', 'благодарность', 'приятельница', 'страна', 'кланяться', 'снотворное', 'самостоятельно', 'готовить', 'камень', 'булка']	
n_topics_10	n_topic_7	['страна', 'город', 'помощь', 'король', 'подземный', 'житель', 'попадать', 'время', 'вода', 'путешественник']	
n_topics_10	n_topic_8	['дом', 'предмет', 'девочка', 'напускать', 'бережно', 'кот', 'мигать', 'рассказывать', 'друг', 'новое']	
n_topics_10	n_topic_9	['город', 'стукнуть', 'пришелец', 'следовательно', 'планета', 'подземный', 'необычайно', 'бассейн', 'зверь', 'страна']	
n_topics_10	n_topic_10	['страна', 'город', 'радость', 'дома', 'заржаветь', 'тайна', 'следовательно', 'текст', 'король', 'шапка']	
n_topics_11	n_topic_1	['вопль', 'хотеть', 'приходить', 'подземный', 'появляться', 'знатный', 'плохо', 'лишаться', 'шить', 'поджигать']	
n_topics_11	n_topic_2	['страна', 'город', 'помощь', 'генерал', 'выводить', 'увидеть', 'сообщать', 'страх', 'наследник', 'уговаривать']	
n_topics_11	n_topic_3	['похищать', 'страна', 'армия', 'должность', 'порошок', 'прямой', 'путешественник', 'недалеко', 'прерывать', 'убирать']	
