		lda	nmf
n_topics_5	n_topic_1	['сын', 'царь', 'дочь', 'отец', 'хотеть', 'говорить', 'любовь', 'отвечать', 'бог', 'судьба']	['федр', 'сын', 'тесь', 'ипполит', 'энон', 'арикий', 'отец', 'власть', 'страсть', 'афинский']
n_topics_5	n_topic_2	['говорить', 'смерть', 'бредить', 'жена', 'сын', 'кровавый', 'сломаться', 'отец', 'храм', 'рим']	['цезарь', 'император', 'закон', 'народ', 'мать', 'антиох', 'бурра', 'хотеть', 'брак', 'римский']
n_topics_5	n_topic_3	['хотеть', 'судьба', 'умирать', 'отец', 'любовь', 'бог', 'трон', 'ипполит', 'царь', 'узнавать']	['храм', 'левит', 'мальчик', 'священник', 'иодать', 'царь', 'царство', 'иудейский', 'наследник', 'готовый']
n_topics_5	n_topic_4	['цезарь', 'император', 'храм', 'народ', 'готовый', 'мать', 'хотеть', 'отвечать', 'становиться', 'говорить']	['дочь', 'царь', 'жених', 'агамемнон', 'гибель', 'клитемнестр', 'любимый', 'герой', 'алтарь', 'бог']
n_topics_5	n_topic_5	['царь', 'закон', 'платить', 'решать', 'ранний', 'разграбление', 'просить', 'становиться', 'отказываться', 'прямо']	['сын', 'убийство', 'говорить', 'убивать', 'долг', 'пьеса', 'пирр', 'решать', 'ибо', 'приходить']
n_topics_6	n_topic_1	['дочь', 'царь', 'отец', 'жених', 'герой', 'мать', 'агамемнон', 'судьба', 'бог', 'гибель']	['федр', 'сын', 'тесь', 'ипполит', 'энон', 'арикий', 'отец', 'власть', 'страсть', 'афинский']
n_topics_6	n_topic_2	['бредить', 'говорить', 'жена', 'кровавый', 'сломаться', 'смерть', 'рим', 'колебаться', 'течь', 'раздражать']	['цезарь', 'император', 'закон', 'антиох', 'народ', 'любовь', 'решение', 'римский', 'брак', 'тит']
n_topics_6	n_topic_3	['хотеть', 'умирать', 'судьба', 'бог', 'одумываться', 'трон', 'ибо', 'являться', 'арикий', 'отец']	['храм', 'левит', 'мальчик', 'священник', 'иодать', 'царь', 'царство', 'иудейский', 'наследник', 'готовый']
n_topics_6	n_topic_4	['цезарь', 'храм', 'народ', 'император', 'говорить', 'отвечать', 'друг', 'хотеть', 'левит', 'знать']	['дочь', 'царь', 'жених', 'агамемнон', 'гибель', 'клитемнестр', 'любимый', 'герой', 'алтарь', 'бог']
n_topics_6	n_topic_5	['платить', 'царь', 'закон', 'ранний', 'решать', 'разграбление', 'прямо', 'ссориться', 'рекламыв', 'госпожа']	['сын', 'убийство', 'говорить', 'убивать', 'долг', 'пьеса', 'пирр', 'решать', 'ибо', 'приходить']
n_topics_6	n_topic_6	['сын', 'хотеть', 'цезарь', 'император', 'храм', 'говорить', 'отец', 'народ', 'готовый', 'царь']	['император', 'цезарь', 'мать', 'бурра', 'нерон', 'агриппина', 'дворец', 'нарцисс', 'говорить', 'сын']
n_topics_7	n_topic_1	['дочь', 'царь', 'сын', 'отец', 'отвечать', 'хотеть', 'говорить', 'герой', 'мать', 'любовь']	
n_topics_7	n_topic_2	['бредить', 'кровавый', 'говорить', 'жена', 'сломаться', 'рим', 'смерть', 'течь', 'колебаться', 'раздражать']	
n_topics_7	n_topic_3	['хотеть', 'умирать', 'судьба', 'одумываться', 'бог', 'трон', 'арикий', 'являться', 'ибо', 'ипполит']	
n_topics_7	n_topic_4	['цезарь', 'император', 'народ', 'мать', 'говорить', 'друг', 'храм', 'хотеть', 'ибо', 'отвечать']	
n_topics_7	n_topic_5	['платить', 'ранний', 'разграбление', 'царь', 'закон', 'решать', 'прямо', 'ссориться', 'госпожа', 'рекламыв']	
n_topics_7	n_topic_6	['цезарь', 'император', 'сын', 'хотеть', 'народ', 'отец', 'мать', 'любовь', 'говорить', 'становиться']	
n_topics_7	n_topic_7	['храм', 'царь', 'левит', 'мальчик', 'готовый', 'иодать', 'священник', 'ребенок', 'народ', 'царство']	
n_topics_8	n_topic_1	['дочь', 'царь', 'отец', 'сын', 'герой', 'отвечать', 'хотеть', 'бог', 'мать', 'жена']	
