		lda	nmf
n_topics_5	n_topic_1	['капитан', 'дон', 'педро', 'креспо', 'лоп', 'хуан', 'король', 'девушка', 'исавель', 'отец']	['дон', 'донья', 'гутьерра', 'мануэль', 'менсия', 'косме', 'анхела', 'луис', 'дом', 'леонора']
n_topics_5	n_topic_2	['дон', 'король', 'принц', 'фернандо', 'гутьерра', 'донья', 'энрике', 'менсия', 'дом', 'хотеть']	['фернандо', 'принц', 'король', 'феникс', 'фец', 'сеут', 'португальский', 'муль', 'тарудант', 'энрике']
n_topics_5	n_topic_3	['дон', 'донья', 'король', 'дом', 'косме', 'принц', 'басилио', 'гутьерра', 'сын', 'карлос']	['капитан', 'педро', 'креспо', 'лоп', 'дон', 'исавели', 'постой', 'хуан', 'саламей', 'исавель']
n_topics_5	n_topic_4	['дон', 'мануэль', 'донья', 'хуан', 'косме', 'дом', 'анхела', 'карлос', 'комната', 'луис']	['сехизмундо', 'астольфо', 'басилио', 'клотальдо', 'росаур', 'эстрелья', 'принц', 'московия', 'просыпаться', 'польша']
n_topics_5	n_topic_5	['дон', 'педро', 'капитан', 'креспо', 'хуан', 'исавели', 'саламей', 'дом', 'менсия', 'пустой']	['карлос', 'дон', 'феликс', 'москито', 'селье', 'хуан', 'диего', 'лисарда', 'дом', 'лисард']
n_topics_6	n_topic_1	['капитан', 'педро', 'дон', 'креспо', 'лоп', 'хуан', 'король', 'девушка', 'исавель', 'отец']	['гутьерра', 'дон', 'донья', 'менсия', 'леонора', 'энрике', 'король', 'дом', 'принц', 'жена']
n_topics_6	n_topic_2	['дон', 'король', 'принц', 'фернандо', 'гутьерра', 'дом', 'карлос', 'донья', 'энрике', 'менсия']	['фернандо', 'принц', 'король', 'феникс', 'фец', 'сеут', 'португальский', 'муль', 'тарудант', 'дон']
n_topics_6	n_topic_3	['дон', 'король', 'донья', 'косме', 'дом', 'принц', 'вернуть', 'фернандо', 'басилио', 'сын']	['капитан', 'педро', 'креспо', 'лоп', 'дон', 'исавели', 'постой', 'хуан', 'саламей', 'исавель']
n_topics_6	n_topic_4	['дон', 'мануэль', 'донья', 'косме', 'анхела', 'луис', 'хуан', 'комната', 'дом', 'исавель']	['сехизмундо', 'астольфо', 'басилио', 'клотальдо', 'росаур', 'эстрелья', 'принц', 'московия', 'просыпаться', 'польша']
n_topics_6	n_topic_5	['дон', 'педро', 'капитан', 'пустой', 'менсия', 'саламей', 'старый', 'шпага', 'исавели', 'дом']	['карлос', 'дон', 'феликс', 'москито', 'селье', 'хуан', 'диего', 'лисарда', 'дом', 'лисард']
n_topics_6	n_topic_6	['дон', 'король', 'донья', 'принц', 'хотеть', 'гутьерра', 'хуан', 'менсия', 'карлос', 'педро']	['мануэль', 'дон', 'косме', 'донья', 'анхела', 'луис', 'исавель', 'хуан', 'беатрис', 'комната']
n_topics_7	n_topic_1	['капитан', 'педро', 'дон', 'креспо', 'лоп', 'хуан', 'король', 'девушка', 'отец', 'исавель']	
n_topics_7	n_topic_2	['дон', 'король', 'принц', 'фернандо', 'гутьерра', 'донья', 'энрике', 'менсия', 'дом', 'хотеть']	
n_topics_7	n_topic_3	['дон', 'король', 'донья', 'косме', 'дом', 'вернуть', 'басилио', 'сын', 'неравнодушный', 'принц']	
n_topics_7	n_topic_4	['дон', 'мануэль', 'донья', 'хуан', 'косме', 'дом', 'анхела', 'карлос', 'комната', 'луис']	
n_topics_7	n_topic_5	['педро', 'дон', 'капитан', 'пустой', 'саламей', 'исавели', 'креспо', 'менсия', 'старый', 'шпага']	
n_topics_7	n_topic_6	['дон', 'король', 'донья', 'принц', 'хотеть', 'гутьерра', 'карлос', 'посланец', 'менсия', 'хуан']	
n_topics_7	n_topic_7	['дон', 'донья', 'хуан', 'мануэль', 'дом', 'карлос', 'косме', 'анхела', 'луис', 'уходить']	
n_topics_8	n_topic_1	['капитан', 'педро', 'дон', 'креспо', 'лоп', 'хуан', 'король', 'девушка', 'отец', 'исавель']	
n_topics_8	n_topic_2	['дон', 'король', 'принц', 'фернандо', 'гутьерра', 'донья', 'дом', 'карлос', 'энрике', 'менсия']	
n_topics_8	n_topic_3	['дон', 'король', 'донья', 'косме', 'дом', 'вернуть', 'басилио', 'сын', 'принц', 'неравнодушный']	
n_topics_8	n_topic_4	['дон', 'мануэль', 'донья', 'косме', 'анхела', 'луис', 'хуан', 'комната', 'дом', 'исавель']	
n_topics_8	n_topic_5	['дон', 'педро', 'капитан', 'пустой', 'саламей', 'исавели', 'старый', 'менсия', 'шпага', 'креспо']	
n_topics_8	n_topic_6	['дон', 'донья', 'король', 'принц', 'гутьерра', 'менсия', 'хотеть', 'кровь', 'энрике', 'жена']	
n_topics_8	n_topic_7	['дон', 'хуан', 'донья', 'карлос', 'дом', 'мануэль', 'косме', 'анхела', 'уходить', 'луис']	
n_topics_8	n_topic_8	['послужить', 'дон', 'дознаваться', 'примирение', 'счастие', 'заковывать', 'король', 'рассадник', 'убийство', 'называть']	
n_topics_9	n_topic_1	['капитан', 'педро', 'дон', 'креспо', 'лоп', 'хуан', 'король', 'девушка', 'отец', 'исавель']	
n_topics_9	n_topic_2	['король', 'дон', 'принц', 'фернандо', 'гутьерра', 'донья', 'энрике', 'менсия', 'хотеть', 'смерть']	
n_topics_9	n_topic_3	['король', 'косме', 'дон', 'вернуть', 'басилио', 'сын', 'донья', 'неравнодушный', 'мальчик', 'вырастать']	
n_topics_9	n_topic_4	['дон', 'мануэль', 'донья', 'хуан', 'косме', 'карлос', 'дом', 'анхела', 'комната', 'луис']	
n_topics_9	n_topic_5	['педро', 'дон', 'капитан', 'пустой', 'саламей', 'старый', 'исавели', 'шпага', 'менсия', 'креспо']	
n_topics_9	n_topic_6	['дон', 'король', 'принц', 'донья', 'хотеть', 'посланец', 'эконом', 'фернандо', 'земля', 'кровь']	
n_topics_9	n_topic_7	['дон', 'хуан', 'карлос', 'донья', 'дом', 'мануэль', 'косме', 'анхела', 'уходить', 'брат']	
n_topics_9	n_topic_8	['дон', 'послужить', 'дознаваться', 'примирение', 'счастие', 'заковывать', 'король', 'комната', 'рассадник', 'убийство']	
n_topics_9	n_topic_9	['донья', 'гутьерра', 'дон', 'менсия', 'король', 'дом', 'леонора', 'хотеть', 'принц', 'смерть']	
n_topics_10	n_topic_1	['капитан', 'педро', 'дон', 'креспо', 'лоп', 'хуан', 'король', 'девушка', 'отец', 'постой']	
n_topics_10	n_topic_2	['король', 'принц', 'фернандо', 'дон', 'сехизмундо', 'феникс', 'жизнь', 'отдавать', 'астольфо', 'фец']	
n_topics_10	n_topic_3	['король', 'вернуть', 'косме', 'дон', 'донья', 'неравнодушный', 'сын', 'мальчик', 'басилио', 'вырастать']	
n_topics_10	n_topic_4	['дон', 'мануэль', 'донья', 'косме', 'анхела', 'луис', 'хуан', 'комната', 'дом', 'исавель']	
n_topics_10	n_topic_5	['пустой', 'дон', 'педро', 'старый', 'саламей', 'капитан', 'менсия', 'нищий', 'решительно', 'шпага']	
n_topics_10	n_topic_6	['дон', 'король', 'принц', 'донья', 'хотеть', 'посланец', 'эконом', 'педро', 'земля', 'принимать']	
n_topics_10	n_topic_7	['дон', 'карлос', 'хуан', 'дом', 'феликс', 'москито', 'селье', 'дверь', 'диего', 'комната']	
